Comparing the following files: 
kelly_front_s2_v2/,  hadleigh_front_s2_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s2_v2_vs_hadleigh_front_s2_v2,  average
(70, 341),     0.1267,       0.1267
(193, 286),     0.12688,       0.12688
(247, 295),     0.12702,       0.12702
(130, 467),     0.12702,       0.12702
(153, 155),     0.12708,       0.12708
(23, 283),     0.12716,       0.12716
(163, 380),     0.12721,       0.12721
(296, 334),     0.12723,       0.12723
(24, 283),     0.12756,       0.12756
(53, 253),     0.12775,       0.12775
(339, 374),     0.12801,       0.12801
(7, 398),     0.12806,       0.12806
(30, 63),     0.12836,       0.12836
(160, 339),     0.12846,       0.12846
(63, 381),     0.1285,       0.1285
(160, 373),     0.12868,       0.12868
(255, 381),     0.12869,       0.12869
(253, 353),     0.12913,       0.12913
(7, 283),     0.12915,       0.12915
(46, 382),     0.12942,       0.12942
(259, 466),     0.12951,       0.12951
(190, 257),     0.12952,       0.12952
(7, 359),     0.12956,       0.12956
(70, 173),     0.12962,       0.12962
(25, 163),     0.12964,       0.12964
(256, 353),     0.12974,       0.12974
(26, 341),     0.12975,       0.12975
(155, 385),     0.12994,       0.12994
(35, 161),     0.12995,       0.12995
(33, 336),     0.12997,       0.12997
(173, 386),     0.13,       0.13
(259, 296),     0.13007,       0.13007
(7, 255),     0.13016,       0.13016
(65, 246),     0.13021,       0.13021
(46, 334),     0.1303,       0.1303
(163, 398),     0.13032,       0.13032
(130, 334),     0.13038,       0.13038
(163, 463),     0.13054,       0.13054
(253, 382),     0.13056,       0.13056
(65, 341),     0.13095,       0.13095
(255, 374),     0.13111,       0.13111
(300, 385),     0.13114,       0.13114
(398, 417),     0.13145,       0.13145
(52, 160),     0.13146,       0.13146
(26, 283),     0.1315,       0.1315
(282, 334),     0.1315,       0.1315
(286, 388),     0.13164,       0.13164
(253, 362),     0.13171,       0.13171
(159, 256),     0.13181,       0.13181
(373, 380),     0.13221,       0.13221
(359, 387),     0.13223,       0.13223
(130, 258),     0.13251,       0.13251
(27, 253),     0.13266,       0.13266
(160, 382),     0.13269,       0.13269
(161, 466),     0.13288,       0.13288
(247, 388),     0.13288,       0.13288
(26, 362),     0.13298,       0.13298
(112, 387),     0.13299,       0.13299
(53, 56),     0.13306,       0.13306
(173, 257),     0.13344,       0.13344
(25, 70),     0.13351,       0.13351
(398, 414),     0.13391,       0.13391
(265, 341),     0.13398,       0.13398
(70, 362),     0.13409,       0.13409
(22, 258),     0.13449,       0.13449
(153, 417),     0.13455,       0.13455
(35, 466),     0.13464,       0.13464
(173, 341),     0.13471,       0.13471
(163, 341),     0.13471,       0.13471
(25, 249),     0.13472,       0.13472
(336, 382),     0.13512,       0.13512
(249, 414),     0.1353,       0.1353
(157, 286),     0.13537,       0.13537
(52, 387),     0.13584,       0.13584
(33, 124),     0.13585,       0.13585
(107, 387),     0.13591,       0.13591
(249, 300),     0.13618,       0.13618
(246, 263),     0.13624,       0.13624
(105, 252),     0.13631,       0.13631
(35, 46),     0.13633,       0.13633
(293, 388),     0.13652,       0.13652
(252, 300),     0.13666,       0.13666
(55, 336),     0.1367,       0.1367
(25, 341),     0.1369,       0.1369
(163, 414),     0.13696,       0.13696
(65, 362),     0.13716,       0.13716
(336, 466),     0.13721,       0.13721
(65, 387),     0.13732,       0.13732
(359, 385),     0.13733,       0.13733
(7, 382),     0.13787,       0.13787
(387, 467),     0.13792,       0.13792
(130, 161),     0.13811,       0.13811
(46, 252),     0.13816,       0.13816
(53, 385),     0.1383,       0.1383
(257, 276),     0.1383,       0.1383
(145, 260),     0.13837,       0.13837
(253, 300),     0.1385,       0.1385
(246, 258),     0.13853,       0.13853
(110, 253),     0.13855,       0.13855
(56, 153),     0.1388,       0.1388
(112, 155),     0.1388,       0.1388
(334, 383),     0.13882,       0.13882
(253, 463),     0.13914,       0.13914
(35, 144),     0.13921,       0.13921
(362, 380),     0.13959,       0.13959
(105, 258),     0.13972,       0.13972
(336, 362),     0.13991,       0.13991
(46, 159),     0.13994,       0.13994
(23, 260),     0.13995,       0.13995
(247, 398),     0.14003,       0.14003
(46, 414),     0.1401,       0.1401
(286, 387),     0.14015,       0.14015
(35, 390),     0.14016,       0.14016
(163, 390),     0.1402,       0.1402
(243, 387),     0.1402,       0.1402
(25, 467),     0.14024,       0.14024
(249, 398),     0.14036,       0.14036
(65, 158),     0.1404,       0.1404
(22, 56),     0.14049,       0.14049
(63, 252),     0.14064,       0.14064
(293, 383),     0.14082,       0.14082
(27, 161),     0.14089,       0.14089
(156, 463),     0.14099,       0.14099
(283, 387),     0.14109,       0.14109
(130, 359),     0.14122,       0.14122
(29, 296),     0.1413,       0.1413
(155, 259),     0.14139,       0.14139
(23, 384),     0.14141,       0.14141
(263, 398),     0.14143,       0.14143
(259, 263),     0.14147,       0.14147
(255, 380),     0.14147,       0.14147
(144, 417),     0.14155,       0.14155
(110, 252),     0.14177,       0.14177
(130, 285),     0.14188,       0.14188
(159, 414),     0.14189,       0.14189
(339, 373),     0.14193,       0.14193
(52, 105),     0.14196,       0.14196
(26, 56),     0.14216,       0.14216
(253, 254),     0.14224,       0.14224
(246, 359),     0.14225,       0.14225
(29, 63),     0.14241,       0.14241
(66, 463),     0.14242,       0.14242
(159, 386),     0.14258,       0.14258
(155, 283),     0.14286,       0.14286
(156, 193),     0.14306,       0.14306
(353, 414),     0.14318,       0.14318
(29, 373),     0.14337,       0.14337
(24, 145),     0.14352,       0.14352
(133, 157),     0.14366,       0.14366
(145, 384),     0.14379,       0.14379
(22, 283),     0.14422,       0.14422
(384, 466),     0.14426,       0.14426
(252, 285),     0.14432,       0.14432
(243, 256),     0.14506,       0.14506
(25, 286),     0.14535,       0.14535
(260, 466),     0.14541,       0.14541
(254, 300),     0.14545,       0.14545
(35, 53),     0.14557,       0.14557
(33, 296),     0.1456,       0.1456
(253, 265),     0.14569,       0.14569
(35, 160),     0.14594,       0.14594
(252, 341),     0.14611,       0.14611
(254, 390),     0.14654,       0.14654
(27, 414),     0.14658,       0.14658
(30, 295),     0.14688,       0.14688
(27, 63),     0.14733,       0.14733
(259, 295),     0.14734,       0.14734
(256, 390),     0.14743,       0.14743
(53, 374),     0.14757,       0.14757
(252, 390),     0.14766,       0.14766
(156, 341),     0.14768,       0.14768
(52, 159),     0.14789,       0.14789
(276, 417),     0.14805,       0.14805
(28, 157),     0.14817,       0.14817
(133, 387),     0.14826,       0.14826
(247, 334),     0.14839,       0.14839
(65, 256),     0.14846,       0.14846
(336, 414),     0.14854,       0.14854
(46, 285),     0.14858,       0.14858
(161, 286),     0.14865,       0.14865
(25, 263),     0.14866,       0.14866
(276, 385),     0.14871,       0.14871
(249, 384),     0.14875,       0.14875
(247, 285),     0.14893,       0.14893
(105, 386),     0.14901,       0.14901
(161, 467),     0.14905,       0.14905
(285, 466),     0.14917,       0.14917
(252, 353),     0.14921,       0.14921
(53, 296),     0.14946,       0.14946
(110, 417),     0.14961,       0.14961
(110, 467),     0.1498,       0.1498
(23, 388),     0.14995,       0.14995
(246, 286),     0.15019,       0.15019
(56, 398),     0.15084,       0.15084
(282, 386),     0.15102,       0.15102
(258, 388),     0.15106,       0.15106
(161, 255),     0.15116,       0.15116
(359, 386),     0.15118,       0.15118
(55, 285),     0.1515,       0.1515
(158, 414),     0.15161,       0.15161
(153, 385),     0.1519,       0.1519
(133, 283),     0.1519,       0.1519
(163, 339),     0.15201,       0.15201
(263, 385),     0.15208,       0.15208
(27, 362),     0.15217,       0.15217
(7, 293),     0.15283,       0.15283
(161, 249),     0.15287,       0.15287
(359, 384),     0.15287,       0.15287
(153, 259),     0.15291,       0.15291
(70, 256),     0.15304,       0.15304
(144, 466),     0.15305,       0.15305
(70, 293),     0.15327,       0.15327
(52, 374),     0.15342,       0.15342
(145, 293),     0.15373,       0.15373
(246, 417),     0.15392,       0.15392
(160, 388),     0.15418,       0.15418
(26, 387),     0.15446,       0.15446
(144, 467),     0.15453,       0.15453
(30, 390),     0.15457,       0.15457
(27, 398),     0.15462,       0.15462
(33, 286),     0.15468,       0.15468
(243, 293),     0.15485,       0.15485
(22, 145),     0.15514,       0.15514
(33, 295),     0.15522,       0.15522
(63, 380),     0.1553,       0.1553
(163, 249),     0.1554,       0.1554
(254, 374),     0.15583,       0.15583
(153, 283),     0.15586,       0.15586
(154, 386),     0.15598,       0.15598
(153, 258),     0.15623,       0.15623
(159, 254),     0.15631,       0.15631
(159, 341),     0.15655,       0.15655
(46, 381),     0.1568,       0.1568
(33, 55),     0.15688,       0.15688
(105, 380),     0.15705,       0.15705
(339, 353),     0.15716,       0.15716
(259, 384),     0.15725,       0.15725
(247, 249),     0.15741,       0.15741
(154, 414),     0.15762,       0.15762
(63, 296),     0.15784,       0.15784
(70, 282),     0.15802,       0.15802
(52, 158),     0.15811,       0.15811
(247, 260),     0.1585,       0.1585
(293, 296),     0.15874,       0.15874
(247, 414),     0.15889,       0.15889
(247, 259),     0.15937,       0.15937
(25, 463),     0.15945,       0.15945
(285, 341),     0.15952,       0.15952
(159, 463),     0.15954,       0.15954
(163, 263),     0.15966,       0.15966
(110, 254),     0.15969,       0.15969
(28, 53),     0.16009,       0.16009
(130, 384),     0.16038,       0.16038
(384, 417),     0.1604,       0.1604
(124, 463),     0.16042,       0.16042
(24, 286),     0.16046,       0.16046
(66, 387),     0.16047,       0.16047
(156, 256),     0.16051,       0.16051
(65, 161),     0.16058,       0.16058
(300, 414),     0.16062,       0.16062
(243, 381),     0.16079,       0.16079
(256, 373),     0.16081,       0.16081
(124, 341),     0.16096,       0.16096
(105, 246),     0.16101,       0.16101
(107, 246),     0.16107,       0.16107
(163, 362),     0.16114,       0.16114
(252, 339),     0.16118,       0.16118
(53, 159),     0.16119,       0.16119
(156, 252),     0.16125,       0.16125
(66, 398),     0.16128,       0.16128
(52, 285),     0.16137,       0.16137
(70, 382),     0.16146,       0.16146
(133, 256),     0.16162,       0.16162
(161, 258),     0.16206,       0.16206
(65, 336),     0.16215,       0.16215
(35, 467),     0.16217,       0.16217
(353, 359),     0.16224,       0.16224
(29, 339),     0.16242,       0.16242
(110, 293),     0.16261,       0.16261
(276, 295),     0.16266,       0.16266
(193, 246),     0.16269,       0.16269
(66, 156),     0.16277,       0.16277
(70, 160),     0.16278,       0.16278
(56, 295),     0.16279,       0.16279
(154, 283),     0.16282,       0.16282
(29, 105),     0.16286,       0.16286
(190, 382),     0.16288,       0.16288
(70, 130),     0.16292,       0.16292
(112, 256),     0.16293,       0.16293
(25, 283),     0.16321,       0.16321
(160, 259),     0.16352,       0.16352
(7, 414),     0.16362,       0.16362
(110, 374),     0.16366,       0.16366
(124, 252),     0.16376,       0.16376
(112, 293),     0.16402,       0.16402
(249, 353),     0.16404,       0.16404
(263, 384),     0.16407,       0.16407
(247, 466),     0.16411,       0.16411
(252, 254),     0.16417,       0.16417
(63, 124),     0.16426,       0.16426
(265, 374),     0.16464,       0.16464
(154, 258),     0.1648,       0.1648
(263, 414),     0.16488,       0.16488
(300, 339),     0.16498,       0.16498
(247, 257),     0.16516,       0.16516
(156, 362),     0.1653,       0.1653
(28, 46),     0.1654,       0.1654
(33, 334),     0.16546,       0.16546
(243, 384),     0.16546,       0.16546
(124, 256),     0.16585,       0.16585
(160, 257),     0.16615,       0.16615
(163, 381),     0.16622,       0.16622
(35, 339),     0.16623,       0.16623
(65, 159),     0.16631,       0.16631
(145, 286),     0.16648,       0.16648
(243, 286),     0.16658,       0.16658
(46, 398),     0.16658,       0.16658
(285, 380),     0.16667,       0.16667
(46, 380),     0.1667,       0.1667
(285, 334),     0.16674,       0.16674
(254, 336),     0.16676,       0.16676
(25, 255),     0.16685,       0.16685
(173, 334),     0.16698,       0.16698
(130, 282),     0.1671,       0.1671
(66, 246),     0.16723,       0.16723
(160, 260),     0.16753,       0.16753
(124, 293),     0.16768,       0.16768
(159, 385),     0.16786,       0.16786
(112, 398),     0.16807,       0.16807
(22, 154),     0.16828,       0.16828
(385, 388),     0.16836,       0.16836
(46, 286),     0.1684,       0.1684
(112, 193),     0.16851,       0.16851
(52, 156),     0.16856,       0.16856
(55, 247),     0.16872,       0.16872
(66, 157),     0.16874,       0.16874
(124, 193),     0.16887,       0.16887
(173, 282),     0.16899,       0.16899
(263, 387),     0.16901,       0.16901
(159, 387),     0.1692,       0.1692
(29, 161),     0.16934,       0.16934
(35, 249),     0.1694,       0.1694
(282, 385),     0.16947,       0.16947
(22, 157),     0.16956,       0.16956
(30, 387),     0.1696,       0.1696
(243, 260),     0.1696,       0.1696
(66, 247),     0.16961,       0.16961
(173, 385),     0.16969,       0.16969
(256, 381),     0.17,       0.17
(286, 353),     0.17017,       0.17017
(27, 52),     0.17059,       0.17059
(145, 388),     0.1707,       0.1707
(163, 359),     0.17077,       0.17077
(286, 466),     0.17096,       0.17096
(110, 373),     0.17131,       0.17131
(53, 386),     0.17133,       0.17133
(24, 293),     0.17135,       0.17135
(154, 259),     0.17136,       0.17136
(56, 154),     0.17149,       0.17149
(27, 160),     0.17151,       0.17151
(46, 253),     0.17202,       0.17202
(27, 380),     0.17235,       0.17235
(144, 414),     0.17237,       0.17237
(65, 160),     0.17248,       0.17248
(155, 190),     0.17251,       0.17251
(157, 398),     0.17266,       0.17266
(265, 295),     0.17301,       0.17301
(386, 387),     0.17302,       0.17302
(293, 387),     0.17309,       0.17309
(29, 157),     0.17324,       0.17324
(247, 386),     0.17336,       0.17336
(133, 381),     0.17377,       0.17377
(300, 398),     0.17383,       0.17383
(25, 381),     0.1739,       0.1739
(160, 286),     0.17393,       0.17393
(112, 260),     0.17464,       0.17464
(24, 153),     0.17484,       0.17484
(257, 466),     0.17486,       0.17486
(334, 387),     0.17494,       0.17494
(252, 417),     0.17495,       0.17495
(417, 467),     0.17504,       0.17504
(156, 253),     0.17511,       0.17511
(33, 414),     0.17532,       0.17532
(55, 296),     0.17533,       0.17533
(276, 286),     0.17537,       0.17537
(124, 283),     0.17551,       0.17551
(163, 276),     0.17552,       0.17552
(153, 387),     0.17561,       0.17561
(133, 384),     0.17584,       0.17584
(29, 295),     0.17599,       0.17599
(25, 359),     0.17609,       0.17609
(144, 252),     0.17645,       0.17645
(247, 255),     0.17665,       0.17665
(112, 133),     0.17669,       0.17669
(35, 70),     0.17673,       0.17673
(55, 295),     0.17687,       0.17687
(24, 466),     0.17697,       0.17697
(153, 243),     0.17698,       0.17698
(23, 293),     0.17701,       0.17701
(265, 381),     0.17703,       0.17703
(124, 253),     0.17707,       0.17707
(154, 398),     0.17719,       0.17719
(112, 190),     0.17734,       0.17734
(154, 385),     0.17839,       0.17839
(70, 252),     0.17862,       0.17862
(66, 341),     0.17868,       0.17868
(27, 105),     0.17872,       0.17872
(63, 160),     0.17873,       0.17873
(173, 259),     0.17878,       0.17878
(159, 384),     0.17881,       0.17881
(63, 384),     0.17886,       0.17886
(285, 381),     0.17892,       0.17892
(155, 387),     0.17895,       0.17895
(258, 466),     0.17946,       0.17946
(283, 386),     0.17949,       0.17949
(27, 254),     0.17984,       0.17984
(157, 386),     0.17995,       0.17995
(382, 383),     0.17995,       0.17995
(257, 388),     0.17998,       0.17998
(155, 256),     0.18016,       0.18016
(130, 398),     0.18034,       0.18034
(52, 124),     0.1804,       0.1804
(30, 334),     0.18041,       0.18041
(130, 156),     0.18041,       0.18041
(70, 285),     0.18046,       0.18046
(156, 382),     0.1807,       0.1807
(110, 256),     0.18072,       0.18072
(144, 253),     0.18082,       0.18082
(28, 105),     0.18094,       0.18094
(63, 161),     0.18099,       0.18099
(112, 384),     0.181,       0.181
(110, 380),     0.18117,       0.18117
(156, 374),     0.18119,       0.18119
(63, 246),     0.18122,       0.18122
(29, 384),     0.18127,       0.18127
(249, 386),     0.18128,       0.18128
(159, 398),     0.18145,       0.18145
(156, 246),     0.18153,       0.18153
(28, 285),     0.18173,       0.18173
(52, 254),     0.18188,       0.18188
(112, 414),     0.1819,       0.1819
(27, 381),     0.18198,       0.18198
(29, 30),     0.18224,       0.18224
(173, 387),     0.1823,       0.1823
(28, 66),     0.18236,       0.18236
(110, 390),     0.18244,       0.18244
(46, 124),     0.18244,       0.18244
(33, 70),     0.18245,       0.18245
(46, 282),     0.18275,       0.18275
(159, 286),     0.18276,       0.18276
(30, 285),     0.18284,       0.18284
(65, 382),     0.18301,       0.18301
(156, 380),     0.18311,       0.18311
(28, 385),     0.18313,       0.18313
(387, 417),     0.18339,       0.18339
(296, 383),     0.18341,       0.18341
(46, 374),     0.18345,       0.18345
(258, 384),     0.18346,       0.18346
(163, 255),     0.18348,       0.18348
(157, 463),     0.18355,       0.18355
(263, 386),     0.18375,       0.18375
(53, 254),     0.18412,       0.18412
(190, 258),     0.18413,       0.18413
(33, 282),     0.18417,       0.18417
(33, 156),     0.18423,       0.18423
(70, 161),     0.18429,       0.18429
(334, 384),     0.18465,       0.18465
(156, 276),     0.18467,       0.18467
(157, 384),     0.18468,       0.18468
(285, 414),     0.18475,       0.18475
(156, 414),     0.18537,       0.18537
(30, 388),     0.18538,       0.18538
(28, 65),     0.18552,       0.18552
(249, 385),     0.18559,       0.18559
(63, 374),     0.18583,       0.18583
(385, 466),     0.18584,       0.18584
(353, 398),     0.18585,       0.18585
(285, 463),     0.18585,       0.18585
(247, 467),     0.18593,       0.18593
(133, 293),     0.18602,       0.18602
(159, 380),     0.18614,       0.18614
(30, 107),     0.18618,       0.18618
(7, 35),     0.18629,       0.18629
(296, 336),     0.18631,       0.18631
(70, 381),     0.1864,       0.1864
(22, 112),     0.18652,       0.18652
(258, 276),     0.18674,       0.18674
(173, 384),     0.18675,       0.18675
(63, 253),     0.18678,       0.18678
(155, 293),     0.18686,       0.18686
(161, 359),     0.18687,       0.18687
(190, 259),     0.18688,       0.18688
(52, 388),     0.18695,       0.18695
(63, 385),     0.18697,       0.18697
(22, 260),     0.18712,       0.18712
(53, 156),     0.18714,       0.18714
(257, 285),     0.18719,       0.18719
(253, 380),     0.1875,       0.1875
(156, 286),     0.18784,       0.18784
(156, 417),     0.18785,       0.18785
(247, 282),     0.18793,       0.18793
(153, 190),     0.18812,       0.18812
(163, 382),     0.18813,       0.18813
(336, 373),     0.18826,       0.18826
(258, 353),     0.18826,       0.18826
(362, 383),     0.18854,       0.18854
(293, 386),     0.18863,       0.18863
(155, 157),     0.18866,       0.18866
(53, 157),     0.18881,       0.18881
(66, 362),     0.18931,       0.18931
(30, 259),     0.18937,       0.18937
(193, 293),     0.1896,       0.1896
(144, 398),     0.18976,       0.18976
(130, 286),     0.18982,       0.18982
(46, 417),     0.18989,       0.18989
(105, 253),     0.19006,       0.19006
(160, 390),     0.19051,       0.19051
(25, 398),     0.19053,       0.19053
(144, 276),     0.19063,       0.19063
(27, 374),     0.19064,       0.19064
(24, 467),     0.19065,       0.19065
(110, 339),     0.19073,       0.19073
(112, 286),     0.19077,       0.19077
(26, 157),     0.19082,       0.19082
(384, 467),     0.19099,       0.19099
(30, 260),     0.19107,       0.19107
(27, 382),     0.19124,       0.19124
(156, 381),     0.19134,       0.19134
(46, 156),     0.19159,       0.19159
(159, 374),     0.19162,       0.19162
(153, 362),     0.19181,       0.19181
(23, 286),     0.19186,       0.19186
(25, 293),     0.1921,       0.1921
(26, 293),     0.19236,       0.19236
(190, 385),     0.19276,       0.19276
(28, 160),     0.19278,       0.19278
(110, 249),     0.19279,       0.19279
(35, 263),     0.19292,       0.19292
(253, 285),     0.19292,       0.19292
(155, 384),     0.19301,       0.19301
(25, 362),     0.19312,       0.19312
(144, 463),     0.19315,       0.19315
(246, 295),     0.19324,       0.19324
(124, 374),     0.19343,       0.19343
(110, 398),     0.1935,       0.1935
(63, 105),     0.19368,       0.19368
(30, 257),     0.19373,       0.19373
(124, 362),     0.19395,       0.19395
(374, 383),     0.19397,       0.19397
(27, 336),     0.19414,       0.19414
(110, 263),     0.19414,       0.19414
(105, 387),     0.19434,       0.19434
(66, 256),     0.19437,       0.19437
(296, 359),     0.19442,       0.19442
(26, 260),     0.19451,       0.19451
(70, 380),     0.1948,       0.1948
(70, 159),     0.19506,       0.19506
(258, 387),     0.19518,       0.19518
(144, 374),     0.19529,       0.19529
(70, 414),     0.1953,       0.1953
(7, 276),     0.19555,       0.19555
(161, 263),     0.19572,       0.19572
(247, 263),     0.19589,       0.19589
(35, 163),     0.19622,       0.19622
(156, 157),     0.19659,       0.19659
(124, 380),     0.19704,       0.19704
(105, 374),     0.19736,       0.19736
(70, 417),     0.19755,       0.19755
(388, 466),     0.19788,       0.19788
(285, 374),     0.1981,       0.1981
(190, 341),     0.19816,       0.19816
(144, 256),     0.19824,       0.19824
(56, 387),     0.1985,       0.1985
(24, 163),     0.19852,       0.19852
(33, 283),     0.19853,       0.19853
(105, 161),     0.19855,       0.19855
(130, 283),     0.19866,       0.19866
(373, 383),     0.19894,       0.19894
(55, 387),     0.19924,       0.19924
(53, 258),     0.19926,       0.19926
(55, 70),     0.1994,       0.1994
(30, 282),     0.19983,       0.19983
(29, 387),     0.19995,       0.19995
(359, 388),     0.20008,       0.20008
(159, 362),     0.20023,       0.20023
(173, 256),     0.20028,       0.20028
(29, 160),     0.20041,       0.20041
(22, 293),     0.2007,       0.2007
(65, 252),     0.20099,       0.20099
(259, 388),     0.20149,       0.20149
(247, 359),     0.20173,       0.20173
(144, 380),     0.20175,       0.20175
(124, 157),     0.20178,       0.20178
(156, 258),     0.2018,       0.2018
(107, 161),     0.20207,       0.20207
(65, 381),     0.20214,       0.20214
(260, 384),     0.2022,       0.2022
(53, 387),     0.20226,       0.20226
(27, 384),     0.20253,       0.20253
(252, 265),     0.20297,       0.20297
(25, 382),     0.20342,       0.20342
(265, 380),     0.20403,       0.20403
(30, 384),     0.20438,       0.20438
(29, 286),     0.20441,       0.20441
(157, 362),     0.20453,       0.20453
(157, 385),     0.20459,       0.20459
(133, 260),     0.20496,       0.20496
(246, 247),     0.20511,       0.20511
(35, 300),     0.20528,       0.20528
(173, 258),     0.20542,       0.20542
(246, 336),     0.20557,       0.20557
(22, 155),     0.2059,       0.2059
(66, 161),     0.20598,       0.20598
(22, 173),     0.20603,       0.20603
(144, 254),     0.20613,       0.20613
(56, 159),     0.20615,       0.20615
(252, 463),     0.20622,       0.20622
(286, 386),     0.20628,       0.20628
(53, 373),     0.20641,       0.20641
(130, 293),     0.20657,       0.20657
(29, 390),     0.20694,       0.20694
(70, 253),     0.20701,       0.20701
(70, 374),     0.20721,       0.20721
(362, 381),     0.20734,       0.20734
(154, 256),     0.20736,       0.20736
(256, 265),     0.20737,       0.20737
(156, 300),     0.20746,       0.20746
(466, 467),     0.20754,       0.20754
(153, 293),     0.20776,       0.20776
(190, 386),     0.20795,       0.20795
(255, 300),     0.20795,       0.20795
(63, 159),     0.2082,       0.2082
(27, 159),     0.20836,       0.20836
(33, 285),     0.20853,       0.20853
(155, 381),     0.20968,       0.20968
(52, 296),     0.20987,       0.20987
(30, 249),     0.20991,       0.20991
(124, 382),     0.20996,       0.20996
(28, 159),     0.21023,       0.21023
(153, 341),     0.21025,       0.21025
(156, 254),     0.2103,       0.2103
(53, 295),     0.21061,       0.21061
(144, 341),     0.21065,       0.21065
(30, 386),     0.21094,       0.21094
(56, 158),     0.21104,       0.21104
(190, 283),     0.21123,       0.21123
(124, 254),     0.21123,       0.21123
(110, 359),     0.21145,       0.21145
(157, 387),     0.21149,       0.21149
(153, 157),     0.21152,       0.21152
(63, 386),     0.21152,       0.21152
(52, 55),     0.21153,       0.21153
(260, 296),     0.21169,       0.21169
(110, 341),     0.21184,       0.21184
(156, 373),     0.21184,       0.21184
(70, 246),     0.21187,       0.21187
(53, 158),     0.21192,       0.21192
(30, 255),     0.21205,       0.21205
(158, 386),     0.21211,       0.21211
(27, 286),     0.21216,       0.21216
(388, 467),     0.21218,       0.21218
(124, 381),     0.21222,       0.21222
(55, 246),     0.2123,       0.2123
(160, 258),     0.21239,       0.21239
(112, 417),     0.21297,       0.21297
(105, 157),     0.21312,       0.21312
(246, 296),     0.21369,       0.21369
(144, 373),     0.21374,       0.21374
(246, 282),     0.21418,       0.21418
(55, 282),     0.21424,       0.21424
(383, 463),     0.21429,       0.21429
(160, 467),     0.21451,       0.21451
(56, 463),     0.21465,       0.21465
(33, 293),     0.21473,       0.21473
(158, 252),     0.21474,       0.21474
(52, 247),     0.21486,       0.21486
(25, 414),     0.21511,       0.21511
(154, 293),     0.21512,       0.21512
(65, 257),     0.21512,       0.21512
(29, 124),     0.21515,       0.21515
(70, 398),     0.21535,       0.21535
(133, 286),     0.21549,       0.21549
(30, 286),     0.21557,       0.21557
(110, 463),     0.21566,       0.21566
(293, 334),     0.21575,       0.21575
(283, 385),     0.21578,       0.21578
(28, 295),     0.21583,       0.21583
(29, 156),     0.21598,       0.21598
(28, 386),     0.2162,       0.2162
(30, 246),     0.21623,       0.21623
(65, 388),     0.21623,       0.21623
(105, 160),     0.21632,       0.21632
(133, 153),     0.21645,       0.21645
(110, 414),     0.21664,       0.21664
(63, 66),     0.21676,       0.21676
(154, 387),     0.2169,       0.2169
(29, 257),     0.21694,       0.21694
(159, 381),     0.21699,       0.21699
(30, 466),     0.21703,       0.21703
(124, 414),     0.21703,       0.21703
(66, 336),     0.21705,       0.21705
(52, 373),     0.21711,       0.21711
(296, 467),     0.21728,       0.21728
(29, 259),     0.21732,       0.21732
(130, 414),     0.21739,       0.21739
(263, 286),     0.21748,       0.21748
(247, 286),     0.21762,       0.21762
(35, 255),     0.21788,       0.21788
(110, 255),     0.21796,       0.21796
(257, 263),     0.21797,       0.21797
(154, 243),     0.21804,       0.21804
(153, 260),     0.21805,       0.21805
(296, 353),     0.21807,       0.21807
(46, 56),     0.21808,       0.21808
(24, 252),     0.21834,       0.21834
(33, 247),     0.21841,       0.21841
(110, 276),     0.21843,       0.21843
(256, 417),     0.21853,       0.21853
(107, 336),     0.21857,       0.21857
(256, 341),     0.21873,       0.21873
(29, 386),     0.21881,       0.21881
(380, 383),     0.21887,       0.21887
(153, 173),     0.21895,       0.21895
(24, 253),     0.219,       0.219
(46, 254),     0.21925,       0.21925
(260, 386),     0.21944,       0.21944
(105, 156),     0.21969,       0.21969
(300, 417),     0.21972,       0.21972
(247, 258),     0.2198,       0.2198
(63, 258),     0.22007,       0.22007
(70, 283),     0.22012,       0.22012
(22, 384),     0.22014,       0.22014
(56, 285),     0.2211,       0.2211
(30, 161),     0.22111,       0.22111
(124, 286),     0.22125,       0.22125
(283, 384),     0.2214,       0.2214
(35, 359),     0.22143,       0.22143
(30, 467),     0.22148,       0.22148
(46, 293),     0.22148,       0.22148
(381, 383),     0.22185,       0.22185
(300, 336),     0.22194,       0.22194
(155, 286),     0.2222,       0.2222
(28, 384),     0.22248,       0.22248
(163, 193),     0.2227,       0.2227
(29, 334),     0.22282,       0.22282
(157, 341),     0.22291,       0.22291
(29, 282),     0.22297,       0.22297
(28, 336),     0.22297,       0.22297
(258, 263),     0.22311,       0.22311
(247, 283),     0.22321,       0.22321
(29, 388),     0.22323,       0.22323
(145, 463),     0.22342,       0.22342
(163, 417),     0.22352,       0.22352
(29, 260),     0.22358,       0.22358
(362, 382),     0.22369,       0.22369
(105, 336),     0.22378,       0.22378
(53, 285),     0.22378,       0.22378
(155, 260),     0.22382,       0.22382
(66, 160),     0.22393,       0.22393
(27, 385),     0.22395,       0.22395
(124, 373),     0.22416,       0.22416
(46, 70),     0.22431,       0.22431
(29, 285),     0.22442,       0.22442
(173, 381),     0.22489,       0.22489
(158, 463),     0.22501,       0.22501
(161, 295),     0.22503,       0.22503
(158, 385),     0.2252,       0.2252
(156, 257),     0.22535,       0.22535
(156, 398),     0.22549,       0.22549
(285, 382),     0.22552,       0.22552
(293, 385),     0.22598,       0.22598
(193, 252),     0.22609,       0.22609
(26, 256),     0.22617,       0.22617
