Comparing the following files: 
hadleigh_front_s4_v2/,  hadleigh_low_s4_v2/,  hadleigh_right_threequarter_s4_v2/,  hadleigh_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s4_v2_vs_hadleigh_low_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_right_threequarter_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  average
(300, 417),     0.42958,       -0.25662,       0.42367,       -0.26951,       0.15404,       0.01051,       0.08195
(285, 381),     0.45343,       -0.14512,       0.14963,       -0.36797,       0.54517,       -0.14481,       0.08172
(23, 110),     0.30315,       -0.06272,       0.11272,       -0.29756,       0.50496,       -0.07113,       0.08157
(341, 388),     0.04294,       0.02811,       0.20674,       -0.01722,       -0.10544,       0.33191,       0.08117
(23, 30),     0.06903,       0.14134,       0.36529,       -0.07891,       -0.22309,       0.21272,       0.08106
(26, 283),     0.75755,       -0.63933,       0.66199,       -0.54082,       0.67769,       -0.43119,       0.08098
(253, 362),     -0.02495,       0.53295,       0.1296,       -0.07426,       -0.22664,       0.14886,       0.08093
(282, 339),     0.68933,       -0.45432,       0.63127,       -0.61717,       0.47333,       -0.23775,       0.08078
(243, 293),     0.79659,       -0.6771,       0.6649,       -0.55082,       0.64398,       -0.39464,       0.08049
(283, 384),     0.86363,       -0.56615,       0.58537,       -0.64913,       0.49383,       -0.24541,       0.08036
(155, 387),     0.07794,       0.12984,       0.08408,       -0.03115,       0.49405,       -0.27273,       0.08034
(382, 386),     0.1461,       0.10448,       0.01726,       -0.05728,       -0.08616,       0.35669,       0.08018
(63, 257),     0.54434,       -0.05713,       0.20657,       -0.19346,       -0.14605,       0.12557,       0.07997
(53, 387),     0.48713,       -0.03448,       0.27549,       -0.16535,       -0.16375,       0.07954,       0.07976
(154, 293),     0.76151,       -0.67272,       0.66093,       -0.50428,       0.62479,       -0.3918,       0.07974
(133, 293),     0.79307,       -0.67565,       0.67954,       -0.54548,       0.65103,       -0.42413,       0.07973
(160, 359),     0.0293,       -0.13731,       0.41327,       0.05206,       0.32586,       -0.20534,       0.07964
(334, 339),     0.70864,       -0.44873,       0.59685,       -0.6443,       0.4832,       -0.21786,       0.07963
(7, 373),     0.01914,       -0.07459,       0.13026,       -0.14856,       0.416,       0.13451,       0.07946
(362, 385),     0.13259,       0.08144,       -0.00989,       -0.08051,       -0.02239,       0.37488,       0.07935
(154, 334),     0.84081,       -0.67111,       0.69606,       -0.60365,       0.66392,       -0.4502,       0.0793
(161, 190),     -0.13838,       0.24931,       0.20854,       -0.19143,       0.40616,       -0.06115,       0.07884
(155, 282),     0.77763,       -0.5496,       0.60705,       -0.58066,       0.68748,       -0.46915,       0.07879
(130, 359),     0.04361,       -0.03135,       0.58122,       -0.29817,       0.26365,       -0.08637,       0.07877
(110, 173),     0.08976,       0.16212,       0.25025,       -0.14499,       0.07174,       0.04371,       0.07876
(285, 293),     0.28008,       -0.18615,       0.37206,       -0.06948,       0.01437,       0.06021,       0.07852
(157, 258),     0.59732,       -0.46933,       0.37745,       -0.48034,       0.53772,       -0.09257,       0.07837
(190, 386),     0.26372,       0.12344,       0.14089,       -0.19525,       0.31561,       -0.17838,       0.07834
(154, 282),     0.76066,       -0.54038,       0.5821,       -0.5706,       0.68117,       -0.44418,       0.07813
(23, 25),     0.26886,       -0.02111,       0.04345,       -0.26977,       0.52476,       -0.07738,       0.07813
(243, 334),     0.87208,       -0.68761,       0.71649,       -0.64233,       0.68584,       -0.47582,       0.07811
(70, 384),     0.26681,       -0.04847,       -0.05071,       -0.00017,       0.09172,       0.20942,       0.0781
(156, 390),     0.26483,       -0.07594,       0.15402,       -0.19077,       0.16659,       0.14976,       0.07808
(70, 259),     0.37726,       -0.0166,       0.21151,       -0.22128,       -0.05871,       0.17606,       0.07804
(26, 293),     0.78807,       -0.68058,       0.67553,       -0.52641,       0.6098,       -0.39823,       0.07803
(258, 463),     0.75393,       -0.52457,       0.47553,       -0.49956,       0.19648,       0.06619,       0.078
(155, 293),     0.78545,       -0.68481,       0.66686,       -0.5316,       0.64225,       -0.41036,       0.07796
(133, 334),     0.8656,       -0.67958,       0.7213,       -0.63441,       0.68576,       -0.49182,       0.07781
(22, 130),     0.09545,       0.1409,       -0.0105,       -0.18847,       0.40742,       0.02167,       0.07774
(35, 163),     0.6923,       -0.41113,       0.30805,       -0.26391,       0.45438,       -0.31396,       0.07762
(133, 247),     -0.39642,       0.46033,       0.12197,       -0.13448,       0.25798,       0.15599,       0.07756
(24, 466),     0.03012,       -0.27623,       0.48024,       0.00304,       0.44489,       -0.21679,       0.07754
(26, 387),     0.00762,       0.00128,       0.20055,       0.01756,       0.46861,       -0.23064,       0.0775
(276, 384),     0.78694,       -0.64206,       0.57042,       -0.637,       0.50396,       -0.11915,       0.07719
(27, 380),     0.45064,       -0.10305,       0.21463,       -0.02592,       -0.08874,       0.01552,       0.07718
(46, 259),     0.40936,       -0.04709,       0.33262,       -0.30126,       -0.07251,       0.1413,       0.07707
(246, 286),     0.37877,       -0.3502,       0.07694,       -0.26624,       0.37317,       0.24991,       0.07706
(362, 466),     0.08917,       -0.07123,       0.09873,       -0.01127,       -0.05149,       0.40795,       0.07698
(30, 173),     -0.45332,       0.38007,       0.21675,       0.07592,       -0.01108,       0.25243,       0.0768
(112, 293),     0.80024,       -0.68996,       0.67069,       -0.54544,       0.62583,       -0.40204,       0.07655
(112, 145),     -0.20831,       0.3239,       0.15329,       -0.14239,       0.26391,       0.06842,       0.07647
(26, 334),     0.85584,       -0.69009,       0.71772,       -0.62075,       0.66212,       -0.46673,       0.07635
(256, 296),     0.80832,       -0.54186,       0.55538,       -0.66284,       0.56625,       -0.26715,       0.07635
(30, 254),     0.1659,       0.11608,       0.31333,       -0.12372,       -0.13822,       0.12414,       0.07625
(295, 373),     0.60415,       -0.32232,       0.48399,       -0.57598,       0.32411,       -0.05643,       0.07625
(144, 253),     0.1304,       -0.10448,       0.02208,       -0.12845,       0.4273,       0.11039,       0.07621
(155, 334),     0.86035,       -0.68515,       0.70486,       -0.62538,       0.675,       -0.47369,       0.076
(53, 257),     0.56966,       -0.10377,       0.24501,       -0.25533,       -0.0974,       0.09764,       0.07597
(110, 253),     0.10906,       -0.1415,       0.0084,       -0.10413,       0.39721,       0.18647,       0.07592
(107, 124),     0.24301,       -0.35773,       -0.02779,       0.03058,       0.36517,       0.2022,       0.07591
(156, 255),     0.21889,       0.0129,       0.31197,       -0.26245,       0.12957,       0.04378,       0.07578
(133, 190),     0.04458,       -0.03992,       0.23305,       -0.24435,       0.11478,       0.34579,       0.07565
(112, 359),     0.00518,       -0.17326,       0.24474,       0.00671,       0.56532,       -0.19522,       0.07558
(163, 380),     0.20455,       -0.20333,       0.0395,       -0.20947,       0.47829,       0.1432,       0.07546
(359, 467),     0.49477,       -0.25832,       0.22014,       -0.08437,       0.34981,       -0.26927,       0.07546
(296, 341),     0.81877,       -0.53223,       0.50544,       -0.62693,       0.541,       -0.25348,       0.07543
(390, 414),     0.01912,       0.14639,       0.13797,       -0.25335,       -0.05874,       0.46106,       0.07541
(28, 373),     0.3527,       -0.11531,       0.28828,       -0.07127,       -0.02502,       0.0229,       0.07538
(255, 417),     0.13083,       0.27755,       -0.20605,       0.36943,       0.05236,       -0.17224,       0.07531
(23, 359),     0.08427,       -0.40878,       0.50986,       0.00351,       0.46905,       -0.20622,       0.07528
(255, 359),     0.56966,       -0.39629,       0.47206,       -0.33879,       0.16443,       -0.01981,       0.07521
(7, 414),     0.42607,       -0.37487,       0.00755,       -0.27829,       0.42871,       0.24195,       0.07519
(155, 359),     0.0134,       -0.15825,       0.2377,       -0.02763,       0.59414,       -0.20857,       0.07513
(133, 193),     0.21795,       -0.42453,       0.12468,       -0.10074,       0.62836,       0.00483,       0.07509
(339, 467),     0.59142,       -0.46898,       0.67664,       -0.54385,       0.30005,       -0.10489,       0.07507
(25, 157),     0.29353,       -0.19823,       0.17548,       -0.01879,       0.1747,       0.02367,       0.07506
(253, 339),     0.18915,       0.25652,       0.07547,       0.14056,       -0.06436,       -0.14768,       0.07494
(28, 70),     0.05555,       0.17867,       -0.32998,       0.04839,       0.36397,       0.13267,       0.07488
(190, 387),     0.07481,       0.17174,       0.1473,       -0.15644,       0.44553,       -0.23401,       0.07482
(110, 157),     0.22195,       -0.13479,       0.21408,       -0.06582,       0.00092,       0.21169,       0.07467
(124, 374),     0.26223,       -0.02848,       0.08016,       -0.10412,       0.04445,       0.1933,       0.07459
(105, 193),     0.5202,       -0.19359,       0.24639,       -0.28116,       0.17105,       -0.01643,       0.07441
(33, 243),     -0.11862,       0.23351,       0.08102,       -0.20829,       0.47859,       -0.02148,       0.07412
(163, 384),     0.43481,       -0.39648,       0.09223,       -0.26263,       0.42979,       0.14702,       0.07412
(130, 286),     0.43883,       -0.35585,       0.10936,       -0.30585,       0.34133,       0.21641,       0.07404
(112, 282),     0.80509,       -0.60477,       0.65257,       -0.61989,       0.69668,       -0.48578,       0.07398
(157, 255),     -0.02195,       -0.10156,       0.14653,       0.09427,       0.48244,       -0.15607,       0.07394
(27, 381),     0.50907,       -0.18318,       0.23299,       0.01678,       -0.02981,       -0.10225,       0.07393
(383, 463),     0.49653,       -0.39556,       0.17148,       -0.19667,       0.03874,       0.32904,       0.07393
(256, 260),     0.68005,       -0.50823,       0.56599,       -0.53643,       0.17096,       0.0712,       0.07392
(26, 133),     0.25932,       0.14519,       -0.20403,       0.17265,       -0.1035,       0.17229,       0.07365
(193, 285),     0.65252,       -0.34545,       0.53195,       -0.53527,       0.62678,       -0.48863,       0.07365
(362, 380),     -0.1709,       0.38868,       0.09318,       0.01096,       -0.15985,       0.27978,       0.07364
(157, 387),     0.19954,       -0.06572,       0.25402,       -0.03765,       0.36872,       -0.27724,       0.07361
(156, 256),     0.31234,       -0.11099,       0.00308,       -0.12248,       0.23294,       0.12676,       0.07361
(7, 193),     0.3752,       -0.32402,       -0.06099,       -0.20071,       0.56716,       0.08482,       0.07358
(161, 193),     0.43335,       -0.32985,       0.02449,       -0.24479,       0.57682,       -0.01863,       0.07357
(259, 300),     0.57209,       -0.29771,       0.32983,       -0.13703,       0.07357,       -0.09944,       0.07355
(285, 386),     0.2294,       -0.13803,       0.00642,       0.22231,       0.0787,       0.04239,       0.07353
(7, 384),     0.40285,       -0.31054,       0.05613,       -0.26056,       0.36305,       0.18925,       0.07336
(190, 252),     0.40302,       -0.13081,       -0.08783,       -0.19006,       0.3168,       0.12842,       0.07326
(26, 282),     0.79264,       -0.60082,       0.64001,       -0.60816,       0.6903,       -0.47472,       0.07321
(163, 252),     0.1713,       -0.08881,       -0.0295,       -0.15651,       0.38511,       0.15636,       0.07299
(7, 254),     -0.01538,       0.03129,       0.0897,       -0.11242,       0.30974,       0.13434,       0.07288
(112, 334),     0.87112,       -0.70306,       0.71728,       -0.642,       0.66944,       -0.47666,       0.07269
(133, 258),     0.6145,       -0.4637,       0.54761,       -0.44498,       0.63988,       -0.45891,       0.0724
(246, 359),     0.0103,       -0.1026,       0.52398,       -0.17374,       0.3512,       -0.17532,       0.0723
(144, 254),     0.0396,       -0.11406,       0.11949,       -0.10783,       0.44546,       0.05082,       0.07225
(282, 285),     0.44987,       -0.22474,       0.51253,       -0.3205,       0.05875,       -0.04278,       0.07219
(145, 359),     0.07174,       -0.36441,       0.44547,       -0.01657,       0.50804,       -0.21121,       0.07218
(7, 35),     0.71344,       -0.3286,       0.22289,       -0.15147,       0.27599,       -0.30022,       0.07201
(52, 105),     0.40034,       0.25257,       -0.15702,       -0.06598,       0.27928,       -0.27841,       0.0718
(56, 362),     0.40302,       -0.20557,       0.05701,       -0.05406,       0.20879,       0.02148,       0.07178
(112, 385),     0.22949,       0.07241,       0.16169,       -0.11915,       0.41841,       -0.33221,       0.07177
(362, 383),     0.50129,       -0.41424,       0.15792,       -0.20518,       0.03992,       0.35005,       0.07163
(46, 263),     0.35282,       -0.01292,       0.40061,       -0.26804,       -0.02087,       -0.02229,       0.07155
(33, 374),     0.10768,       -0.04782,       0.0149,       -0.158,       0.32622,       0.18623,       0.07154
(154, 387),     0.06331,       0.03871,       0.12196,       0.00297,       0.45946,       -0.25769,       0.07145
(25, 26),     0.0688,       0.08314,       0.0851,       -0.23639,       0.46789,       -0.0399,       0.07144
(155, 258),     0.62256,       -0.48984,       0.5174,       -0.40874,       0.62534,       -0.43817,       0.07143
(56, 285),     0.29571,       -0.307,       -0.19268,       -0.12276,       0.36955,       0.38402,       0.07114
(130, 155),     0.01019,       0.17022,       0.21443,       -0.33229,       0.47908,       -0.11484,       0.07113
(124, 339),     0.16191,       0.08371,       0.30964,       -0.18873,       -0.05413,       0.11366,       0.07101
(46, 390),     0.30812,       0.0562,       0.29527,       -0.16413,       -0.16373,       0.09397,       0.07095
(25, 193),     0.404,       -0.34611,       -0.02417,       -0.24216,       0.54679,       0.08645,       0.0708
(193, 373),     0.14223,       0.03368,       -0.27745,       0.3089,       0.16453,       0.05275,       0.07077
(373, 382),     0.0066,       -0.03721,       0.02772,       0.02831,       -0.04031,       0.43905,       0.07069
(7, 380),     0.18383,       -0.14576,       0.01466,       -0.20559,       0.40627,       0.16987,       0.07055
(253, 359),     0.33649,       -0.27611,       0.3728,       -0.09369,       -0.06188,       0.14564,       0.07054
(163, 414),     0.44676,       -0.45867,       0.02928,       -0.30592,       0.492,       0.21945,       0.07048
(7, 253),     0.06582,       0.01063,       -0.01271,       -0.10866,       0.30134,       0.16616,       0.07043
(163, 373),     0.01259,       -0.15407,       0.1405,       -0.12281,       0.48048,       0.06572,       0.0704
(66, 124),     -0.12463,       -0.27877,       -0.03783,       0.36886,       0.17251,       0.3219,       0.07034
(25, 154),     0.17073,       -0.02497,       0.23516,       -0.2812,       0.42376,       -0.10165,       0.07031
(27, 285),     0.50642,       -0.38519,       -0.04068,       -0.21768,       0.43087,       0.12806,       0.0703
(27, 249),     0.24665,       -0.09755,       0.39386,       -0.03037,       0.07468,       -0.16803,       0.06987
(163, 339),     -0.11103,       -0.02693,       0.23061,       -0.14469,       0.45056,       0.02009,       0.06977
(296, 362),     0.7914,       -0.45298,       0.39714,       -0.58276,       0.49543,       -0.22983,       0.06973
(173, 258),     0.61614,       -0.47005,       0.48963,       -0.47263,       0.60186,       -0.34706,       0.06965
(25, 359),     0.01686,       -0.21817,       0.57837,       -0.15624,       0.36764,       -0.17061,       0.06964
(27, 466),     0.29518,       -0.12498,       0.42105,       -0.10731,       0.14743,       -0.21476,       0.06943
(296, 380),     0.74684,       -0.47842,       0.54691,       -0.69785,       0.48605,       -0.18807,       0.06924
(158, 255),     0.03001,       -0.13796,       0.19318,       0.18877,       0.31678,       -0.17544,       0.06922
(253, 398),     0.02381,       0.24876,       0.2085,       0.06996,       -0.16881,       0.03183,       0.06901
(26, 160),     0.24006,       -0.20879,       0.11742,       -0.01814,       0.01203,       0.2706,       0.06886
(154, 258),     0.59584,       -0.48924,       0.45992,       -0.35494,       0.61721,       -0.41604,       0.06879
(283, 417),     0.62563,       -0.35831,       0.55288,       -0.58747,       0.35736,       -0.17757,       0.06875
(296, 417),     0.72214,       -0.43717,       0.61727,       -0.64911,       0.52069,       -0.36182,       0.06867
(25, 385),     0.43073,       -0.3522,       0.18285,       -0.2928,       0.32394,       0.11905,       0.0686
(46, 249),     0.32279,       0.02906,       0.3623,       -0.22984,       -0.10843,       0.03516,       0.06851
(254, 260),     0.53983,       -0.45207,       0.67839,       -0.52761,       0.26131,       -0.08896,       0.06848
(25, 153),     0.37815,       -0.19838,       0.23138,       -0.34407,       0.4467,       -0.10443,       0.06822
(7, 255),     -0.10189,       -0.03799,       0.37663,       -0.19922,       0.42375,       -0.05203,       0.06821
(159, 246),     0.24991,       -0.39288,       0.36794,       0.01671,       0.34849,       -0.18142,       0.06812
(247, 258),     0.43556,       -0.30831,       0.23357,       -0.38815,       0.33001,       0.10523,       0.06799
(26, 158),     0.35597,       -0.22203,       0.10784,       -0.04794,       -0.00858,       0.22169,       0.06782
(33, 112),     -0.13726,       0.26479,       0.06579,       -0.21081,       0.45297,       -0.02898,       0.06775
(26, 385),     0.24769,       -0.03272,       0.21424,       -0.07391,       0.39407,       -0.34312,       0.06771
(163, 466),     0.01805,       -0.2274,       0.43391,       -0.11964,       0.47443,       -0.17341,       0.06766
(27, 374),     0.3815,       -0.08488,       0.23251,       -0.06985,       -0.11116,       0.05565,       0.0673
(160, 163),     0.23818,       -0.16038,       0.15572,       -0.12455,       0.03537,       0.25931,       0.06728
(156, 381),     0.31372,       -0.14359,       0.00711,       -0.13041,       0.21536,       0.14144,       0.06727
(29, 243),     -0.0325,       0.14293,       0.26706,       -0.02606,       -0.12305,       0.17478,       0.06719
(30, 243),     -0.33951,       0.29766,       0.20468,       0.01498,       -0.00532,       0.23024,       0.06712
(28, 46),     -0.08007,       0.22242,       0.1116,       -0.00626,       -0.04751,       0.20232,       0.06708
(256, 258),     0.69262,       -0.56612,       0.57119,       -0.52397,       0.28267,       -0.05529,       0.06685
(263, 390),     -0.05039,       -0.09279,       0.39788,       0.05129,       -0.22593,       0.32067,       0.06679
(257, 334),     0.79512,       -0.40875,       0.46919,       -0.69455,       0.58404,       -0.34535,       0.06662
(300, 414),     0.68331,       -0.59055,       0.43709,       -0.47117,       0.24549,       0.09549,       0.06661
(110, 254),     -0.00127,       -0.16219,       0.10113,       -0.06828,       0.40407,       0.12545,       0.06649
(56, 153),     0.28522,       -0.14753,       0.34318,       -0.29593,       0.06124,       0.15156,       0.06629
(254, 255),     0.22161,       -0.15545,       0.35753,       0.01379,       -0.16147,       0.12151,       0.06625
(55, 66),     -0.01988,       0.05634,       0.27874,       0.02804,       0.16141,       -0.10729,       0.06623
(124, 467),     0.16514,       0.00044,       0.50372,       -0.39916,       0.07892,       0.04829,       0.06622
(26, 159),     0.34151,       -0.24901,       0.10708,       -0.04887,       0.01262,       0.23185,       0.06586
(353, 382),     0.47163,       -0.4843,       0.24004,       -0.26455,       0.05977,       0.37134,       0.06566
(253, 257),     0.51022,       -0.43996,       0.64501,       -0.48969,       0.21889,       -0.05151,       0.06549
(110, 466),     0.01855,       -0.26658,       0.45953,       -0.02499,       0.41866,       -0.21265,       0.06542
(28, 390),     0.27898,       -0.14203,       0.34837,       -0.03256,       0.0396,       -0.10062,       0.06529
(22, 35),     0.50922,       -0.3398,       0.25306,       -0.42156,       0.60833,       -0.21764,       0.06527
(7, 339),     -0.11503,       0.01799,       0.22732,       -0.17141,       0.37536,       0.05668,       0.06515
(243, 385),     0.22253,       0.15381,       0.10933,       -0.21747,       0.42235,       -0.30016,       0.06506
(22, 56),     0.24785,       -0.00194,       0.37383,       -0.38829,       -0.05415,       0.21269,       0.065
(7, 112),     -0.24769,       0.29167,       0.07104,       -0.15195,       0.42984,       -0.00384,       0.06484
(27, 382),     0.53322,       -0.21302,       0.2207,       0.03908,       -0.01384,       -0.17815,       0.06467
(29, 70),     0.3653,       0.11004,       -0.43824,       0.01626,       0.21502,       0.11881,       0.06453
(124, 255),     0.15646,       0.04956,       0.42221,       -0.2901,       0.00792,       0.04039,       0.06441
(252, 260),     0.62381,       -0.5066,       0.61844,       -0.54417,       0.18968,       0.00363,       0.06413
(293, 359),     0.7719,       -0.39465,       0.42692,       -0.63003,       0.4406,       -0.23003,       0.06412
(27, 362),     0.54374,       -0.19239,       0.22687,       0.02051,       -0.00741,       -0.20753,       0.06396
(144, 145),     0.10556,       -0.05192,       0.2391,       -0.18873,       0.41046,       -0.13114,       0.06389
(63, 417),     0.50798,       -0.08832,       -0.04004,       -0.12199,       0.01308,       0.11248,       0.06386
(56, 190),     0.2962,       -0.12151,       0.22796,       -0.1367,       0.05803,       0.05909,       0.06384
(293, 417),     0.66819,       -0.43051,       0.55316,       -0.56401,       0.30576,       -0.14981,       0.0638
(22, 190),     0.18841,       0.00448,       0.22105,       -0.24613,       -0.02838,       0.24276,       0.0637
(130, 157),     0.31923,       -0.14471,       0.21068,       -0.30268,       0.33976,       -0.04035,       0.06366
(35, 55),     0.41822,       -0.38572,       -0.04405,       -0.0771,       0.27729,       0.1933,       0.06366
(161, 387),     0.16768,       -0.14203,       0.28444,       -0.14117,       0.33001,       -0.1173,       0.06361
(252, 359),     0.29902,       -0.28689,       0.33371,       -0.07888,       -0.03387,       0.14815,       0.06354
(46, 66),     -0.00036,       -0.3281,       0.00876,       0.18185,       0.29543,       0.22324,       0.06347
(27, 70),     0.17526,       0.10922,       -0.40032,       -0.02604,       0.36489,       0.15701,       0.06334
(29, 263),     0.19165,       -0.08859,       0.43435,       -0.10256,       0.12753,       -0.18285,       0.06325
(252, 254),     0.30048,       -0.23783,       0.02395,       -0.15063,       0.01405,       0.4285,       0.06309
(33, 373),     0.01564,       -0.03192,       0.09558,       -0.1849,       0.32259,       0.16144,       0.06307
(144, 466),     0.00539,       -0.26093,       0.42238,       -0.06037,       0.48508,       -0.21328,       0.06305
(254, 466),     -0.03721,       -0.18719,       0.46262,       0.0324,       -0.0152,       0.12247,       0.06298
(334, 417),     0.72825,       -0.46481,       0.61055,       -0.64574,       0.41246,       -0.26298,       0.06296
(7, 160),     0.19793,       -0.14442,       0.18165,       -0.1639,       0.16982,       0.13525,       0.06272
(56, 257),     0.52599,       -0.26749,       0.32018,       -0.42775,       0.4513,       -0.22708,       0.06252
(7, 466),     0.03061,       -0.197,       0.43259,       -0.21026,       0.43335,       -0.11457,       0.06245
(255, 256),     0.22143,       -0.1625,       -0.03117,       -0.01085,       0.00057,       0.35417,       0.06194
(255, 467),     0.63963,       -0.57752,       0.70484,       -0.56526,       0.41475,       -0.24556,       0.06181
(144, 161),     0.18661,       -0.25516,       0.13467,       0.02175,       -0.00257,       0.28409,       0.06157
(110, 112),     -0.03726,       0.17005,       0.16187,       -0.24892,       0.36086,       -0.03889,       0.06129
(157, 386),     0.3754,       -0.1177,       0.18311,       -0.10293,       0.2378,       -0.20827,       0.06124
(27, 56),     -0.06532,       0.32523,       0.3946,       -0.09418,       -0.19375,       0.00033,       0.06115
(254, 259),     0.4957,       -0.45398,       0.67662,       -0.51027,       0.25601,       -0.09884,       0.06087
(144, 252),     0.2237,       -0.18228,       -0.01401,       -0.21661,       0.43416,       0.12022,       0.06086
(25, 112),     0.04654,       0.09899,       0.13831,       -0.29744,       0.45895,       -0.08082,       0.06076
(193, 263),     -0.05555,       0.21518,       -0.17773,       0.27196,       0.09141,       0.01904,       0.06072
(23, 154),     0.02811,       0.33386,       0.15342,       0.01932,       -0.23175,       0.06132,       0.06071
(154, 359),     -0.02487,       -0.22328,       0.25169,       0.01568,       0.54295,       -0.19817,       0.06067
(63, 258),     0.57123,       -0.13199,       0.11642,       -0.18703,       -0.14258,       0.1374,       0.06057
(63, 193),     0.49742,       -0.19915,       -0.0179,       -0.14221,       0.1463,       0.07886,       0.06055
(124, 373),     0.21988,       -0.02918,       0.14788,       -0.16818,       0.0153,       0.17736,       0.06051
(256, 339),     0.26198,       -0.22102,       -0.0155,       -0.15383,       0.02821,       0.46259,       0.06041
(24, 286),     0.57115,       -0.55708,       0.35102,       -0.31913,       0.55925,       -0.24325,       0.06033
(7, 252),     0.14437,       -0.05667,       -0.04935,       -0.15869,       0.31354,       0.16811,       0.06022
(253, 260),     0.55558,       -0.464,       0.64154,       -0.53626,       0.18963,       -0.02607,       0.06007
(56, 382),     0.41687,       -0.23963,       0.0146,       -0.04595,       0.21496,       -0.0009,       0.05999
(163, 255),     -0.10253,       -0.11111,       0.36499,       -0.16591,       0.48322,       -0.10879,       0.05998
(53, 107),     0.47473,       -0.33804,       -0.04517,       -0.23307,       0.38098,       0.12027,       0.05995
(159, 255),     0.04098,       -0.15628,       0.22664,       0.17845,       0.26484,       -0.19527,       0.05989
(30, 253),     0.19516,       0.08192,       0.20897,       -0.0967,       -0.17838,       0.14819,       0.05986
(260, 283),     0.72502,       -0.37809,       0.41615,       -0.71327,       0.49389,       -0.18656,       0.05952
(161, 359),     -0.01371,       -0.14064,       0.46947,       -0.07818,       0.33583,       -0.21599,       0.05946
(24, 173),     0.06022,       0.24794,       0.21631,       -0.1902,       -0.10982,       0.13195,       0.0594
(30, 55),     0.47562,       -0.45111,       0.01216,       -0.2462,       0.50688,       0.05886,       0.05937
(161, 386),     0.28625,       -0.21191,       0.20132,       -0.20068,       0.29407,       -0.01315,       0.05932
(381, 388),     -0.00566,       0.08227,       0.13272,       0.00883,       -0.19399,       0.33032,       0.05908
(293, 467),     0.80915,       -0.44142,       0.43316,       -0.68252,       0.44771,       -0.21251,       0.05893
(55, 193),     0.5228,       -0.13542,       0.28616,       -0.49264,       0.34324,       -0.17069,       0.05891
(193, 249),     0.01873,       0.19555,       -0.27613,       0.30884,       0.09087,       0.01558,       0.05891
(33, 159),     0.22664,       -0.41515,       0.33136,       0.0315,       0.37775,       -0.19917,       0.05882
(258, 341),     0.72645,       -0.56479,       0.5011,       -0.53386,       0.22123,       0.00261,       0.05879
(124, 380),     0.29376,       -0.07712,       0.05325,       -0.14101,       0.05372,       0.16996,       0.05876
(28, 388),     0.34847,       -0.19654,       0.4034,       -0.19446,       0.1817,       -0.19146,       0.05852
(156, 341),     0.33187,       -0.1847,       -0.00696,       -0.14575,       0.25382,       0.10286,       0.05852
(30, 157),     -0.5388,       0.30115,       0.33806,       0.10983,       -0.09437,       0.23515,       0.0585
(260, 381),     0.60114,       -0.4835,       0.51304,       -0.52326,       0.09203,       0.15118,       0.05844
(25, 253),     0.1119,       -0.0672,       -0.01663,       -0.15376,       0.28094,       0.19395,       0.0582
(257, 341),     0.73118,       -0.53729,       0.51238,       -0.58678,       0.19074,       0.03799,       0.05804
(383, 466),     0.50319,       -0.07747,       0.11414,       0.03228,       -0.07268,       -0.15184,       0.05794
(23, 247),     -0.23544,       0.12113,       0.08356,       0.1931,       -0.09749,       0.28186,       0.05779
(158, 387),     0.20501,       -0.15938,       0.2981,       -0.01879,       0.29002,       -0.26827,       0.05778
(252, 339),     0.17389,       0.02534,       -0.06734,       0.0422,       -0.01817,       0.1886,       0.05742
(373, 466),     -0.22442,       -0.04197,       0.44762,       0.07428,       -0.22952,       0.31803,       0.05734
(27, 243),     0.19843,       -0.01524,       0.30666,       -0.10294,       -0.10013,       0.05722,       0.05733
(26, 359),     -0.01951,       -0.26897,       0.28888,       0.02903,       0.5089,       -0.19455,       0.0573
(249, 467),     0.67579,       -0.49865,       0.5777,       -0.63886,       0.22286,       0.00485,       0.05728
(110, 154),     -0.06744,       0.13828,       0.247,       -0.1427,       0.17743,       -0.00904,       0.05726
(159, 387),     0.19254,       -0.16774,       0.29884,       -0.017,       0.27873,       -0.24214,       0.0572
(243, 254),     0.10469,       -0.09937,       -0.02265,       -0.20897,       0.56795,       0.0013,       0.05716
(334, 390),     0.67473,       -0.43409,       0.51038,       -0.65329,       0.35713,       -0.11198,       0.05715
(259, 341),     0.72324,       -0.51787,       0.52845,       -0.61735,       0.14645,       0.07932,       0.05704
(258, 295),     -0.16441,       0.46869,       0.06781,       -0.3199,       0.39346,       -0.10446,       0.05686
(263, 463),     0.13059,       -0.1441,       0.07552,       -0.03029,       -0.04094,       0.34938,       0.05669
(260, 339),     0.50452,       -0.48581,       0.67188,       -0.50712,       0.30416,       -0.1475,       0.05669
(46, 466),     0.37013,       -0.04163,       0.35977,       -0.29158,       -0.07223,       0.01564,       0.05668
(398, 466),     0.00373,       -0.12935,       0.01686,       -0.01547,       0.0436,       0.42061,       0.05666
