Comparing the following files: 
kelly_front_s3_v2/,  kelly_low_s3_v2/,  kelly_right_threequarter_s3_v2/,  kelly_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s3_v2_vs_kelly_low_s3_v2,  kelly_front_s3_v2_vs_kelly_right_threequarter_s3_v2,  kelly_front_s3_v2_vs_kelly_left_threequarter_s3_v2,  kelly_low_s3_v2_vs_kelly_right_threequarter_s3_v2,  kelly_low_s3_v2_vs_kelly_left_threequarter_s3_v2,  kelly_right_threequarter_s3_v2_vs_kelly_left_threequarter_s3_v2,  average
(29, 398),     0.07665,       0.4228,       0.17091,       0.35804,       0.06468,       0.14825,       0.20689
(145, 385),     0.62579,       0.75293,       -0.15077,       0.50344,       -0.22775,       -0.26264,       0.20683
(46, 63),     -0.04671,       0.61224,       -0.02827,       0.3312,       0.28222,       0.09029,       0.20683
(414, 466),     0.47485,       0.2667,       -0.04803,       0.23686,       0.00505,       0.30409,       0.20659
(159, 387),     0.44518,       0.57192,       0.05682,       0.27983,       -0.13514,       0.01919,       0.2063
(52, 339),     0.46162,       0.34307,       -0.09951,       0.26487,       -0.00997,       0.2772,       0.20621
(70, 247),     0.40904,       0.47688,       0.18912,       0.1132,       0.05358,       -0.00673,       0.20585
(53, 374),     0.35305,       0.57324,       -0.08809,       0.34272,       -0.10849,       0.1623,       0.20579
(160, 282),     0.45253,       0.56323,       -0.03852,       0.55921,       -0.26217,       -0.04181,       0.20541
(144, 295),     -0.06626,       0.51963,       0.34895,       0.07034,       0.01741,       0.33586,       0.20432
(63, 359),     0.40514,       0.36839,       -0.03886,       0.34595,       -0.12236,       0.26577,       0.20401
(124, 159),     0.1738,       0.52486,       0.21375,       -0.05449,       0.06112,       0.30485,       0.20398
(25, 190),     0.14473,       0.39986,       0.12148,       0.45442,       -0.00817,       0.1114,       0.20395
(33, 334),     0.11625,       0.37619,       0.19035,       0.36068,       -0.01903,       0.19499,       0.20324
(253, 374),     0.32028,       0.54979,       0.04582,       0.64797,       -0.14562,       -0.19932,       0.20315
(144, 387),     0.29023,       0.73926,       -0.11159,       0.51389,       -0.08941,       -0.1258,       0.20276
(374, 414),     0.56447,       0.39567,       -0.1432,       0.16035,       0.11216,       0.12709,       0.20276
(144, 173),     0.00591,       0.62582,       0.19575,       -0.02242,       0.37917,       0.03131,       0.20259
(257, 258),     0.54674,       0.42868,       -0.0621,       0.29196,       0.00437,       0.00382,       0.20224
(105, 359),     0.56897,       0.31794,       -0.10819,       0.28775,       -0.10115,       0.24609,       0.2019
(55, 417),     0.5762,       0.15554,       -0.05271,       0.32831,       0.17379,       0.02982,       0.20183
(258, 259),     0.55372,       0.22165,       -0.0105,       0.19175,       0.07978,       0.17332,       0.20162
(254, 362),     0.45502,       0.34374,       -0.17904,       0.18372,       0.05763,       0.34762,       0.20145
(55, 390),     0.47202,       0.31388,       -0.10201,       0.40156,       0.06673,       0.05503,       0.2012
(27, 336),     0.19841,       0.11482,       0.02508,       0.54775,       0.10034,       0.22009,       0.20108
(55, 263),     0.48426,       0.34717,       -0.03944,       0.17329,       0.11653,       0.12365,       0.20091
(373, 398),     0.24633,       0.34786,       -0.26798,       0.39749,       0.18891,       0.29092,       0.20059
(66, 263),     0.60773,       0.30066,       -0.10853,       0.2984,       0.00644,       0.09683,       0.20025
(249, 385),     -0.52408,       0.04715,       -0.11257,       0.56556,       0.49561,       0.72888,       0.20009
(66, 249),     0.57162,       0.27546,       -0.12948,       0.38239,       0.00745,       0.09209,       0.19992
(53, 254),     0.41975,       0.48257,       -0.09727,       0.34592,       -0.11972,       0.16749,       0.19979
(254, 398),     0.3967,       0.44399,       -0.13512,       0.10534,       0.15569,       0.22913,       0.19929
(159, 388),     0.34368,       0.51418,       0.07117,       0.2341,       -0.03988,       0.07127,       0.19909
(260, 417),     0.39054,       0.17455,       -0.13922,       0.39349,       0.0783,       0.29385,       0.19859
(105, 390),     0.5465,       0.35497,       -0.17031,       0.41569,       -0.10101,       0.14566,       0.19858
(153, 258),     0.3891,       0.7498,       -0.02209,       0.4048,       -0.19425,       -0.13608,       0.19855
(53, 463),     0.14585,       0.61669,       0.06635,       0.19308,       -0.02508,       0.19195,       0.19814
(276, 382),     0.06711,       0.64876,       0.1978,       -0.16229,       0.27504,       0.16039,       0.1978
(63, 255),     0.4199,       0.37649,       -0.06652,       0.35419,       -0.11843,       0.21656,       0.19703
(300, 339),     0.11709,       0.52293,       0.28279,       -0.04079,       0.43176,       -0.13201,       0.19696
(160, 398),     0.54466,       0.19461,       0.32616,       0.36593,       -0.00796,       -0.24534,       0.19634
(153, 257),     0.39207,       0.79272,       -0.05882,       0.47324,       -0.23433,       -0.19041,       0.19574
(144, 385),     0.52284,       0.72308,       -0.10075,       0.45952,       -0.17962,       -0.25132,       0.19562
(124, 130),     0.5744,       0.17677,       0.14771,       -0.1883,       0.05794,       0.40502,       0.19559
(253, 300),     0.06087,       0.64205,       0.26369,       -0.16894,       0.4814,       -0.10766,       0.19523
(35, 156),     0.29848,       0.38875,       0.14566,       0.34124,       0.14836,       -0.15172,       0.19513
(23, 282),     0.03238,       0.51219,       0.30629,       -0.03272,       0.08809,       0.26448,       0.19512
(193, 417),     0.10135,       0.17555,       0.0531,       0.3497,       -0.03354,       0.52394,       0.19502
(373, 414),     0.42163,       0.3914,       -0.17325,       0.19416,       0.11523,       0.2208,       0.195
(276, 353),     0.27272,       0.29498,       0.16069,       0.25161,       0.11499,       0.07176,       0.19446
(66, 417),     0.50968,       0.31847,       -0.06105,       0.15711,       0.15038,       0.08798,       0.19376
(160, 386),     0.39453,       0.60357,       0.10514,       0.34107,       -0.1904,       -0.09483,       0.19318
(35, 66),     -0.1341,       0.13538,       0.29385,       0.30299,       0.1727,       0.38748,       0.19305
(63, 124),     -0.06944,       0.4817,       0.09152,       0.39569,       0.16125,       0.09561,       0.19272
(160, 255),     0.39162,       0.39869,       0.15964,       0.07777,       0.09747,       0.03033,       0.19259
(65, 390),     0.35562,       0.28363,       -0.12382,       0.37517,       0.12449,       0.14023,       0.19255
(286, 296),     0.42876,       0.05711,       0.06011,       0.39928,       0.13052,       0.07913,       0.19248
(56, 362),     0.30325,       0.37385,       -0.05133,       0.5151,       -0.04918,       0.06269,       0.1924
(66, 467),     0.63715,       0.26194,       -0.14334,       0.24315,       -0.03639,       0.19191,       0.1924
(110, 285),     -0.0943,       0.30953,       0.33903,       0.24362,       0.00393,       0.34847,       0.19171
(276, 341),     0.10004,       0.66302,       0.17628,       -0.16006,       0.26763,       0.10308,       0.19167
(66, 398),     0.55073,       0.24627,       -0.05186,       0.28873,       0.1015,       0.01437,       0.19162
(26, 70),     0.20336,       0.70516,       0.16927,       0.1778,       -0.04805,       -0.05792,       0.1916
(30, 339),     0.28416,       0.44297,       0.02213,       0.27507,       0.06099,       0.0626,       0.19132
(29, 417),     -0.00946,       0.5319,       0.19421,       0.0938,       0.02411,       0.31185,       0.19107
(145, 259),     0.2489,       0.74022,       0.00076,       0.41491,       -0.14029,       -0.11865,       0.19098
(190, 417),     0.07984,       -0.26244,       -0.02777,       0.68912,       0.29894,       0.36821,       0.19098
(110, 156),     -0.00028,       0.57191,       0.30951,       -0.13909,       -0.01915,       0.42018,       0.19051
(7, 70),     0.46375,       0.39415,       0.15917,       -0.04966,       0.07148,       0.10075,       0.18994
(161, 382),     0.55633,       0.1497,       0.32177,       0.40332,       0.02089,       -0.31689,       0.18919
(286, 467),     0.55075,       0.11562,       0.08289,       0.02407,       0.22736,       0.13424,       0.18915
(65, 417),     0.27083,       0.29921,       -0.02853,       0.1707,       0.253,       0.16959,       0.18913
(252, 341),     0.45631,       0.23031,       -0.26046,       0.27243,       0.09753,       0.33861,       0.18912
(7, 296),     -0.04931,       0.4155,       0.24222,       0.22708,       0.00225,       0.2963,       0.18901
(293, 463),     -0.01637,       0.60539,       0.23851,       -0.18543,       0.34799,       0.13683,       0.18782
(384, 387),     -0.08169,       0.24026,       -0.11168,       0.65975,       0.19581,       0.22392,       0.18773
(190, 336),     0.23682,       0.21669,       0.02851,       0.1511,       0.1394,       0.35381,       0.18772
(22, 334),     0.00714,       0.38653,       0.25387,       -0.04178,       0.27727,       0.24178,       0.18747
(70, 154),     0.17951,       0.72231,       0.15592,       0.1183,       -0.05164,       -0.00261,       0.18697
(24, 285),     -0.00525,       0.26845,       0.39909,       0.08821,       0.02366,       0.34726,       0.1869
(157, 382),     0.52904,       0.26796,       0.09535,       0.50855,       -0.1503,       -0.12964,       0.18683
(23, 286),     0.20855,       0.58114,       0.07506,       0.16036,       0.01796,       0.07782,       0.18681
(253, 463),     0.53808,       0.27731,       -0.23166,       0.21844,       0.04294,       0.27285,       0.18633
(263, 295),     0.19552,       0.57092,       0.04261,       0.32016,       0.10652,       -0.11986,       0.18598
(63, 339),     0.40193,       0.43212,       -0.10645,       0.3778,       -0.13108,       0.141,       0.18589
(63, 263),     0.4382,       0.35586,       -0.04873,       0.2763,       -0.12588,       0.21598,       0.18529
(156, 246),     0.58831,       0.53333,       -0.1166,       0.16057,       -0.27703,       0.22117,       0.18496
(33, 163),     -0.01289,       0.47809,       0.51517,       0.08869,       -0.17207,       0.21259,       0.18493
(276, 359),     0.54411,       0.06778,       0.0952,       0.27834,       0.21534,       -0.09248,       0.18472
(110, 386),     0.46014,       0.76797,       -0.12409,       0.41484,       -0.17923,       -0.23267,       0.18449
(249, 276),     0.51041,       0.07603,       0.2168,       0.09835,       0.2437,       -0.03971,       0.18426
(53, 373),     0.38502,       0.46135,       -0.14657,       0.33464,       -0.11639,       0.18722,       0.18421
(28, 285),     0.15508,       -0.0511,       0.13025,       0.542,       0.11065,       0.2182,       0.18418
(255, 353),     0.16913,       0.28093,       0.15211,       0.06896,       0.4266,       0.0028,       0.18342
(22, 133),     0.2352,       0.58893,       0.24592,       -0.01654,       0.15215,       -0.10869,       0.18283
(157, 373),     0.56938,       0.38052,       -0.13731,       0.46581,       -0.19377,       0.01165,       0.18271
(252, 414),     0.62859,       0.40259,       0.00645,       0.00358,       0.09121,       -0.03651,       0.18265
(383, 385),     0.31351,       0.54003,       -0.02944,       0.05521,       -0.01066,       0.2261,       0.18246
(28, 339),     0.26348,       0.31688,       -0.09787,       0.36681,       0.0373,       0.20611,       0.18212
(56, 374),     0.43843,       0.41921,       -0.2455,       0.61853,       -0.16455,       0.01946,       0.18093
(30, 390),     0.1158,       0.48754,       -0.06683,       0.39701,       0.03867,       0.10808,       0.18005
(23, 153),     0.38538,       0.70882,       -0.19353,       0.34418,       -0.1223,       -0.04253,       0.18
(260, 286),     0.52545,       0.15135,       0.07141,       0.05413,       0.16339,       0.11398,       0.17995
(30, 193),     -0.03436,       0.49351,       0.2459,       0.05301,       -0.02342,       0.34469,       0.17989
(159, 283),     0.45945,       0.58964,       -0.10259,       0.59556,       -0.32626,       -0.13772,       0.17968
(252, 300),     0.0079,       0.67174,       0.22202,       -0.22718,       0.45263,       -0.0491,       0.17967
(158, 300),     0.32838,       0.47077,       -0.08111,       0.53441,       -0.22573,       0.05076,       0.17958
(259, 285),     0.61847,       0.03354,       -0.24914,       0.39,       0.02332,       0.26046,       0.17944
(29, 35),     0.49534,       -0.13812,       0.53286,       0.14922,       0.15834,       -0.12685,       0.17846
(263, 414),     0.3133,       0.35384,       -0.05471,       0.06734,       0.05837,       0.33261,       0.17846
(254, 414),     0.50251,       0.37677,       -0.08215,       -0.04381,       0.13581,       0.18057,       0.17828
(159, 249),     0.21667,       0.42234,       0.01289,       0.18257,       0.09841,       0.13664,       0.17825
(22, 260),     0.36904,       0.6823,       0.00847,       0.3724,       -0.18737,       -0.17605,       0.17813
(255, 417),     0.58362,       0.24202,       -0.12073,       0.09304,       -0.01858,       0.28912,       0.17808
(70, 384),     0.13572,       0.37604,       0.20913,       0.22465,       0.14204,       -0.01952,       0.17801
(26, 387),     0.68986,       0.78994,       -0.30861,       0.64538,       -0.36583,       -0.38393,       0.1778
(63, 254),     0.33624,       0.52037,       -0.11996,       0.39907,       -0.13964,       0.06948,       0.17759
(53, 387),     0.57397,       0.25593,       0.0135,       0.12037,       -0.04049,       0.14038,       0.17728
(256, 300),     -0.00899,       0.68846,       0.15895,       -0.19565,       0.37354,       0.04622,       0.17709
(300, 359),     0.43918,       0.11346,       0.13185,       0.163,       0.36516,       -0.15042,       0.17704
(24, 156),     -0.00093,       0.59701,       0.34622,       -0.09036,       -0.04056,       0.2502,       0.17693
(56, 295),     0.39254,       0.10039,       -0.02312,       0.1616,       0.16709,       0.26184,       0.17672
(173, 285),     0.00324,       0.03521,       0.06907,       0.47923,       0.11857,       0.35488,       0.1767
(30, 70),     0.14985,       0.43499,       0.15933,       0.33608,       -0.01309,       -0.00889,       0.17638
(52, 390),     0.34005,       0.28472,       -0.15356,       0.31831,       0.02863,       0.24014,       0.17638
(253, 254),     0.498,       0.27145,       0.00703,       -0.03027,       -0.02089,       0.33187,       0.1762
(70, 130),     0.5288,       0.33419,       0.1976,       -0.01236,       0.08763,       -0.08086,       0.17583
(145, 388),     0.24268,       0.675,       -0.12946,       0.47754,       -0.11354,       -0.09739,       0.1758
(46, 243),     -0.00385,       0.69958,       0.24781,       -0.00712,       -0.04141,       0.1594,       0.17573
(27, 35),     0.33656,       -0.05186,       0.53199,       0.1125,       0.11422,       0.00965,       0.17551
(263, 286),     0.11834,       0.53998,       -0.03188,       0.0686,       0.22567,       0.13203,       0.17546
(55, 249),     0.41213,       0.293,       -0.07289,       0.24893,       0.08739,       0.07962,       0.1747
(63, 253),     0.26461,       0.60735,       -0.10736,       0.40221,       -0.13586,       0.01716,       0.17468
(265, 300),     0.11243,       0.18242,       0.36951,       0.07785,       0.1633,       0.14231,       0.17464
(257, 263),     -0.34393,       0.42663,       0.14442,       0.2999,       0.35539,       0.16434,       0.17446
(27, 30),     -0.24547,       0.20933,       0.06888,       0.33399,       0.27378,       0.40568,       0.17436
(105, 263),     0.53347,       0.27786,       -0.11422,       0.26098,       -0.09919,       0.18235,       0.17354
(65, 255),     0.46295,       0.2864,       -0.1086,       0.15788,       0.04774,       0.19394,       0.17338
(107, 259),     0.72021,       0.07486,       -0.14381,       0.19062,       0.04065,       0.15612,       0.17311
(55, 467),     0.62096,       0.15739,       -0.14838,       0.1314,       0.04881,       0.22832,       0.17308
(26, 386),     0.76183,       0.78751,       -0.32326,       0.64164,       -0.3971,       -0.43247,       0.17302
(160, 249),     0.1265,       0.47945,       0.04988,       0.20702,       0.11658,       0.05739,       0.1728
(107, 258),     0.76914,       -0.04017,       0.0009,       0.10534,       0.1832,       0.0163,       0.17245
(105, 265),     0.53507,       0.09761,       -0.10319,       0.35189,       -0.02618,       0.17297,       0.17136
(157, 286),     0.24938,       0.1699,       0.08964,       0.47142,       -0.09046,       0.13803,       0.17132
(252, 390),     -0.03619,       -0.10919,       0.16601,       0.55112,       0.34444,       0.10879,       0.17083
(105, 467),     0.46687,       0.29276,       -0.09849,       0.21282,       -0.10492,       0.2513,       0.17006
(107, 257),     0.74845,       -0.00758,       -0.07149,       0.13975,       0.12366,       0.08397,       0.16946
(65, 265),     0.61147,       0.16123,       -0.10046,       0.1891,       0.01655,       0.13822,       0.16935
(30, 56),     0.11964,       0.22608,       0.43588,       0.24544,       0.07534,       -0.08873,       0.16894
(33, 295),     0.04582,       0.22883,       0.22015,       0.28802,       -0.01248,       0.24014,       0.16841
(153, 386),     0.62469,       0.79923,       -0.2798,       0.5717,       -0.33768,       -0.36817,       0.16833
(63, 190),     0.03871,       0.68353,       0.14268,       0.08596,       0.00736,       0.05168,       0.16832
(163, 296),     -0.15297,       0.45889,       0.32504,       0.09963,       0.01734,       0.26173,       0.16828
(253, 353),     0.1068,       0.56311,       0.24409,       -0.24921,       0.35124,       -0.00698,       0.16817
(70, 359),     0.11986,       0.40899,       0.03668,       0.36722,       -0.08835,       0.1637,       0.16802
(153, 387),     0.50285,       0.78057,       -0.2627,       0.57458,       -0.29325,       -0.2941,       0.16799
(24, 257),     0.10991,       0.73772,       0.04104,       0.27659,       -0.11693,       -0.04283,       0.16758
(63, 373),     0.3597,       0.52988,       -0.17189,       0.36543,       -0.15704,       0.07898,       0.16751
(26, 259),     0.47037,       0.74597,       -0.08436,       0.51818,       -0.32389,       -0.32138,       0.16748
(161, 293),     0.24594,       0.49517,       0.03775,       0.49087,       -0.24634,       -0.0199,       0.16725
(105, 249),     0.50342,       0.2731,       -0.15135,       0.32279,       -0.10559,       0.16078,       0.16719
(105, 124),     -0.31596,       0.15259,       0.17903,       0.38268,       0.19507,       0.40839,       0.16697
(53, 339),     0.40155,       0.35968,       -0.11815,       0.26389,       -0.12602,       0.21868,       0.16661
(300, 373),     -0.04093,       0.59911,       0.25128,       -0.1593,       0.36812,       -0.01924,       0.16651
(65, 466),     0.51139,       0.31459,       -0.10878,       0.13274,       0.05199,       0.09629,       0.16637
(362, 382),     0.48416,       0.41141,       -0.17267,       0.10983,       0.02583,       0.13733,       0.16598
(257, 285),     0.5953,       0.03043,       -0.25191,       0.41343,       0.0065,       0.20208,       0.16597
(35, 65),     -0.11255,       -0.00181,       0.27376,       0.25384,       0.16687,       0.41424,       0.16573
(23, 334),     -0.03839,       0.37744,       0.27688,       -0.041,       0.20852,       0.2105,       0.16566
(161, 390),     0.22576,       0.47373,       0.0586,       0.28596,       0.04066,       -0.09447,       0.16504
(24, 384),     0.51955,       0.56376,       -0.04295,       0.28446,       -0.12823,       -0.20811,       0.16475
(390, 414),     0.22445,       0.36303,       -0.14076,       0.13829,       0.11433,       0.28872,       0.16468
(153, 282),     0.10501,       0.57278,       0.15738,       0.02425,       -0.01401,       0.14197,       0.16456
(388, 417),     0.54468,       0.10395,       -0.13457,       0.27536,       -0.0355,       0.23126,       0.1642
(66, 414),     0.43769,       0.3364,       -0.07264,       0.11967,       0.11736,       0.04657,       0.16417
(153, 259),     0.33057,       0.76226,       -0.07143,       0.44775,       -0.26261,       -0.22274,       0.16397
(353, 385),     0.18143,       0.66221,       -0.06306,       0.12455,       -0.02195,       0.10018,       0.16389
(258, 263),     -0.19812,       0.53708,       0.02866,       0.10488,       0.35755,       0.15319,       0.16387
(249, 300),     0.28399,       0.27014,       0.15949,       -0.03104,       0.37313,       -0.07258,       0.16386
(258, 260),     0.58404,       0.01664,       0.08275,       -0.0771,       0.17779,       0.19777,       0.16365
(46, 386),     0.4211,       0.27645,       0.174,       0.03612,       0.07631,       -0.00227,       0.16362
(252, 380),     0.27252,       0.43349,       0.05616,       0.4638,       0.03542,       -0.27997,       0.16357
(23, 260),     0.24116,       0.65526,       0.03802,       0.28065,       -0.10345,       -0.13178,       0.16331
(339, 417),     0.62394,       0.23532,       -0.14946,       0.08284,       -0.00501,       0.19012,       0.16296
(53, 362),     0.08853,       0.54926,       0.04225,       0.18601,       -0.04169,       0.15211,       0.16275
(110, 387),     0.28177,       0.75634,       -0.14258,       0.42657,       -0.14706,       -0.19913,       0.16265
(256, 381),     0.11423,       0.13302,       0.24577,       0.45514,       0.24078,       -0.21549,       0.16224
(256, 359),     0.35502,       0.14311,       0.12614,       0.1769,       0.13834,       0.03151,       0.16184
(276, 293),     0.01146,       0.15034,       0.08655,       0.64785,       -0.01202,       0.08665,       0.16181
(253, 414),     0.57334,       0.33738,       -0.07417,       -0.04192,       0.10098,       0.07506,       0.16178
(161, 387),     0.14178,       0.62947,       0.06224,       0.38347,       -0.13321,       -0.11619,       0.16126
(263, 341),     0.18871,       0.10026,       0.05432,       0.42731,       0.11452,       0.08122,       0.16106
(55, 130),     -0.31746,       -0.20622,       -0.03855,       0.42451,       0.48215,       0.62047,       0.16082
(255, 276),     0.30442,       0.09048,       0.2659,       0.03616,       0.28378,       -0.01605,       0.16078
(263, 380),     0.0145,       0.10894,       0.41436,       0.09441,       0.13189,       0.19978,       0.16065
(63, 256),     0.14246,       0.68816,       -0.02497,       0.34835,       -0.12417,       -0.06663,       0.16053
(254, 373),     0.42152,       0.62844,       -0.07895,       0.69543,       -0.30235,       -0.40239,       0.16028
(300, 390),     0.03354,       0.49021,       0.21447,       -0.10218,       0.36162,       -0.03883,       0.1598
(256, 380),     0.16526,       0.34969,       0.23966,       0.59139,       -0.23624,       -0.15138,       0.15973
(243, 417),     0.28086,       -0.29382,       -0.12248,       0.53532,       0.11459,       0.442,       0.15941
(53, 124),     -0.17367,       0.03367,       0.29103,       0.3752,       0.08888,       0.34135,       0.15941
(157, 283),     0.13415,       0.43144,       -0.00663,       0.48805,       -0.14655,       0.05597,       0.1594
(293, 398),     0.15902,       0.35528,       0.14949,       -0.13245,       0.34365,       0.0801,       0.15918
(63, 252),     0.17168,       0.66436,       -0.07909,       0.37265,       -0.12606,       -0.04873,       0.15913
(63, 374),     0.244,       0.60177,       -0.14308,       0.35097,       -0.14324,       0.04244,       0.15881
(285, 286),     0.2801,       0.31004,       -0.00011,       0.54728,       -0.02853,       -0.15729,       0.15858
(144, 257),     0.05983,       0.70456,       0.02354,       0.36733,       -0.10145,       -0.10591,       0.15798
(249, 414),     0.16493,       0.37909,       -0.08085,       0.04419,       0.10494,       0.33484,       0.15786
(63, 467),     0.17039,       0.34144,       -0.01828,       0.27966,       -0.09574,       0.26766,       0.15752
(161, 362),     0.49657,       0.0829,       0.32858,       0.37072,       -0.00726,       -0.32665,       0.15748
(26, 334),     0.07954,       0.41201,       0.10414,       -0.0295,       0.25549,       0.12274,       0.1574
(26, 286),     0.50592,       0.65822,       -0.23924,       0.42389,       -0.2276,       -0.17697,       0.15737
(63, 390),     0.39223,       0.4319,       -0.1648,       0.33853,       -0.16429,       0.10894,       0.15709
(144, 285),     0.00427,       0.27296,       0.38099,       0.07917,       0.00201,       0.20224,       0.15694
(28, 417),     -0.14067,       0.4706,       0.04255,       0.09077,       0.10554,       0.36975,       0.15642
(374, 463),     0.53642,       0.26789,       -0.29176,       0.36414,       -0.04224,       0.10288,       0.15622
(28, 63),     -0.14788,       0.23465,       -0.07053,       0.47171,       0.23835,       0.21066,       0.15616
(265, 383),     0.04721,       0.283,       0.34525,       0.16443,       0.18238,       -0.08542,       0.15614
(145, 282),     0.04807,       0.55387,       0.22731,       0.01549,       -0.04675,       0.13527,       0.15554
(158, 258),     0.27086,       0.47324,       -0.05429,       0.52166,       -0.2606,       -0.0192,       0.15528
(417, 467),     0.4879,       0.0247,       -0.12869,       0.15325,       0.0576,       0.33694,       0.15528
(63, 249),     0.39171,       0.3589,       -0.11535,       0.29069,       -0.15318,       0.15775,       0.15509
(193, 336),     -0.00283,       0.12319,       0.0187,       0.30818,       0.24081,       0.24188,       0.15499
(300, 374),     -0.08906,       0.64846,       0.22597,       -0.22494,       0.38093,       -0.0117,       0.15494
(70, 155),     0.05996,       0.70715,       0.17545,       0.03823,       -0.05775,       0.00648,       0.15492
(265, 285),     0.54698,       0.13918,       -0.0104,       0.15882,       0.14301,       -0.05068,       0.15448
(27, 157),     0.54803,       0.50648,       -0.37266,       0.48948,       0.10287,       -0.3474,       0.15447
(286, 334),     0.11058,       0.06317,       0.01013,       0.14697,       0.45763,       0.13811,       0.15443
(246, 293),     0.13651,       0.43973,       0.08947,       0.43411,       -0.19712,       0.02379,       0.15441
(190, 285),     0.26456,       0.1035,       -0.09257,       0.2867,       0.05635,       0.30674,       0.15421
(7, 22),     0.5807,       -0.05839,       0.40115,       0.15661,       0.21423,       -0.37001,       0.15405
(110, 295),     -0.18773,       0.45087,       0.24503,       0.06323,       -0.02776,       0.37893,       0.15376
(254, 255),     -0.12406,       -0.07371,       0.55712,       0.21132,       0.17396,       0.1763,       0.15349
(35, 160),     0.23171,       -0.06634,       0.13043,       -0.00632,       0.32094,       0.31036,       0.15346
(300, 381),     -0.13075,       0.6699,       0.15824,       -0.22381,       0.32324,       0.12297,       0.1533
(26, 388),     0.54024,       0.73336,       -0.26995,       0.61307,       -0.35012,       -0.34777,       0.15314
(388, 414),     0.46267,       0.08761,       -0.05327,       0.38061,       -0.05967,       0.10043,       0.15306
(385, 387),     -0.42106,       -0.00571,       -0.16253,       0.53643,       0.40575,       0.56511,       0.153
(157, 362),     0.46663,       0.21756,       0.09063,       0.46159,       -0.16865,       -0.14991,       0.15297
(65, 398),     0.35902,       0.13547,       -0.06866,       0.19458,       0.1727,       0.12413,       0.15287
(359, 463),     0.50317,       0.1082,       -0.02457,       0.07391,       0.10799,       0.1483,       0.15283
(159, 247),     -0.37494,       0.42766,       0.50166,       0.00155,       -0.1293,       0.48795,       0.15243
(70, 387),     0.33744,       0.28762,       0.21145,       0.04497,       0.09022,       -0.05741,       0.15238
(24, 258),     0.06837,       0.67927,       0.09674,       0.14792,       -0.08712,       0.00707,       0.15204
(255, 256),     0.43726,       0.11919,       -0.00466,       -0.02591,       0.05983,       0.32631,       0.152
(373, 463),     0.43975,       0.1626,       -0.24259,       0.40382,       -0.01124,       0.15817,       0.15175
(25, 70),     0.41989,       0.35973,       0.17515,       0.03849,       0.03406,       -0.11699,       0.15172
(246, 252),     0.56027,       0.20109,       0.16971,       0.40649,       -0.0626,       -0.36574,       0.15154
(65, 359),     0.50628,       0.28274,       -0.1518,       0.09678,       0.02471,       0.15032,       0.1515
(55, 414),     0.44407,       0.11342,       -0.06887,       0.18033,       0.2327,       0.00585,       0.15125
(7, 285),     -0.0736,       0.18938,       0.24442,       0.33029,       -0.00964,       0.22599,       0.15114
(33, 156),     0.48521,       0.2997,       0.01602,       -0.16669,       -0.19312,       0.46453,       0.15094
(63, 341),     0.09454,       0.69539,       0.00289,       0.27137,       -0.11596,       -0.04464,       0.1506
(52, 384),     0.58615,       0.12108,       -0.081,       0.15325,       0.06487,       0.05898,       0.15055
(300, 380),     -0.11859,       0.66772,       0.19043,       -0.24706,       0.3574,       0.05182,       0.15029
(107, 353),     0.51419,       -0.07252,       -0.14568,       0.24108,       0.08202,       0.27859,       0.14961
(25, 295),     -0.12546,       0.32352,       0.18375,       0.18225,       0.00457,       0.32762,       0.14938
(283, 398),     0.23563,       0.28926,       0.29437,       -0.29932,       0.3279,       0.04334,       0.14853
(65, 414),     0.26536,       0.22533,       -0.06058,       0.08098,       0.21632,       0.16311,       0.14842
(22, 153),     0.33029,       0.62793,       -0.0163,       0.22127,       -0.21228,       -0.06223,       0.14811
(25, 154),     0.21203,       0.32993,       -0.04323,       0.55572,       0.00385,       -0.17058,       0.14795
(70, 255),     0.12325,       0.39762,       -0.01476,       0.36677,       -0.07888,       0.09316,       0.14786
(414, 467),     0.43625,       0.07645,       -0.00829,       0.07075,       0.17039,       0.13989,       0.14757
(259, 384),     0.51926,       0.10685,       0.0889,       0.0389,       0.30648,       -0.17578,       0.14743
(110, 154),     0.45438,       0.57471,       -0.15166,       0.50125,       -0.27818,       -0.21676,       0.14729
(52, 66),     -0.11084,       0.3618,       -0.09493,       0.1449,       0.33839,       0.24391,       0.14721
(52, 255),     0.40185,       0.26433,       -0.13958,       0.1339,       -0.04555,       0.26715,       0.14702
(23, 466),     0.16754,       0.59654,       -0.10116,       0.35792,       -0.06352,       -0.07569,       0.14694
(382, 463),     0.41081,       0.15078,       -0.06312,       0.42631,       -0.10229,       0.05655,       0.14651
(157, 339),     0.6086,       0.26242,       -0.11034,       0.25027,       -0.18655,       0.05293,       0.14622
(63, 380),     0.14409,       0.64214,       -0.09963,       0.32196,       -0.12601,       -0.00542,       0.14619
(7, 124),     0.35847,       0.29768,       0.1157,       -0.29569,       -0.07366,       0.47272,       0.14587
(246, 253),     0.55744,       0.22659,       0.13719,       0.32487,       -0.0469,       -0.32672,       0.14541
(158, 190),     0.66584,       0.34817,       -0.04668,       0.43965,       -0.33887,       -0.19697,       0.14519
(110, 385),     0.4799,       0.66423,       -0.10994,       0.32544,       -0.20465,       -0.28515,       0.14497
