Comparing the following files: 
hadleigh_front_s1_v2/,  hadleigh_low_s1_v2/,  hadleigh_right_threequarter_s1_v2/,  hadleigh_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s1_v2_vs_hadleigh_low_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_right_threequarter_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  average
(130, 254),     -0.09826,       -0.29024,       -0.13429,       0.45023,       0.15886,       0.4902,       0.09608
(334, 359),     -0.08554,       0.47418,       0.01888,       0.03252,       0.1325,       0.00361,       0.09603
(260, 300),     0.03,       0.03729,       -0.03138,       0.26785,       -0.02895,       0.30092,       0.09596
(29, 133),     0.55816,       -0.23042,       0.5469,       -0.42761,       0.52468,       -0.39606,       0.09594
(28, 417),     0.33967,       0.32316,       -0.08733,       0.23882,       -0.18438,       -0.05511,       0.09581
(255, 334),     -0.16934,       0.65516,       -0.07707,       -0.03334,       0.25524,       -0.05664,       0.09567
(70, 417),     0.24244,       0.16192,       -0.067,       0.0275,       -0.17622,       0.38494,       0.0956
(133, 190),     0.17898,       0.41093,       -0.11309,       0.31991,       0.16452,       -0.39162,       0.09494
(56, 339),     -0.1306,       -0.29444,       -0.06331,       0.12301,       0.37965,       0.55464,       0.09483
(353, 387),     0.13222,       -0.13058,       0.30442,       0.13567,       0.14247,       -0.01567,       0.09476
(255, 293),     -0.22499,       0.67974,       -0.03232,       -0.15607,       0.30649,       -0.0048,       0.09467
(339, 417),     0.62617,       0.04318,       -0.12512,       0.11057,       -0.11464,       0.02699,       0.09453
(70, 373),     0.01132,       -0.23299,       0.05761,       0.21461,       0.02856,       0.48778,       0.09448
(160, 193),     0.26677,       0.30622,       -0.14316,       0.15439,       0.03415,       -0.05183,       0.09442
(63, 249),     0.23721,       -0.22471,       -0.0088,       0.04428,       0.01164,       0.5067,       0.09439
(156, 161),     0.30955,       0.30161,       0.24393,       -0.17694,       -0.26813,       0.15594,       0.09433
(124, 339),     -0.14995,       -0.304,       -0.04659,       0.46297,       0.10155,       0.50031,       0.09405
(53, 390),     0.33296,       -0.2384,       -0.04333,       -0.04105,       0.02728,       0.52665,       0.09402
(105, 249),     0.30927,       -0.11856,       0.0176,       -0.0511,       -0.08219,       0.48862,       0.09394
(259, 263),     -0.04137,       0.30417,       0.31792,       -0.32162,       -0.08122,       0.38545,       0.09389
(63, 159),     -0.09852,       0.4192,       0.17619,       -0.08693,       -0.05059,       0.20353,       0.09381
(23, 33),     0.42517,       0.06231,       -0.0734,       -0.00956,       0.16251,       -0.00416,       0.09381
(66, 390),     0.31869,       0.03773,       0.02665,       -0.07101,       -0.1072,       0.35659,       0.09358
(260, 386),     -0.10613,       0.54699,       0.30783,       -0.41322,       -0.18623,       0.41128,       0.09342
(66, 258),     -0.0908,       -0.05517,       -0.12169,       0.25045,       0.16209,       0.41508,       0.09333
(259, 387),     -0.34058,       0.7546,       0.41934,       -0.42571,       -0.24622,       0.39802,       0.09324
(25, 35),     0.64144,       -0.10555,       0.30114,       -0.25637,       0.02803,       -0.05061,       0.09301
(63, 156),     -0.0681,       -0.0953,       0.5984,       0.57259,       -0.18324,       -0.26627,       0.09301
(159, 390),     0.17196,       -0.39597,       -0.16345,       0.13027,       0.36252,       0.45231,       0.09294
(133, 300),     -0.0297,       -0.03414,       0.11787,       0.00162,       -0.04449,       0.54642,       0.09293
(159, 193),     0.40775,       0.31782,       -0.14659,       0.23315,       -0.11423,       -0.14123,       0.09278
(63, 263),     0.21426,       -0.23827,       -0.07844,       0.13414,       0.01015,       0.51458,       0.09274
(105, 373),     0.24518,       -0.09506,       0.15567,       -0.13195,       0.03915,       0.3417,       0.09245
(25, 246),     -0.18571,       0.38987,       -0.36366,       0.42882,       0.32337,       -0.03866,       0.09234
(154, 359),     0.06992,       -0.21336,       -0.00862,       0.01893,       0.16255,       0.52428,       0.09228
(65, 373),     0.34714,       -0.00298,       -0.01053,       -0.15172,       -0.05819,       0.42902,       0.09212
(153, 155),     0.12319,       0.05602,       0.23428,       -0.44591,       0.03136,       0.55346,       0.09207
(246, 252),     -0.07098,       -0.2367,       -0.13096,       0.40468,       0.19833,       0.38797,       0.09206
(52, 295),     -0.10218,       -0.35249,       0.06387,       0.25578,       0.26346,       0.42366,       0.09202
(107, 388),     0.19184,       -0.00149,       -0.08314,       0.03535,       0.05812,       0.35129,       0.092
(257, 388),     -0.10617,       0.54872,       0.33529,       -0.40551,       -0.1973,       0.37554,       0.09176
(295, 387),     0.10875,       0.31585,       0.24259,       -0.1795,       -0.30824,       0.37083,       0.09171
(265, 467),     0.08804,       0.69046,       -0.28672,       0.34573,       0.05343,       -0.34296,       0.09133
(63, 161),     -0.12357,       0.54936,       -0.01056,       -0.00768,       0.18407,       -0.04408,       0.09126
(63, 390),     0.23317,       -0.21838,       0.04244,       -0.01265,       0.0155,       0.4874,       0.09125
(53, 398),     0.26375,       -0.16264,       -0.05243,       0.04592,       -0.01403,       0.46505,       0.09094
(63, 398),     0.2412,       -0.20458,       0.01979,       0.05818,       0.03033,       0.39958,       0.09075
(53, 158),     -0.0982,       0.44214,       0.25936,       -0.15177,       0.01964,       0.07267,       0.09064
(29, 388),     0.08503,       -0.47431,       -0.20794,       0.22217,       0.3721,       0.54647,       0.09059
(55, 263),     0.40755,       -0.11043,       -0.17165,       -0.04219,       0.10037,       0.35947,       0.09052
(65, 249),     0.39609,       -0.10528,       -0.09719,       -0.11074,       -0.0456,       0.50498,       0.09038
(255, 300),     -0.06759,       0.53878,       -0.0331,       -0.16475,       0.3206,       -0.05264,       0.09022
(252, 253),     0.0891,       -0.22517,       -0.04388,       0.38353,       -0.0332,       0.37074,       0.09019
(28, 384),     -0.12649,       -0.23874,       -0.17353,       0.22311,       0.42788,       0.42796,       0.09003
(383, 390),     0.10716,       -0.11453,       0.42242,       0.06274,       0.25423,       -0.1921,       0.08999
(28, 388),     -0.05077,       -0.43917,       -0.17228,       0.18819,       0.49888,       0.51439,       0.08987
(293, 384),     -0.12085,       0.47437,       0.33268,       -0.37761,       -0.18153,       0.41192,       0.08983
(130, 247),     -0.06475,       0.64292,       -0.14837,       0.23611,       0.10046,       -0.22975,       0.08944
(65, 157),     -0.18908,       0.62868,       0.25492,       -0.05196,       -0.00315,       -0.10442,       0.08917
(260, 387),     -0.22966,       0.71617,       0.36075,       -0.35866,       -0.29493,       0.33867,       0.08872
(254, 380),     0.18464,       0.3665,       0.17027,       0.39847,       -0.2096,       -0.37872,       0.08859
(258, 385),     -0.30497,       0.73784,       0.41754,       -0.40908,       -0.34226,       0.43083,       0.08832
(252, 260),     0.01968,       0.64328,       -0.23425,       -0.03154,       0.2849,       -0.15275,       0.08822
(22, 353),     0.08472,       -0.1955,       0.04325,       -0.06173,       0.10134,       0.55717,       0.08821
(260, 265),     0.03849,       0.71542,       -0.23218,       0.18923,       0.08209,       -0.26382,       0.08821
(56, 263),     0.01744,       -0.40514,       -0.14749,       0.09324,       0.463,       0.50688,       0.08799
(55, 155),     0.06844,       0.51018,       0.16706,       0.00832,       -0.08778,       -0.1388,       0.0879
(30, 53),     -0.18702,       0.41272,       -0.02911,       0.17517,       0.3407,       -0.18551,       0.08783
(130, 173),     -0.17408,       -0.07654,       0.11027,       0.11076,       0.15989,       0.39661,       0.08782
(52, 388),     0.31476,       -0.24512,       -0.13312,       0.02836,       0.02475,       0.53723,       0.08781
(260, 362),     0.23456,       0.32059,       -0.06588,       -0.18961,       0.37371,       -0.14749,       0.08765
(260, 388),     -0.32706,       0.75839,       0.38994,       -0.42432,       -0.24465,       0.37283,       0.08752
(247, 467),     -0.00423,       -0.32637,       -0.20145,       0.30356,       0.22499,       0.52794,       0.08741
(193, 382),     0.41363,       0.33491,       -0.13145,       -0.09609,       -0.1855,       0.18866,       0.08736
(28, 154),     0.15593,       0.4921,       -0.1833,       0.02163,       0.4001,       -0.36322,       0.08721
(26, 35),     0.37467,       -0.2152,       0.0587,       0.00837,       0.08189,       0.21419,       0.0871
(256, 339),     0.4104,       -0.25304,       -0.06924,       0.15765,       0.00253,       0.27428,       0.0871
(133, 161),     0.47522,       -0.08407,       0.16249,       -0.18118,       0.04929,       0.10016,       0.08698
(336, 386),     0.06057,       -0.0715,       0.19424,       0.04791,       -0.08402,       0.37406,       0.08688
(56, 286),     0.00479,       0.00322,       0.03621,       -0.08343,       0.53939,       0.0203,       0.08675
(53, 249),     0.33622,       -0.26947,       -0.09819,       -0.01006,       0.02688,       0.53497,       0.08672
(53, 373),     0.26959,       -0.2381,       0.02019,       -0.0676,       0.0385,       0.49583,       0.0864
(53, 414),     0.12905,       -0.10411,       -0.06648,       0.11243,       0.01603,       0.43105,       0.08633
(28, 373),     0.15995,       -0.3135,       -0.08737,       -0.0688,       0.29192,       0.53533,       0.08626
(29, 384),     -0.0119,       -0.32578,       -0.2384,       0.30646,       0.29921,       0.4876,       0.0862
(417, 463),     0.67726,       0.24842,       -0.06548,       -0.13429,       -0.11924,       -0.08951,       0.08619
(66, 249),     0.31687,       -0.01226,       -0.01797,       -0.04115,       -0.12266,       0.39401,       0.08614
(260, 380),     0.20912,       0.42544,       -0.12777,       -0.10859,       0.33373,       -0.21583,       0.08602
(29, 193),     0.27139,       0.17555,       0.06913,       0.14305,       -0.10975,       -0.03352,       0.08598
(157, 249),     0.01262,       -0.44129,       -0.10912,       0.1892,       0.39414,       0.47029,       0.08597
(53, 257),     -0.15994,       -0.41785,       -0.10109,       0.42295,       0.26333,       0.5082,       0.08593
(30, 276),     -0.28724,       -0.35035,       -0.11538,       0.46056,       0.25376,       0.55352,       0.08581
(46, 380),     0.02799,       -0.22316,       0.04472,       0.17829,       0.01945,       0.46741,       0.08578
(386, 467),     0.45137,       -0.34258,       0.13607,       -0.12123,       0.19105,       0.20001,       0.08578
(105, 463),     0.24757,       -0.11935,       0.32262,       -0.21285,       0.33636,       -0.05983,       0.08575
(29, 153),     0.29747,       0.26616,       0.01839,       -0.01064,       0.37451,       -0.43166,       0.08571
(130, 339),     -0.17757,       -0.33828,       -0.16642,       0.46993,       0.23144,       0.49482,       0.08565
(7, 27),     -0.22178,       0.64688,       -0.00765,       0.09419,       0.18311,       -0.18183,       0.08549
(374, 398),     0.17137,       0.24103,       0.09254,       -0.03961,       -0.02847,       0.07546,       0.08539
(161, 382),     -0.23586,       -0.22808,       -0.18096,       0.44805,       0.37926,       0.32989,       0.08538
(26, 246),     0.4176,       -0.07747,       0.1352,       -0.1301,       0.29687,       -0.13104,       0.08518
(339, 383),     0.21326,       -0.09389,       0.29243,       -0.13173,       0.31445,       -0.08436,       0.08503
(286, 384),     -0.17469,       0.71495,       0.30865,       -0.41652,       -0.3704,       0.44723,       0.08487
(193, 254),     0.32652,       -0.00796,       -0.09944,       0.06342,       0.05714,       0.16933,       0.08483
(263, 283),     -0.12096,       0.49596,       0.19412,       -0.20517,       -0.07834,       0.22273,       0.08472
(63, 414),     0.12945,       -0.17816,       0.00307,       0.1251,       0.02434,       0.40435,       0.08469
(173, 255),     -0.26949,       -0.38707,       -0.10981,       0.36139,       0.39448,       0.51545,       0.08416
(157, 380),     -0.19393,       -0.29031,       -0.04759,       0.36873,       0.30321,       0.36456,       0.08411
(160, 467),     -0.00997,       -0.48555,       -0.21771,       0.29267,       0.41461,       0.50923,       0.08388
(260, 385),     0.01409,       0.30901,       0.21321,       -0.52308,       -0.031,       0.52092,       0.08386
(359, 467),     -0.22623,       0.42882,       0.41939,       -0.4262,       -0.16528,       0.47074,       0.08354
(28, 112),     0.1679,       0.28449,       0.01483,       -0.13951,       0.49979,       -0.32708,       0.0834
(7, 110),     -0.16453,       0.21541,       -0.26179,       0.32646,       0.43044,       -0.04573,       0.08338
(282, 466),     -0.04159,       0.50561,       0.22663,       -0.19023,       -0.28386,       0.28218,       0.08312
(255, 388),     -0.04738,       0.65668,       -0.31037,       0.06792,       0.32565,       -0.19389,       0.0831
(70, 124),     -0.10322,       0.537,       -0.23277,       0.16846,       0.31481,       -0.18837,       0.08265
(173, 190),     -0.0826,       0.35536,       0.36422,       0.13452,       -0.42952,       0.15297,       0.08249
(161, 362),     -0.25431,       -0.16659,       -0.21325,       0.45432,       0.40597,       0.26855,       0.08245
(160, 398),     -0.28633,       -0.24388,       -0.19097,       0.47316,       0.45765,       0.28408,       0.08229
(156, 157),     0.26594,       -0.12402,       0.17293,       -0.00302,       -0.09119,       0.27297,       0.08227
(145, 353),     0.10296,       -0.30152,       -0.04285,       0.01569,       0.15571,       0.56291,       0.08215
(193, 255),     0.50148,       -0.05742,       -0.17456,       -0.02826,       -0.00081,       0.25233,       0.08213
(56, 254),     -0.10336,       -0.21708,       0.00962,       0.03481,       0.33108,       0.4376,       0.08211
(55, 398),     0.22362,       0.15924,       -0.12553,       -0.04911,       -0.0554,       0.33891,       0.08195
(66, 466),     0.2745,       -0.06437,       -0.07469,       0.0188,       -0.09067,       0.42533,       0.08148
(22, 23),     -0.35064,       -0.01381,       0.07606,       0.1372,       0.23254,       0.40684,       0.08137
(159, 249),     0.18061,       -0.43184,       -0.1812,       0.09046,       0.36348,       0.46577,       0.08121
(249, 300),     0.06819,       0.34105,       0.00252,       -0.1083,       0.32787,       -0.14568,       0.08094
(29, 112),     0.50572,       -0.16461,       0.43561,       -0.40027,       0.54587,       -0.43767,       0.08077
(163, 243),     -0.26811,       -0.06983,       0.07082,       0.13599,       0.20911,       0.40608,       0.08068
(70, 161),     -0.07863,       0.52983,       0.09985,       -0.1757,       -0.19118,       0.29977,       0.08066
(66, 110),     -0.10285,       0.59334,       -0.05788,       0.22434,       0.01923,       -0.19447,       0.08028
(190, 256),     -0.06887,       -0.06393,       0.13927,       0.03233,       0.22619,       0.21394,       0.07982
(286, 463),     -0.12244,       0.45758,       -0.21892,       0.00981,       0.56849,       -0.21573,       0.0798
(257, 466),     -0.00458,       0.38705,       0.25952,       -0.37025,       -0.16192,       0.36852,       0.07972
(296, 388),     0.05099,       0.20481,       0.21426,       -0.03937,       -0.23304,       0.27856,       0.07937
(359, 417),     0.79296,       -0.07966,       -0.24241,       -0.12234,       -0.15898,       0.28601,       0.07926
(133, 359),     -0.087,       -0.31216,       -0.11887,       0.23018,       0.26663,       0.49652,       0.07922
(28, 258),     -0.17726,       -0.14618,       -0.10878,       0.16319,       0.50421,       0.23912,       0.07905
(398, 414),     0.24218,       0.25409,       0.01021,       -0.14645,       -0.19085,       0.30377,       0.07883
(55, 70),     0.12697,       0.06681,       -0.02633,       0.08309,       -0.0213,       0.24296,       0.0787
(160, 374),     -0.07405,       -0.34033,       -0.13522,       0.28044,       0.3382,       0.40313,       0.07869
(259, 417),     0.37627,       -0.35146,       -0.1831,       0.16614,       0.04276,       0.4203,       0.07848
(158, 390),     0.13332,       -0.44481,       -0.14872,       0.11263,       0.36099,       0.45726,       0.07845
(29, 243),     0.56443,       -0.28295,       0.56165,       -0.50868,       0.55534,       -0.41991,       0.07831
(27, 63),     0.01951,       0.08761,       -0.06784,       0.14798,       0.10953,       0.17299,       0.0783
(383, 387),     0.10075,       -0.15241,       0.30759,       0.04779,       0.11093,       0.0536,       0.07804
(52, 286),     0.05734,       -0.10332,       -0.10989,       0.08634,       0.13878,       0.39761,       0.07781
(293, 353),     -0.20762,       0.69542,       -0.23519,       -0.00012,       0.30642,       -0.09207,       0.07781
(159, 373),     0.06179,       -0.39599,       -0.16384,       0.17685,       0.35846,       0.42878,       0.07767
(107, 466),     0.21164,       -0.00394,       -0.08656,       -0.01187,       0.0173,       0.33937,       0.07766
(254, 463),     0.11258,       0.21416,       0.03329,       0.34237,       -0.19797,       -0.03903,       0.07757
(65, 466),     0.33126,       -0.17295,       -0.147,       -0.06044,       0.00864,       0.50574,       0.07754
(55, 285),     -0.29491,       -0.16161,       -0.09391,       0.42201,       0.34095,       0.25198,       0.07742
(70, 300),     -0.41474,       -0.49241,       -0.00412,       0.65668,       0.23632,       0.48247,       0.07737
(52, 398),     0.33211,       -0.05937,       0.0124,       -0.12709,       -0.14791,       0.45388,       0.07734
(63, 259),     -0.18596,       -0.42953,       -0.09924,       0.51842,       0.15875,       0.50133,       0.0773
(193, 467),     0.62361,       -0.14831,       -0.31949,       0.00867,       -0.07049,       0.36957,       0.07726
(359, 382),     0.54359,       -0.17296,       0.09231,       -0.26032,       0.17287,       0.08805,       0.07726
(386, 387),     0.13204,       0.01431,       -0.13581,       -0.19519,       0.26448,       0.3833,       0.07719
(246, 339),     -0.2181,       -0.40262,       -0.17841,       0.42953,       0.35817,       0.47357,       0.07702
(154, 417),     0.13633,       -0.20033,       0.19669,       0.16824,       0.05976,       0.10142,       0.07702
(46, 362),     0.09016,       -0.21195,       -0.15514,       0.2958,       0.00797,       0.43528,       0.07702
(30, 153),     0.40689,       0.01643,       0.20125,       -0.16847,       0.41578,       -0.41082,       0.07684
(255, 417),     0.70613,       -0.02433,       -0.16883,       -0.06816,       -0.13153,       0.14741,       0.07678
(105, 263),     0.2967,       -0.15161,       -0.0768,       0.01281,       -0.11444,       0.4925,       0.07653
(353, 383),     -0.29774,       -0.00646,       0.38549,       0.11723,       0.00661,       0.2537,       0.07647
(145, 247),     0.42213,       -0.08523,       0.10898,       -0.22117,       0.22586,       0.00796,       0.07642
(28, 249),     0.16423,       -0.38186,       -0.16092,       -0.04017,       0.3272,       0.54989,       0.0764
(112, 359),     0.06457,       -0.24103,       -0.05814,       0.04515,       0.15273,       0.49441,       0.07628
(35, 53),     -0.1559,       -0.03352,       0.43716,       0.49383,       -0.04049,       -0.24364,       0.07624
(105, 158),     -0.13094,       0.38991,       0.21202,       0.02125,       0.0165,       -0.05209,       0.07611
(193, 253),     0.29408,       0.03066,       -0.09336,       -0.03319,       0.07659,       0.18128,       0.07601
(388, 466),     -0.06181,       0.17677,       0.15334,       -0.13514,       0.13633,       0.18655,       0.07601
(52, 390),     0.4135,       -0.16057,       -0.05976,       -0.16927,       -0.09498,       0.52697,       0.07598
(105, 382),     0.22188,       -0.09264,       0.26425,       -0.22479,       0.29208,       -0.00595,       0.0758
(359, 381),     0.60448,       -0.1706,       0.01975,       -0.26453,       0.13934,       0.12632,       0.07579
(53, 156),     0.18342,       -0.03696,       0.37555,       0.5113,       -0.22631,       -0.35327,       0.07562
(247, 341),     0.12716,       -0.14814,       -0.24193,       0.3238,       -0.03411,       0.42602,       0.07547
(70, 160),     -0.08727,       0.45971,       0.19985,       -0.1381,       -0.3406,       0.35849,       0.07535
(55, 133),     0.03226,       0.46244,       0.18195,       -0.01924,       -0.05969,       -0.14579,       0.07532
(46, 276),     -0.37761,       -0.47339,       -0.05231,       0.5904,       0.25612,       0.50796,       0.0752
(63, 362),     0.29568,       -0.28301,       0.10426,       -0.09236,       0.14771,       0.27779,       0.07501
(22, 145),     0.25295,       0.12394,       0.14778,       -0.05623,       0.34009,       -0.35979,       0.07479
(7, 163),     0.47108,       -0.03858,       -0.13349,       0.01873,       -0.05834,       0.18764,       0.07451
(193, 398),     0.45657,       0.19162,       -0.17279,       0.04209,       -0.07532,       0.00378,       0.07433
(190, 255),     -0.24876,       -0.3853,       -0.1364,       0.25791,       0.43221,       0.52622,       0.07431
(70, 374),     0.01404,       -0.20452,       0.05781,       0.15732,       -0.04245,       0.46366,       0.07431
(193, 384),     0.46584,       0.1015,       -0.16805,       -0.03575,       0.19241,       -0.1102,       0.07429
(27, 153),     0.12276,       0.49658,       -0.22223,       0.10711,       0.32955,       -0.38938,       0.07407
(145, 155),     0.09186,       -0.00909,       0.14531,       -0.32104,       -0.00192,       0.53873,       0.07398
(63, 373),     0.18735,       -0.24031,       0.08968,       -0.05696,       0.03004,       0.43382,       0.07394
(52, 373),     0.35449,       -0.14333,       0.0139,       -0.19614,       -0.06924,       0.48128,       0.07349
(53, 263),     0.31154,       -0.30499,       -0.16304,       0.04161,       0.02287,       0.53292,       0.07348
(107, 373),     0.23272,       0.16222,       -0.05664,       -0.03146,       0.01083,       0.12254,       0.07337
(25, 161),     -0.28803,       0.42394,       -0.42459,       0.46517,       0.31956,       -0.05588,       0.07336
(285, 385),     0.39493,       -0.25686,       -0.0724,       -0.01598,       -0.01691,       0.40679,       0.07326
(30, 260),     -0.03492,       -0.42838,       -0.22483,       0.32048,       0.25699,       0.54854,       0.07298
(27, 388),     0.05537,       -0.47661,       -0.21792,       0.13258,       0.40929,       0.53471,       0.0729
(25, 383),     -0.14439,       -0.40764,       -0.15563,       0.34569,       0.2806,       0.51838,       0.07283
(33, 105),     -0.19218,       0.49255,       -0.06275,       0.20333,       0.18475,       -0.19028,       0.07257
(33, 124),     0.12382,       0.40638,       0.06748,       -0.23044,       -0.19752,       0.26567,       0.07257
(56, 154),     0.12994,       0.62316,       -0.41134,       0.15688,       0.29875,       -0.36273,       0.07244
(27, 258),     -0.21364,       -0.22623,       -0.15038,       0.23942,       0.45805,       0.32733,       0.07243
(161, 463),     -0.24584,       -0.11312,       -0.23186,       0.42456,       0.36328,       0.23694,       0.07233
(254, 381),     0.03392,       0.1809,       0.28792,       0.44055,       -0.32833,       -0.18244,       0.07209
(52, 362),     0.32978,       -0.07246,       0.17626,       -0.25717,       0.00795,       0.24803,       0.07206
(46, 158),     -0.12203,       0.31425,       0.21863,       -0.11674,       -0.23374,       0.37117,       0.07192
(257, 263),     0.05023,       0.22689,       0.24061,       -0.3241,       -0.11105,       0.34866,       0.07187
(46, 381),     0.05353,       -0.20768,       -0.02004,       0.16484,       -0.01891,       0.45929,       0.07184
(255, 390),     0.34028,       -0.34123,       0.50054,       0.14199,       0.18684,       -0.39739,       0.07184
(124, 353),     -0.41422,       -0.43795,       -0.08571,       0.65839,       0.22449,       0.48514,       0.07169
(70, 467),     -0.16129,       -0.37365,       -0.09506,       0.48426,       0.0969,       0.47868,       0.07164
(193, 258),     0.24146,       -0.25957,       -0.06029,       0.02402,       0.24198,       0.24144,       0.07151
(256, 398),     0.02823,       0.80195,       -0.43925,       0.04498,       0.45769,       -0.4648,       0.07147
(257, 417),     0.16143,       -0.34675,       -0.05587,       0.22094,       0.10714,       0.34056,       0.07124
(154, 155),     0.0025,       0.15368,       0.32623,       -0.55012,       0.03829,       0.45643,       0.07117
(159, 263),     0.17879,       -0.46554,       -0.19928,       0.06819,       0.36414,       0.47812,       0.07074
(276, 384),     0.12801,       0.11661,       0.24351,       -0.42989,       0.01843,       0.34668,       0.07056
(107, 286),     -0.02945,       0.4062,       -0.11894,       -0.04351,       0.12275,       0.08611,       0.07053
(65, 286),     0.04002,       0.03853,       -0.13784,       -0.01426,       0.16772,       0.32889,       0.07051
(387, 466),     0.05961,       0.13957,       0.07909,       -0.06049,       0.06372,       0.1415,       0.0705
(158, 466),     0.02418,       -0.50214,       -0.16722,       0.19135,       0.42145,       0.45471,       0.07039
(66, 373),     0.26465,       0.05832,       0.05339,       -0.09975,       -0.05578,       0.20152,       0.07039
(339, 385),     0.02474,       0.65256,       -0.19444,       0.01901,       0.24641,       -0.32645,       0.07031
(259, 386),     -0.42239,       0.73673,       0.41566,       -0.50466,       -0.2498,       0.44625,       0.0703
(112, 190),     -0.12833,       0.66933,       -0.46245,       0.20354,       0.37348,       -0.23384,       0.07029
(30, 390),     0.25582,       -0.42189,       -0.15937,       0.02804,       0.17348,       0.54539,       0.07025
(339, 362),     0.1697,       0.06318,       0.11036,       0.24596,       -0.22051,       0.05185,       0.07009
(285, 296),     -0.32743,       0.45769,       0.21721,       -0.24327,       -0.04576,       0.36117,       0.06993
(254, 383),     0.31363,       -0.21729,       0.26316,       -0.22123,       0.30376,       -0.02271,       0.06989
(283, 384),     -0.27141,       0.57113,       0.37226,       -0.52276,       -0.25063,       0.52048,       0.06985
(30, 249),     0.27158,       -0.44353,       -0.19238,       0.03178,       0.20153,       0.54898,       0.06966
(53, 362),     0.3098,       -0.19935,       0.03233,       -0.13583,       0.02662,       0.38273,       0.06938
(53, 56),     0.38559,       -0.29633,       0.45794,       -0.30162,       0.27132,       -0.10133,       0.06926
(52, 463),     0.30781,       -0.07369,       0.26877,       -0.30871,       0.09428,       0.1269,       0.06923
(256, 381),     -0.18208,       0.03648,       0.10499,       0.26561,       0.18841,       0.00137,       0.06913
(105, 247),     -0.23275,       0.3117,       0.08196,       0.3073,       0.13329,       -0.18703,       0.06908
(341, 380),     0.08296,       0.46914,       0.00597,       -0.13625,       -0.04437,       0.03703,       0.06908
(33, 383),     -0.26562,       -0.46539,       -0.2145,       0.47636,       0.37924,       0.50355,       0.06894
(158, 373),     0.02447,       -0.44015,       -0.14767,       0.17425,       0.3639,       0.4387,       0.06892
(353, 390),     0.18379,       -0.16475,       0.34489,       0.07441,       0.31864,       -0.34346,       0.06892
(255, 387),     -0.16891,       0.59282,       -0.1856,       -0.02275,       0.33182,       -0.13414,       0.06887
(55, 414),     0.16956,       0.25648,       -0.17558,       -0.04946,       -0.01399,       0.22557,       0.06876
(30, 398),     -0.00332,       -0.24622,       -0.2779,       0.34447,       0.14694,       0.44815,       0.06869
(362, 382),     -0.11974,       0.66641,       0.2326,       -0.49551,       -0.26954,       0.39688,       0.06852
(246, 253),     -0.16535,       -0.33151,       -0.13871,       0.39877,       0.22748,       0.41958,       0.06838
(107, 263),     0.23858,       -0.00045,       -0.0953,       -0.02514,       -0.02236,       0.31495,       0.06838
(157, 263),     0.03659,       -0.46261,       -0.14094,       0.1316,       0.36305,       0.48032,       0.068
(105, 257),     -0.16155,       -0.36196,       -0.10843,       0.37415,       0.14942,       0.51629,       0.06799
(52, 258),     -0.0638,       -0.28905,       -0.12946,       0.20801,       0.22508,       0.45659,       0.06789
(193, 381),     0.34516,       0.27063,       -0.12853,       -0.1373,       -0.11846,       0.17563,       0.06786
(56, 260),     -0.19967,       -0.41833,       -0.24382,       0.29765,       0.51554,       0.45463,       0.06767
(259, 265),     0.02716,       0.67504,       -0.1876,       0.02457,       0.1288,       -0.26192,       0.06767
(26, 55),     -0.00394,       0.66335,       -0.04894,       0.03028,       -0.12481,       -0.11084,       0.06752
(22, 107),     0.00604,       0.63404,       -0.18525,       0.15762,       -0.05874,       -0.1489,       0.06747
(30, 263),     0.26469,       -0.46271,       -0.22564,       0.05458,       0.22148,       0.55168,       0.06735
(154, 246),     0.31938,       -0.08439,       0.05284,       -0.06588,       0.11974,       0.0622,       0.06731
(52, 334),     -0.20483,       -0.3725,       0.03078,       0.22118,       0.21362,       0.51557,       0.0673
(243, 300),     -0.02101,       -0.08155,       0.07699,       -0.05753,       -0.07019,       0.55703,       0.06729
(285, 390),     0.41136,       -0.12635,       -0.02878,       -0.202,       -0.00367,       0.35303,       0.06726
(255, 341),     0.5471,       -0.20678,       -0.0531,       -0.06122,       -0.01697,       0.19345,       0.06708
(145, 154),     -0.04565,       0.03632,       0.11868,       -0.17929,       -0.00561,       0.47743,       0.06698
(173, 417),     0.36572,       -0.0661,       -0.16807,       0.28377,       -0.05322,       0.0385,       0.06677
(373, 467),     0.19121,       0.27324,       -0.1291,       0.02553,       0.28096,       -0.24167,       0.06669
(53, 155),     0.39559,       -0.10767,       0.3788,       -0.34292,       0.50255,       -0.42721,       0.06652
(33, 53),     -0.24525,       0.59202,       -0.10832,       0.09943,       0.27114,       -0.21011,       0.06649
(263, 387),     0.06423,       0.15045,       0.08399,       -0.05465,       -0.0046,       0.15923,       0.06644
(28, 257),     -0.21038,       -0.25961,       -0.16709,       0.22121,       0.48569,       0.32756,       0.06623
(35, 265),     -0.26318,       -0.43562,       -0.19097,       0.66503,       0.20494,       0.41703,       0.0662
