Comparing the following files: 
kelly_front_s4_v2/,  kelly_low_s4_v2/,  kelly_right_threequarter_s4_v2/,  kelly_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s4_v2_vs_kelly_low_s4_v2,  kelly_front_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_front_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_right_threequarter_s4_v2_vs_kelly_left_threequarter_s4_v2,  average
(339, 390),     0.20683,       0.08758,       0.19264,       0.79475,       -0.13702,       -0.32225,       0.13709
(46, 339),     0.20598,       0.24428,       0.09281,       0.3562,       -0.16946,       0.09236,       0.13703
(243, 467),     0.22397,       0.29256,       0.29253,       0.24656,       -0.22017,       -0.01335,       0.13702
(110, 163),     -0.00365,       0.35716,       -0.23636,       0.54633,       0.09406,       0.06421,       0.13696
(7, 55),     0.42998,       0.34045,       -0.14214,       0.07236,       -0.05743,       0.17732,       0.13676
(52, 384),     0.46329,       0.43403,       -0.19823,       0.10294,       0.25663,       -0.24062,       0.13634
(173, 341),     0.0627,       0.34619,       0.06152,       0.61273,       -0.06659,       -0.19953,       0.13617
(112, 353),     0.32486,       0.48204,       0.19122,       0.00995,       -0.31723,       0.1262,       0.13617
(160, 193),     -0.34166,       0.68156,       0.37253,       -0.13129,       -0.02318,       0.25739,       0.13589
(26, 383),     0.37,       0.50726,       0.14083,       -0.04547,       -0.31752,       0.16008,       0.13586
(161, 387),     -0.1025,       0.23782,       0.07035,       0.57241,       -0.02594,       0.05982,       0.13533
(190, 258),     0.05159,       0.51879,       -0.10772,       0.52354,       -0.08278,       -0.0916,       0.1353
(190, 256),     0.05228,       0.31725,       -0.0011,       0.5903,       -0.03557,       -0.11255,       0.1351
(249, 336),     -0.06492,       0.2951,       0.35315,       0.58749,       -0.27751,       -0.0842,       0.13485
(160, 293),     -0.2584,       0.67857,       0.31496,       0.22948,       -0.26117,       0.10479,       0.1347
(107, 258),     0.60631,       0.30609,       -0.17789,       0.08132,       0.2332,       -0.24181,       0.13454
(25, 293),     -0.3787,       0.40695,       0.4323,       0.19594,       -0.0977,       0.24708,       0.13431
(153, 193),     0.46926,       0.49922,       -0.01488,       -0.0968,       0.14584,       -0.19705,       0.13426
(353, 381),     0.19052,       0.44229,       0.07865,       -0.27708,       -0.18864,       0.55966,       0.13423
(7, 190),     0.24347,       0.31164,       0.09702,       -0.12577,       0.22131,       0.05703,       0.13412
(254, 414),     -0.17295,       0.55014,       -0.08296,       0.13421,       0.43474,       -0.05846,       0.13412
(256, 373),     -0.11966,       -0.06173,       -0.29975,       0.52069,       0.50557,       0.2594,       0.13409
(110, 300),     -0.0421,       0.61359,       0.26531,       -0.05563,       -0.17912,       0.20117,       0.13387
(193, 382),     0.25764,       -0.08127,       0.23575,       0.36486,       -0.08659,       0.1095,       0.13332
(46, 255),     0.26895,       0.26988,       0.02971,       0.45168,       -0.19118,       -0.03127,       0.13296
(65, 390),     0.49005,       0.01453,       0.08682,       0.29415,       -0.06632,       -0.02153,       0.13295
(70, 263),     0.27882,       0.31113,       -0.0409,       0.38252,       -0.17546,       0.03731,       0.13224
(63, 382),     -0.03546,       0.62138,       0.25034,       -0.06598,       -0.05917,       0.08147,       0.1321
(124, 144),     -0.00585,       0.40111,       0.47605,       -0.21114,       -0.33494,       0.46712,       0.13206
(414, 417),     0.39806,       -0.43506,       0.53399,       0.07247,       0.55247,       -0.3297,       0.13204
(255, 285),     -0.00207,       0.31686,       0.13044,       0.51442,       -0.18773,       0.01814,       0.13168
(66, 417),     0.60327,       0.40909,       -0.0486,       -0.05451,       0.06994,       -0.19185,       0.13122
(254, 255),     -0.23771,       0.02195,       0.39584,       0.40176,       -0.03961,       0.24456,       0.13113
(173, 256),     0.08746,       0.35821,       0.06851,       0.62019,       -0.14117,       -0.20648,       0.13112
(66, 263),     0.66963,       0.14445,       -0.00509,       0.2264,       -0.03057,       -0.2182,       0.1311
(398, 417),     0.60707,       -0.32355,       0.32641,       -0.17969,       0.49377,       -0.13745,       0.13109
(246, 381),     0.04448,       0.27897,       0.21507,       0.44416,       -0.08613,       -0.11089,       0.13094
(161, 282),     -0.3018,       0.32306,       0.2376,       0.29055,       0.03337,       0.20262,       0.1309
(193, 362),     0.17588,       -0.06907,       0.28419,       0.28081,       -0.05354,       0.16662,       0.13081
(173, 282),     -0.19031,       0.1828,       0.21415,       0.28131,       -0.07039,       0.36699,       0.13076
(53, 339),     0.40051,       0.23955,       0.0588,       0.19171,       -0.16119,       0.05316,       0.13042
(56, 107),     0.2422,       0.3027,       -0.13233,       0.54897,       -0.06249,       -0.11684,       0.13037
(256, 463),     0.07718,       0.27605,       0.01338,       0.06875,       0.58833,       -0.24175,       0.13032
(247, 341),     -0.07608,       0.32222,       0.22753,       0.5124,       -0.12403,       -0.0815,       0.13009
(246, 374),     0.01645,       0.36556,       0.18066,       0.29839,       -0.04014,       -0.04063,       0.13005
(157, 386),     0.04331,       0.43762,       -0.03714,       0.6358,       -0.18848,       -0.1113,       0.12997
(246, 463),     0.03797,       0.23449,       0.20252,       0.4581,       -0.10773,       -0.04566,       0.12995
(26, 353),     0.36757,       0.47178,       0.17381,       -0.06623,       -0.29308,       0.12554,       0.1299
(70, 466),     0.25498,       0.31101,       -0.0234,       0.30653,       -0.1513,       0.08034,       0.12969
(24, 156),     0.08119,       0.2584,       0.37679,       -0.12308,       -0.1955,       0.38016,       0.12966
(24, 276),     0.02029,       0.57199,       0.25562,       -0.16495,       -0.0182,       0.11262,       0.12956
(362, 382),     0.21918,       0.59416,       -0.14989,       -0.0655,       0.36178,       -0.18324,       0.12942
(154, 467),     0.24834,       0.37859,       0.25017,       0.08882,       -0.18936,       -0.00086,       0.12928
(24, 466),     -0.07799,       0.39019,       0.0686,       0.24201,       0.16144,       -0.01038,       0.12898
(341, 381),     0.74572,       0.37114,       -0.28632,       0.3559,       -0.52961,       0.11678,       0.12893
(153, 466),     -0.00707,       0.31185,       0.10094,       0.37734,       0.02521,       -0.03707,       0.12853
(247, 256),     -0.04084,       0.32518,       0.2303,       0.48484,       -0.15613,       -0.07267,       0.12845
(190, 382),     -0.02801,       0.26426,       -0.03825,       0.54845,       0.17444,       -0.15125,       0.12827
(341, 417),     0.61187,       -0.42261,       0.4056,       -0.10087,       0.25805,       0.01605,       0.12802
(56, 253),     0.07201,       0.30859,       0.01664,       0.29337,       -0.05966,       0.13572,       0.12778
(173, 247),     -0.16719,       0.21091,       0.37321,       0.25318,       -0.18485,       0.28082,       0.12768
(55, 56),     0.33012,       0.20413,       -0.04567,       0.59988,       -0.14008,       -0.18239,       0.12767
(33, 190),     0.20597,       0.09285,       0.08661,       0.15226,       0.18499,       0.04315,       0.12764
(26, 398),     0.2465,       0.38898,       -0.17032,       0.373,       -0.0652,       -0.00787,       0.12751
(52, 388),     0.68186,       0.20981,       -0.17049,       0.15604,       0.07597,       -0.18852,       0.12744
(253, 414),     -0.2093,       0.53052,       0.04132,       0.01741,       0.43003,       -0.04539,       0.12743
(246, 254),     0.03942,       0.35815,       0.19732,       0.21244,       -0.01985,       -0.0231,       0.1274
(276, 417),     0.28092,       0.25729,       0.04609,       -0.09368,       -0.15814,       0.43194,       0.1274
(63, 193),     -0.00123,       0.57427,       0.10045,       -0.20407,       0.15846,       0.13483,       0.12712
(246, 380),     0.03455,       0.33223,       0.1928,       0.37248,       -0.08739,       -0.08373,       0.12682
(55, 359),     0.57293,       -0.08271,       0.12426,       0.24083,       0.04819,       -0.14443,       0.12651
(173, 293),     -0.12758,       0.3836,       0.41723,       0.1296,       -0.3285,       0.28423,       0.12643
(353, 380),     0.20015,       0.47789,       0.16369,       -0.3721,       -0.27523,       0.56389,       0.12638
(190, 381),     -0.01472,       0.30113,       -0.04573,       0.54635,       0.11037,       -0.13962,       0.1263
(161, 293),     -0.32567,       0.57203,       0.36229,       0.22853,       -0.22772,       0.14723,       0.12612
(22, 383),     0.345,       0.51485,       0.1296,       -0.09819,       -0.28301,       0.14825,       0.12608
(70, 156),     -0.25307,       0.21971,       0.03041,       0.34224,       0.12661,       0.29001,       0.12598
(25, 295),     -0.15736,       0.11263,       0.01458,       0.18744,       0.25034,       0.34719,       0.1258
(173, 260),     0.12676,       0.3921,       0.271,       0.20449,       -0.24678,       0.00645,       0.12567
(249, 414),     -0.24359,       0.08638,       -0.28933,       0.57103,       0.42884,       0.19767,       0.12517
(110, 285),     0.33064,       0.00241,       -0.11852,       -0.03963,       0.20621,       0.36841,       0.12492
(158, 283),     -0.31897,       0.61655,       0.34151,       0.25059,       -0.21422,       0.07372,       0.12486
(259, 336),     0.26994,       0.1226,       0.06003,       0.59469,       -0.23831,       -0.06379,       0.12419
(53, 463),     0.04531,       0.59564,       0.12537,       -0.0788,       0.04527,       0.01224,       0.12417
(33, 334),     -0.43059,       0.23842,       0.36586,       0.25774,       0.0154,       0.2963,       0.12386
(70, 359),     0.10292,       0.3549,       0.02886,       0.44356,       -0.18966,       0.00251,       0.12385
(265, 296),     -0.00808,       0.12841,       0.43256,       0.3795,       -0.10544,       -0.08442,       0.12376
(53, 193),     0.15058,       0.5629,       -0.05923,       -0.09694,       0.21168,       -0.02691,       0.12368
(155, 467),     0.21647,       0.35947,       0.26148,       0.16296,       -0.24657,       -0.01289,       0.12349
(193, 381),     0.19514,       -0.04506,       0.21153,       0.49718,       -0.12211,       0.00214,       0.12314
(252, 362),     -0.02849,       0.32347,       -0.28818,       0.22381,       0.37273,       0.1348,       0.12302
(373, 398),     -0.44283,       0.00665,       -0.21136,       0.34784,       0.53875,       0.49837,       0.1229
(70, 252),     -0.13247,       0.4079,       0.27513,       0.16443,       -0.2078,       0.22833,       0.12259
(28, 417),     -0.26335,       0.31607,       -0.19645,       0.29898,       0.515,       0.06403,       0.12238
(163, 387),     -0.17584,       0.34388,       0.04048,       0.49214,       0.01612,       0.01657,       0.12223
(154, 466),     0.04132,       0.26413,       0.12038,       0.46998,       -0.09431,       -0.06933,       0.12203
(65, 417),     0.6169,       0.36937,       -0.0823,       0.02155,       -0.00952,       -0.18427,       0.12195
(265, 466),     0.10643,       0.7477,       -0.00392,       0.31719,       -0.24305,       -0.19276,       0.12193
(265, 467),     0.11746,       0.7171,       -0.05749,       0.17304,       -0.05972,       -0.15883,       0.12193
(65, 255),     0.57699,       0.06031,       0.05322,       0.21298,       -0.10003,       -0.07221,       0.12188
(46, 386),     0.07889,       0.27352,       0.07252,       0.26425,       -0.01275,       0.0547,       0.12185
(260, 295),     0.00442,       0.30203,       0.3492,       0.49077,       -0.33068,       -0.08655,       0.12153
(52, 339),     0.50347,       0.19774,       0.03264,       0.1196,       -0.14592,       0.02041,       0.12132
(246, 293),     -0.36891,       0.48782,       0.39378,       0.22239,       -0.18804,       0.17925,       0.12105
(23, 144),     0.55849,       0.19915,       -0.16307,       0.39303,       0.06158,       -0.32332,       0.12098
(163, 283),     -0.23615,       0.49872,       0.34502,       -0.05132,       0.01552,       0.15316,       0.12082
(70, 387),     0.13172,       0.31841,       0.05655,       0.22049,       -0.13365,       0.1289,       0.1204
(254, 398),     -0.39237,       0.30678,       -0.09279,       0.11721,       0.44556,       0.33702,       0.12023
(105, 255),     0.52162,       0.24725,       -0.00914,       0.20422,       -0.14412,       -0.09931,       0.12009
(107, 286),     0.62493,       0.23838,       -0.05155,       -0.03775,       0.21099,       -0.26535,       0.11994
(23, 467),     0.10192,       0.42745,       0.22451,       -0.09999,       0.09803,       -0.03283,       0.11985
(353, 382),     0.13518,       0.41371,       0.02852,       -0.27001,       -0.1339,       0.54527,       0.11979
(46, 374),     -0.05613,       0.40353,       0.17595,       0.1266,       -0.11493,       0.18316,       0.1197
(243, 383),     0.2737,       0.46359,       0.15501,       0.00659,       -0.33716,       0.15494,       0.11944
(124, 163),     0.00853,       0.37218,       0.44733,       -0.25363,       -0.37076,       0.51114,       0.11913
(105, 390),     0.48411,       0.1696,       0.0365,       0.1141,       -0.10242,       0.01288,       0.11913
(112, 153),     0.25212,       0.22918,       -0.01172,       0.3797,       -0.07487,       -0.0619,       0.11875
(144, 276),     -0.05405,       0.58868,       0.28839,       -0.19788,       -0.02396,       0.11121,       0.11873
(145, 466),     -0.11779,       0.32326,       0.09044,       0.2972,       0.1335,       -0.0177,       0.11815
(30, 390),     -0.13317,       -0.00253,       0.13803,       0.54184,       0.08528,       0.07844,       0.11798
(66, 249),     0.59555,       0.05303,       0.04704,       0.20997,       -0.07195,       -0.12705,       0.11777
(190, 260),     0.07804,       0.32858,       0.19388,       0.25687,       -0.16059,       0.00704,       0.1173
(190, 283),     -0.11169,       0.46532,       0.23491,       0.13695,       -0.19028,       0.16723,       0.11707
(246, 382),     0.03085,       0.20616,       0.22983,       0.44882,       -0.09312,       -0.12066,       0.11698
(257, 466),     0.12899,       0.82693,       -0.16,       0.33846,       -0.15532,       -0.2772,       0.11698
(190, 293),     -0.06809,       0.48259,       0.26779,       0.05364,       -0.31649,       0.27809,       0.11626
(110, 156),     0.01494,       0.23556,       0.38213,       -0.1678,       -0.24597,       0.476,       0.11581
(286, 417),     0.07781,       -0.30299,       0.47013,       0.45363,       0.34586,       -0.35122,       0.11554
(161, 388),     -0.16096,       0.17552,       0.08691,       0.51308,       0.01247,       0.06525,       0.11538
(173, 300),     0.03922,       0.51837,       0.28956,       -0.03847,       -0.38482,       0.26646,       0.11505
(173, 388),     -0.00517,       0.23297,       0.08018,       0.62425,       -0.15801,       -0.08636,       0.11464
(22, 353),     0.31755,       0.48521,       0.16059,       -0.14458,       -0.24273,       0.11182,       0.11464
(133, 383),     0.25336,       0.44802,       0.15436,       0.04421,       -0.36237,       0.14949,       0.11451
(155, 383),     0.2822,       0.46589,       0.13846,       0.01313,       -0.36133,       0.14839,       0.11446
(27, 29),     0.05836,       0.07206,       0.06122,       0.35458,       -0.03096,       0.17054,       0.1143
(163, 257),     -0.25515,       0.49692,       0.16817,       0.22005,       -0.01476,       0.06963,       0.11414
(46, 373),     0.06438,       0.26763,       0.12599,       0.16073,       -0.10817,       0.17344,       0.114
(341, 383),     0.27927,       0.50467,       0.01186,       -0.28783,       -0.31627,       0.49157,       0.11388
(383, 388),     0.13057,       0.58265,       0.21643,       -0.38003,       -0.30112,       0.43289,       0.11356
(398, 467),     -0.35082,       -0.15517,       0.01553,       0.29746,       0.4174,       0.45608,       0.11341
(144, 285),     0.39649,       0.28543,       -0.04297,       -0.26519,       -0.01928,       0.32557,       0.11334
(70, 388),     0.19166,       0.27717,       0.00286,       0.23524,       -0.13766,       0.1098,       0.11318
(53, 384),     0.22322,       0.45821,       -0.0925,       0.13875,       0.15087,       -0.20033,       0.11304
(390, 414),     -0.3553,       -0.01222,       -0.28051,       0.46658,       0.52184,       0.33668,       0.11284
(53, 388),     0.53023,       0.20394,       -0.12847,       0.16568,       0.00907,       -0.10491,       0.11259
(22, 398),     0.21372,       0.39881,       -0.18104,       0.1599,       0.05223,       0.02925,       0.11215
(110, 384),     0.15604,       0.30568,       -0.10454,       0.29342,       0.00885,       0.01259,       0.11201
(110, 133),     0.22213,       0.44557,       -0.08321,       0.29392,       -0.13081,       -0.07638,       0.11187
(27, 46),     -0.40842,       0.15801,       0.31329,       0.42845,       -0.11057,       0.28911,       0.11164
(353, 362),     0.17854,       0.35612,       -0.00167,       -0.28207,       -0.11747,       0.53465,       0.11135
(243, 353),     0.23415,       0.42404,       0.209,       0.00923,       -0.32775,       0.11925,       0.11132
(7, 293),     -0.39085,       0.4896,       0.44202,       0.05673,       -0.14649,       0.21271,       0.11062
(158, 384),     0.03429,       0.20539,       0.08882,       0.46275,       0.03691,       -0.16475,       0.11057
(30, 339),     -0.03963,       0.05637,       0.19383,       0.48296,       -0.06475,       0.03186,       0.11011
(27, 35),     0.62297,       -0.39817,       0.23836,       0.02165,       0.22851,       -0.05337,       0.10999
(247, 252),     -0.06891,       0.34322,       0.22904,       0.33356,       -0.14564,       -0.03531,       0.10933
(255, 398),     -0.20253,       0.07693,       -0.22079,       0.60234,       0.2625,       0.13711,       0.10926
(163, 259),     -0.27065,       0.48601,       0.19988,       0.17052,       0.00614,       0.06318,       0.10918
(157, 293),     -0.43903,       0.44959,       0.56846,       0.15863,       -0.3211,       0.23684,       0.1089
(163, 300),     -0.12405,       0.64552,       0.27799,       -0.14776,       -0.18789,       0.18832,       0.10869
(70, 374),     -0.13427,       0.3516,       0.21827,       0.14097,       -0.18325,       0.25729,       0.10844
(133, 467),     0.14772,       0.3006,       0.28565,       0.20434,       -0.27111,       -0.01663,       0.10843
(63, 463),     -0.04982,       0.62605,       0.23443,       -0.16423,       -0.06674,       0.07083,       0.10842
(105, 263),     0.61768,       0.21773,       -0.10062,       0.21199,       -0.09801,       -0.19864,       0.10835
(28, 390),     -0.02051,       -0.24287,       0.01992,       0.5289,       0.24587,       0.11849,       0.1083
(46, 256),     -0.1504,       0.51165,       0.22887,       0.11915,       -0.1747,       0.11478,       0.10823
(153, 467),     0.14564,       0.37526,       0.23604,       -0.0151,       -0.08737,       -0.00588,       0.1081
(382, 463),     0.12924,       0.68071,       -0.12344,       -0.03182,       0.02174,       -0.02865,       0.10796
(107, 467),     0.57346,       -0.02315,       0.12559,       0.10234,       0.03524,       -0.16606,       0.1079
(56, 70),     -0.32663,       0.29857,       0.39301,       0.27158,       -0.2,       0.2104,       0.10782
(353, 384),     0.1097,       0.51031,       -0.04397,       -0.09222,       -0.14705,       0.30892,       0.10762
(286, 339),     -0.36558,       0.65913,       0.05214,       -0.17495,       0.4353,       0.03844,       0.10741
(25, 153),     -0.05933,       0.3621,       -0.18065,       0.50131,       0.17993,       -0.16095,       0.10707
(23, 383),     0.25787,       0.51026,       0.13752,       -0.15022,       -0.19879,       0.08535,       0.107
(154, 383),     0.30621,       0.44682,       0.13569,       -0.04615,       -0.3492,       0.14857,       0.10699
(26, 263),     0.11623,       0.19412,       0.14945,       0.29235,       -0.00418,       -0.10639,       0.10693
(28, 46),     -0.35616,       0.08022,       0.27364,       0.40056,       -0.06874,       0.31055,       0.10668
(25, 300),     -0.26882,       0.54607,       0.33145,       0.04289,       -0.20597,       0.19411,       0.10662
(263, 285),     0.12366,       0.3159,       0.00104,       0.60151,       -0.22521,       -0.17735,       0.10659
(155, 384),     0.16647,       0.46835,       -0.10603,       0.63172,       -0.31991,       -0.20171,       0.10648
(70, 373),     -0.02167,       0.25449,       0.15664,       0.16725,       -0.16701,       0.24695,       0.10611
(249, 373),     -0.09405,       -0.04622,       0.4409,       0.24453,       -0.09849,       0.18744,       0.10568
(53, 255),     0.44951,       0.19394,       -0.01593,       0.27575,       -0.1789,       -0.09395,       0.10507
(56, 373),     0.02022,       -0.04605,       -0.04125,       0.48513,       0.10468,       0.10701,       0.10496
(46, 263),     0.30286,       0.23758,       -0.06514,       0.37811,       -0.15596,       -0.06846,       0.10483
(53, 362),     0.01907,       0.53643,       0.10094,       -0.06389,       0.04891,       -0.01369,       0.10463
(124, 145),     -0.08396,       0.37782,       0.48863,       -0.15916,       -0.36729,       0.37108,       0.10452
(383, 466),     0.13883,       0.4059,       0.23448,       -0.35465,       -0.23916,       0.44152,       0.10449
(25, 282),     -0.39936,       0.15771,       0.20692,       0.2182,       0.15067,       0.29103,       0.10419
(157, 282),     -0.49931,       0.24934,       0.35378,       0.25524,       -0.05529,       0.31981,       0.10393
(247, 253),     -0.06241,       0.29149,       0.21732,       0.25119,       -0.0919,       0.0178,       0.10392
(66, 359),     0.59097,       0.06872,       0.0543,       0.13847,       -0.00965,       -0.21944,       0.1039
(243, 466),     0.00601,       0.1137,       0.15015,       0.55909,       -0.12053,       -0.08522,       0.10387
(263, 414),     -0.18582,       -0.02232,       -0.25536,       0.65432,       0.26657,       0.16578,       0.10386
(173, 283),     -0.20111,       0.30535,       0.3887,       0.16752,       -0.24262,       0.20522,       0.10384
(33, 293),     -0.42617,       0.3838,       0.42427,       0.17452,       -0.14012,       0.20601,       0.10372
(70, 249),     0.19114,       0.17728,       0.01399,       0.28796,       -0.17506,       0.12599,       0.10355
(283, 334),     0.00901,       -0.13228,       0.6776,       0.42773,       -0.1531,       -0.20766,       0.10355
(159, 283),     -0.29262,       0.65535,       0.21522,       0.22542,       -0.19424,       0.00872,       0.10297
(53, 390),     0.38962,       0.09661,       0.03229,       0.13325,       -0.09589,       0.06058,       0.10274
(259, 353),     0.38281,       0.47779,       0.05085,       0.06511,       -0.28829,       -0.07239,       0.10265
(161, 386),     -0.10764,       0.1778,       0.04668,       0.60265,       -0.10002,       -0.00741,       0.10201
(7, 145),     -0.18979,       0.31302,       0.24142,       0.08386,       0.15345,       0.00865,       0.10177
(246, 373),     -0.07617,       0.25522,       0.14172,       0.30332,       0.00402,       -0.01779,       0.10172
(52, 390),     0.49708,       0.04775,       0.01751,       0.12877,       -0.07914,       -0.00167,       0.10172
(30, 414),     -0.26748,       0.28809,       0.00127,       0.44955,       0.21177,       -0.07325,       0.10166
(155, 353),     0.22444,       0.43444,       0.19383,       -0.01118,       -0.34821,       0.11545,       0.10146
(158, 466),     0.11544,       -0.04494,       0.11357,       0.4374,       0.04204,       -0.05845,       0.10084
(107, 257),     0.56544,       0.093,       -0.10443,       0.00086,       0.23904,       -0.1889,       0.10084
(190, 300),     0.05314,       0.56962,       0.17565,       -0.11109,       -0.34151,       0.25887,       0.10078
(22, 263),     0.06053,       0.26787,       0.08937,       0.17164,       0.09294,       -0.07799,       0.10073
(46, 380),     -0.15261,       0.45234,       0.18406,       0.11243,       -0.12266,       0.13079,       0.10073
(190, 380),     -0.0128,       0.25302,       -0.03966,       0.49138,       0.02102,       -0.10891,       0.10068
(26, 110),     0.29559,       0.29528,       -0.18543,       0.13234,       0.00533,       0.06022,       0.10056
(65, 263),     0.60559,       -0.01148,       -0.00721,       0.22003,       -0.01024,       -0.19333,       0.10056
(53, 466),     0.53792,       0.18247,       -0.12712,       0.20526,       -0.05926,       -0.13705,       0.10037
(353, 374),     0.12353,       0.50151,       0.22117,       -0.48301,       -0.27987,       0.51879,       0.10035
(263, 381),     -0.33651,       -0.16547,       0.02452,       0.37295,       0.3022,       0.40039,       0.09968
(246, 282),     -0.36659,       0.18752,       0.24562,       0.24932,       0.06082,       0.22003,       0.09945
(33, 130),     0.3271,       0.51598,       -0.11871,       -0.22938,       -0.05159,       0.15157,       0.09916
(133, 353),     0.17329,       0.41117,       0.21831,       0.0289,       -0.35544,       0.11608,       0.09872
(107, 247),     0.06405,       -0.18765,       -0.1297,       0.36632,       0.39207,       0.08724,       0.09872
(295, 467),     -0.04907,       0.30649,       0.36996,       0.37193,       -0.36797,       -0.04005,       0.09855
(55, 105),     -0.13734,       0.65028,       0.12095,       -0.01073,       -0.15826,       0.12433,       0.0982
(110, 276),     -0.17994,       0.5173,       0.29127,       -0.102,       -0.06219,       0.12465,       0.09818
(249, 341),     -0.3309,       -0.21049,       -0.21647,       0.36737,       0.62007,       0.35844,       0.098
(7, 295),     -0.20905,       0.18345,       0.11719,       0.05093,       0.13943,       0.30507,       0.09784
(193, 260),     0.18778,       0.0311,       0.02871,       0.09718,       -0.18076,       0.42167,       0.09761
(63, 362),     -0.05901,       0.58483,       0.22552,       -0.14003,       -0.06948,       0.04255,       0.0974
(154, 353),     0.26551,       0.42469,       0.18047,       -0.07441,       -0.32737,       0.11535,       0.09737
(46, 466),     0.27119,       0.20675,       -0.05845,       0.28344,       -0.10775,       -0.01154,       0.09727
(29, 70),     -0.20185,       0.54082,       0.36989,       0.2896,       -0.39282,       -0.02226,       0.09723
(159, 263),     -0.03508,       -0.07128,       0.13437,       0.47329,       0.12679,       -0.04484,       0.09721
(144, 286),     -0.05157,       0.48145,       -0.02213,       0.0202,       0.0117,       0.14267,       0.09705
(249, 285),     -0.14793,       0.20264,       0.10479,       0.57376,       -0.09011,       -0.06109,       0.09701
(52, 466),     0.65843,       0.12325,       -0.14594,       0.13731,       0.00617,       -0.19927,       0.09666
(373, 417),     -0.18833,       -0.4494,       -0.19401,       0.58878,       0.37822,       0.44437,       0.0966
(46, 359),     0.13457,       0.29975,       0.00241,       0.44337,       -0.19294,       -0.10811,       0.09651
(22, 24),     0.13534,       0.43128,       -0.18378,       0.25334,       -0.07637,       0.01673,       0.09609
(107, 260),     0.53839,       -0.05534,       0.07729,       0.01388,       0.15119,       -0.15147,       0.09566
(388, 417),     0.1035,       -0.30205,       0.08055,       0.24552,       0.26332,       0.18243,       0.09554
(30, 56),     -0.13106,       -0.13267,       0.50088,       0.20715,       -0.02393,       0.15226,       0.09544
(52, 65),     -0.23587,       0.44817,       0.16697,       0.11354,       -0.14224,       0.22061,       0.0952
(107, 265),     0.44699,       -0.08883,       0.19149,       0.11496,       0.0127,       -0.10875,       0.09476
(353, 463),     0.22526,       0.37936,       -0.0354,       -0.31307,       -0.22421,       0.53355,       0.09425
(70, 390),     0.08593,       0.15781,       0.08199,       0.2031,       -0.16744,       0.20343,       0.09414
(105, 249),     0.55273,       0.11498,       -0.03796,       0.13237,       -0.11407,       -0.08568,       0.09373
(65, 249),     0.53585,       -0.08423,       0.03009,       0.23861,       -0.05833,       -0.10015,       0.09364
(70, 384),     -0.12128,       0.48979,       0.13076,       0.20021,       -0.17667,       0.03817,       0.0935
(112, 414),     0.03947,       0.20774,       -0.21583,       0.50304,       -0.09275,       0.1182,       0.09331
(247, 374),     -0.13384,       0.275,       0.18309,       0.30926,       -0.06861,       -0.00565,       0.09321
(70, 256),     -0.20749,       0.42709,       0.29287,       0.0992,       -0.23662,       0.18333,       0.09306
(385, 414),     -0.06658,       -0.08338,       -0.00733,       0.74088,       -0.11955,       0.09319,       0.09287
(145, 467),     -0.00248,       0.38157,       0.23405,       -0.06838,       0.04203,       -0.03427,       0.09209
(28, 35),     0.4694,       -0.39699,       0.12597,       0.1138,       0.25283,       -0.01741,       0.09127
(105, 359),     0.48072,       0.21088,       -0.04705,       0.2197,       -0.10116,       -0.21713,       0.09099
(63, 467),     0.05417,       0.34382,       0.01319,       0.29764,       -0.10093,       -0.06349,       0.09073
(153, 383),     0.26563,       0.44035,       0.1366,       -0.10775,       -0.3149,       0.12286,       0.09047
(190, 374),     -0.00195,       0.17828,       -0.02279,       0.4236,       0.0151,       -0.04988,       0.09039
(22, 414),     0.14057,       0.32729,       -0.22613,       0.0128,       0.06415,       0.22298,       0.09028
(110, 260),     -0.14778,       0.45893,       0.18951,       0.00178,       0.00304,       0.03582,       0.09022
(46, 390),     0.1574,       0.12271,       0.0569,       0.20439,       -0.12099,       0.12041,       0.09014
(70, 380),     -0.21803,       0.39,       0.24511,       0.10951,       -0.20175,       0.21571,       0.09009
(23, 353),     0.19857,       0.48033,       0.16833,       -0.21903,       -0.13916,       0.05131,       0.09006
(35, 160),     0.8085,       -0.52874,       0.35315,       -0.30528,       0.44272,       -0.23227,       0.08968
(193, 387),     0.22365,       -0.02392,       -0.06097,       0.17329,       -0.03204,       0.25768,       0.08962
(65, 107),     0.53897,       -0.43999,       0.2886,       -0.23578,       0.51814,       -0.13268,       0.08954
(33, 295),     -0.21981,       0.01617,       0.09254,       0.16117,       0.20993,       0.27673,       0.08945
(155, 466),     -0.02136,       0.18047,       0.12634,       0.51721,       -0.1699,       -0.10113,       0.08861
(380, 381),     0.08795,       -0.1038,       -0.16604,       0.09474,       0.342,       0.27597,       0.08847
(246, 362),     -0.03291,       0.13482,       0.2028,       0.46428,       -0.12765,       -0.11221,       0.08819
(265, 295),     -0.11098,       0.25201,       0.35272,       0.21468,       -0.22381,       0.04422,       0.08814
(160, 263),     -0.17867,       0.02361,       0.11634,       0.47502,       0.10405,       -0.01232,       0.088
