Comparing the following files: 
hadleigh_front_s3_v2/,  hadleigh_low_s3_v2/,  hadleigh_right_threequarter_s3_v2/,  hadleigh_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s3_v2_vs_hadleigh_low_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_right_threequarter_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  average
(52, 55),     0.395,       0.42712,       0.17388,       -0.18265,       0.40731,       -0.03194,       0.19812
(25, 353),     0.00716,       0.2149,       0.70635,       0.27436,       -0.12967,       0.11473,       0.19797
(190, 249),     0.30951,       -0.25933,       0.48783,       0.16353,       0.30203,       0.18413,       0.19795
(144, 414),     0.23738,       0.01387,       0.48599,       0.27522,       0.1142,       0.06092,       0.19793
(29, 130),     0.4894,       0.04709,       0.35741,       -0.08196,       0.43364,       -0.05818,       0.1979
(63, 253),     0.30175,       0.38046,       0.01515,       -0.02052,       0.65619,       -0.14583,       0.19787
(105, 286),     0.53097,       0.1777,       0.26532,       -0.22988,       0.46189,       -0.01891,       0.19785
(249, 390),     0.28445,       0.28352,       0.5019,       -0.19604,       0.14678,       0.16577,       0.19773
(247, 339),     0.37261,       -0.02798,       0.53873,       -0.02691,       0.33395,       -0.00415,       0.19771
(112, 466),     -0.20163,       0.08499,       0.61375,       0.30799,       0.13282,       0.2473,       0.19754
(153, 249),     -0.06713,       -0.04898,       0.62646,       0.30473,       0.25907,       0.11058,       0.19745
(33, 265),     0.12311,       0.13606,       0.71232,       0.24403,       -0.09233,       0.06041,       0.19727
(163, 384),     0.23562,       0.02158,       0.41504,       0.3377,       0.11462,       0.05906,       0.19727
(124, 373),     0.31618,       -0.05638,       0.41179,       0.01256,       0.50976,       -0.01091,       0.19717
(254, 463),     0.42717,       0.2319,       0.07191,       0.11376,       0.36732,       -0.02982,       0.19704
(253, 341),     0.4793,       0.16545,       -0.01958,       0.21361,       0.36267,       -0.01995,       0.19692
(163, 265),     0.02081,       0.12346,       0.75293,       0.241,       -0.05664,       0.09561,       0.19619
(23, 390),     -0.06236,       0.02282,       0.66444,       0.27819,       0.18936,       0.08391,       0.19606
(283, 293),     0.44562,       0.21662,       0.08032,       0.47363,       0.01797,       -0.06065,       0.19559
(35, 285),     0.35961,       0.0654,       0.51058,       0.12111,       -0.00782,       0.12371,       0.19543
(110, 390),     0.02862,       0.00999,       0.64234,       0.2684,       0.17811,       0.04487,       0.19539
(158, 243),     0.73904,       0.10372,       0.07425,       0.12076,       0.17688,       -0.04435,       0.19505
(156, 254),     0.32211,       0.00295,       0.35194,       -0.00104,       0.53991,       -0.04605,       0.19497
(155, 385),     0.00223,       0.18975,       0.48061,       0.29725,       -0.05214,       0.25199,       0.19495
(260, 362),     0.39007,       0.25162,       0.09046,       0.13738,       0.25581,       0.04367,       0.19484
(24, 157),     0.53041,       0.16,       -0.02219,       0.55422,       -0.09754,       0.04408,       0.19483
(22, 263),     -0.16527,       0.0595,       0.63968,       0.29253,       0.19071,       0.15182,       0.19483
(110, 414),     0.3042,       0.05039,       0.51022,       0.20152,       0.06656,       0.0352,       0.19468
(158, 382),     0.48025,       -0.25551,       0.41468,       0.06833,       0.3874,       0.07161,       0.19446
(33, 286),     0.21966,       0.03744,       0.35949,       0.40525,       0.06647,       0.07567,       0.194
(130, 286),     0.30976,       0.04565,       0.41557,       0.29818,       0.05011,       0.04394,       0.19387
(247, 286),     0.31622,       -0.03956,       0.43777,       0.23606,       0.16429,       0.04798,       0.19379
(35, 263),     0.12825,       -0.00645,       0.60246,       0.10942,       0.28934,       0.03744,       0.19341
(130, 144),     0.18633,       0.20659,       0.36471,       0.15623,       0.42788,       -0.18411,       0.19294
(22, 467),     -0.15669,       0.22482,       0.60361,       0.26927,       0.00076,       0.21563,       0.1929
(161, 414),     0.18806,       -0.08826,       0.44772,       0.31769,       0.25069,       0.04098,       0.19281
(46, 383),     0.05245,       0.17472,       0.77896,       0.00955,       -0.00676,       0.14794,       0.19281
(145, 254),     0.23868,       -0.07283,       0.54506,       0.24198,       0.17024,       0.03314,       0.19271
(25, 467),     0.01405,       0.14309,       0.64852,       0.3393,       -0.06013,       0.07096,       0.19263
(160, 286),     0.14457,       -0.09394,       0.48069,       0.32758,       0.20999,       0.0868,       0.19262
(55, 65),     0.49138,       0.26661,       0.15302,       -0.31774,       0.47787,       0.08448,       0.1926
(25, 107),     0.34321,       -0.0249,       0.162,       0.2039,       0.28842,       0.18273,       0.19256
(70, 107),     0.46133,       -0.10485,       0.57325,       -0.1115,       0.38238,       -0.04604,       0.19243
(7, 254),     0.28206,       -0.05923,       0.40443,       0.25153,       0.28,       -0.00431,       0.19241
(159, 414),     0.27882,       -0.17149,       0.48596,       0.21945,       0.29868,       0.04226,       0.19228
(27, 130),     0.53133,       -0.08723,       0.53399,       -0.12299,       0.38322,       -0.08557,       0.19212
(173, 258),     0.08604,       0.29624,       0.51371,       0.22635,       -0.26047,       0.29016,       0.19201
(153, 383),     -0.08245,       0.22619,       0.51245,       0.19489,       0.05963,       0.24066,       0.1919
(144, 265),     -0.04716,       0.12487,       0.73926,       0.22183,       -0.02481,       0.13517,       0.19153
(110, 154),     0.18674,       0.13038,       0.46056,       0.05935,       0.38251,       -0.07083,       0.19145
(55, 414),     0.57772,       -0.09075,       0.15728,       -0.01349,       0.3207,       0.19577,       0.1912
(130, 260),     0.09838,       0.1499,       0.56609,       0.35025,       -0.08109,       0.06357,       0.19118
(46, 265),     0.09249,       0.25828,       0.74547,       -0.09512,       0.08005,       0.06582,       0.19116
(107, 386),     0.5041,       -0.24319,       0.63484,       -0.08197,       0.39004,       -0.05775,       0.19101
(247, 373),     0.29607,       -0.06321,       0.47066,       0.03031,       0.39938,       0.01228,       0.19092
(65, 107),     0.43962,       -0.01232,       0.42802,       0.17277,       0.09076,       0.02631,       0.19086
(153, 155),     0.14793,       0.12189,       0.44527,       0.04516,       0.38602,       -0.00141,       0.19081
(161, 362),     0.25794,       -0.15071,       0.4312,       0.24487,       0.34431,       0.01705,       0.19078
(159, 257),     0.05783,       0.07278,       0.59939,       0.33554,       -0.06315,       0.14155,       0.19066
(63, 286),     0.42669,       0.11325,       0.21555,       -0.07748,       0.50176,       -0.03654,       0.19054
(28, 163),     0.44096,       0.02656,       0.00206,       0.26712,       0.295,       0.11088,       0.19043
(190, 466),     0.0419,       -0.20141,       0.50778,       0.33997,       0.21838,       0.23571,       0.19039
(35, 133),     0.51245,       -0.04113,       0.56051,       -0.13811,       0.37834,       -0.13018,       0.19031
(107, 257),     0.3909,       -0.04237,       0.43297,       -0.19312,       0.35292,       0.19908,       0.19006
(144, 154),     0.09477,       0.17016,       0.26851,       0.09768,       0.58021,       -0.07109,       0.19004
(28, 130),     0.62302,       -0.17158,       0.55066,       -0.06408,       0.30359,       -0.10147,       0.19002
(29, 362),     0.67297,       -0.177,       0.44417,       -0.16635,       0.3575,       0.00859,       0.18998
(130, 249),     0.1278,       -0.03235,       0.54988,       0.23016,       0.24853,       0.01519,       0.18987
(23, 414),     0.2295,       0.06921,       0.50133,       0.15827,       0.11633,       0.06407,       0.18979
(56, 247),     0.32537,       -0.10973,       0.69091,       0.10708,       0.27327,       -0.14918,       0.18962
(190, 255),     0.39637,       -0.20774,       0.5717,       0.07252,       0.17184,       0.1326,       0.18955
(190, 373),     0.50438,       -0.25061,       0.37173,       0.06447,       0.27928,       0.16781,       0.18951
(24, 112),     0.05979,       0.15337,       0.48479,       0.05211,       0.43088,       -0.04478,       0.18936
(173, 388),     -0.13357,       0.01126,       0.59471,       0.33831,       0.08527,       0.23994,       0.18932
(66, 286),     0.57784,       0.04932,       0.26755,       -0.27847,       0.46054,       0.05808,       0.18914
(35, 353),     0.02878,       0.17794,       0.68985,       0.19547,       -0.06503,       0.10668,       0.18895
(160, 398),     0.27158,       -0.16696,       0.43775,       0.22641,       0.33697,       0.02775,       0.18892
(247, 260),     0.12087,       0.10494,       0.6168,       0.26026,       -0.04676,       0.0763,       0.18874
(70, 254),     0.32457,       0.15463,       0.15845,       -0.04963,       0.62645,       -0.08262,       0.18864
(157, 252),     0.60231,       -0.2132,       0.27825,       0.08254,       0.24012,       0.14044,       0.18841
(65, 157),     0.19713,       0.35482,       -0.1241,       0.18581,       0.42592,       0.09063,       0.18837
(124, 385),     0.24192,       -0.04853,       0.38639,       0.11434,       0.43468,       -0.00054,       0.18804
(163, 414),     0.26008,       0.00254,       0.43124,       0.30176,       0.08869,       0.04226,       0.18776
(63, 380),     0.32997,       0.28403,       0.07129,       -0.05188,       0.6428,       -0.1497,       0.18775
(66, 70),     0.4654,       -0.1305,       0.54635,       -0.12253,       0.38175,       -0.01406,       0.18773
(156, 285),     0.13405,       0.04229,       0.59082,       0.02782,       0.2695,       0.06176,       0.18771
(243, 466),     -0.18462,       0.02136,       0.59747,       0.33519,       0.09477,       0.26192,       0.18768
(255, 385),     0.6157,       0.20636,       -0.06098,       0.21023,       0.15449,       -0.00087,       0.18749
(53, 124),     0.29342,       0.09993,       0.22915,       0.32629,       0.10107,       0.07461,       0.18741
(112, 163),     0.1872,       0.07872,       0.39877,       -0.04104,       0.65077,       -0.15021,       0.18737
(158, 467),     0.1136,       0.00946,       0.67539,       0.22794,       -0.0438,       0.14045,       0.18717
(154, 286),     0.09923,       0.1349,       0.43308,       0.18641,       0.01985,       0.24941,       0.18715
(56, 381),     0.72596,       -0.31324,       0.24317,       -0.1018,       0.45849,       0.10873,       0.18688
(35, 383),     -0.04712,       0.22685,       0.70626,       0.19632,       -0.08876,       0.12736,       0.18682
(154, 246),     0.30202,       0.24495,       0.17565,       -0.10992,       0.67533,       -0.16836,       0.18661
(339, 341),     0.17667,       0.13626,       0.42613,       0.10937,       0.00535,       0.26538,       0.18653
(52, 286),     0.72174,       -0.12431,       0.28681,       -0.2531,       0.38674,       0.10045,       0.18639
(56, 153),     0.22696,       0.09763,       0.08546,       0.44632,       0.23854,       0.02276,       0.18628
(158, 353),     0.01798,       0.1267,       0.70168,       0.12503,       -0.04095,       0.18636,       0.18613
(56, 154),     0.39935,       0.18629,       0.04685,       0.37635,       0.18842,       -0.08053,       0.18612
(339, 384),     0.64837,       0.34284,       -0.10478,       0.37779,       -0.05275,       -0.09478,       0.18611
(25, 133),     0.1795,       0.0863,       0.51134,       0.02184,       0.41812,       -0.10047,       0.1861
(153, 173),     -0.11103,       -0.23671,       0.0118,       0.55175,       0.44514,       0.45491,       0.18598
(256, 467),     0.14474,       0.37792,       0.16277,       0.05513,       0.22302,       0.15176,       0.18589
(33, 161),     0.41322,       -0.0834,       0.60733,       0.11849,       0.30999,       -0.25075,       0.18581
(70, 374),     0.30697,       0.08996,       0.14093,       -0.00635,       0.64124,       -0.05912,       0.18561
(159, 258),     0.12533,       0.01832,       0.55942,       0.30387,       -0.00584,       0.11195,       0.18551
(153, 390),     -0.05201,       -0.06859,       0.60641,       0.28231,       0.24919,       0.09452,       0.1853
(144, 374),     0.1198,       -0.04265,       0.48824,       0.31909,       0.18824,       0.03901,       0.18529
(107, 300),     -0.05077,       0.21321,       0.47904,       -0.12997,       0.12983,       0.47014,       0.18525
(33, 373),     0.12499,       -0.05637,       0.41251,       0.28158,       0.32252,       0.02595,       0.1852
(46, 52),     0.39868,       -0.14934,       0.56494,       0.03136,       0.32283,       -0.05938,       0.18485
(282, 295),     0.09157,       0.26914,       0.16919,       0.2739,       0.1398,       0.16512,       0.18479
(259, 414),     0.35575,       0.24407,       -0.00568,       0.19978,       0.2475,       0.06715,       0.18476
(383, 388),     0.11795,       0.1364,       0.1,       0.2879,       0.24898,       0.2172,       0.18474
(124, 383),     -0.0003,       0.17932,       0.75325,       0.10402,       -0.04272,       0.11461,       0.1847
(22, 133),     0.13228,       0.01612,       0.15698,       0.28896,       0.43306,       0.0802,       0.1846
(55, 259),     0.2052,       -0.09553,       0.56909,       -0.09244,       0.14992,       0.37091,       0.18453
(190, 265),     -0.08285,       0.1404,       0.55645,       0.08144,       0.13572,       0.27557,       0.18445
(153, 467),     -0.15128,       0.15054,       0.62463,       0.30002,       -0.01449,       0.19379,       0.18387
(156, 385),     0.19998,       -0.02431,       0.35376,       0.07142,       0.50477,       -0.0036,       0.18367
(55, 257),     0.31529,       -0.22329,       0.52173,       -0.07502,       0.20786,       0.35445,       0.1835
(112, 353),     -0.12611,       0.32923,       0.50136,       0.12136,       0.02231,       0.25238,       0.18342
(153, 339),     0.09408,       -0.08397,       0.62616,       0.24941,       0.1578,       0.05656,       0.18334
(33, 254),     0.27629,       -0.05656,       0.35,       0.20441,       0.33033,       -0.00694,       0.18292
(7, 27),     0.4546,       0.10119,       0.03952,       0.15877,       0.34834,       -0.00498,       0.18291
(35, 467),     0.12724,       0.07382,       0.62322,       0.11125,       0.11123,       0.0507,       0.18291
(124, 145),     -0.08079,       0.39912,       0.01072,       0.06808,       0.66244,       0.03749,       0.18284
(124, 254),     0.345,       -0.024,       0.3702,       -0.03669,       0.48946,       -0.04781,       0.18269
(133, 385),     -0.00118,       0.18157,       0.4751,       0.30087,       -0.10981,       0.24708,       0.18227
(30, 380),     0.48901,       -0.07861,       0.3686,       -0.08749,       0.42511,       -0.02358,       0.18217
(258, 467),     0.11892,       0.01151,       0.34267,       0.06385,       0.45291,       0.10318,       0.18217
(252, 256),     0.63572,       0.0844,       0.02483,       0.16584,       0.28712,       -0.10598,       0.18199
(56, 257),     0.14777,       -0.1387,       0.39584,       0.41695,       -0.01746,       0.28716,       0.18193
(145, 153),     0.07566,       0.23881,       0.08243,       0.15812,       0.54868,       -0.0174,       0.18105
(110, 112),     0.1235,       0.05821,       0.52654,       0.02838,       0.44279,       -0.09313,       0.18105
(154, 353),     -0.12545,       0.27428,       0.57604,       0.14963,       -0.02018,       0.23168,       0.181
(46, 254),     0.32409,       0.12403,       0.26245,       -0.12755,       0.56442,       -0.06303,       0.18074
(27, 70),     0.14991,       0.08983,       0.01478,       0.17028,       0.68564,       -0.02673,       0.18062
(27, 417),     0.34403,       0.05341,       0.23362,       0.26976,       0.17954,       0.00334,       0.18062
(30, 414),     0.43349,       -0.0983,       0.40846,       0.09796,       0.23748,       0.00255,       0.18027
(159, 398),     0.35579,       -0.20589,       0.43757,       0.14869,       0.3162,       0.02918,       0.18026
(190, 263),     0.13245,       -0.24621,       0.5163,       0.24308,       0.23885,       0.19653,       0.18017
(55, 145),     0.16864,       -0.06698,       -0.01629,       0.19903,       0.46787,       0.32694,       0.17987
(107, 157),     0.23574,       -0.11452,       0.03995,       0.24019,       0.52047,       0.15685,       0.17978
(53, 380),     0.42379,       0.17155,       0.22264,       -0.22308,       0.59368,       -0.11073,       0.17964
(7, 155),     0.10569,       0.09191,       0.38633,       0.00821,       0.60259,       -0.11701,       0.17962
(255, 256),     -0.09604,       0.0909,       0.48601,       0.08122,       0.06906,       0.44651,       0.17961
(55, 63),     0.11958,       0.29057,       0.1572,       0.08168,       0.54281,       -0.11442,       0.17957
(247, 383),     -0.00321,       0.19177,       0.73586,       0.12759,       -0.11854,       0.14372,       0.17953
(154, 161),     0.53439,       0.32688,       -0.05255,       0.10667,       0.39393,       -0.2341,       0.1792
(359, 373),     0.09141,       0.35942,       0.30833,       -0.12577,       0.37705,       0.06422,       0.17911
(247, 385),     0.19163,       -0.01638,       0.42673,       0.25151,       0.20084,       0.02026,       0.1791
(253, 255),     -0.08132,       0.25665,       0.61556,       -0.16607,       0.144,       0.30442,       0.17887
(263, 390),     0.21737,       0.26785,       0.44328,       -0.08764,       0.08773,       0.14434,       0.17882
(154, 383),     -0.11039,       0.2563,       0.46082,       0.16085,       0.06393,       0.24111,       0.17877
(252, 359),     -0.03489,       0.36285,       0.44347,       -0.07629,       0.04995,       0.32732,       0.17874
(255, 381),     -0.00837,       -0.00568,       0.45522,       0.22592,       0.16436,       0.24087,       0.17872
(105, 107),     0.20655,       0.26632,       0.32975,       -0.0601,       0.41876,       -0.08961,       0.17861
(145, 359),     -0.07693,       0.05765,       0.68831,       0.28825,       0.00692,       0.10741,       0.1786
(25, 390),     0.04016,       -0.02488,       0.58798,       0.2483,       0.19531,       0.02386,       0.17846
(23, 246),     0.50986,       0.3647,       -0.3656,       0.37487,       0.2701,       -0.08554,       0.17807
(190, 353),     -0.042,       0.19295,       0.55193,       0.08294,       -0.01489,       0.29708,       0.178
(156, 374),     0.25033,       -0.01447,       0.29836,       0.02687,       0.53982,       -0.03316,       0.17796
(24, 373),     -0.00551,       0.01818,       0.61808,       0.26689,       0.12055,       0.0465,       0.17745
(190, 253),     0.72296,       -0.20313,       0.23642,       -0.03017,       0.25858,       0.07948,       0.17736
(23, 124),     -0.02468,       0.51653,       -0.19301,       0.09675,       0.71557,       -0.04711,       0.17734
(35, 243),     0.43664,       -0.03676,       0.54995,       -0.11876,       0.37631,       -0.1454,       0.177
(276, 300),     0.23415,       0.09019,       0.67211,       -0.10596,       -0.01044,       0.18174,       0.17697
(30, 252),     0.51838,       -0.01634,       0.30021,       -0.13445,       0.44579,       -0.05192,       0.17694
(30, 463),     0.48022,       -0.10083,       0.41189,       -0.03169,       0.32869,       -0.02722,       0.17684
(35, 246),     0.74904,       -0.01888,       0.25165,       -0.07553,       0.36153,       -0.2076,       0.1767
(55, 359),     0.32297,       -0.15273,       0.55668,       -0.16086,       0.31876,       0.17461,       0.17657
(63, 252),     0.29264,       0.41128,       -0.08068,       -0.01023,       0.65687,       -0.21052,       0.17656
(25, 384),     0.23206,       0.02076,       0.42786,       0.25993,       0.09147,       0.02575,       0.1763
(23, 26),     -0.0375,       0.16442,       0.38706,       0.11293,       0.42905,       0.00181,       0.1763
(265, 359),     0.22179,       0.3869,       -0.25644,       0.2378,       0.37505,       0.09267,       0.17629
(22, 249),     -0.16956,       0.02088,       0.63419,       0.27099,       0.18488,       0.11617,       0.17626
(247, 353),     0.02581,       0.18217,       0.73569,       0.14308,       -0.14519,       0.1156,       0.17619
(243, 353),     -0.13167,       0.32395,       0.49109,       0.10019,       -0.00049,       0.27221,       0.17588
(300, 417),     0.44092,       0.01654,       0.24445,       -0.13992,       0.06646,       0.42531,       0.17563
(163, 374),     0.13592,       -0.04939,       0.42541,       0.32191,       0.19719,       0.02166,       0.17545
(56, 145),     0.1904,       -0.00083,       0.05491,       0.44949,       0.26604,       0.09252,       0.17542
(56, 386),     0.302,       -0.26825,       0.35595,       0.2374,       0.23321,       0.19215,       0.17541
(46, 374),     0.31815,       0.03814,       0.23038,       -0.07309,       0.58493,       -0.04603,       0.17541
(130, 190),     0.26961,       -0.02923,       0.57981,       0.04583,       0.33825,       -0.15214,       0.17536
(35, 155),     0.46125,       -0.05281,       0.5721,       -0.15691,       0.36921,       -0.14095,       0.17531
(26, 56),     0.54544,       0.20477,       -0.11811,       0.43668,       0.12164,       -0.13921,       0.1752
(26, 384),     -0.04235,       0.12315,       0.52282,       0.20158,       0.08569,       0.1588,       0.17495
(154, 156),     0.08115,       0.34074,       0.2921,       -0.13179,       0.59657,       -0.1294,       0.1749
(160, 384),     0.16293,       -0.12691,       0.4323,       0.27661,       0.2557,       0.048,       0.17477
(253, 254),     -0.16097,       0.11154,       0.60722,       0.11582,       0.15269,       0.2223,       0.17477
(124, 190),     0.17432,       0.01459,       0.54448,       -0.08566,       0.55001,       -0.14971,       0.17467
(153, 254),     0.23628,       -0.09959,       0.5374,       0.2027,       0.13377,       0.03724,       0.17463
(26, 467),     -0.20829,       0.24673,       0.58416,       0.22345,       -0.05159,       0.25315,       0.1746
(23, 243),     0.06685,       0.13389,       0.31005,       0.15412,       0.38647,       -0.00516,       0.17437
(158, 383),     -0.01105,       0.10363,       0.61787,       0.12458,       0.01653,       0.19433,       0.17431
(66, 386),     0.47511,       -0.10241,       0.60893,       -0.27736,       0.41987,       -0.07847,       0.17428
(65, 286),     0.73294,       -0.27259,       0.26218,       -0.24418,       0.39548,       0.17098,       0.17414
(23, 112),     -0.00402,       0.16245,       0.36854,       0.12785,       0.38679,       0.00306,       0.17411
(130, 145),     0.18617,       0.14394,       0.38574,       0.0518,       0.45853,       -0.18208,       0.17402
(24, 398),     0.18516,       0.01694,       0.52193,       0.18635,       0.10219,       0.02977,       0.17372
(7, 107),     0.26152,       0.01402,       0.03348,       0.26484,       0.21968,       0.24866,       0.1737
(155, 260),     -0.17035,       0.28923,       0.52608,       0.21861,       -0.13854,       0.31692,       0.17366
(112, 154),     0.10097,       0.28448,       0.67749,       -0.53679,       0.39735,       0.11826,       0.17363
(35, 249),     0.13609,       -0.03463,       0.54614,       0.07476,       0.29612,       0.02116,       0.17327
(52, 414),     0.64681,       0.05066,       0.23584,       -0.33284,       0.39259,       0.04632,       0.17323
(145, 265),     -0.1299,       0.10671,       0.69034,       0.19806,       0.00609,       0.16726,       0.17309
(246, 252),     0.33632,       -0.08305,       0.23293,       0.20978,       0.35166,       -0.01257,       0.17251
(247, 467),     0.12228,       0.073,       0.64498,       0.20676,       -0.06145,       0.04922,       0.17247
(28, 286),     0.39138,       -0.39248,       0.28245,       0.20479,       0.35544,       0.19288,       0.17241
(124, 374),     0.28814,       -0.0569,       0.32083,       0.01541,       0.50016,       -0.03541,       0.17204
(246, 380),     0.20303,       -0.09294,       0.32241,       0.26967,       0.32679,       0.00316,       0.17202
(384, 467),     -0.22499,       0.2619,       0.46348,       0.07369,       0.10189,       0.355,       0.17183
(130, 390),     0.11463,       -0.04885,       0.50567,       0.19053,       0.26311,       0.00496,       0.17168
(112, 383),     -0.10243,       0.29875,       0.32594,       0.14732,       0.11639,       0.24406,       0.17167
(253, 374),     0.09097,       0.57558,       -0.09159,       0.06776,       0.30654,       0.08038,       0.17161
(24, 153),     0.15238,       0.20336,       0.47125,       -0.02248,       0.23663,       -0.01218,       0.17149
(26, 156),     0.09234,       0.39329,       0.22339,       -0.15533,       0.67242,       -0.19738,       0.17145
(380, 463),     0.58358,       0.09942,       -0.03418,       0.11807,       0.36727,       -0.10544,       0.17145
(158, 362),     0.40142,       -0.27093,       0.40798,       0.08728,       0.33832,       0.06341,       0.17125
(247, 254),     0.35098,       -0.02654,       0.42816,       -0.06695,       0.36296,       -0.02162,       0.17117
(65, 386),     0.59436,       -0.18975,       0.55043,       -0.33807,       0.37304,       0.03605,       0.17101
(156, 253),     0.28009,       0.01291,       0.2561,       0.00341,       0.53891,       -0.0655,       0.17099
(24, 255),     -0.0715,       0.02972,       0.69971,       0.29227,       0.02883,       0.04664,       0.17094
(35, 161),     0.70772,       -0.08634,       0.3293,       -0.16904,       0.45726,       -0.21364,       0.17088
(23, 373),     -0.07169,       0.00997,       0.62491,       0.27014,       0.12529,       0.06648,       0.17085
(53, 252),     0.37818,       0.32693,       0.08508,       -0.2018,       0.63227,       -0.19662,       0.17067
(145, 163),     0.17481,       0.03897,       0.3276,       0.01763,       0.60403,       -0.13936,       0.17061
(265, 385),     0.11863,       0.39836,       -0.20428,       0.25801,       0.30604,       0.14531,       0.17034
(193, 258),     0.24334,       -0.23629,       0.13858,       0.10733,       0.35194,       0.41594,       0.17014
(155, 156),     0.0945,       0.26947,       0.37286,       -0.15389,       0.57746,       -0.13983,       0.1701
(70, 253),     0.30525,       0.16537,       0.0465,       -0.02445,       0.63338,       -0.10583,       0.17004
(107, 353),     -0.01169,       0.26059,       0.33508,       -0.10018,       0.27792,       0.2584,       0.17002
(155, 466),     -0.20932,       0.02727,       0.59591,       0.29563,       0.10173,       0.20881,       0.17
(53, 386),     0.42443,       -0.00335,       0.42965,       -0.19324,       0.38051,       -0.01912,       0.16981
(24, 359),     -0.1201,       0.12532,       0.72784,       0.26559,       -0.06454,       0.08451,       0.16977
(265, 286),     -0.05944,       0.41693,       -0.12484,       0.17347,       0.46486,       0.14755,       0.16976
(254, 265),     -0.18459,       0.40919,       -0.06982,       0.14672,       0.36284,       0.354,       0.16972
(55, 387),     0.45887,       -0.33437,       0.61947,       -0.14693,       0.37609,       0.04456,       0.16961
(7, 414),     0.23821,       -0.01281,       0.37254,       0.31274,       0.07882,       0.02749,       0.1695
(7, 156),     -0.11173,       0.46486,       0.06937,       -0.0241,       0.52214,       0.0963,       0.16947
(190, 260),     -0.07922,       0.10719,       0.51573,       0.29749,       -0.1659,       0.34043,       0.16929
(130, 383),     -0.02664,       0.21412,       0.70239,       0.19052,       -0.16827,       0.10327,       0.16923
(55, 265),     -0.17169,       0.22397,       0.2926,       -0.00698,       0.396,       0.28138,       0.16921
(55, 107),     0.04821,       0.10903,       -0.08366,       0.63807,       0.30166,       0.00185,       0.16919
(246, 256),     0.29245,       -0.10178,       0.27062,       0.21839,       0.3547,       -0.02179,       0.16877
(252, 255),     -0.17658,       0.16394,       0.5693,       -0.01719,       0.11911,       0.35293,       0.16858
(26, 263),     -0.2326,       0.04723,       0.62224,       0.26746,       0.13697,       0.17008,       0.16856
(124, 144),     -0.14292,       0.40995,       -0.12803,       0.09261,       0.6676,       0.11208,       0.16855
(26, 246),     0.42362,       0.45266,       -0.0656,       -0.05554,       0.5691,       -0.31333,       0.16848
(24, 110),     0.25454,       -0.02618,       0.4554,       0.0213,       0.46026,       -0.15537,       0.16832
(7, 384),     0.19679,       -0.00501,       0.34136,       0.33608,       0.10289,       0.03756,       0.16828
(110, 373),     0.01924,       -0.00499,       0.57994,       0.26107,       0.12391,       0.02873,       0.16798
(145, 190),     0.04451,       0.00544,       0.2581,       0.28775,       0.34477,       0.06506,       0.16761
(70, 414),     0.25305,       0.08466,       0.12112,       0.00374,       0.62204,       -0.07895,       0.16761
(30, 341),     0.51048,       -0.08046,       0.3585,       -0.10777,       0.37885,       -0.05445,       0.16753
(381, 467),     0.09474,       0.36291,       0.17168,       0.00256,       0.23882,       0.13438,       0.16751
(55, 260),     0.16255,       -0.07287,       0.57959,       -0.10796,       0.13082,       0.31215,       0.16738
(265, 285),     -0.30304,       0.27717,       0.14148,       0.0726,       0.52811,       0.28741,       0.16729
(110, 255),     -0.0266,       0.01261,       0.67852,       0.29571,       0.01729,       0.02603,       0.16726
(193, 253),     0.49162,       0.02878,       0.40239,       0.29459,       0.04073,       -0.25554,       0.16709
(30, 381),     0.52182,       -0.10101,       0.36165,       -0.10591,       0.36827,       -0.04276,       0.16701
(246, 414),     0.16645,       -0.06006,       0.38723,       0.32094,       0.16184,       0.02529,       0.16695
(145, 374),     0.0481,       -0.05851,       0.50662,       0.29451,       0.15921,       0.05171,       0.16694
(70, 417),     0.17853,       0.26571,       0.0406,       0.0665,       0.56304,       -0.11459,       0.16663
(154, 263),     -0.18226,       -0.02345,       0.61026,       0.28214,       0.16937,       0.14335,       0.16657
(133, 156),     0.09419,       0.24757,       0.39545,       -0.16112,       0.56962,       -0.14636,       0.16656
(153, 255),     -0.06883,       -0.06264,       0.6552,       0.29069,       0.11381,       0.07099,       0.16654
(383, 384),     -0.14332,       0.35551,       -0.05247,       0.25478,       0.14162,       0.44291,       0.1665
(56, 382),     0.70754,       -0.36941,       0.23439,       -0.11008,       0.42554,       0.11062,       0.16643
(25, 35),     0.34528,       0.27651,       0.3503,       -0.30036,       0.36445,       -0.03781,       0.16639
(46, 414),     0.32947,       0.01979,       0.21055,       -0.00632,       0.5053,       -0.06057,       0.16637
(25, 243),     0.128,       0.03306,       0.51076,       0.03605,       0.40115,       -0.11212,       0.16615
(26, 243),     0.31853,       0.05087,       -0.00585,       0.25131,       0.42324,       -0.04207,       0.166
(341, 353),     0.05894,       0.50644,       -0.04904,       0.11168,       0.18798,       0.17996,       0.16599
(359, 374),     -0.01459,       0.3742,       0.36016,       -0.13068,       0.17699,       0.22949,       0.16593
