Comparing the following files: 
kelly_front_s3_v2/,  hadleigh_front_s3_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s3_v2_vs_hadleigh_front_s3_v2,  average
(33, 107),     -0.04251,       -0.04251
(144, 173),     -0.04248,       -0.04248
(55, 158),     -0.0423,       -0.0423
(155, 193),     -0.04215,       -0.04215
(259, 463),     -0.04204,       -0.04204
(380, 383),     -0.04194,       -0.04194
(53, 105),     -0.04133,       -0.04133
(374, 398),     -0.04117,       -0.04117
(353, 380),     -0.04116,       -0.04116
(24, 296),     -0.04111,       -0.04111
(27, 362),     -0.04095,       -0.04095
(55, 163),     -0.0408,       -0.0408
(56, 386),     -0.04058,       -0.04058
(29, 105),     -0.0405,       -0.0405
(158, 334),     -0.0404,       -0.0404
(173, 359),     -0.04028,       -0.04028
(252, 258),     -0.04016,       -0.04016
(7, 295),     -0.03966,       -0.03966
(249, 339),     -0.03965,       -0.03965
(334, 381),     -0.0396,       -0.0396
(63, 243),     -0.03944,       -0.03944
(130, 359),     -0.03941,       -0.03941
(144, 339),     -0.03891,       -0.03891
(145, 373),     -0.03878,       -0.03878
(110, 373),     -0.03876,       -0.03876
(339, 388),     -0.0382,       -0.0382
(63, 247),     -0.03781,       -0.03781
(300, 336),     -0.03751,       -0.03751
(341, 414),     -0.03742,       -0.03742
(27, 144),     -0.03732,       -0.03732
(144, 259),     -0.03715,       -0.03715
(52, 107),     -0.03715,       -0.03715
(24, 339),     -0.03713,       -0.03713
(161, 374),     -0.03711,       -0.03711
(258, 380),     -0.03706,       -0.03706
(157, 373),     -0.03701,       -0.03701
(23, 336),     -0.03682,       -0.03682
(22, 157),     -0.03669,       -0.03669
(259, 339),     -0.0366,       -0.0366
(25, 467),     -0.03655,       -0.03655
(253, 334),     -0.0365,       -0.0365
(105, 112),     -0.03643,       -0.03643
(300, 334),     -0.03621,       -0.03621
(24, 193),     -0.03551,       -0.03551
(46, 243),     -0.0355,       -0.0355
(353, 387),     -0.03549,       -0.03549
(154, 243),     -0.03538,       -0.03538
(157, 295),     -0.03504,       -0.03504
(52, 243),     -0.03502,       -0.03502
(260, 398),     -0.03502,       -0.03502
(53, 190),     -0.03464,       -0.03464
(253, 387),     -0.0346,       -0.0346
(33, 63),     -0.03441,       -0.03441
(26, 339),     -0.03408,       -0.03408
(153, 467),     -0.03383,       -0.03383
(46, 386),     -0.03383,       -0.03383
(163, 339),     -0.03379,       -0.03379
(24, 29),     -0.03373,       -0.03373
(160, 253),     -0.03363,       -0.03363
(265, 383),     -0.03309,       -0.03309
(65, 341),     -0.03307,       -0.03307
(144, 260),     -0.03298,       -0.03298
(66, 286),     -0.03293,       -0.03293
(26, 373),     -0.03268,       -0.03268
(155, 359),     -0.03256,       -0.03256
(256, 334),     -0.03251,       -0.03251
(257, 381),     -0.03246,       -0.03246
(56, 359),     -0.03235,       -0.03235
(7, 161),     -0.03222,       -0.03222
(265, 398),     -0.03213,       -0.03213
(66, 173),     -0.03197,       -0.03197
(110, 386),     -0.03163,       -0.03163
(65, 157),     -0.0311,       -0.0311
(286, 381),     -0.03092,       -0.03092
(282, 417),     -0.03057,       -0.03057
(253, 341),     -0.03037,       -0.03037
(193, 258),     -0.03025,       -0.03025
(334, 362),     -0.03022,       -0.03022
(276, 383),     -0.03019,       -0.03019
(161, 258),     -0.03006,       -0.03006
(173, 296),     -0.03004,       -0.03004
(163, 296),     -0.02995,       -0.02995
(159, 253),     -0.02983,       -0.02983
(26, 295),     -0.02977,       -0.02977
(258, 374),     -0.02973,       -0.02973
(353, 383),     -0.02972,       -0.02972
(153, 156),     -0.02964,       -0.02964
(25, 110),     -0.02948,       -0.02948
(130, 160),     -0.02941,       -0.02941
(252, 282),     -0.02916,       -0.02916
(295, 336),     -0.02912,       -0.02912
(65, 253),     -0.0289,       -0.0289
(190, 295),     -0.02879,       -0.02879
(105, 133),     -0.02856,       -0.02856
(124, 154),     -0.02841,       -0.02841
(130, 163),     -0.0283,       -0.0283
(29, 254),     -0.02817,       -0.02817
(380, 384),     -0.02804,       -0.02804
(257, 373),     -0.02799,       -0.02799
(334, 382),     -0.02795,       -0.02795
(334, 341),     -0.02794,       -0.02794
(334, 374),     -0.02783,       -0.02783
(65, 156),     -0.02767,       -0.02767
(65, 353),     -0.0276,       -0.0276
(65, 414),     -0.02717,       -0.02717
(33, 258),     -0.02691,       -0.02691
(53, 173),     -0.02646,       -0.02646
(7, 385),     -0.02629,       -0.02629
(256, 257),     -0.0259,       -0.0259
(66, 381),     -0.0256,       -0.0256
(382, 414),     -0.02546,       -0.02546
(66, 246),     -0.0254,       -0.0254
(161, 254),     -0.02519,       -0.02519
(247, 260),     -0.02489,       -0.02489
(243, 255),     -0.02488,       -0.02488
(374, 466),     -0.0248,       -0.0248
(144, 336),     -0.0246,       -0.0246
(160, 334),     -0.02455,       -0.02455
(283, 383),     -0.0244,       -0.0244
(243, 386),     -0.02433,       -0.02433
(26, 296),     -0.02417,       -0.02417
(27, 374),     -0.02415,       -0.02415
(56, 255),     -0.02407,       -0.02407
(253, 381),     -0.02398,       -0.02398
(105, 265),     -0.02379,       -0.02379
(53, 385),     -0.02343,       -0.02343
(63, 385),     -0.0234,       -0.0234
(24, 107),     -0.02291,       -0.02291
(25, 107),     -0.02261,       -0.02261
(157, 339),     -0.02243,       -0.02243
(27, 52),     -0.02241,       -0.02241
(144, 373),     -0.02222,       -0.02222
(63, 249),     -0.02212,       -0.02212
(247, 255),     -0.02184,       -0.02184
(27, 463),     -0.02183,       -0.02183
(253, 258),     -0.02176,       -0.02176
(33, 247),     -0.02169,       -0.02169
(25, 386),     -0.02165,       -0.02165
(133, 153),     -0.02161,       -0.02161
(341, 353),     -0.02132,       -0.02132
(23, 386),     -0.02078,       -0.02078
(33, 295),     -0.02067,       -0.02067
(107, 158),     -0.02061,       -0.02061
(154, 386),     -0.02056,       -0.02056
(56, 154),     -0.01993,       -0.01993
(130, 386),     -0.01989,       -0.01989
(7, 373),     -0.01964,       -0.01964
(246, 258),     -0.01942,       -0.01942
(254, 387),     -0.0192,       -0.0192
(33, 373),     -0.01917,       -0.01917
(282, 380),     -0.01916,       -0.01916
(28, 467),     -0.01885,       -0.01885
(381, 467),     -0.01831,       -0.01831
(22, 29),     -0.01796,       -0.01796
(374, 384),     -0.01787,       -0.01787
(110, 285),     -0.01762,       -0.01762
(53, 417),     -0.01762,       -0.01762
(55, 63),     -0.01709,       -0.01709
(334, 414),     -0.01699,       -0.01699
(63, 359),     -0.01697,       -0.01697
(28, 55),     -0.01693,       -0.01693
(398, 463),     -0.01646,       -0.01646
(159, 334),     -0.01618,       -0.01618
(63, 190),     -0.01616,       -0.01616
(190, 255),     -0.01614,       -0.01614
(53, 259),     -0.01597,       -0.01597
(255, 263),     -0.01596,       -0.01596
(374, 386),     -0.01586,       -0.01586
(63, 66),     -0.01584,       -0.01584
(158, 254),     -0.01538,       -0.01538
(256, 286),     -0.01526,       -0.01526
(110, 157),     -0.01489,       -0.01489
(133, 296),     -0.01467,       -0.01467
(154, 336),     -0.01439,       -0.01439
(29, 110),     -0.01439,       -0.01439
(66, 276),     -0.01438,       -0.01438
(46, 193),     -0.01425,       -0.01425
(144, 161),     -0.01424,       -0.01424
(27, 385),     -0.01412,       -0.01412
(283, 373),     -0.01399,       -0.01399
(334, 463),     -0.01389,       -0.01389
(254, 381),     -0.01375,       -0.01375
(155, 390),     -0.01355,       -0.01355
(159, 374),     -0.01353,       -0.01353
(339, 380),     -0.01353,       -0.01353
(28, 153),     -0.01336,       -0.01336
(133, 154),     -0.0132,       -0.0132
(163, 373),     -0.01309,       -0.01309
(163, 257),     -0.01307,       -0.01307
(23, 373),     -0.01283,       -0.01283
(30, 373),     -0.01278,       -0.01278
(145, 467),     -0.01265,       -0.01265
(155, 243),     -0.01235,       -0.01235
(159, 259),     -0.0123,       -0.0123
(341, 383),     -0.01226,       -0.01226
(29, 55),     -0.0121,       -0.0121
(56, 144),     -0.01153,       -0.01153
(387, 390),     -0.01152,       -0.01152
(160, 265),     -0.01137,       -0.01137
(157, 359),     -0.01083,       -0.01083
(52, 417),     -0.01078,       -0.01078
(52, 257),     -0.01048,       -0.01048
(35, 124),     -0.01014,       -0.01014
(112, 124),     -0.01012,       -0.01012
(35, 159),     -0.0097,       -0.0097
(53, 390),     -0.00968,       -0.00968
(254, 257),     -0.0095,       -0.0095
(107, 258),     -0.00948,       -0.00948
(66, 253),     -0.00939,       -0.00939
(66, 258),     -0.00938,       -0.00938
(282, 381),     -0.00935,       -0.00935
(247, 467),     -0.00924,       -0.00924
(286, 384),     -0.00908,       -0.00908
(22, 373),     -0.00895,       -0.00895
(30, 55),     -0.00874,       -0.00874
(341, 467),     -0.00858,       -0.00858
(112, 156),     -0.00854,       -0.00854
(107, 417),     -0.00854,       -0.00854
(26, 285),     -0.00811,       -0.00811
(66, 190),     -0.00766,       -0.00766
(65, 243),     -0.00759,       -0.00759
(133, 390),     -0.00757,       -0.00757
(160, 374),     -0.00752,       -0.00752
(359, 466),     -0.00749,       -0.00749
(130, 390),     -0.00738,       -0.00738
(65, 384),     -0.00703,       -0.00703
(46, 105),     -0.00682,       -0.00682
(156, 417),     -0.00663,       -0.00663
(46, 387),     -0.0066,       -0.0066
(26, 107),     -0.00647,       -0.00647
(53, 55),     -0.00645,       -0.00645
(30, 339),     -0.00642,       -0.00642
(65, 66),     -0.00636,       -0.00636
(33, 385),     -0.00605,       -0.00605
(265, 414),     -0.00596,       -0.00596
(112, 193),     -0.00593,       -0.00593
(66, 133),     -0.00592,       -0.00592
(334, 398),     -0.00538,       -0.00538
(28, 144),     -0.00497,       -0.00497
(66, 112),     -0.00493,       -0.00493
(65, 382),     -0.00447,       -0.00447
(254, 283),     -0.00424,       -0.00424
(65, 374),     -0.00405,       -0.00405
(353, 398),     -0.00388,       -0.00388
(52, 246),     -0.00366,       -0.00366
(144, 158),     -0.00354,       -0.00354
(107, 173),     -0.00349,       -0.00349
(29, 385),     -0.00335,       -0.00335
(158, 387),     -0.00332,       -0.00332
(383, 398),     -0.00304,       -0.00304
(7, 25),     -0.0029,       -0.0029
(353, 414),     -0.00284,       -0.00284
(384, 414),     -0.00278,       -0.00278
(55, 384),     -0.00272,       -0.00272
(25, 296),     -0.0027,       -0.0027
(53, 255),     -0.00251,       -0.00251
(156, 243),     -0.00249,       -0.00249
(65, 398),     -0.00238,       -0.00238
(254, 265),     -0.00221,       -0.00221
(70, 247),     -0.00203,       -0.00203
(154, 156),     -0.00162,       -0.00162
(286, 386),     -0.00137,       -0.00137
(107, 286),     -0.00129,       -0.00129
(70, 173),     -0.00126,       -0.00126
(25, 255),     -0.00118,       -0.00118
(173, 387),     -0.00116,       -0.00116
(70, 417),     -0.00112,       -0.00112
(23, 339),     -0.00106,       -0.00106
(286, 398),     -0.00074,       -0.00074
(52, 373),     -0.00073,       -0.00073
(22, 339),     -0.00015,       -0.00015
(353, 463),     4e-05,       4e-05
(282, 374),     0.00011,       0.00011
(105, 353),     0.00035,       0.00035
(22, 144),     0.00064,       0.00064
(33, 110),     0.00066,       0.00066
(46, 263),     0.00067,       0.00067
(253, 282),     0.00074,       0.00074
(22, 386),     0.00083,       0.00083
(53, 156),     0.00085,       0.00085
(56, 296),     0.00097,       0.00097
(24, 243),     0.00099,       0.00099
(276, 339),     0.00108,       0.00108
(252, 384),     0.00112,       0.00112
(282, 382),     0.00115,       0.00115
(105, 173),     0.0016,       0.0016
(163, 417),     0.00161,       0.00161
(66, 157),     0.00164,       0.00164
(257, 341),     0.00165,       0.00165
(66, 374),     0.00216,       0.00216
(190, 359),     0.00225,       0.00225
(282, 362),     0.00226,       0.00226
(65, 246),     0.00241,       0.00241
(252, 388),     0.00247,       0.00247
(105, 190),     0.00248,       0.00248
(257, 382),     0.00278,       0.00278
(258, 381),     0.00284,       0.00284
(27, 153),     0.00296,       0.00296
(144, 190),     0.00342,       0.00342
(257, 398),     0.00351,       0.00351
(144, 160),     0.00366,       0.00366
(153, 386),     0.00394,       0.00394
(124, 243),     0.00406,       0.00406
(7, 285),     0.00407,       0.00407
(66, 417),     0.00421,       0.00421
(107, 246),     0.0043,       0.0043
(27, 163),     0.00445,       0.00445
(362, 414),     0.00475,       0.00475
(63, 417),     0.00476,       0.00476
(46, 466),     0.00486,       0.00486
(55, 110),     0.00491,       0.00491
(46, 388),     0.00505,       0.00505
(107, 110),     0.0051,       0.0051
(110, 296),     0.0053,       0.0053
(105, 243),     0.0053,       0.0053
(112, 386),     0.00541,       0.00541
(28, 386),     0.00559,       0.00559
(153, 247),     0.00585,       0.00585
(173, 190),     0.00599,       0.00599
(35, 55),     0.00632,       0.00632
(276, 285),     0.00644,       0.00644
(252, 387),     0.00666,       0.00666
(7, 33),     0.00682,       0.00682
(27, 259),     0.00716,       0.00716
(381, 383),     0.0072,       0.0072
(35, 107),     0.00735,       0.00735
(46, 190),     0.00747,       0.00747
(249, 259),     0.00752,       0.00752
(161, 417),     0.00753,       0.00753
(23, 163),     0.00774,       0.00774
(256, 282),     0.00787,       0.00787
(282, 300),     0.00788,       0.00788
(257, 362),     0.00804,       0.00804
(145, 154),     0.00822,       0.00822
(144, 246),     0.00839,       0.00839
(65, 265),     0.00852,       0.00852
(257, 383),     0.00861,       0.00861
(286, 385),     0.00871,       0.00871
(63, 173),     0.00875,       0.00875
(110, 246),     0.00877,       0.00877
(70, 124),     0.00881,       0.00881
(259, 414),     0.00892,       0.00892
(293, 390),     0.00904,       0.00904
(285, 388),     0.0092,       0.0092
(257, 336),     0.0094,       0.0094
(159, 260),     0.00949,       0.00949
(336, 385),     0.00967,       0.00967
(243, 359),     0.00973,       0.00973
(246, 295),     0.00976,       0.00976
(112, 190),     0.00978,       0.00978
(65, 463),     0.00985,       0.00985
(63, 259),     0.00991,       0.00991
(52, 385),     0.00997,       0.00997
(56, 387),     0.01013,       0.01013
(296, 417),     0.01016,       0.01016
(258, 384),     0.0102,       0.0102
(383, 414),     0.01025,       0.01025
(163, 259),     0.01043,       0.01043
(247, 359),     0.01053,       0.01053
(23, 27),     0.0106,       0.0106
(145, 158),     0.0107,       0.0107
(145, 386),     0.01074,       0.01074
(30, 70),     0.01078,       0.01078
(163, 260),     0.01094,       0.01094
(30, 63),     0.01096,       0.01096
(256, 258),     0.01098,       0.01098
(353, 362),     0.01103,       0.01103
(130, 246),     0.01109,       0.01109
(24, 158),     0.01114,       0.01114
(66, 341),     0.01139,       0.01139
(160, 386),     0.01155,       0.01155
(66, 384),     0.01168,       0.01168
(130, 159),     0.01208,       0.01208
(282, 341),     0.01216,       0.01216
(353, 381),     0.0123,       0.0123
(259, 353),     0.01234,       0.01234
(253, 386),     0.01235,       0.01235
(160, 163),     0.01236,       0.01236
(144, 467),     0.01259,       0.01259
(265, 374),     0.01261,       0.01261
(30, 259),     0.01272,       0.01272
(374, 385),     0.01275,       0.01275
(293, 339),     0.01287,       0.01287
(24, 33),     0.01292,       0.01292
(110, 161),     0.01295,       0.01295
(66, 383),     0.01321,       0.01321
(246, 339),     0.01361,       0.01361
(253, 384),     0.01394,       0.01394
(105, 385),     0.01397,       0.01397
(153, 154),     0.01402,       0.01402
(374, 463),     0.01407,       0.01407
(107, 161),     0.01416,       0.01416
(23, 28),     0.01424,       0.01424
(160, 254),     0.01425,       0.01425
(276, 390),     0.01438,       0.01438
(24, 246),     0.01467,       0.01467
(336, 386),     0.01489,       0.01489
(130, 417),     0.01508,       0.01508
(159, 254),     0.01518,       0.01518
(255, 466),     0.01542,       0.01542
(362, 463),     0.01546,       0.01546
(107, 385),     0.01553,       0.01553
(247, 386),     0.01555,       0.01555
(382, 398),     0.01591,       0.01591
(112, 255),     0.01624,       0.01624
(257, 384),     0.01636,       0.01636
(107, 159),     0.01642,       0.01642
(247, 417),     0.01647,       0.01647
(380, 387),     0.01656,       0.01656
(383, 463),     0.01656,       0.01656
(252, 296),     0.01662,       0.01662
(24, 161),     0.01667,       0.01667
(26, 386),     0.01668,       0.01668
(53, 359),     0.01701,       0.01701
(112, 295),     0.01703,       0.01703
(33, 70),     0.01705,       0.01705
(293, 384),     0.0171,       0.0171
(63, 386),     0.01718,       0.01718
(27, 254),     0.01736,       0.01736
(23, 130),     0.01751,       0.01751
(25, 359),     0.01765,       0.01765
(55, 252),     0.01771,       0.01771
(53, 260),     0.01809,       0.01809
(300, 385),     0.01827,       0.01827
(130, 161),     0.01878,       0.01878
(257, 463),     0.01885,       0.01885
(336, 384),     0.01896,       0.01896
(23, 158),     0.01918,       0.01918
(263, 373),     0.01923,       0.01923
(25, 158),     0.01931,       0.01931
(107, 155),     0.01961,       0.01961
(55, 353),     0.02007,       0.02007
(373, 386),     0.02011,       0.02011
(7, 257),     0.02016,       0.02016
(25, 55),     0.02017,       0.02017
(380, 382),     0.02032,       0.02032
(7, 296),     0.02056,       0.02056
(28, 373),     0.02063,       0.02063
(55, 385),     0.02068,       0.02068
(259, 384),     0.02076,       0.02076
(255, 260),     0.02083,       0.02083
(65, 257),     0.02087,       0.02087
(63, 467),     0.02123,       0.02123
(253, 263),     0.02126,       0.02126
(53, 386),     0.02146,       0.02146
(157, 255),     0.02147,       0.02147
(173, 390),     0.02157,       0.02157
(24, 387),     0.02158,       0.02158
(380, 386),     0.0216,       0.0216
(56, 390),     0.02197,       0.02197
(254, 463),     0.02213,       0.02213
(265, 467),     0.02215,       0.02215
(30, 130),     0.02241,       0.02241
(246, 373),     0.02245,       0.02245
(157, 296),     0.02246,       0.02246
(110, 158),     0.02287,       0.02287
(362, 383),     0.0232,       0.0232
(362, 467),     0.02338,       0.02338
(341, 398),     0.02341,       0.02341
(66, 161),     0.02348,       0.02348
(144, 159),     0.02367,       0.02367
(55, 133),     0.02376,       0.02376
(133, 156),     0.0239,       0.0239
(105, 339),     0.02395,       0.02395
(107, 160),     0.02421,       0.02421
(282, 463),     0.02476,       0.02476
(154, 359),     0.0248,       0.0248
(276, 384),     0.02504,       0.02504
(124, 193),     0.02509,       0.02509
(145, 155),     0.02525,       0.02525
(124, 133),     0.02531,       0.02531
(63, 260),     0.02544,       0.02544
(24, 155),     0.02546,       0.02546
(65, 362),     0.02552,       0.02552
(153, 255),     0.02553,       0.02553
(276, 293),     0.02556,       0.02556
(65, 124),     0.02567,       0.02567
(27, 55),     0.02589,       0.02589
(53, 467),     0.02599,       0.02599
(55, 247),     0.02615,       0.02615
(254, 414),     0.02643,       0.02643
(254, 362),     0.0265,       0.0265
(105, 417),     0.02653,       0.02653
(286, 382),     0.02664,       0.02664
(380, 385),     0.02684,       0.02684
(112, 296),     0.02685,       0.02685
(161, 295),     0.02702,       0.02702
(286, 341),     0.02719,       0.02719
(247, 390),     0.02731,       0.02731
(55, 159),     0.02779,       0.02779
(296, 380),     0.02797,       0.02797
(382, 467),     0.02822,       0.02822
(55, 112),     0.02835,       0.02835
(24, 160),     0.02881,       0.02881
(252, 386),     0.02888,       0.02888
(353, 388),     0.02894,       0.02894
(385, 467),     0.02902,       0.02902
(353, 382),     0.02914,       0.02914
(336, 387),     0.02977,       0.02977
(35, 193),     0.02995,       0.02995
(156, 193),     0.03026,       0.03026
(130, 158),     0.03046,       0.03046
(362, 374),     0.03063,       0.03063
(63, 263),     0.03088,       0.03088
(33, 255),     0.03114,       0.03114
(282, 414),     0.03117,       0.03117
(144, 386),     0.03121,       0.03121
(24, 56),     0.03132,       0.03132
(414, 463),     0.03178,       0.03178
(252, 295),     0.03185,       0.03185
(258, 373),     0.03186,       0.03186
(63, 387),     0.03196,       0.03196
(286, 373),     0.0321,       0.0321
(359, 388),     0.03227,       0.03227
(35, 173),     0.03248,       0.03248
(339, 387),     0.03256,       0.03256
(158, 163),     0.03284,       0.03284
(158, 295),     0.03289,       0.03289
(155, 336),     0.0329,       0.0329
(160, 257),     0.03291,       0.03291
(382, 383),     0.03328,       0.03328
(35, 56),     0.03388,       0.03388
(33, 296),     0.03397,       0.03397
(110, 255),     0.03402,       0.03402
(334, 373),     0.03416,       0.03416
(107, 384),     0.03427,       0.03427
(46, 417),     0.03428,       0.03428
(53, 285),     0.03428,       0.03428
(110, 160),     0.03429,       0.03429
(63, 466),     0.03502,       0.03502
(65, 385),     0.03502,       0.03502
(24, 159),     0.03509,       0.03509
(66, 382),     0.03515,       0.03515
(133, 387),     0.03519,       0.03519
(258, 386),     0.03523,       0.03523
(258, 385),     0.03524,       0.03524
(7, 260),     0.03539,       0.03539
(22, 28),     0.03549,       0.03549
(336, 417),     0.03585,       0.03585
(66, 385),     0.03586,       0.03586
(35, 156),     0.03588,       0.03588
(63, 388),     0.03624,       0.03624
(154, 390),     0.03627,       0.03627
(23, 161),     0.03651,       0.03651
(260, 414),     0.03677,       0.03677
(254, 398),     0.03678,       0.03678
(105, 336),     0.03708,       0.03708
(295, 380),     0.03748,       0.03748
(52, 157),     0.0375,       0.0375
(254, 255),     0.0375,       0.0375
(7, 255),     0.03765,       0.03765
(23, 153),     0.0377,       0.0377
(24, 359),     0.0381,       0.0381
(253, 385),     0.03819,       0.03819
(252, 285),     0.03825,       0.03825
(33, 163),     0.03827,       0.03827
(112, 359),     0.03859,       0.03859
(254, 386),     0.03874,       0.03874
(33, 257),     0.03885,       0.03885
(30, 154),     0.03898,       0.03898
(193, 257),     0.03903,       0.03903
(295, 300),     0.0391,       0.0391
(155, 387),     0.03931,       0.03931
(7, 259),     0.03946,       0.03946
(24, 25),     0.03953,       0.03953
(105, 246),     0.03962,       0.03962
(163, 336),     0.03984,       0.03984
(258, 387),     0.03999,       0.03999
(260, 467),     0.04004,       0.04004
(145, 159),     0.04007,       0.04007
(105, 390),     0.04019,       0.04019
(124, 155),     0.04022,       0.04022
(23, 160),     0.04023,       0.04023
(24, 153),     0.04025,       0.04025
(154, 155),     0.04044,       0.04044
(30, 417),     0.04048,       0.04048
(30, 260),     0.04057,       0.04057
(24, 110),     0.04072,       0.04072
(66, 398),     0.04089,       0.04089
(252, 385),     0.04101,       0.04101
(296, 381),     0.04147,       0.04147
(145, 160),     0.04156,       0.04156
(24, 336),     0.04173,       0.04173
(243, 295),     0.04199,       0.04199
(257, 414),     0.04248,       0.04248
(252, 466),     0.04257,       0.04257
(110, 359),     0.04268,       0.04268
(23, 159),     0.0427,       0.0427
(258, 341),     0.0427,       0.0427
(160, 295),     0.04278,       0.04278
(105, 257),     0.04279,       0.04279
(163, 467),     0.0432,       0.0432
(70, 285),     0.04335,       0.04335
(158, 373),     0.04357,       0.04357
(46, 173),     0.04367,       0.04367
(65, 158),     0.04375,       0.04375
(257, 390),     0.04377,       0.04377
(23, 246),     0.04409,       0.04409
(254, 286),     0.04428,       0.04428
(286, 362),     0.04444,       0.04444
(155, 156),     0.04467,       0.04467
(65, 161),     0.04478,       0.04478
(33, 285),     0.04502,       0.04502
(23, 387),     0.04514,       0.04514
(26, 247),     0.04521,       0.04521
(112, 285),     0.04527,       0.04527
(463, 467),     0.04538,       0.04538
(258, 382),     0.04547,       0.04547
(254, 382),     0.04555,       0.04555
(110, 173),     0.04576,       0.04576
(22, 27),     0.04583,       0.04583
(110, 159),     0.04588,       0.04588
(255, 388),     0.04601,       0.04601
(193, 384),     0.04606,       0.04606
(29, 373),     0.04615,       0.04615
(24, 255),     0.04619,       0.04619
(29, 259),     0.0463,       0.0463
(260, 384),     0.04634,       0.04634
(25, 29),     0.04645,       0.04645
(53, 249),     0.0466,       0.0466
(35, 65),     0.04665,       0.04665
(282, 383),     0.04671,       0.04671
(258, 398),     0.04681,       0.04681
(159, 163),     0.04741,       0.04741
(265, 381),     0.04746,       0.04746
(246, 417),     0.04768,       0.04768
(133, 190),     0.04787,       0.04787
(7, 23),     0.048,       0.048
(296, 374),     0.04805,       0.04805
(254, 258),     0.04807,       0.04807
(56, 105),     0.04813,       0.04813
(107, 276),     0.0485,       0.0485
(66, 158),     0.04853,       0.04853
(159, 295),     0.04857,       0.04857
(53, 387),     0.0486,       0.0486
(190, 390),     0.04869,       0.04869
(53, 246),     0.0487,       0.0487
(22, 130),     0.04871,       0.04871
(253, 296),     0.04895,       0.04895
(66, 156),     0.04897,       0.04897
(157, 163),     0.0491,       0.0491
(105, 386),     0.04928,       0.04928
(35, 66),     0.04935,       0.04935
(286, 387),     0.04947,       0.04947
(28, 339),     0.04959,       0.04959
(130, 249),     0.04968,       0.04968
(25, 161),     0.04991,       0.04991
(159, 467),     0.05,       0.05
(26, 336),     0.0501,       0.0501
(259, 285),     0.05022,       0.05022
(66, 414),     0.05023,       0.05023
(157, 388),     0.05067,       0.05067
(381, 384),     0.05067,       0.05067
(33, 260),     0.0507,       0.0507
(300, 386),     0.05085,       0.05085
(35, 46),     0.05089,       0.05089
(24, 27),     0.05101,       0.05101
(33, 160),     0.05105,       0.05105
(254, 334),     0.05143,       0.05143
(52, 386),     0.05169,       0.05169
(190, 296),     0.05173,       0.05173
(7, 467),     0.05174,       0.05174
(35, 70),     0.05174,       0.05174
(265, 362),     0.05216,       0.05216
(259, 466),     0.05227,       0.05227
(295, 381),     0.05255,       0.05255
(26, 30),     0.05256,       0.05256
(159, 193),     0.0526,       0.0526
(243, 390),     0.0529,       0.0529
(124, 156),     0.05303,       0.05303
(161, 386),     0.05309,       0.05309
(130, 144),     0.05312,       0.05312
(282, 398),     0.05317,       0.05317
(193, 414),     0.05339,       0.05339
(130, 156),     0.0537,       0.0537
(157, 336),     0.05382,       0.05382
(110, 387),     0.05385,       0.05385
(158, 285),     0.05394,       0.05394
(386, 467),     0.05415,       0.05415
(145, 161),     0.05428,       0.05428
(259, 388),     0.05437,       0.05437
(56, 388),     0.05462,       0.05462
(55, 256),     0.05462,       0.05462
(383, 417),     0.05463,       0.05463
(66, 243),     0.05465,       0.05465
(33, 467),     0.05466,       0.05466
(153, 155),     0.05484,       0.05484
(246, 296),     0.05488,       0.05488
(25, 390),     0.05498,       0.05498
(380, 388),     0.05514,       0.05514
(285, 380),     0.0552,       0.0552
(257, 388),     0.05551,       0.05551
(173, 336),     0.05651,       0.05651
(163, 255),     0.05664,       0.05664
(258, 362),     0.05665,       0.05665
(257, 387),     0.05667,       0.05667
(295, 374),     0.0569,       0.0569
(28, 163),     0.05698,       0.05698
(33, 259),     0.05713,       0.05713
(66, 124),     0.05733,       0.05733
(257, 385),     0.05743,       0.05743
(145, 255),     0.05873,       0.05873
(384, 417),     0.05889,       0.05889
(256, 296),     0.05897,       0.05897
(133, 249),     0.05907,       0.05907
(173, 193),     0.0591,       0.0591
(252, 336),     0.05943,       0.05943
(52, 161),     0.05959,       0.05959
(160, 161),     0.05961,       0.05961
(66, 160),     0.05962,       0.05962
(30, 255),     0.05982,       0.05982
(161, 373),     0.05984,       0.05984
(107, 386),     0.05992,       0.05992
(285, 417),     0.06009,       0.06009
(7, 160),     0.06024,       0.06024
(25, 246),     0.06031,       0.06031
(339, 381),     0.06064,       0.06064
(155, 249),     0.06073,       0.06073
(144, 255),     0.06077,       0.06077
(52, 339),     0.06077,       0.06077
(130, 387),     0.06116,       0.06116
(56, 63),     0.06128,       0.06128
(243, 296),     0.06142,       0.06142
(296, 382),     0.06149,       0.06149
(158, 359),     0.06171,       0.06171
(107, 190),     0.06171,       0.06171
(145, 243),     0.06176,       0.06176
(27, 260),     0.06206,       0.06206
(282, 373),     0.0621,       0.0621
(246, 257),     0.06245,       0.06245
(283, 300),     0.06255,       0.06255
(265, 382),     0.06268,       0.06268
(30, 467),     0.06324,       0.06324
(158, 339),     0.06332,       0.06332
(26, 56),     0.0635,       0.0635
(66, 463),     0.06357,       0.06357
(353, 466),     0.06357,       0.06357
(46, 56),     0.06384,       0.06384
(286, 463),     0.06387,       0.06387
(190, 387),     0.06395,       0.06395
(26, 359),     0.06398,       0.06398
(253, 295),     0.064,       0.064
