Comparing the following files: 
kelly_front_s4_v2/,  hadleigh_front_s4_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s4_v2_vs_hadleigh_front_s4_v2,  average
(110, 253),     -0.24582,       -0.24582
(334, 466),     -0.24527,       -0.24527
(33, 374),     -0.24512,       -0.24512
(24, 362),     -0.24508,       -0.24508
(153, 463),     -0.24503,       -0.24503
(65, 388),     -0.24476,       -0.24476
(22, 27),     -0.24467,       -0.24467
(7, 22),     -0.24458,       -0.24458
(23, 53),     -0.24454,       -0.24454
(153, 252),     -0.24452,       -0.24452
(53, 133),     -0.24414,       -0.24414
(145, 341),     -0.24401,       -0.24401
(155, 286),     -0.24394,       -0.24394
(144, 293),     -0.24376,       -0.24376
(105, 466),     -0.24376,       -0.24376
(257, 384),     -0.24371,       -0.24371
(159, 463),     -0.24367,       -0.24367
(144, 296),     -0.24359,       -0.24359
(155, 156),     -0.24354,       -0.24354
(193, 283),     -0.24354,       -0.24354
(33, 56),     -0.24348,       -0.24348
(22, 387),     -0.24302,       -0.24302
(46, 163),     -0.24298,       -0.24298
(22, 265),     -0.24248,       -0.24248
(112, 256),     -0.24248,       -0.24248
(46, 374),     -0.24239,       -0.24239
(53, 155),     -0.24234,       -0.24234
(22, 384),     -0.24206,       -0.24206
(7, 253),     -0.24195,       -0.24195
(53, 466),     -0.24158,       -0.24158
(153, 341),     -0.24149,       -0.24149
(26, 243),     -0.24104,       -0.24104
(23, 56),     -0.24087,       -0.24087
(173, 300),     -0.24083,       -0.24083
(296, 384),     -0.2408,       -0.2408
(155, 380),     -0.24065,       -0.24065
(105, 467),     -0.2403,       -0.2403
(52, 145),     -0.24024,       -0.24024
(246, 383),     -0.23985,       -0.23985
(173, 383),     -0.23975,       -0.23975
(253, 259),     -0.23971,       -0.23971
(112, 286),     -0.23888,       -0.23888
(260, 382),     -0.23883,       -0.23883
(24, 295),     -0.23867,       -0.23867
(359, 380),     -0.23867,       -0.23867
(154, 252),     -0.23864,       -0.23864
(63, 252),     -0.23858,       -0.23858
(27, 145),     -0.23834,       -0.23834
(296, 387),     -0.2383,       -0.2383
(52, 154),     -0.23827,       -0.23827
(7, 133),     -0.23789,       -0.23789
(24, 398),     -0.23786,       -0.23786
(359, 463),     -0.23783,       -0.23783
(52, 112),     -0.23777,       -0.23777
(173, 463),     -0.23745,       -0.23745
(286, 467),     -0.23729,       -0.23729
(159, 256),     -0.23721,       -0.23721
(159, 341),     -0.23709,       -0.23709
(341, 374),     -0.23686,       -0.23686
(258, 260),     -0.23661,       -0.23661
(33, 253),     -0.23625,       -0.23625
(22, 341),     -0.23622,       -0.23622
(46, 254),     -0.23622,       -0.23622
(384, 467),     -0.23595,       -0.23595
(23, 256),     -0.23592,       -0.23592
(153, 256),     -0.23526,       -0.23526
(153, 300),     -0.23497,       -0.23497
(105, 417),     -0.23463,       -0.23463
(112, 276),     -0.2344,       -0.2344
(158, 265),     -0.23435,       -0.23435
(133, 263),     -0.23422,       -0.23422
(22, 70),     -0.23409,       -0.23409
(52, 110),     -0.23347,       -0.23347
(107, 257),     -0.2332,       -0.2332
(157, 383),     -0.233,       -0.233
(23, 24),     -0.23294,       -0.23294
(246, 463),     -0.23244,       -0.23244
(7, 124),     -0.23235,       -0.23235
(193, 282),     -0.2322,       -0.2322
(30, 105),     -0.23204,       -0.23204
(112, 362),     -0.23184,       -0.23184
(63, 145),     -0.23183,       -0.23183
(22, 110),     -0.23179,       -0.23179
(144, 336),     -0.23159,       -0.23159
(26, 463),     -0.23158,       -0.23158
(124, 133),     -0.23147,       -0.23147
(26, 46),     -0.23134,       -0.23134
(26, 256),     -0.23132,       -0.23132
(247, 353),     -0.23131,       -0.23131
(154, 362),     -0.23125,       -0.23125
(26, 276),     -0.23081,       -0.23081
(133, 156),     -0.23063,       -0.23063
(35, 255),     -0.23053,       -0.23053
(256, 374),     -0.23052,       -0.23052
(46, 341),     -0.23047,       -0.23047
(112, 387),     -0.23005,       -0.23005
(7, 105),     -0.22986,       -0.22986
(56, 388),     -0.22972,       -0.22972
(336, 384),     -0.22956,       -0.22956
(46, 359),     -0.22898,       -0.22898
(52, 155),     -0.22896,       -0.22896
(26, 341),     -0.22879,       -0.22879
(260, 381),     -0.22869,       -0.22869
(110, 385),     -0.22861,       -0.22861
(112, 385),     -0.22829,       -0.22829
(155, 384),     -0.22805,       -0.22805
(359, 362),     -0.22795,       -0.22795
(255, 260),     -0.22794,       -0.22794
(163, 334),     -0.22788,       -0.22788
(105, 144),     -0.22769,       -0.22769
(63, 153),     -0.22759,       -0.22759
(25, 107),     -0.22729,       -0.22729
(256, 362),     -0.22692,       -0.22692
(22, 144),     -0.22689,       -0.22689
(55, 359),     -0.22643,       -0.22643
(26, 52),     -0.22628,       -0.22628
(23, 70),     -0.22622,       -0.22622
(154, 256),     -0.22591,       -0.22591
(190, 383),     -0.22531,       -0.22531
(28, 353),     -0.22529,       -0.22529
(53, 467),     -0.22509,       -0.22509
(133, 252),     -0.22483,       -0.22483
(158, 384),     -0.22437,       -0.22437
(249, 359),     -0.22426,       -0.22426
(145, 256),     -0.22422,       -0.22422
(263, 334),     -0.22418,       -0.22418
(130, 163),     -0.22412,       -0.22412
(144, 341),     -0.22407,       -0.22407
(153, 283),     -0.22403,       -0.22403
(112, 341),     -0.224,       -0.224
(145, 252),     -0.22384,       -0.22384
(63, 144),     -0.2236,       -0.2236
(158, 256),     -0.22339,       -0.22339
(27, 157),     -0.2232,       -0.2232
(70, 390),     -0.2232,       -0.2232
(26, 384),     -0.22278,       -0.22278
(190, 300),     -0.22243,       -0.22243
(23, 252),     -0.22231,       -0.22231
(144, 463),     -0.22215,       -0.22215
(52, 153),     -0.22176,       -0.22176
(56, 265),     -0.22159,       -0.22159
(133, 383),     -0.22119,       -0.22119
(35, 263),     -0.22097,       -0.22097
(193, 467),     -0.21986,       -0.21986
(112, 386),     -0.21965,       -0.21965
(254, 466),     -0.21952,       -0.21952
(144, 157),     -0.21944,       -0.21944
(24, 463),     -0.21941,       -0.21941
(130, 374),     -0.21928,       -0.21928
(110, 380),     -0.21918,       -0.21918
(70, 154),     -0.21877,       -0.21877
(25, 374),     -0.21877,       -0.21877
(24, 53),     -0.21871,       -0.21871
(255, 263),     -0.2186,       -0.2186
(63, 359),     -0.21841,       -0.21841
(24, 46),     -0.21839,       -0.21839
(24, 25),     -0.21832,       -0.21832
(124, 254),     -0.21832,       -0.21832
(63, 154),     -0.21824,       -0.21824
(157, 159),     -0.21784,       -0.21784
(105, 130),     -0.21783,       -0.21783
(154, 341),     -0.21712,       -0.21712
(24, 33),     -0.21697,       -0.21697
(158, 383),     -0.21673,       -0.21673
(52, 388),     -0.21657,       -0.21657
(249, 263),     -0.2165,       -0.2165
(259, 339),     -0.21643,       -0.21643
(24, 282),     -0.21636,       -0.21636
(154, 383),     -0.21631,       -0.21631
(46, 253),     -0.21626,       -0.21626
(55, 163),     -0.21598,       -0.21598
(163, 282),     -0.21587,       -0.21587
(33, 107),     -0.21573,       -0.21573
(27, 154),     -0.21475,       -0.21475
(110, 157),     -0.21465,       -0.21465
(110, 293),     -0.21461,       -0.21461
(53, 247),     -0.21456,       -0.21456
(22, 300),     -0.21437,       -0.21437
(158, 190),     -0.21423,       -0.21423
(23, 52),     -0.21421,       -0.21421
(158, 341),     -0.21416,       -0.21416
(130, 353),     -0.21397,       -0.21397
(157, 265),     -0.21377,       -0.21377
(7, 157),     -0.2137,       -0.2137
(22, 386),     -0.21364,       -0.21364
(24, 52),     -0.21355,       -0.21355
(243, 383),     -0.21334,       -0.21334
(33, 246),     -0.21333,       -0.21333
(26, 383),     -0.21326,       -0.21326
(133, 256),     -0.21315,       -0.21315
(28, 112),     -0.21315,       -0.21315
(144, 334),     -0.21307,       -0.21307
(30, 383),     -0.21303,       -0.21303
(22, 52),     -0.2128,       -0.2128
(25, 157),     -0.2127,       -0.2127
(33, 353),     -0.21269,       -0.21269
(160, 384),     -0.21259,       -0.21259
(158, 463),     -0.21247,       -0.21247
(144, 252),     -0.21239,       -0.21239
(130, 253),     -0.21234,       -0.21234
(24, 336),     -0.21221,       -0.21221
(25, 66),     -0.21203,       -0.21203
(110, 282),     -0.21203,       -0.21203
(155, 383),     -0.21195,       -0.21195
(144, 256),     -0.2114,       -0.2114
(249, 259),     -0.21139,       -0.21139
(46, 256),     -0.21135,       -0.21135
(22, 256),     -0.21103,       -0.21103
(154, 398),     -0.21094,       -0.21094
(55, 263),     -0.21076,       -0.21076
(190, 263),     -0.21055,       -0.21055
(130, 383),     -0.21024,       -0.21024
(295, 385),     -0.21006,       -0.21006
(163, 381),     -0.21,       -0.21
(295, 466),     -0.20999,       -0.20999
(252, 353),     -0.20988,       -0.20988
(283, 466),     -0.2097,       -0.2097
(22, 385),     -0.20958,       -0.20958
(243, 362),     -0.20955,       -0.20955
(46, 382),     -0.20953,       -0.20953
(28, 145),     -0.20943,       -0.20943
(33, 52),     -0.20914,       -0.20914
(24, 341),     -0.20881,       -0.20881
(46, 112),     -0.20864,       -0.20864
(65, 265),     -0.20826,       -0.20826
(133, 300),     -0.20776,       -0.20776
(263, 373),     -0.2077,       -0.2077
(257, 388),     -0.20767,       -0.20767
(46, 155),     -0.20761,       -0.20761
(55, 466),     -0.20757,       -0.20757
(259, 341),     -0.20756,       -0.20756
(55, 252),     -0.20725,       -0.20725
(46, 463),     -0.20721,       -0.20721
(24, 296),     -0.20719,       -0.20719
(24, 414),     -0.20678,       -0.20678
(156, 390),     -0.20639,       -0.20639
(66, 388),     -0.20638,       -0.20638
(55, 381),     -0.20626,       -0.20626
(252, 374),     -0.2058,       -0.2058
(22, 252),     -0.20558,       -0.20558
(112, 144),     -0.20542,       -0.20542
(66, 130),     -0.20523,       -0.20523
(163, 382),     -0.2051,       -0.2051
(339, 353),     -0.20499,       -0.20499
(257, 259),     -0.20497,       -0.20497
(33, 383),     -0.2045,       -0.2045
(243, 263),     -0.20433,       -0.20433
(7, 276),     -0.20397,       -0.20397
(56, 190),     -0.20385,       -0.20385
(295, 386),     -0.20352,       -0.20352
(173, 246),     -0.20345,       -0.20345
(55, 286),     -0.20332,       -0.20332
(52, 265),     -0.20306,       -0.20306
(247, 383),     -0.20305,       -0.20305
(353, 398),     -0.20301,       -0.20301
(30, 414),     -0.20298,       -0.20298
(25, 65),     -0.20289,       -0.20289
(105, 145),     -0.20265,       -0.20265
(107, 110),     -0.20231,       -0.20231
(336, 387),     -0.20184,       -0.20184
(130, 247),     -0.20147,       -0.20147
(253, 466),     -0.20146,       -0.20146
(112, 383),     -0.20141,       -0.20141
(66, 265),     -0.20123,       -0.20123
(25, 35),     -0.20104,       -0.20104
(105, 243),     -0.20101,       -0.20101
(26, 130),     -0.20093,       -0.20093
(35, 249),     -0.20072,       -0.20072
(145, 282),     -0.20039,       -0.20039
(133, 384),     -0.20037,       -0.20037
(107, 388),     -0.20022,       -0.20022
(46, 362),     -0.2001,       -0.2001
(22, 63),     -0.19982,       -0.19982
(46, 380),     -0.19969,       -0.19969
(155, 252),     -0.19964,       -0.19964
(252, 259),     -0.19952,       -0.19952
(173, 265),     -0.1994,       -0.1994
(193, 276),     -0.19923,       -0.19923
(144, 398),     -0.19882,       -0.19882
(156, 249),     -0.19874,       -0.19874
(112, 463),     -0.19849,       -0.19849
(154, 300),     -0.19833,       -0.19833
(359, 382),     -0.19832,       -0.19832
(163, 252),     -0.19825,       -0.19825
(46, 252),     -0.19799,       -0.19799
(276, 398),     -0.19782,       -0.19782
(26, 387),     -0.19739,       -0.19739
(105, 133),     -0.19736,       -0.19736
(334, 388),     -0.19705,       -0.19705
(254, 383),     -0.19684,       -0.19684
(359, 398),     -0.19658,       -0.19658
(253, 383),     -0.19658,       -0.19658
(112, 414),     -0.19653,       -0.19653
(193, 258),     -0.19563,       -0.19563
(56, 160),     -0.19557,       -0.19557
(24, 293),     -0.19523,       -0.19523
(154, 265),     -0.19518,       -0.19518
(105, 154),     -0.19508,       -0.19508
(155, 382),     -0.195,       -0.195
(55, 107),     -0.19491,       -0.19491
(374, 463),     -0.19481,       -0.19481
(66, 144),     -0.19447,       -0.19447
(56, 246),     -0.19439,       -0.19439
(173, 385),     -0.1941,       -0.1941
(29, 383),     -0.19406,       -0.19406
(65, 173),     -0.1937,       -0.1937
(70, 249),     -0.19369,       -0.19369
(27, 52),     -0.19367,       -0.19367
(24, 256),     -0.19356,       -0.19356
(173, 283),     -0.19351,       -0.19351
(26, 265),     -0.19349,       -0.19349
(23, 33),     -0.19343,       -0.19343
(53, 110),     -0.19341,       -0.19341
(243, 463),     -0.1933,       -0.1933
(154, 463),     -0.19322,       -0.19322
(35, 339),     -0.19322,       -0.19322
(26, 63),     -0.19319,       -0.19319
(296, 385),     -0.19304,       -0.19304
(107, 252),     -0.19289,       -0.19289
(110, 334),     -0.1923,       -0.1923
(259, 390),     -0.19227,       -0.19227
(243, 300),     -0.19151,       -0.19151
(282, 384),     -0.19128,       -0.19128
(24, 252),     -0.19095,       -0.19095
(276, 283),     -0.19095,       -0.19095
(133, 154),     -0.19081,       -0.19081
(130, 259),     -0.19081,       -0.19081
(155, 256),     -0.19077,       -0.19077
(256, 259),     -0.19066,       -0.19066
(155, 300),     -0.19048,       -0.19048
(133, 382),     -0.18998,       -0.18998
(7, 53),     -0.18997,       -0.18997
(133, 381),     -0.18996,       -0.18996
(163, 385),     -0.18991,       -0.18991
(155, 381),     -0.18987,       -0.18987
(23, 282),     -0.18984,       -0.18984
(374, 382),     -0.18977,       -0.18977
(22, 28),     -0.18971,       -0.18971
(63, 163),     -0.18959,       -0.18959
(22, 283),     -0.18947,       -0.18947
(105, 153),     -0.18924,       -0.18924
(63, 155),     -0.18924,       -0.18924
(353, 463),     -0.18922,       -0.18922
(145, 295),     -0.18919,       -0.18919
(53, 173),     -0.1887,       -0.1887
(66, 173),     -0.18869,       -0.18869
(353, 374),     -0.18866,       -0.18866
(24, 163),     -0.18863,       -0.18863
(23, 63),     -0.18862,       -0.18862
(27, 153),     -0.18839,       -0.18839
(145, 293),     -0.18814,       -0.18814
(254, 257),     -0.18801,       -0.18801
(46, 133),     -0.18796,       -0.18796
(23, 295),     -0.18779,       -0.18779
(163, 256),     -0.18761,       -0.18761
(27, 387),     -0.18753,       -0.18753
(173, 336),     -0.18745,       -0.18745
(70, 163),     -0.18709,       -0.18709
(373, 463),     -0.18698,       -0.18698
(46, 381),     -0.18679,       -0.18679
(133, 265),     -0.18657,       -0.18657
(105, 112),     -0.18648,       -0.18648
(133, 341),     -0.18631,       -0.18631
(70, 373),     -0.1863,       -0.1863
(33, 161),     -0.18629,       -0.18629
(63, 112),     -0.18629,       -0.18629
(107, 353),     -0.18584,       -0.18584
(155, 265),     -0.18561,       -0.18561
(26, 70),     -0.18548,       -0.18548
(133, 283),     -0.18537,       -0.18537
(105, 173),     -0.18522,       -0.18522
(107, 276),     -0.18516,       -0.18516
(56, 145),     -0.18502,       -0.18502
(256, 353),     -0.18501,       -0.18501
(29, 387),     -0.18475,       -0.18475
(7, 155),     -0.18469,       -0.18469
(56, 161),     -0.18463,       -0.18463
(259, 373),     -0.18462,       -0.18462
(296, 386),     -0.18423,       -0.18423
(25, 276),     -0.18409,       -0.18409
(55, 110),     -0.18398,       -0.18398
(341, 353),     -0.18393,       -0.18393
(260, 283),     -0.18372,       -0.18372
(26, 300),     -0.18369,       -0.18369
(70, 155),     -0.18352,       -0.18352
(190, 283),     -0.1835,       -0.1835
(124, 467),     -0.18317,       -0.18317
(22, 35),     -0.18285,       -0.18285
(26, 385),     -0.18283,       -0.18283
(66, 110),     -0.18247,       -0.18247
(154, 283),     -0.18234,       -0.18234
(258, 388),     -0.18216,       -0.18216
(24, 70),     -0.18213,       -0.18213
(63, 133),     -0.18186,       -0.18186
(282, 387),     -0.18178,       -0.18178
(28, 155),     -0.18174,       -0.18174
(243, 398),     -0.18143,       -0.18143
(336, 385),     -0.18101,       -0.18101
(247, 259),     -0.18087,       -0.18087
(65, 144),     -0.18082,       -0.18082
(190, 265),     -0.18062,       -0.18062
(26, 105),     -0.18055,       -0.18055
(105, 155),     -0.18053,       -0.18053
(33, 252),     -0.18048,       -0.18048
(66, 353),     -0.18024,       -0.18024
(55, 257),     -0.17999,       -0.17999
(107, 463),     -0.17995,       -0.17995
(163, 341),     -0.17965,       -0.17965
(243, 265),     -0.17945,       -0.17945
(156, 339),     -0.17941,       -0.17941
(7, 380),     -0.17937,       -0.17937
(26, 28),     -0.17936,       -0.17936
(133, 246),     -0.17895,       -0.17895
(55, 463),     -0.17883,       -0.17883
(107, 283),     -0.17852,       -0.17852
(63, 243),     -0.17837,       -0.17837
(107, 381),     -0.17797,       -0.17797
(112, 300),     -0.17793,       -0.17793
(25, 253),     -0.17786,       -0.17786
(259, 362),     -0.17767,       -0.17767
(124, 253),     -0.17761,       -0.17761
(160, 257),     -0.17742,       -0.17742
(161, 173),     -0.17729,       -0.17729
(156, 359),     -0.17692,       -0.17692
(190, 398),     -0.17658,       -0.17658
(26, 386),     -0.17656,       -0.17656
(157, 300),     -0.17633,       -0.17633
(285, 336),     -0.1762,       -0.1762
(27, 383),     -0.17598,       -0.17598
(30, 387),     -0.17571,       -0.17571
(55, 388),     -0.17554,       -0.17554
(190, 386),     -0.17536,       -0.17536
(56, 193),     -0.17534,       -0.17534
(243, 283),     -0.17509,       -0.17509
(29, 157),     -0.17506,       -0.17506
(155, 341),     -0.17445,       -0.17445
(65, 110),     -0.17416,       -0.17416
(56, 383),     -0.17376,       -0.17376
(263, 467),     -0.17362,       -0.17362
(359, 381),     -0.17303,       -0.17303
(112, 265),     -0.173,       -0.173
(124, 374),     -0.17298,       -0.17298
(161, 246),     -0.17292,       -0.17292
(336, 388),     -0.17288,       -0.17288
(33, 110),     -0.17284,       -0.17284
(353, 362),     -0.17238,       -0.17238
(65, 353),     -0.17207,       -0.17207
(163, 243),     -0.17203,       -0.17203
(353, 373),     -0.17201,       -0.17201
(25, 258),     -0.17197,       -0.17197
(105, 110),     -0.17193,       -0.17193
(35, 383),     -0.17173,       -0.17173
(23, 293),     -0.17118,       -0.17118
(23, 105),     -0.17097,       -0.17097
(157, 276),     -0.17073,       -0.17073
(105, 190),     -0.1707,       -0.1707
(107, 144),     -0.17066,       -0.17066
(46, 243),     -0.17054,       -0.17054
(22, 33),     -0.17048,       -0.17048
(107, 362),     -0.17034,       -0.17034
(158, 257),     -0.17026,       -0.17026
(35, 390),     -0.17017,       -0.17017
(25, 386),     -0.16994,       -0.16994
(22, 105),     -0.16991,       -0.16991
(159, 257),     -0.1699,       -0.1699
(252, 383),     -0.16982,       -0.16982
(107, 258),     -0.16981,       -0.16981
(258, 384),     -0.16941,       -0.16941
(7, 252),     -0.16934,       -0.16934
(33, 105),     -0.16922,       -0.16922
(63, 193),     -0.1692,       -0.1692
(159, 385),     -0.16915,       -0.16915
(70, 112),     -0.16915,       -0.16915
(55, 362),     -0.16907,       -0.16907
(374, 381),     -0.16905,       -0.16905
(362, 374),     -0.16826,       -0.16826
(265, 383),     -0.16806,       -0.16806
(22, 190),     -0.16786,       -0.16786
(353, 417),     -0.16761,       -0.16761
(130, 144),     -0.16748,       -0.16748
(253, 257),     -0.16729,       -0.16729
(25, 105),     -0.16701,       -0.16701
(259, 374),     -0.16695,       -0.16695
(24, 334),     -0.16629,       -0.16629
(258, 466),     -0.16622,       -0.16622
(156, 255),     -0.16579,       -0.16579
(55, 65),     -0.16538,       -0.16538
(24, 105),     -0.16531,       -0.16531
(105, 260),     -0.16512,       -0.16512
(190, 286),     -0.16502,       -0.16502
(107, 173),     -0.16491,       -0.16491
(24, 157),     -0.16473,       -0.16473
(28, 161),     -0.16421,       -0.16421
(107, 246),     -0.16392,       -0.16392
(33, 160),     -0.16378,       -0.16378
(155, 283),     -0.16374,       -0.16374
(33, 133),     -0.16363,       -0.16363
(65, 190),     -0.16359,       -0.16359
(336, 386),     -0.16347,       -0.16347
(156, 373),     -0.16342,       -0.16342
(33, 259),     -0.16336,       -0.16336
(110, 384),     -0.16301,       -0.16301
(249, 373),     -0.16289,       -0.16289
(154, 414),     -0.16275,       -0.16275
(156, 173),     -0.16258,       -0.16258
(33, 65),     -0.16246,       -0.16246
(53, 190),     -0.16225,       -0.16225
(70, 133),     -0.16213,       -0.16213
(156, 263),     -0.16169,       -0.16169
(23, 144),     -0.16143,       -0.16143
(161, 386),     -0.16141,       -0.16141
(52, 259),     -0.16138,       -0.16138
(190, 246),     -0.16133,       -0.16133
(353, 380),     -0.16078,       -0.16078
(334, 384),     -0.16055,       -0.16055
(46, 110),     -0.1604,       -0.1604
(26, 283),     -0.16016,       -0.16016
(65, 384),     -0.15946,       -0.15946
(145, 296),     -0.15945,       -0.15945
(130, 252),     -0.15929,       -0.15929
(157, 161),     -0.15928,       -0.15928
(27, 384),     -0.15925,       -0.15925
(33, 256),     -0.15908,       -0.15908
(124, 243),     -0.15907,       -0.15907
(144, 414),     -0.15904,       -0.15904
(353, 414),     -0.15898,       -0.15898
(300, 398),     -0.15852,       -0.15852
(173, 286),     -0.15812,       -0.15812
(373, 414),     -0.15806,       -0.15806
(155, 362),     -0.1578,       -0.1578
(257, 263),     -0.15766,       -0.15766
(110, 381),     -0.15762,       -0.15762
(254, 300),     -0.15736,       -0.15736
(112, 283),     -0.15718,       -0.15718
(257, 463),     -0.15717,       -0.15717
(24, 63),     -0.1571,       -0.1571
(260, 466),     -0.15708,       -0.15708
(55, 382),     -0.15705,       -0.15705
(112, 163),     -0.1558,       -0.1558
(156, 243),     -0.15553,       -0.15553
(259, 334),     -0.1555,       -0.1555
(30, 53),     -0.15545,       -0.15545
(33, 380),     -0.15544,       -0.15544
(339, 466),     -0.1554,       -0.1554
(28, 157),     -0.15533,       -0.15533
(353, 382),     -0.15527,       -0.15527
(30, 33),     -0.15521,       -0.15521
(24, 112),     -0.15514,       -0.15514
(339, 362),     -0.1551,       -0.1551
(249, 282),     -0.15487,       -0.15487
(276, 286),     -0.15463,       -0.15463
(260, 282),     -0.15453,       -0.15453
(110, 243),     -0.15447,       -0.15447
(66, 246),     -0.15425,       -0.15425
(362, 373),     -0.15378,       -0.15378
(105, 265),     -0.15363,       -0.15363
(257, 339),     -0.15355,       -0.15355
(110, 252),     -0.15345,       -0.15345
(26, 33),     -0.15341,       -0.15341
(22, 24),     -0.15313,       -0.15313
(22, 25),     -0.15301,       -0.15301
(55, 144),     -0.15287,       -0.15287
(153, 282),     -0.1528,       -0.1528
(23, 296),     -0.15253,       -0.15253
(63, 398),     -0.15233,       -0.15233
(112, 130),     -0.15205,       -0.15205
(35, 466),     -0.15175,       -0.15175
(254, 276),     -0.1516,       -0.1516
(124, 466),     -0.15122,       -0.15122
(276, 414),     -0.15062,       -0.15062
(124, 252),     -0.15059,       -0.15059
(253, 300),     -0.15054,       -0.15054
(52, 56),     -0.15046,       -0.15046
(243, 246),     -0.15024,       -0.15024
(55, 256),     -0.14991,       -0.14991
(145, 334),     -0.1495,       -0.1495
(66, 190),     -0.14931,       -0.14931
(124, 265),     -0.14852,       -0.14852
(254, 258),     -0.14852,       -0.14852
(107, 265),     -0.1484,       -0.1484
(23, 25),     -0.14831,       -0.14831
(23, 336),     -0.14772,       -0.14772
(107, 256),     -0.14743,       -0.14743
(66, 243),     -0.14698,       -0.14698
(173, 296),     -0.14686,       -0.14686
(7, 256),     -0.14674,       -0.14674
(258, 398),     -0.14646,       -0.14646
(107, 341),     -0.14632,       -0.14632
(252, 263),     -0.14574,       -0.14574
(155, 246),     -0.14572,       -0.14572
(353, 381),     -0.14558,       -0.14558
(35, 260),     -0.14556,       -0.14556
(56, 243),     -0.14501,       -0.14501
(107, 382),     -0.14487,       -0.14487
(145, 336),     -0.14475,       -0.14475
(55, 341),     -0.14444,       -0.14444
(158, 385),     -0.1444,       -0.1444
(374, 383),     -0.1442,       -0.1442
(66, 133),     -0.14413,       -0.14413
(65, 243),     -0.14369,       -0.14369
(173, 293),     -0.14356,       -0.14356
(283, 398),     -0.14331,       -0.14331
(153, 293),     -0.14315,       -0.14315
(65, 133),     -0.14307,       -0.14307
(163, 362),     -0.14288,       -0.14288
(52, 286),     -0.14288,       -0.14288
(29, 417),     -0.14277,       -0.14277
(7, 386),     -0.14261,       -0.14261
(53, 388),     -0.14254,       -0.14254
(160, 246),     -0.14252,       -0.14252
(380, 381),     -0.14247,       -0.14247
(133, 362),     -0.14241,       -0.14241
(29, 30),     -0.14233,       -0.14233
(56, 133),     -0.1417,       -0.1417
(24, 66),     -0.14144,       -0.14144
(70, 339),     -0.14134,       -0.14134
(107, 384),     -0.14085,       -0.14085
(55, 353),     -0.14078,       -0.14078
(25, 156),     -0.14067,       -0.14067
(105, 388),     -0.1406,       -0.1406
(63, 466),     -0.14014,       -0.14014
(124, 256),     -0.13991,       -0.13991
(256, 383),     -0.13963,       -0.13963
(53, 260),     -0.13955,       -0.13955
(22, 173),     -0.13947,       -0.13947
(24, 155),     -0.13931,       -0.13931
(263, 466),     -0.1393,       -0.1393
(283, 384),     -0.13882,       -0.13882
(7, 293),     -0.13858,       -0.13858
(283, 388),     -0.13789,       -0.13789
(380, 382),     -0.13748,       -0.13748
(282, 385),     -0.13728,       -0.13728
(383, 398),     -0.13718,       -0.13718
(156, 254),     -0.13711,       -0.13711
(33, 112),     -0.13694,       -0.13694
(253, 276),     -0.13685,       -0.13685
(110, 155),     -0.13677,       -0.13677
(28, 387),     -0.13675,       -0.13675
(341, 383),     -0.13658,       -0.13658
(65, 257),     -0.13642,       -0.13642
(382, 463),     -0.13638,       -0.13638
(130, 133),     -0.13601,       -0.13601
(161, 414),     -0.13591,       -0.13591
(254, 398),     -0.13555,       -0.13555
(259, 283),     -0.13553,       -0.13553
(65, 387),     -0.13544,       -0.13544
(193, 300),     -0.13526,       -0.13526
(259, 388),     -0.13525,       -0.13525
(285, 295),     -0.13521,       -0.13521
(334, 387),     -0.13506,       -0.13506
(110, 256),     -0.13494,       -0.13494
(110, 382),     -0.1344,       -0.1344
(259, 380),     -0.13438,       -0.13438
(23, 334),     -0.13437,       -0.13437
(24, 285),     -0.13426,       -0.13426
(155, 463),     -0.13417,       -0.13417
(7, 163),     -0.13388,       -0.13388
(249, 257),     -0.13384,       -0.13384
(383, 463),     -0.13361,       -0.13361
(28, 383),     -0.13349,       -0.13349
(7, 110),     -0.13342,       -0.13342
(193, 334),     -0.13339,       -0.13339
(33, 155),     -0.13319,       -0.13319
(70, 374),     -0.13315,       -0.13315
(25, 133),     -0.13311,       -0.13311
(130, 256),     -0.13288,       -0.13288
(70, 263),     -0.13247,       -0.13247
(23, 110),     -0.13225,       -0.13225
(70, 341),     -0.13225,       -0.13225
(157, 384),     -0.13201,       -0.13201
(63, 414),     -0.13151,       -0.13151
(7, 258),     -0.13145,       -0.13145
(112, 246),     -0.13138,       -0.13138
(24, 107),     -0.13097,       -0.13097
(255, 259),     -0.13066,       -0.13066
(154, 243),     -0.1306,       -0.1306
(163, 463),     -0.13043,       -0.13043
(252, 300),     -0.13029,       -0.13029
(28, 65),     -0.12993,       -0.12993
(46, 466),     -0.12982,       -0.12982
(359, 384),     -0.12982,       -0.12982
(390, 414),     -0.12907,       -0.12907
(27, 161),     -0.12902,       -0.12902
(22, 56),     -0.12887,       -0.12887
(339, 383),     -0.12882,       -0.12882
(144, 154),     -0.12871,       -0.12871
(70, 243),     -0.12871,       -0.12871
(398, 463),     -0.12858,       -0.12858
(193, 293),     -0.12852,       -0.12852
(158, 163),     -0.1284,       -0.1284
(33, 341),     -0.12838,       -0.12838
(66, 384),     -0.12838,       -0.12838
(7, 112),     -0.12815,       -0.12815
(29, 105),     -0.12814,       -0.12814
(161, 257),     -0.12791,       -0.12791
