Comparing the following files: 
kelly_front_s2_v2/,  kelly_low_s2_v2/,  kelly_right_threequarter_s2_v2/,  kelly_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s2_v2_vs_kelly_low_s2_v2,  kelly_front_s2_v2_vs_kelly_right_threequarter_s2_v2,  kelly_front_s2_v2_vs_kelly_left_threequarter_s2_v2,  kelly_low_s2_v2_vs_kelly_right_threequarter_s2_v2,  kelly_low_s2_v2_vs_kelly_left_threequarter_s2_v2,  kelly_right_threequarter_s2_v2_vs_kelly_left_threequarter_s2_v2,  average
(256, 383),     0.12919,       0.66183,       0.00412,       0.12692,       0.17225,       0.22929,       0.2206
(29, 296),     0.09617,       0.3069,       0.14605,       0.54477,       0.1677,       0.06108,       0.22045
(30, 382),     0.30914,       0.41522,       0.31889,       0.48168,       -0.05806,       -0.14448,       0.2204
(30, 380),     0.24076,       0.53203,       0.28149,       0.43478,       -0.04924,       -0.11794,       0.22031
(55, 249),     0.55189,       0.49427,       0.07676,       0.41754,       -0.04448,       -0.17704,       0.21982
(161, 256),     0.12799,       0.50396,       0.41219,       0.44122,       -0.10075,       -0.06761,       0.2195
(52, 193),     0.68913,       -0.03678,       0.2504,       0.08509,       0.29058,       0.03825,       0.21944
(30, 336),     -0.03349,       -0.31587,       0.3287,       0.58243,       0.46147,       0.29259,       0.2193
(53, 63),     0.3203,       0.20135,       0.39473,       0.28688,       -0.09646,       0.20725,       0.21901
(110, 163),     0.24186,       0.2148,       0.4289,       0.18648,       0.14505,       0.09587,       0.21883
(293, 383),     -0.15019,       -0.13317,       -0.19383,       0.7012,       0.46256,       0.62616,       0.21879
(133, 257),     0.39596,       0.73931,       -0.02555,       0.52194,       -0.18196,       -0.13884,       0.21848
(253, 398),     0.19802,       0.75303,       0.27693,       -0.09315,       0.29877,       -0.12332,       0.21838
(28, 390),     0.3637,       0.42093,       0.27576,       0.33931,       -0.02564,       -0.06415,       0.21832
(105, 417),     0.63742,       0.15581,       0.22371,       0.16675,       0.13905,       -0.01356,       0.2182
(158, 463),     0.25823,       0.34342,       0.4679,       0.34515,       -0.13861,       0.03215,       0.21804
(53, 359),     0.53819,       0.41333,       0.15926,       0.33623,       -0.09994,       -0.03943,       0.21794
(158, 300),     0.45538,       0.50335,       0.10912,       0.43093,       -0.20011,       0.00693,       0.2176
(130, 383),     0.19817,       0.48782,       0.27982,       0.33444,       -0.04054,       0.0436,       0.21722
(53, 56),     0.54903,       0.31256,       -0.10875,       0.41184,       0.09772,       0.03979,       0.21703
(52, 384),     0.65179,       0.4981,       -0.02966,       0.45451,       -0.02804,       -0.24557,       0.21685
(246, 300),     0.29894,       0.59965,       0.1779,       0.46656,       -0.11462,       -0.12762,       0.2168
(33, 124),     0.61895,       0.34814,       -0.04235,       0.03122,       -0.26047,       0.60495,       0.21674
(46, 263),     0.39475,       0.47254,       0.17637,       0.27546,       -0.08358,       0.06457,       0.21669
(110, 154),     0.2265,       0.54416,       0.14315,       0.02484,       0.15463,       0.20658,       0.21664
(161, 341),     0.12447,       0.43573,       0.42914,       0.48478,       -0.11696,       -0.05967,       0.21625
(27, 249),     0.32419,       0.35983,       0.29207,       0.26667,       0.05871,       -0.00498,       0.21608
(35, 286),     0.24135,       0.08818,       0.16816,       0.23815,       0.34396,       0.21627,       0.21601
(70, 260),     0.30523,       0.41178,       0.24479,       0.11634,       0.07432,       0.14255,       0.21583
(29, 336),     -0.03844,       -0.15589,       0.31517,       0.58432,       0.36055,       0.22768,       0.21557
(110, 414),     0.1153,       0.35512,       0.02884,       0.38977,       0.21681,       0.1864,       0.21537
(263, 285),     0.5045,       0.42373,       -0.02108,       0.48025,       0.06727,       -0.16274,       0.21532
(107, 286),     0.69579,       0.44009,       -0.10295,       0.46048,       0.02358,       -0.22516,       0.2153
(30, 374),     0.20223,       0.56012,       0.28754,       0.33918,       -0.03253,       -0.0649,       0.21527
(30, 293),     0.28794,       0.55923,       0.14796,       0.53255,       -0.12414,       -0.11271,       0.21514
(25, 190),     0.15149,       0.5061,       0.15653,       -0.02022,       0.39663,       0.09968,       0.21503
(53, 386),     0.53887,       0.49413,       0.03071,       0.28477,       -0.04687,       -0.01193,       0.21495
(160, 373),     0.08493,       0.56643,       0.38339,       0.25203,       -0.04493,       0.0454,       0.21454
(22, 300),     0.33633,       0.77378,       -0.1415,       0.36653,       0.06128,       -0.10942,       0.2145
(257, 417),     0.4389,       0.12905,       -0.03041,       0.34607,       0.08543,       0.31786,       0.21448
(63, 260),     0.51111,       0.39303,       0.14571,       0.17688,       -0.04739,       0.10693,       0.21438
(155, 300),     0.31743,       0.71246,       -0.02664,       0.366,       -0.06595,       -0.01724,       0.21434
(145, 258),     0.18416,       0.75157,       -0.11957,       0.25059,       0.22967,       -0.01129,       0.21419
(153, 283),     0.31917,       0.77694,       -0.11957,       0.4279,       0.10475,       -0.22449,       0.21412
(144, 258),     0.10936,       0.70911,       -0.04756,       0.26764,       0.23281,       0.01151,       0.21381
(30, 373),     0.17497,       0.53885,       0.29511,       0.28918,       -0.00741,       -0.01262,       0.21301
(257, 276),     0.35388,       0.49502,       0.02285,       0.50854,       -0.17101,       0.06512,       0.2124
(24, 124),     0.59762,       0.39655,       -0.03191,       0.40015,       -0.2268,       0.13832,       0.21232
(53, 263),     0.51143,       0.4078,       0.14753,       0.32029,       -0.08015,       -0.0346,       0.21205
(63, 265),     0.59863,       0.31491,       0.13551,       0.45495,       -0.05974,       -0.17293,       0.21189
(46, 380),     0.34981,       0.47458,       0.16741,       0.48207,       -0.12207,       -0.08053,       0.21188
(25, 276),     0.20203,       0.6403,       0.15834,       0.33731,       0.05069,       -0.1175,       0.21186
(70, 382),     0.32219,       0.38234,       0.2595,       0.35149,       -0.03645,       -0.01084,       0.21137
(24, 300),     0.32379,       0.76656,       -0.13271,       0.35531,       0.08595,       -0.13178,       0.21119
(144, 286),     0.03436,       0.55522,       -0.018,       0.3177,       0.23069,       0.14436,       0.21072
(145, 286),     0.08301,       0.59684,       -0.09957,       0.28154,       0.26699,       0.13479,       0.2106
(253, 256),     0.05091,       0.57192,       0.108,       0.04227,       0.26978,       0.21962,       0.21042
(383, 388),     0.27955,       0.33704,       0.26436,       0.0765,       -0.05875,       0.36351,       0.21037
(25, 163),     0.19178,       0.45982,       0.32271,       0.17601,       -0.13769,       0.24856,       0.2102
(65, 388),     0.65878,       0.46694,       0.02508,       0.41015,       -0.06875,       -0.23192,       0.21005
(70, 293),     0.08763,       0.43356,       0.18645,       0.30328,       0.09562,       0.15366,       0.21003
(154, 300),     0.31248,       0.73698,       -0.0535,       0.34792,       -0.04679,       -0.03727,       0.20997
(353, 362),     -0.01955,       0.6806,       -0.02976,       0.11966,       0.22939,       0.27912,       0.20991
(193, 293),     0.42983,       0.60247,       -0.05289,       0.29463,       -0.068,       0.05233,       0.20973
(24, 417),     0.47101,       -0.08717,       0.36369,       -0.07378,       0.41152,       0.17226,       0.20959
(25, 154),     0.13517,       0.39108,       0.2308,       0.01095,       0.3073,       0.18041,       0.20928
(362, 466),     -0.2762,       0.68341,       0.26687,       -0.0245,       0.26996,       0.33581,       0.20922
(28, 255),     0.47767,       0.37014,       0.25024,       0.36695,       -0.0627,       -0.14702,       0.20921
(155, 257),     0.39323,       0.79245,       -0.08393,       0.48042,       -0.17262,       -0.15692,       0.20877
(154, 257),     0.37197,       0.8216,       -0.10464,       0.42237,       -0.1122,       -0.14987,       0.2082
(159, 283),     0.4137,       0.59794,       0.07076,       0.62226,       -0.18527,       -0.2706,       0.20813
(27, 398),     0.44905,       0.27317,       0.32622,       0.31268,       0.00842,       -0.12406,       0.20758
(33, 160),     -0.45104,       0.16603,       -0.13264,       0.54397,       0.52781,       0.59121,       0.20756
(29, 249),     0.21466,       0.40595,       0.29215,       0.24803,       0.04549,       0.03548,       0.20696
(52, 387),     0.63386,       0.4435,       0.02914,       0.3319,       -0.06965,       -0.12847,       0.20671
(263, 353),     0.27923,       0.24119,       0.14909,       0.56575,       -0.07571,       0.08038,       0.20666
(130, 283),     0.13301,       0.41942,       0.21118,       0.42219,       0.13106,       -0.07919,       0.20628
(353, 387),     0.05894,       0.76968,       0.18204,       0.08872,       -0.15038,       0.28759,       0.2061
(70, 276),     0.15119,       0.42021,       0.21653,       0.26061,       0.05267,       0.13503,       0.20604
(29, 46),     0.38601,       0.43138,       0.2002,       0.42871,       -0.27476,       0.06405,       0.20593
(25, 153),     0.09284,       0.31204,       0.16103,       0.08813,       0.44929,       0.13052,       0.20564
(53, 466),     0.52163,       0.39763,       0.11692,       0.30014,       -0.08051,       -0.02247,       0.20556
(163, 300),     0.27771,       0.74972,       0.02504,       0.34681,       -0.01821,       -0.14802,       0.20551
(52, 414),     0.58802,       0.37787,       0.06044,       0.37696,       0.02928,       -0.20072,       0.20531
(56, 252),     0.33388,       0.48012,       0.25645,       0.60082,       -0.15947,       -0.28282,       0.20483
(105, 265),     0.66765,       0.35539,       0.08625,       0.49191,       -0.08672,       -0.28549,       0.20483
(25, 257),     0.03623,       0.62352,       0.07202,       0.30958,       0.18475,       -0.0022,       0.20398
(65, 466),     0.62392,       0.45126,       0.04183,       0.40587,       -0.06346,       -0.23741,       0.20367
(26, 417),     0.46974,       -0.23903,       0.32216,       0.05414,       0.40613,       0.20885,       0.20366
(23, 163),     0.084,       0.38129,       0.33614,       0.25611,       0.1584,       0.0049,       0.20347
(70, 190),     0.35592,       0.18608,       0.27326,       0.10702,       -0.01026,       0.30854,       0.20343
(25, 157),     -0.03087,       0.73222,       0.07862,       0.1535,       0.17956,       0.10735,       0.2034
(353, 384),     0.18417,       0.53981,       -0.06631,       0.24847,       0.09303,       0.2208,       0.20333
(110, 276),     0.23138,       0.73571,       0.02525,       0.31345,       0.07704,       -0.16296,       0.20331
(23, 300),     0.31981,       0.77217,       -0.16108,       0.3521,       0.07941,       -0.14275,       0.20328
(385, 387),     -0.41252,       0.46084,       0.2433,       0.09112,       0.27818,       0.55858,       0.20325
(256, 382),     0.70638,       0.33649,       0.10735,       -0.02688,       0.04166,       0.05446,       0.20324
(46, 334),     0.12755,       0.42474,       0.11997,       0.38217,       0.09083,       0.07372,       0.20316
(46, 466),     0.36304,       0.45739,       0.14987,       0.23307,       -0.07922,       0.09072,       0.20248
(52, 263),     0.56177,       0.39687,       0.1107,       0.36458,       -0.06792,       -0.15139,       0.20244
(124, 276),     0.07922,       0.44806,       0.20123,       0.27342,       0.08982,       0.12126,       0.20217
(70, 385),     0.28358,       0.50969,       0.08545,       0.20095,       0.03837,       0.09459,       0.2021
(46, 341),     0.35651,       0.4441,       0.17983,       0.44636,       -0.11202,       -0.1023,       0.20208
(30, 107),     0.11334,       -0.52554,       0.40391,       0.37981,       0.58993,       0.25042,       0.20198
(30, 193),     0.09227,       0.41621,       0.19449,       0.34426,       -0.02667,       0.19112,       0.20195
(255, 341),     0.09219,       0.27238,       0.04104,       0.25015,       0.23489,       0.32045,       0.20185
(254, 463),     0.15402,       0.68267,       0.02013,       0.0903,       0.31685,       -0.05331,       0.20178
(157, 161),     -0.11947,       0.53785,       0.38805,       -0.00792,       0.12737,       0.28418,       0.20168
(46, 293),     0.15601,       0.47573,       0.15331,       0.37329,       -0.02634,       0.07789,       0.20165
(52, 359),     0.59297,       0.39754,       0.10773,       0.37957,       -0.10801,       -0.15995,       0.20164
(56, 247),     0.15674,       0.4318,       0.13755,       0.13582,       0.3378,       0.00942,       0.20152
(144, 283),     0.25565,       0.76093,       -0.07206,       0.37762,       0.13326,       -0.24635,       0.20151
(65, 263),     0.57785,       0.44585,       0.06595,       0.39838,       -0.05323,       -0.22635,       0.20141
(341, 463),     0.56595,       0.71837,       -0.04003,       0.267,       0.10052,       -0.40459,       0.2012
(145, 283),     0.28069,       0.77912,       -0.12578,       0.38592,       0.13172,       -0.2461,       0.20093
(153, 190),     0.3747,       0.91142,       -0.27056,       0.28158,       0.16448,       -0.25741,       0.2007
(334, 383),     -0.03422,       0.10588,       -0.17315,       0.68915,       0.39566,       0.21988,       0.20053
(30, 362),     0.28095,       0.34999,       0.32603,       0.45665,       -0.06541,       -0.14814,       0.20001
(193, 282),     0.52666,       0.529,       -0.10215,       0.42212,       -0.05726,       -0.11924,       0.19986
(359, 414),     0.03605,       0.22343,       0.04365,       0.38673,       0.28274,       0.22592,       0.19975
(159, 390),     0.12845,       0.47542,       0.3732,       0.19723,       -0.0582,       0.08193,       0.19967
(353, 463),     0.01989,       0.61336,       -0.06645,       0.14619,       0.19119,       0.29275,       0.19949
(30, 300),     0.32443,       0.45457,       0.19044,       0.38548,       -0.14361,       -0.01535,       0.19933
(30, 390),     0.12774,       0.51555,       0.28616,       0.24613,       0.00188,       0.01787,       0.19922
(156, 353),     0.18358,       0.35967,       0.24277,       0.19652,       0.08675,       0.12605,       0.19922
(163, 258),     0.0399,       0.60818,       0.04235,       0.32096,       0.16852,       0.01232,       0.19871
(124, 353),     0.18297,       0.36347,       0.2578,       0.24854,       0.01959,       0.11892,       0.19855
(285, 334),     0.35045,       0.55088,       0.08941,       0.30183,       -0.1276,       0.0255,       0.19841
(24, 414),     0.09702,       0.44426,       -0.12056,       0.30101,       0.3037,       0.16463,       0.19834
(53, 388),     0.52044,       0.39182,       0.09138,       0.28036,       -0.07683,       -0.01775,       0.19824
(173, 247),     0.22107,       0.3212,       0.22999,       -0.07426,       0.24093,       0.24924,       0.19803
(163, 283),     0.22557,       0.70791,       0.01178,       0.39033,       0.09002,       -0.23889,       0.19779
(53, 387),     0.52679,       0.41787,       0.05578,       0.25622,       -0.06764,       -0.00258,       0.19774
(46, 467),     0.36172,       0.38418,       0.2136,       0.19409,       -0.04491,       0.07681,       0.19758
(130, 276),     0.15474,       0.5325,       0.2394,       0.339,       0.00197,       -0.08461,       0.19717
(52, 466),     0.58891,       0.38692,       0.08166,       0.35247,       -0.0735,       -0.15586,       0.19677
(383, 466),     0.29394,       0.27466,       0.23172,       0.12644,       -0.01787,       0.2715,       0.19673
(381, 383),     0.04318,       0.68306,       -0.00116,       0.10106,       0.11435,       0.23715,       0.19627
(46, 381),     0.34363,       0.44234,       0.16251,       0.46802,       -0.12454,       -0.11567,       0.19605
(256, 381),     0.78447,       -0.20606,       0.46089,       -0.07976,       0.23468,       -0.01868,       0.19592
(23, 386),     0.18646,       0.84765,       -0.0614,       0.23552,       0.0174,       -0.05099,       0.19577
(26, 259),     0.37797,       0.82223,       -0.10074,       0.39492,       -0.11208,       -0.20806,       0.19571
(22, 110),     -0.04444,       0.42158,       0.22869,       0.04121,       0.26598,       0.26013,       0.19553
(28, 334),     0.27648,       0.39434,       0.08008,       0.57096,       -0.06332,       -0.08563,       0.19548
(53, 398),     0.51884,       0.43898,       0.06056,       0.39633,       -0.05587,       -0.18624,       0.19543
(55, 388),     0.65895,       0.40883,       0.02014,       0.37226,       -0.0734,       -0.21526,       0.19525
(70, 387),     0.27692,       0.40952,       0.14701,       0.14578,       0.02662,       0.16292,       0.19479
(158, 339),     0.29256,       0.41554,       0.33393,       0.28211,       -0.12683,       -0.03381,       0.19392
(22, 386),     0.26019,       0.85559,       -0.08155,       0.29888,       -0.08234,       -0.08798,       0.1938
(105, 260),     0.638,       0.32342,       0.10895,       0.16571,       -0.08046,       0.00714,       0.19379
(52, 388),     0.60604,       0.39008,       0.058,       0.34011,       -0.07464,       -0.15693,       0.19378
(30, 255),     0.20846,       0.46824,       0.28088,       0.2645,       -0.01273,       -0.04856,       0.19347
(35, 353),     0.08981,       0.39574,       0.25292,       0.16628,       0.10494,       0.151,       0.19345
(7, 283),     0.19143,       0.59923,       0.11078,       0.4151,       0.06371,       -0.2202,       0.19334
(7, 22),     -0.02919,       0.40493,       0.40677,       0.16163,       0.08454,       0.13109,       0.19329
(112, 259),     0.38514,       0.78598,       -0.04237,       0.44881,       -0.20712,       -0.2112,       0.19321
(35, 258),     0.1477,       0.21982,       0.14792,       0.10723,       0.36591,       0.16946,       0.19301
(26, 276),     0.29648,       0.75441,       -0.07848,       0.34775,       -0.00253,       -0.16209,       0.19259
(163, 286),     0.00379,       0.44024,       0.07032,       0.38777,       0.14229,       0.1091,       0.19225
(25, 383),     0.14795,       0.52554,       0.20299,       0.28058,       -0.02849,       0.0245,       0.19218
(158, 381),     0.26455,       0.36891,       0.37699,       0.41455,       -0.18756,       -0.08545,       0.192
(252, 382),     0.45686,       0.50002,       0.06224,       0.18706,       0.09227,       -0.14676,       0.19195
(252, 263),     -0.1471,       0.49352,       0.22495,       0.12046,       0.24573,       0.21399,       0.19193
(23, 190),     0.45126,       0.87685,       -0.31687,       0.32811,       0.03074,       -0.21859,       0.19192
(23, 417),     0.38568,       -0.02486,       0.30374,       -0.06638,       0.42424,       0.1272,       0.1916
(263, 414),     0.04807,       0.33053,       0.1,       0.22449,       0.21503,       0.23043,       0.19142
(153, 257),     0.28672,       0.82509,       -0.13539,       0.32645,       0.00493,       -0.15947,       0.19139
(65, 359),     0.61028,       0.43629,       0.0362,       0.42428,       -0.1129,       -0.24649,       0.19128
(339, 359),     -0.2186,       0.59949,       0.20642,       0.11677,       0.15216,       0.29032,       0.19109
(258, 300),     0.39035,       0.34444,       0.01882,       0.21829,       -0.16929,       0.34318,       0.19097
(161, 252),     0.07135,       0.5461,       0.37363,       0.34827,       -0.10716,       -0.08745,       0.19079
(107, 467),     0.71871,       0.36264,       -0.02193,       0.40375,       -0.14007,       -0.17879,       0.19072
(283, 353),     -0.11864,       -0.13244,       -0.25806,       0.68325,       0.45359,       0.5165,       0.1907
(70, 386),     0.26506,       0.44181,       0.11585,       0.14635,       0.03504,       0.13928,       0.19057
(25, 417),     0.51098,       -0.26749,       0.22674,       0.04992,       0.34001,       0.28215,       0.19039
(258, 276),     0.30105,       0.53473,       0.01564,       0.35192,       -0.12505,       0.06378,       0.19034
(133, 286),     0.30534,       0.30219,       -0.09963,       0.53385,       0.01198,       0.08795,       0.19028
(56, 253),     0.32951,       0.46742,       0.24719,       0.53617,       -0.1489,       -0.29104,       0.19006
(22, 414),     0.19346,       0.42704,       -0.23877,       0.31813,       0.2803,       0.15976,       0.18999
(258, 336),     0.30895,       0.29199,       -0.29697,       0.73789,       0.11403,       -0.01635,       0.18992
(112, 276),     0.28965,       0.7165,       -0.03628,       0.37672,       -0.07243,       -0.13538,       0.1898
(374, 383),     0.12,       0.73937,       -0.02287,       0.10576,       0.05805,       0.13793,       0.18971
(124, 282),     -0.01933,       0.25054,       0.09886,       0.33943,       0.30904,       0.15786,       0.1894
(153, 300),     0.27688,       0.7484,       -0.09309,       0.31976,       -0.02705,       -0.08867,       0.18937
(161, 300),     0.30295,       0.55387,       0.14475,       0.44482,       -0.16759,       -0.14367,       0.18919
(156, 293),     0.03848,       0.31305,       0.09085,       0.30552,       0.26384,       0.12339,       0.18919
(386, 388),     -0.42542,       0.19388,       0.20328,       0.32548,       0.40752,       0.43034,       0.18918
(463, 466),     -0.23584,       0.612,       0.13941,       -0.00046,       0.3459,       0.27347,       0.18908
(110, 190),     0.21304,       0.78692,       -0.13198,       0.07753,       0.24256,       -0.05429,       0.18896
(144, 300),     0.25747,       0.76096,       -0.04997,       0.3141,       0.00043,       -0.14999,       0.18883
(247, 383),     0.26278,       0.35202,       0.26193,       0.34994,       -0.07784,       -0.01598,       0.18881
(263, 383),     0.19959,       0.56148,       0.02296,       0.24933,       -0.02335,       0.12273,       0.18879
(341, 383),     0.01287,       0.61373,       -0.00132,       0.06128,       0.1673,       0.27832,       0.1887
(124, 265),     0.28332,       0.21033,       0.27599,       0.38553,       -0.0183,       -0.00505,       0.18864
(30, 260),     0.22888,       0.45806,       0.25139,       0.21474,       -0.01153,       -0.00978,       0.18863
(380, 398),     0.13216,       0.8013,       0.12242,       -0.10184,       0.32529,       -0.14882,       0.18842
(24, 386),     0.1298,       0.83923,       -0.03444,       0.20721,       0.02859,       -0.03997,       0.1884
(243, 286),     0.3575,       0.35415,       -0.10092,       0.49893,       0.00622,       0.01436,       0.18837
(63, 414),     0.47287,       0.45068,       0.0511,       0.3009,       -0.06277,       -0.08346,       0.18822
(63, 353),     0.48607,       0.30704,       0.14771,       0.24229,       -0.07261,       0.01844,       0.18816
(247, 282),     0.06369,       0.28666,       0.16664,       0.52336,       0.13583,       -0.04751,       0.18811
(252, 374),     0.45956,       0.04446,       0.19845,       0.42898,       -0.03798,       0.03507,       0.18809
(380, 383),     0.09063,       0.69799,       -0.01699,       0.10381,       0.07107,       0.18158,       0.18802
(160, 390),     0.02746,       0.52423,       0.36437,       0.19357,       -0.03586,       0.05273,       0.18775
(46, 300),     0.22693,       0.39198,       0.17934,       0.28282,       -0.0736,       0.11879,       0.18771
(29, 334),     0.25458,       0.45672,       0.08413,       0.53263,       -0.08622,       -0.1159,       0.18766
(144, 257),     0.11773,       0.78485,       -0.05452,       0.25513,       0.14795,       -0.12643,       0.18745
(293, 417),     0.53049,       0.50902,       -0.11899,       0.23667,       -0.13431,       0.10064,       0.18725
(70, 334),     0.0183,       0.3446,       0.15747,       0.25733,       0.20564,       0.13992,       0.18721
(383, 387),     0.13771,       0.49201,       0.22299,       0.04901,       -0.13294,       0.35438,       0.18719
(23, 414),     0.11123,       0.45492,       -0.20373,       0.28309,       0.32314,       0.15437,       0.18717
(254, 398),     0.059,       0.75971,       0.20918,       -0.18014,       0.35794,       -0.08278,       0.18715
(259, 296),     0.13162,       0.21146,       -0.49045,       0.84021,       0.27785,       0.15067,       0.18689
(154, 417),     0.5352,       -0.31806,       0.13557,       0.08394,       0.31377,       0.37081,       0.18687
(124, 130),     0.61215,       0.16761,       -0.04549,       0.05207,       -0.19579,       0.53008,       0.18677
(387, 466),     -0.53231,       -0.0267,       0.06809,       0.57929,       0.39306,       0.63815,       0.1866
(255, 380),     0.50589,       0.23896,       -0.02963,       0.30436,       -0.01928,       0.11675,       0.18617
(373, 383),     0.13234,       0.77219,       -0.03521,       0.09218,       0.04673,       0.10853,       0.18613
(254, 373),     0.62333,       -0.11134,       0.42337,       0.22957,       0.14806,       -0.19667,       0.18605
(26, 414),     0.31662,       0.33583,       -0.24563,       0.41005,       0.15197,       0.14664,       0.18591
(46, 385),     0.30992,       0.51975,       0.04282,       0.23891,       -0.02999,       0.03269,       0.18568
(70, 362),     0.29691,       0.34779,       0.2449,       0.26428,       -0.02728,       -0.01703,       0.18493
(130, 286),     0.08909,       0.10943,       0.1213,       0.48011,       0.15575,       0.1524,       0.18468
(63, 293),     0.25085,       0.44983,       0.11309,       0.23451,       -0.07917,       0.13872,       0.18464
(382, 383),     -0.03822,       0.64252,       0.01632,       0.05175,       0.14305,       0.29147,       0.18448
(145, 257),     0.18882,       0.81828,       -0.11948,       0.25006,       0.11655,       -0.14765,       0.18443
(53, 70),     0.27352,       0.28549,       0.39899,       0.11269,       -0.00516,       0.04095,       0.18441
(249, 383),     0.1639,       0.75443,       -0.06838,       0.16679,       0.01858,       0.07002,       0.18422
(247, 276),     0.14578,       0.50725,       0.23322,       0.39244,       -0.08227,       -0.09225,       0.18403
(46, 388),     0.31998,       0.43144,       0.12932,       0.1917,       -0.07013,       0.09889,       0.18353
(383, 390),     0.13164,       0.78281,       -0.05482,       0.1049,       0.051,       0.08329,       0.18314
(110, 386),     0.02607,       0.79208,       0.0534,       0.21838,       0.0122,       -0.00571,       0.18274
(158, 380),     0.21238,       0.43401,       0.3445,       0.39247,       -0.19848,       -0.09094,       0.18232
(159, 300),     0.40863,       0.50625,       0.08938,       0.38994,       -0.23696,       -0.06586,       0.1819
(46, 190),     0.41039,       0.23417,       0.11377,       0.14092,       0.0004,       0.19156,       0.18187
(29, 293),     0.28256,       0.48431,       0.14188,       0.47676,       -0.18195,       -0.11373,       0.18164
(110, 259),     0.09105,       0.75382,       0.00986,       0.24071,       0.12436,       -0.13028,       0.18159
(254, 390),     0.23157,       0.02928,       0.1,       0.4472,       -0.01784,       0.29922,       0.18157
(243, 259),     0.33798,       0.7162,       0.02767,       0.44471,       -0.22872,       -0.2088,       0.18151
(158, 382),     0.27887,       0.31698,       0.40201,       0.33004,       -0.18508,       -0.05613,       0.18112
(130, 258),     -0.01598,       0.27054,       0.15265,       0.36739,       0.19009,       0.12136,       0.18101
(33, 283),     0.14877,       0.40436,       0.21696,       0.43821,       0.05531,       -0.17843,       0.18086
(353, 398),     -0.01946,       0.54377,       -0.05794,       0.12852,       0.19316,       0.29533,       0.18056
(63, 276),     0.338,       0.37531,       0.13926,       0.20493,       -0.07775,       0.10331,       0.18051
(157, 276),     0.30714,       0.46641,       0.11165,       0.47725,       -0.17742,       -0.10377,       0.18021
(124, 283),     -0.01293,       0.37423,       0.13886,       0.3105,       0.17768,       0.09236,       0.18012
(253, 254),     0.46108,       0.24213,       -0.11405,       0.19095,       0.12069,       0.17667,       0.17958
(23, 385),     0.22239,       0.80458,       -0.15286,       0.23817,       0.0438,       -0.07954,       0.17942
(56, 282),     0.22058,       0.29521,       0.09016,       0.58086,       0.00062,       -0.11109,       0.17939
(70, 463),     0.28659,       0.31452,       0.25799,       0.24517,       -0.02032,       -0.00888,       0.17918
(130, 353),     0.10237,       0.52561,       0.264,       0.2577,       -0.06462,       -0.01041,       0.17911
(26, 386),     0.34209,       0.84927,       -0.09683,       0.41669,       -0.25221,       -0.18475,       0.17904
(29, 359),     0.31164,       0.31383,       0.28344,       0.21431,       0.00191,       -0.05165,       0.17891
(46, 260),     0.29542,       0.39131,       0.19268,       0.11977,       -0.02107,       0.09505,       0.17886
(145, 300),     0.24948,       0.75348,       -0.09802,       0.3001,       -0.0084,       -0.12725,       0.17823
(53, 66),     0.19524,       -0.24864,       0.34762,       0.17626,       0.5729,       0.02592,       0.17822
(35, 257),     0.07931,       0.48721,       0.10175,       -0.00277,       0.35269,       0.051,       0.1782
(56, 254),     0.37347,       0.40766,       0.23399,       0.48918,       -0.13691,       -0.29843,       0.17816
(163, 257),     0.05108,       0.70609,       0.02682,       0.29113,       0.10971,       -0.11777,       0.17784
(35, 124),     0.64778,       0.50592,       -0.28415,       0.45658,       0.01274,       -0.27284,       0.17767
(66, 265),     0.67412,       0.39687,       -0.00886,       0.50817,       -0.12187,       -0.38273,       0.17762
(124, 295),     0.0022,       0.06711,       0.13973,       0.28154,       0.36838,       0.2066,       0.17759
(22, 276),     0.26253,       0.77033,       -0.13144,       0.31504,       0.05216,       -0.20332,       0.17755
(158, 276),     0.36018,       0.4933,       0.09449,       0.48664,       -0.22601,       -0.14376,       0.17747
(53, 384),     0.53586,       0.4573,       -0.03077,       0.32835,       -0.04983,       -0.1764,       0.17742
(66, 286),     0.72045,       0.38381,       -0.07833,       0.31482,       -0.00484,       -0.27167,       0.17737
(110, 385),     0.05355,       0.72843,       -0.00768,       0.248,       0.05124,       -0.00943,       0.17735
(249, 263),     -0.42006,       0.84441,       0.48228,       -0.28706,       -0.0018,       0.44523,       0.17717
(255, 384),     -0.19629,       0.64446,       0.18733,       0.02297,       0.21692,       0.18478,       0.1767
(46, 276),     0.16149,       0.4121,       0.18332,       0.29041,       -0.05799,       0.07045,       0.17663
(22, 259),     0.28848,       0.82965,       -0.16301,       0.28658,       0.02904,       -0.2124,       0.17639
(133, 259),     0.30004,       0.71582,       0.03552,       0.43921,       -0.23234,       -0.2026,       0.17594
(156, 334),     0.00712,       0.14579,       0.09394,       0.31944,       0.37224,       0.11637,       0.17582
(193, 247),     0.35015,       0.319,       -0.02823,       0.19178,       0.06107,       0.16039,       0.17569
(161, 253),     0.03561,       0.56676,       0.36442,       0.25312,       -0.08472,       -0.08124,       0.17566
(124, 359),     0.12568,       0.46911,       0.2798,       0.08384,       -0.04679,       0.14195,       0.1756
(46, 296),     0.00166,       0.24451,       0.13841,       0.31146,       0.24062,       0.11692,       0.1756
