Comparing the following files: 
kelly_front_s1_v2/,  kelly_low_s1_v2/,  kelly_right_threequarter_s1_v2/,  kelly_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s1_v2_vs_kelly_low_s1_v2,  kelly_front_s1_v2_vs_kelly_right_threequarter_s1_v2,  kelly_front_s1_v2_vs_kelly_left_threequarter_s1_v2,  kelly_low_s1_v2_vs_kelly_right_threequarter_s1_v2,  kelly_low_s1_v2_vs_kelly_left_threequarter_s1_v2,  kelly_right_threequarter_s1_v2_vs_kelly_left_threequarter_s1_v2,  average
(53, 374),     0.72086,       0.87963,       0.35126,       0.7746,       0.60934,       0.3478,       0.61391
(53, 380),     0.7066,       0.87345,       0.3549,       0.77409,       0.60051,       0.37318,       0.61379
(263, 285),     0.76142,       0.72241,       0.43599,       0.68078,       0.63777,       0.4392,       0.61293
(260, 295),     0.80039,       0.56046,       0.53178,       0.67205,       0.63307,       0.47975,       0.61292
(30, 53),     0.57406,       0.40656,       0.58765,       0.81612,       0.63403,       0.65869,       0.61285
(255, 388),     0.76654,       0.89846,       0.46033,       0.77009,       0.30946,       0.47192,       0.6128
(24, 65),     0.71127,       0.8665,       0.54532,       0.66155,       0.32144,       0.56933,       0.61257
(22, 157),     0.70052,       0.86058,       0.33156,       0.73067,       0.45646,       0.59164,       0.61191
(173, 190),     0.81758,       0.67485,       0.42667,       0.84954,       0.5508,       0.35199,       0.6119
(283, 384),     0.88898,       0.6724,       0.59615,       0.80527,       0.47574,       0.23015,       0.61145
(257, 339),     0.4887,       0.88353,       0.70038,       0.45036,       0.48796,       0.65774,       0.61145
(7, 52),     0.64947,       0.5314,       0.61767,       0.71762,       0.54098,       0.61128,       0.6114
(255, 386),     0.5354,       0.86126,       0.464,       0.71141,       0.49315,       0.60172,       0.61116
(334, 381),     0.6539,       0.69125,       0.64833,       0.53111,       0.55341,       0.58862,       0.6111
(282, 467),     0.76464,       0.5309,       0.33246,       0.79437,       0.58459,       0.65849,       0.61091
(7, 66),     0.83333,       0.70052,       0.50671,       0.72888,       0.44503,       0.45078,       0.61088
(398, 463),     0.7127,       0.82622,       0.33254,       0.81443,       0.46501,       0.51422,       0.61085
(63, 339),     0.74825,       0.90351,       0.32244,       0.77565,       0.57478,       0.33952,       0.61069
(55, 386),     0.85613,       0.80145,       0.34385,       0.71618,       0.54714,       0.39848,       0.61054
(29, 158),     0.87856,       0.7655,       0.3042,       0.79595,       0.42327,       0.49413,       0.61027
(66, 362),     0.77365,       0.86513,       0.44769,       0.69068,       0.59089,       0.2916,       0.60994
(283, 374),     0.68778,       0.68543,       0.67765,       0.55555,       0.51465,       0.53822,       0.60988
(339, 466),     0.54941,       0.86318,       0.64615,       0.6787,       0.26449,       0.65652,       0.60974
(255, 259),     0.51649,       0.84873,       0.6986,       0.51149,       0.43698,       0.64566,       0.60966
(27, 70),     0.49368,       0.541,       0.71026,       0.5502,       0.6459,       0.71622,       0.60954
(63, 373),     0.73914,       0.89801,       0.30736,       0.77865,       0.58756,       0.34309,       0.60897
(163, 246),     0.66592,       0.8829,       0.43388,       0.54948,       0.48823,       0.6322,       0.60877
(26, 161),     0.70615,       0.88398,       0.45867,       0.60509,       0.44499,       0.55134,       0.60837
(296, 414),     0.7599,       0.60268,       0.56383,       0.5831,       0.53343,       0.60702,       0.60833
(157, 159),     0.55012,       0.82306,       0.49652,       0.61141,       0.50283,       0.66593,       0.60831
(153, 161),     0.64632,       0.88028,       0.46271,       0.51877,       0.56895,       0.57141,       0.60807
(336, 463),     0.72815,       0.73666,       0.62959,       0.44845,       0.43965,       0.66548,       0.608
(28, 53),     0.54318,       0.54543,       0.47885,       0.82567,       0.57798,       0.67581,       0.60782
(26, 56),     0.59727,       0.91416,       0.46787,       0.68211,       0.39888,       0.58458,       0.60748
(65, 161),     0.82062,       0.58719,       0.46063,       0.81624,       0.42642,       0.53356,       0.60744
(105, 341),     0.71114,       0.88021,       0.42111,       0.70311,       0.56466,       0.36325,       0.60725
(283, 359),     0.7891,       0.58856,       0.36305,       0.75618,       0.49768,       0.64777,       0.60706
(107, 341),     0.79889,       0.85873,       0.45153,       0.6676,       0.55988,       0.30559,       0.60704
(276, 359),     0.78756,       0.54631,       0.43291,       0.76383,       0.54241,       0.56681,       0.60664
(286, 334),     0.67934,       0.43907,       0.6257,       0.78681,       0.63764,       0.47031,       0.60648
(285, 359),     0.80407,       0.68862,       0.52335,       0.58566,       0.63901,       0.39814,       0.60647
(105, 382),     0.71636,       0.87977,       0.4053,       0.72051,       0.57278,       0.34389,       0.60643
(29, 247),     0.69559,       0.81002,       0.44599,       0.71969,       0.48209,       0.48345,       0.60614
(24, 246),     0.67619,       0.88133,       0.48937,       0.55162,       0.42163,       0.61507,       0.60587
(190, 243),     0.63087,       0.89112,       0.45639,       0.72407,       0.3745,       0.55789,       0.60581
(33, 247),     0.7413,       0.51538,       0.59926,       0.67739,       0.58073,       0.52064,       0.60578
(28, 157),     0.78469,       0.75122,       0.31493,       0.78162,       0.53025,       0.47052,       0.60554
(63, 386),     0.68902,       0.81974,       0.30353,       0.79319,       0.552,       0.47392,       0.60523
(336, 382),     0.67486,       0.74141,       0.67982,       0.42045,       0.43583,       0.67873,       0.60518
(65, 382),     0.72835,       0.83547,       0.50535,       0.67462,       0.56035,       0.32396,       0.60468
(258, 293),     0.71403,       0.53293,       0.69655,       0.80348,       0.50741,       0.37337,       0.60463
(25, 52),     0.66737,       0.58458,       0.53671,       0.72188,       0.48736,       0.62925,       0.60452
(257, 296),     0.64556,       0.47618,       0.31258,       0.86742,       0.69128,       0.63121,       0.60404
(105, 387),     0.7658,       0.82098,       0.29528,       0.78364,       0.58077,       0.37193,       0.60307
(282, 380),     0.67526,       0.70484,       0.67918,       0.50073,       0.43352,       0.62288,       0.60274
(25, 29),     0.47514,       0.82421,       0.60521,       0.66386,       0.40228,       0.64376,       0.60241
(27, 46),     0.48657,       0.49189,       0.60694,       0.75385,       0.5937,       0.68113,       0.60235
(296, 362),     0.71091,       0.67631,       0.64677,       0.45541,       0.48822,       0.63586,       0.60225
(107, 255),     0.86051,       0.82625,       0.38002,       0.72046,       0.60197,       0.22323,       0.60207
(105, 112),     0.65824,       0.84899,       0.56647,       0.59783,       0.36612,       0.57107,       0.60145
(253, 417),     0.61907,       0.61786,       0.50679,       0.65683,       0.73667,       0.47089,       0.60135
(66, 388),     0.81689,       0.80694,       0.32376,       0.75629,       0.60649,       0.29575,       0.60102
(384, 385),     0.33691,       0.76965,       0.53809,       0.74284,       0.51421,       0.70419,       0.60098
(107, 390),     0.83469,       0.82476,       0.38831,       0.73952,       0.58348,       0.23264,       0.60057
(55, 381),     0.79522,       0.83953,       0.43031,       0.70369,       0.55612,       0.27823,       0.60052
(466, 467),     0.82421,       0.80337,       0.48658,       0.87107,       0.33095,       0.28533,       0.60025
(105, 390),     0.7885,       0.86054,       0.33641,       0.75768,       0.59675,       0.26094,       0.60014
(105, 255),     0.79191,       0.86403,       0.34601,       0.74544,       0.59204,       0.26141,       0.60014
(173, 243),     0.73595,       0.82186,       0.39028,       0.8202,       0.37915,       0.45302,       0.60008
(29, 30),     0.70504,       0.8427,       0.3898,       0.74298,       0.48675,       0.43187,       0.59986
(55, 373),     0.81434,       0.8136,       0.40679,       0.73346,       0.58084,       0.24998,       0.59984
(25, 66),     0.85044,       0.74621,       0.38342,       0.75648,       0.39011,       0.46937,       0.59934
(27, 112),     0.5312,       0.86218,       0.5285,       0.63617,       0.39687,       0.63977,       0.59911
(105, 173),     0.71078,       0.69319,       0.49645,       0.6582,       0.4359,       0.5996,       0.59902
(63, 381),     0.66184,       0.8389,       0.3357,       0.76509,       0.57258,       0.41766,       0.59863
(107, 388),     0.85675,       0.81175,       0.31718,       0.76346,       0.56218,       0.28046,       0.59863
(26, 63),     0.66797,       0.83908,       0.58614,       0.57292,       0.37014,       0.55096,       0.59787
(26, 65),     0.60179,       0.86873,       0.54204,       0.60339,       0.31507,       0.65567,       0.59778
(52, 398),     0.69971,       0.82656,       0.40337,       0.70914,       0.59858,       0.3488,       0.59769
(260, 300),     0.7319,       0.45876,       0.68573,       0.58555,       0.69617,       0.42705,       0.59753
(25, 124),     0.62329,       0.74178,       0.52619,       0.58047,       0.50039,       0.61107,       0.5972
(276, 390),     0.75669,       0.57122,       0.65955,       0.61075,       0.57832,       0.40653,       0.59718
(28, 190),     0.5588,       0.8392,       0.50832,       0.61496,       0.46321,       0.59558,       0.59668
(52, 341),     0.6968,       0.84685,       0.46052,       0.67911,       0.55394,       0.34248,       0.59662
(33, 124),     0.84335,       0.74876,       0.44172,       0.65122,       0.43202,       0.46128,       0.59639
(112, 161),     0.69022,       0.87322,       0.4457,       0.60944,       0.43724,       0.52236,       0.59636
(27, 246),     0.66503,       0.51649,       0.48788,       0.77413,       0.67941,       0.45468,       0.59627
(52, 382),     0.6993,       0.84638,       0.44616,       0.69507,       0.5655,       0.32402,       0.59607
(53, 381),     0.67809,       0.8506,       0.35584,       0.74514,       0.57562,       0.36867,       0.59566
(254, 276),     0.72788,       0.63411,       0.66184,       0.51368,       0.5728,       0.46126,       0.59526
(52, 386),     0.7372,       0.79764,       0.31185,       0.72669,       0.59882,       0.39884,       0.59517
(258, 388),     0.77383,       0.7871,       0.20331,       0.82267,       0.55989,       0.42386,       0.59511
(63, 256),     0.64816,       0.83289,       0.36122,       0.72894,       0.56019,       0.43509,       0.59442
(65, 255),     0.79322,       0.79537,       0.41447,       0.6873,       0.63135,       0.24325,       0.59416
(22, 46),     0.67343,       0.83713,       0.57626,       0.56776,       0.36361,       0.545,       0.59386
(296, 382),     0.67923,       0.69085,       0.65806,       0.43112,       0.45468,       0.64837,       0.59372
(293, 380),     0.66061,       0.66844,       0.63551,       0.54969,       0.63816,       0.40776,       0.59336
(28, 155),     0.54455,       0.9046,       0.44566,       0.59886,       0.50907,       0.5571,       0.59331
(53, 385),     0.67617,       0.82106,       0.30288,       0.74205,       0.56494,       0.45183,       0.59315
(276, 385),     0.91172,       0.81797,       0.43753,       0.84537,       0.34774,       0.19092,       0.59188
(112, 243),     0.69406,       0.93605,       0.42694,       0.63237,       0.39401,       0.46638,       0.59164
(33, 53),     0.63693,       0.32195,       0.56532,       0.76819,       0.64671,       0.60676,       0.59098
(66, 249),     0.8093,       0.80034,       0.3658,       0.72984,       0.61675,       0.22337,       0.5909
(28, 133),     0.49384,       0.88297,       0.4818,       0.5908,       0.50681,       0.58883,       0.59084
(380, 388),     0.32237,       0.82835,       0.42794,       0.59016,       0.68126,       0.69387,       0.59066
(24, 27),     0.47418,       0.86595,       0.48372,       0.65728,       0.44871,       0.61267,       0.59042
(66, 463),     0.7658,       0.85599,       0.43017,       0.66229,       0.56853,       0.25973,       0.59042
(53, 256),     0.66295,       0.8444,       0.37819,       0.70851,       0.55508,       0.39109,       0.59004
(53, 384),     0.65933,       0.83373,       0.31167,       0.73795,       0.56296,       0.43455,       0.59003
(158, 334),     0.79243,       0.6974,       0.54299,       0.82677,       0.4085,       0.26668,       0.58913
(66, 154),     0.71406,       0.89298,       0.42995,       0.64068,       0.31902,       0.53388,       0.58843
(300, 390),     0.7531,       0.5389,       0.66293,       0.53058,       0.71196,       0.33261,       0.58835
(65, 390),     0.75916,       0.78229,       0.41952,       0.70861,       0.6133,       0.24663,       0.58825
(7, 159),     0.46759,       0.77176,       0.45294,       0.71987,       0.53907,       0.57794,       0.5882
(258, 296),     0.67979,       0.44974,       0.26503,       0.84944,       0.62571,       0.65897,       0.58811
(296, 463),     0.70034,       0.67475,       0.59687,       0.46776,       0.46801,       0.61684,       0.58743
(65, 387),     0.79707,       0.77201,       0.33748,       0.68853,       0.60846,       0.32063,       0.58736
(25, 33),     0.66473,       0.8971,       0.50391,       0.59721,       0.38238,       0.47784,       0.5872
(285, 336),     0.55215,       0.77674,       0.54046,       0.5017,       0.57416,       0.5779,       0.58718
(154, 161),     0.63224,       0.86546,       0.44229,       0.51775,       0.5439,       0.51799,       0.58661
(249, 387),     0.29075,       0.75322,       0.49933,       0.71763,       0.51724,       0.73889,       0.58618
(53, 339),     0.71657,       0.87694,       0.32295,       0.73378,       0.58503,       0.27956,       0.58581
(53, 373),     0.71165,       0.86957,       0.31362,       0.74416,       0.59391,       0.28039,       0.58555
(256, 388),     0.33792,       0.76391,       0.35222,       0.73072,       0.65765,       0.67014,       0.58543
(63, 255),     0.73302,       0.89302,       0.29134,       0.74577,       0.55745,       0.29195,       0.58542
(257, 282),     0.58073,       0.43697,       0.36852,       0.82536,       0.60773,       0.69084,       0.58503
(63, 154),     0.68272,       0.83232,       0.54581,       0.58507,       0.36483,       0.49858,       0.58489
(254, 417),     0.67223,       0.63367,       0.47478,       0.62496,       0.71803,       0.38408,       0.58462
(362, 387),     0.34421,       0.78721,       0.37207,       0.74296,       0.61618,       0.64429,       0.58449
(22, 28),     0.53293,       0.90142,       0.41783,       0.64696,       0.43885,       0.56832,       0.58438
(105, 362),     0.69176,       0.873,       0.37202,       0.69708,       0.5533,       0.31879,       0.58433
(46, 130),     0.62077,       0.37172,       0.67966,       0.76708,       0.57018,       0.49585,       0.58421
(63, 390),     0.72719,       0.89048,       0.27051,       0.75467,       0.56928,       0.29297,       0.58418
(63, 398),     0.63402,       0.84391,       0.30988,       0.74657,       0.53742,       0.43192,       0.58395
(155, 161),     0.63893,       0.85295,       0.4404,       0.5446,       0.51618,       0.50956,       0.58377
(56, 105),     0.61096,       0.4728,       0.4518,       0.74928,       0.54509,       0.67251,       0.58374
(124, 246),     0.85663,       0.77892,       0.42448,       0.68274,       0.36923,       0.38954,       0.58359
(124, 130),     0.77989,       0.70494,       0.42456,       0.65711,       0.45087,       0.48365,       0.5835
(66, 173),     0.73461,       0.78801,       0.36134,       0.67569,       0.37485,       0.56386,       0.58306
(107, 382),     0.77735,       0.84249,       0.42747,       0.65158,       0.53375,       0.26538,       0.583
(260, 283),     0.62001,       0.40059,       0.33132,       0.84139,       0.61777,       0.68603,       0.58285
(384, 414),     0.84849,       0.74338,       0.30289,       0.74865,       0.44632,       0.40613,       0.58264
(70, 253),     0.55068,       0.76988,       0.36555,       0.67302,       0.62048,       0.51611,       0.58262
(260, 336),     0.78052,       0.57355,       0.57011,       0.58738,       0.67081,       0.30877,       0.58186
(70, 254),     0.57034,       0.79302,       0.34902,       0.67811,       0.62422,       0.47589,       0.58177
(26, 27),     0.4738,       0.87463,       0.51119,       0.60454,       0.37962,       0.64258,       0.58106
(105, 388),     0.759,       0.81083,       0.27612,       0.75646,       0.57937,       0.30332,       0.58085
(254, 300),     0.73088,       0.56796,       0.6582,       0.45363,       0.69563,       0.37595,       0.58037
(293, 353),     0.57122,       0.36675,       0.5371,       0.74543,       0.55999,       0.69846,       0.57983
(255, 466),     0.73947,       0.88979,       0.45471,       0.74244,       0.21232,       0.44017,       0.57982
(63, 387),     0.6766,       0.81991,       0.26179,       0.76441,       0.55181,       0.40277,       0.57955
(252, 384),     0.59701,       0.87013,       0.54243,       0.48992,       0.2854,       0.69104,       0.57932
(258, 339),     0.52206,       0.89207,       0.54418,       0.41226,       0.56876,       0.53068,       0.57834
(30, 247),     0.68251,       0.74019,       0.47592,       0.67872,       0.45877,       0.43341,       0.57825
(22, 154),     0.66907,       0.76899,       0.49784,       0.53597,       0.36333,       0.63396,       0.57819
(65, 362),     0.70902,       0.81539,       0.47044,       0.64705,       0.54259,       0.28383,       0.57805
(46, 153),     0.71212,       0.82345,       0.50955,       0.60762,       0.36154,       0.45277,       0.57784
(66, 466),     0.80628,       0.78436,       0.31858,       0.72318,       0.60055,       0.23242,       0.57756
(52, 154),     0.58668,       0.82409,       0.51273,       0.60254,       0.3496,       0.58964,       0.57755
(55, 158),     0.93444,       0.82494,       0.25534,       0.89054,       0.24862,       0.31128,       0.57753
(334, 341),     0.6068,       0.67179,       0.60858,       0.51332,       0.53648,       0.52683,       0.5773
(56, 63),     0.54832,       0.50488,       0.49439,       0.76146,       0.52386,       0.63045,       0.57723
(105, 249),     0.76721,       0.83055,       0.30588,       0.7392,       0.58741,       0.23261,       0.57714
(252, 283),     0.6667,       0.68577,       0.63265,       0.4983,       0.49383,       0.48345,       0.57678
(55, 341),     0.79979,       0.82873,       0.41813,       0.65112,       0.51485,       0.24678,       0.57657
(27, 243),     0.53404,       0.83931,       0.48776,       0.61655,       0.39594,       0.58508,       0.57645
(63, 173),     0.69632,       0.68719,       0.53253,       0.61642,       0.36717,       0.55684,       0.57608
(55, 398),     0.84354,       0.80723,       0.366,       0.6635,       0.54657,       0.22825,       0.57585
(107, 249),     0.82939,       0.7939,       0.35098,       0.71837,       0.57049,       0.19104,       0.57569
(255, 258),     0.56295,       0.85198,       0.45579,       0.47307,       0.64208,       0.46827,       0.57569
(22, 27),     0.42732,       0.86838,       0.48428,       0.59967,       0.41969,       0.65422,       0.57559
(259, 260),     0.65164,       0.83503,       0.53121,       0.45168,       0.50602,       0.47757,       0.57552
(382, 398),     0.54143,       0.85501,       0.49862,       0.48097,       0.37152,       0.70542,       0.57549
(256, 295),     0.61448,       0.73685,       0.717,       0.3641,       0.32792,       0.69015,       0.57508
(70, 374),     0.54781,       0.75934,       0.3303,       0.68015,       0.6385,       0.49347,       0.57493
(158, 293),     0.76835,       0.685,       0.54026,       0.7933,       0.39204,       0.2673,       0.57437
(258, 336),     0.73238,       0.57504,       0.26544,       0.80313,       0.5923,       0.4759,       0.57403
(66, 414),     0.7963,       0.79713,       0.41621,       0.64666,       0.5862,       0.20093,       0.5739
(253, 414),     0.54493,       0.88569,       0.43978,       0.47339,       0.6394,       0.45832,       0.57359
(23, 27),     0.42954,       0.85992,       0.46145,       0.61511,       0.43959,       0.63464,       0.57338
(52, 255),     0.74047,       0.80884,       0.36004,       0.69258,       0.60693,       0.23021,       0.57318
(286, 296),     0.73294,       0.3957,       0.31747,       0.76724,       0.59214,       0.63318,       0.57311
(193, 243),     0.6141,       0.70735,       0.45663,       0.60857,       0.61478,       0.43658,       0.573
(28, 66),     0.67241,       0.47828,       0.29083,       0.80214,       0.52369,       0.6688,       0.57269
(66, 243),     0.61016,       0.86131,       0.46408,       0.59073,       0.3311,       0.57242,       0.57163
(52, 390),     0.72454,       0.7953,       0.35643,       0.71616,       0.60522,       0.23047,       0.57135
(265, 300),     0.64723,       0.49689,       0.55893,       0.54099,       0.53142,       0.65092,       0.57106
(27, 155),     0.47585,       0.86821,       0.46705,       0.55733,       0.46923,       0.58518,       0.57048
(66, 190),     0.63019,       0.79669,       0.42416,       0.61023,       0.35421,       0.60653,       0.57034
(249, 257),     0.35173,       0.82463,       0.61257,       0.45703,       0.51489,       0.65922,       0.57001
(27, 52),     0.48,       0.39153,       0.38044,       0.80298,       0.61502,       0.74975,       0.56995
(158, 296),     0.82313,       0.71907,       0.43071,       0.82277,       0.37068,       0.25255,       0.56982
(70, 339),     0.58706,       0.83125,       0.31253,       0.66261,       0.61197,       0.4131,       0.56975
(56, 133),     0.50331,       0.90843,       0.37669,       0.61121,       0.50001,       0.51686,       0.56942
(70, 154),     0.54312,       0.76104,       0.60628,       0.4489,       0.3881,       0.66213,       0.56826
(259, 296),     0.63814,       0.42967,       0.33322,       0.80345,       0.68997,       0.51493,       0.56823
(107, 466),     0.84113,       0.78379,       0.30549,       0.72078,       0.55243,       0.20515,       0.56813
(46, 253),     0.60472,       0.82139,       0.27951,       0.72905,       0.57651,       0.39762,       0.56813
(26, 53),     0.62638,       0.80988,       0.55955,       0.56586,       0.3077,       0.53927,       0.56811
(257, 359),     0.61535,       0.80011,       0.50678,       0.49174,       0.51298,       0.47909,       0.56768
(257, 263),     0.48961,       0.73849,       0.43556,       0.57948,       0.58167,       0.57848,       0.56721
(29, 130),     0.6167,       0.7977,       0.42096,       0.70916,       0.35625,       0.50177,       0.56709
(295, 398),     0.67104,       0.63429,       0.63832,       0.45657,       0.39401,       0.60737,       0.56693
(107, 362),     0.78443,       0.84068,       0.3947,       0.63201,       0.51872,       0.23011,       0.56677
(70, 252),     0.52274,       0.71945,       0.36314,       0.64942,       0.60943,       0.53562,       0.56663
(260, 282),     0.65139,       0.41231,       0.25417,       0.81551,       0.61143,       0.65478,       0.5666
(373, 466),     0.27862,       0.82314,       0.52893,       0.47511,       0.56045,       0.73033,       0.5661
(259, 339),     0.3539,       0.85606,       0.75481,       0.40751,       0.32007,       0.70377,       0.56602
(63, 249),     0.70778,       0.8735,       0.24877,       0.73701,       0.55779,       0.27079,       0.56594
(286, 336),     0.77422,       0.48789,       0.26839,       0.7599,       0.55946,       0.54458,       0.56574
(70, 373),     0.56138,       0.8028,       0.3064,       0.65498,       0.62744,       0.4379,       0.56515
(70, 380),     0.52453,       0.70637,       0.32444,       0.68152,       0.63178,       0.5188,       0.56457
(53, 386),     0.65375,       0.79672,       0.26274,       0.71247,       0.55866,       0.40238,       0.56445
(63, 388),     0.67948,       0.8323,       0.23709,       0.74427,       0.55049,       0.34085,       0.56408
(252, 463),     0.48916,       0.86862,       0.48001,       0.48013,       0.59413,       0.46953,       0.5636
(105, 265),     0.69641,       0.80549,       0.35593,       0.64047,       0.61491,       0.26666,       0.56331
(107, 157),     0.91386,       0.79351,       0.18942,       0.84858,       0.25364,       0.38068,       0.56328
(254, 257),     0.38209,       0.88221,       0.71604,       0.36805,       0.37231,       0.65742,       0.56302
(52, 362),     0.65587,       0.8271,       0.40398,       0.65991,       0.54282,       0.28742,       0.56285
(105, 190),     0.629,       0.70062,       0.50094,       0.60689,       0.37708,       0.56095,       0.56258
(63, 382),     0.61415,       0.80777,       0.30469,       0.7216,       0.53314,       0.39321,       0.56243
(28, 154),     0.53356,       0.90911,       0.36314,       0.60148,       0.45755,       0.50883,       0.56228
(52, 112),     0.51315,       0.80458,       0.54533,       0.57429,       0.33208,       0.60376,       0.5622
(24, 28),     0.59786,       0.90357,       0.32763,       0.70087,       0.41939,       0.42355,       0.56215
(105, 466),     0.75242,       0.80224,       0.26784,       0.73222,       0.57176,       0.24633,       0.56213
(29, 110),     0.3602,       0.83792,       0.58154,       0.57999,       0.36072,       0.65179,       0.56203
(252, 414),     0.47449,       0.89135,       0.48771,       0.37306,       0.62981,       0.51395,       0.56173
(276, 373),     0.72219,       0.59168,       0.60926,       0.54361,       0.56884,       0.33228,       0.56131
(46, 254),     0.61307,       0.84204,       0.26088,       0.7211,       0.57581,       0.35488,       0.5613
(353, 359),     0.73679,       0.46433,       0.54073,       0.66118,       0.6608,       0.30352,       0.56122
(53, 398),     0.61663,       0.83862,       0.29872,       0.70112,       0.54232,       0.36942,       0.56114
(380, 384),     0.52723,       0.85384,       0.53383,       0.38806,       0.36307,       0.70024,       0.56105
(105, 463),     0.67451,       0.85669,       0.35518,       0.65847,       0.53377,       0.28709,       0.56095
(65, 110),     0.71487,       0.83039,       0.42849,       0.66322,       0.2332,       0.49473,       0.56082
(7, 27),     0.44913,       0.77905,       0.45559,       0.6752,       0.52047,       0.48509,       0.56076
(28, 52),     0.50552,       0.47552,       0.35096,       0.74119,       0.56029,       0.73072,       0.5607
(27, 130),     0.71359,       0.85146,       0.34484,       0.73087,       0.33588,       0.3844,       0.56017
(27, 154),     0.45137,       0.87738,       0.41838,       0.55988,       0.46413,       0.58697,       0.55968
(254, 466),     0.36247,       0.79559,       0.58837,       0.66619,       0.33255,       0.61229,       0.55958
(23, 28),     0.53868,       0.89672,       0.34291,       0.65385,       0.43791,       0.48691,       0.5595
(28, 110),     0.65954,       0.90794,       0.3086,       0.73465,       0.38925,       0.35505,       0.55917
(66, 263),     0.7954,       0.76487,       0.32519,       0.69185,       0.59678,       0.18056,       0.55911
(105, 155),     0.62469,       0.83983,       0.48889,       0.56459,       0.3163,       0.51951,       0.55897
(66, 265),     0.73292,       0.76637,       0.39377,       0.57332,       0.6632,       0.22413,       0.55895
(66, 359),     0.82557,       0.78246,       0.3547,       0.64645,       0.59119,       0.15232,       0.55878
(63, 341),     0.60638,       0.80259,       0.32042,       0.69076,       0.52468,       0.40397,       0.55813
(144, 246),     0.59595,       0.86439,       0.40861,       0.43415,       0.47016,       0.57258,       0.55764
(256, 463),     0.43914,       0.88146,       0.5308,       0.34585,       0.64542,       0.50281,       0.55758
(255, 260),     0.43,       0.81886,       0.72684,       0.43039,       0.30537,       0.63318,       0.55744
(286, 463),     0.38137,       0.82731,       0.65596,       0.48761,       0.30125,       0.68976,       0.55721
(105, 359),     0.77908,       0.83098,       0.31022,       0.67832,       0.55506,       0.18816,       0.55697
(353, 466),     0.69109,       0.63292,       0.60432,       0.66039,       0.45969,       0.29133,       0.55662
(55, 255),     0.83297,       0.77337,       0.34392,       0.65038,       0.57318,       0.16378,       0.55627
(257, 390),     0.31122,       0.85885,       0.69833,       0.3606,       0.41166,       0.69643,       0.55618
(65, 249),     0.73627,       0.74437,       0.38017,       0.6729,       0.60073,       0.20253,       0.55616
(53, 382),     0.63206,       0.82749,       0.32555,       0.68928,       0.5273,       0.33292,       0.55577
(334, 362),     0.59344,       0.63081,       0.59694,       0.49011,       0.52019,       0.50216,       0.55561
(300, 373),     0.71355,       0.54847,       0.61395,       0.46412,       0.70269,       0.29046,       0.55554
(70, 385),     0.49037,       0.72675,       0.31858,       0.63055,       0.60551,       0.56091,       0.55544
(65, 388),     0.7719,       0.73638,       0.32848,       0.651,       0.60019,       0.24465,       0.55543
(105, 414),     0.69727,       0.82726,       0.35409,       0.65013,       0.54922,       0.25303,       0.55517
(52, 387),     0.71608,       0.75826,       0.28192,       0.67304,       0.59701,       0.3034,       0.55495
(70, 255),     0.58987,       0.8465,       0.28892,       0.63491,       0.59778,       0.36973,       0.55462
(46, 374),     0.5956,       0.81862,       0.23573,       0.73033,       0.57887,       0.36529,       0.55407
(65, 463),     0.69874,       0.7978,       0.45551,       0.61694,       0.5106,       0.24311,       0.55378
(27, 33),     0.57554,       0.60468,       0.47233,       0.71813,       0.51074,       0.44104,       0.55374
(55, 387),     0.8392,       0.7356,       0.30492,       0.64129,       0.5238,       0.27454,       0.55322
(257, 336),     0.6891,       0.5617,       0.36818,       0.70745,       0.64899,       0.3437,       0.55319
(334, 382),     0.57386,       0.65147,       0.59906,       0.4683,       0.49641,       0.52967,       0.55313
(46, 252),     0.57714,       0.77411,       0.27904,       0.70979,       0.56103,       0.41746,       0.5531
(26, 190),     0.61772,       0.93064,       0.40036,       0.56521,       0.36904,       0.43323,       0.5527
(259, 385),     0.92356,       0.79664,       0.29051,       0.84552,       0.31331,       0.14362,       0.55219
(265, 336),     0.57416,       0.5322,       0.52236,       0.50008,       0.70918,       0.47455,       0.55209
(70, 173),     0.5384,       0.67303,       0.56885,       0.47366,       0.37876,       0.67966,       0.55206
(63, 466),     0.68304,       0.84086,       0.22488,       0.7293,       0.54126,       0.29021,       0.55159
(159, 334),     0.79619,       0.71387,       0.45646,       0.81515,       0.3402,       0.18592,       0.5513
(55, 390),     0.78938,       0.76473,       0.35255,       0.68344,       0.5474,       0.17029,       0.5513
(27, 133),     0.42516,       0.83987,       0.47576,       0.54391,       0.43661,       0.58441,       0.55095
(63, 359),     0.71789,       0.87203,       0.26314,       0.68972,       0.51663,       0.24548,       0.55082
(70, 384),     0.48773,       0.69116,       0.31664,       0.63626,       0.60798,       0.56324,       0.5505
(105, 263),     0.74753,       0.79901,       0.27315,       0.71021,       0.56887,       0.20237,       0.55019
(63, 265),     0.62483,       0.80714,       0.30844,       0.67782,       0.56993,       0.31167,       0.54997
(53, 341),     0.62551,       0.81872,       0.33702,       0.66068,       0.51249,       0.34206,       0.54941
(56, 155),     0.57092,       0.92706,       0.30599,       0.61085,       0.44477,       0.43678,       0.5494
(254, 258),     0.44549,       0.90452,       0.6043,       0.31893,       0.45131,       0.56298,       0.54792
