Comparing the following files: 
kelly_front_s2_v2/,  kelly_low_s2_v2/,  kelly_right_threequarter_s2_v2/,  kelly_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s2_v2_vs_kelly_low_s2_v2,  kelly_front_s2_v2_vs_kelly_right_threequarter_s2_v2,  kelly_front_s2_v2_vs_kelly_left_threequarter_s2_v2,  kelly_low_s2_v2_vs_kelly_right_threequarter_s2_v2,  kelly_low_s2_v2_vs_kelly_left_threequarter_s2_v2,  kelly_right_threequarter_s2_v2_vs_kelly_left_threequarter_s2_v2,  average
(173, 300),     0.34214,       0.58498,       0.08599,       0.38756,       -0.11146,       0.06358,       0.22546
(254, 341),     0.10205,       0.63232,       0.05103,       0.10141,       0.3303,       0.13519,       0.22538
(24, 257),     0.28133,       0.8275,       -0.16084,       0.33213,       0.19369,       -0.12237,       0.22524
(260, 265),     0.35942,       0.50241,       0.01593,       0.48401,       0.05311,       -0.06361,       0.22521
(70, 300),     0.20971,       0.42962,       0.21181,       0.28461,       0.0436,       0.17162,       0.22516
(282, 353),     0.21504,       0.19247,       0.00042,       0.59529,       0.30879,       0.03835,       0.22506
(243, 257),     0.4445,       0.74403,       -0.02204,       0.53143,       -0.19401,       -0.15392,       0.225
(157, 300),     0.40197,       0.47881,       0.11837,       0.42889,       -0.14629,       0.06771,       0.22491
(160, 374),     0.11894,       0.59347,       0.38175,       0.30555,       -0.0634,       0.01236,       0.22478
(62, 398),     0.59779,       0.37207,       0.11733,       0.23581,       -0.09781,       0.12307,       0.22471
(30, 381),     0.28901,       0.46629,       0.2972,       0.49689,       -0.04867,       -0.15292,       0.22463
(78, 353),     0.55677,       0.36619,       0.10385,       0.1804,       0.09284,       0.04757,       0.2246
(156, 300),     0.15819,       0.41928,       0.16836,       0.28398,       0.16136,       0.15584,       0.2245
(57, 353),     0.54573,       0.49941,       -0.09215,       0.24539,       0.03208,       0.11585,       0.22438
(173, 283),     0.30715,       0.56879,       0.11611,       0.54594,       -0.04575,       -0.14641,       0.22431
(46, 256),     0.37499,       0.4735,       0.18491,       0.54764,       -0.11717,       -0.11864,       0.2242
(27, 55),     0.53527,       0.04915,       0.1685,       0.2685,       0.14693,       0.17666,       0.22417
(70, 341),     0.3447,       0.37155,       0.28333,       0.38786,       -0.02916,       -0.01455,       0.22396
(414, 466),     0.05324,       0.52054,       0.12855,       0.01128,       0.29858,       0.33061,       0.2238
(66, 467),     0.72675,       0.41193,       0.05995,       0.37273,       -0.10899,       -0.12107,       0.22355
(124, 306),     0.3773,       0.44004,       0.41454,       -0.20514,       0.02177,       0.29233,       0.22347
(388, 414),     0.00793,       0.58056,       0.15606,       -0.04784,       0.35235,       0.28843,       0.22291
(35, 63),     0.59777,       0.28513,       -0.09042,       0.52438,       0.09327,       -0.07291,       0.22287
(155, 286),     0.32217,       0.46044,       -0.11307,       0.50215,       0.05018,       0.11335,       0.22254
(62, 353),     0.55528,       0.37392,       0.08369,       0.18552,       0.07525,       0.06072,       0.2224
(156, 265),     0.3198,       0.23873,       0.28963,       0.35683,       0.06825,       0.06041,       0.22228
(61, 383),     0.53528,       0.44405,       0.03082,       0.18757,       0.05743,       0.07829,       0.22224
(27, 296),     0.11735,       0.33151,       0.14776,       0.54452,       0.11802,       0.07276,       0.22199
(98, 362),     0.39768,       0.44862,       0.03429,       0.00656,       0.10909,       0.3357,       0.22199
(46, 374),     0.35829,       0.49804,       0.1869,       0.44044,       -0.11323,       -0.03877,       0.22195
(98, 154),     0.52923,       0.15019,       0.45811,       -0.3488,       0.17327,       0.36863,       0.22177
(243, 300),     0.3111,       0.67744,       0.0145,       0.36351,       -0.05848,       0.02168,       0.22162
(30, 339),     0.23518,       0.53273,       0.29531,       0.30966,       0.01175,       -0.05513,       0.22158
(63, 124),     0.42596,       0.12597,       -0.07255,       0.55517,       0.22026,       0.07434,       0.22152
(163, 292),     0.21718,       0.38042,       0.50245,       -0.08143,       0.07371,       0.23669,       0.2215
(53, 63),     0.31637,       0.20397,       0.39617,       0.29221,       -0.09406,       0.21405,       0.22145
(53, 385),     0.54508,       0.54627,       0.00287,       0.33491,       -0.03258,       -0.06799,       0.22143
(124, 161),     0.4591,       0.6172,       0.07483,       0.01151,       -0.35378,       0.51929,       0.22136
(7, 300),     0.28896,       0.71354,       0.10772,       0.38797,       -0.03389,       -0.1363,       0.22133
(78, 383),     0.54422,       0.37223,       0.08552,       0.11728,       0.15803,       0.04783,       0.22085
(61, 414),     0.64608,       0.3843,       0.03035,       0.34783,       -0.15454,       0.07086,       0.22081
(293, 383),     -0.15056,       -0.13221,       -0.19642,       0.70381,       0.46693,       0.6307,       0.22038
(7, 292),     0.22791,       0.37249,       0.49862,       -0.04936,       0.07826,       0.194,       0.22032
(78, 265),     0.48533,       0.18861,       0.16689,       0.03684,       0.21675,       0.22552,       0.21999
(62, 383),     0.53986,       0.38052,       0.06991,       0.12306,       0.14096,       0.06307,       0.21956
(133, 257),     0.39459,       0.73906,       -0.02193,       0.51819,       -0.1791,       -0.13453,       0.21938
(23, 98),     0.43111,       0.19639,       0.50431,       -0.25105,       0.21406,       0.22138,       0.21937
(110, 163),     0.23873,       0.2143,       0.43502,       0.17719,       0.14568,       0.10372,       0.21911
(107, 247),     0.08588,       -0.42782,       0.38007,       0.39641,       0.58271,       0.29732,       0.2191
(130, 306),     0.25803,       0.44358,       0.45585,       -0.13142,       0.05349,       0.23306,       0.21876
(30, 382),     0.30821,       0.41558,       0.31437,       0.47831,       -0.05501,       -0.1502,       0.21854
(76, 398),     0.61685,       0.37171,       0.08089,       0.26025,       -0.1262,       0.10678,       0.21838
(98, 243),     0.59216,       0.31348,       0.21321,       -0.23946,       -0.04041,       0.47063,       0.21827
(327, 373),     0.44741,       0.2281,       0.27509,       -0.06223,       -0.04065,       0.46182,       0.21826
(253, 398),     0.19942,       0.75478,       0.26964,       -0.09051,       0.30306,       -0.12699,       0.21823
(30, 380),     0.23877,       0.53239,       0.2769,       0.43244,       -0.04578,       -0.12713,       0.21793
(161, 256),     0.12806,       0.50188,       0.40706,       0.44177,       -0.09718,       -0.07529,       0.21772
(29, 296),     0.09299,       0.30427,       0.14336,       0.54022,       0.17106,       0.0536,       0.21758
(55, 249),     0.55222,       0.49512,       0.0705,       0.41697,       -0.04927,       -0.18028,       0.21754
(53, 359),     0.53452,       0.41442,       0.15535,       0.3367,       -0.10098,       -0.03573,       0.21738
(158, 300),     0.45235,       0.50233,       0.10986,       0.42533,       -0.20027,       0.01417,       0.2173
(52, 193),     0.68787,       -0.0378,       0.24508,       0.08392,       0.28662,       0.03732,       0.21717
(61, 353),     0.54393,       0.43128,       0.02931,       0.25765,       -0.01745,       0.05764,       0.21706
(110, 417),     0.53941,       -0.20667,       0.35945,       -0.01631,       0.37921,       0.24677,       0.21698
(153, 283),     0.32062,       0.7782,       -0.11706,       0.42874,       0.10708,       -0.2172,       0.21673
(158, 463),     0.25816,       0.33946,       0.46281,       0.34709,       -0.13451,       0.02681,       0.21664
(130, 383),     0.19566,       0.48926,       0.27832,       0.327,       -0.03937,       0.0488,       0.21661
(327, 353),     0.32362,       0.60208,       0.02401,       0.16787,       -0.06708,       0.24785,       0.21639
(76, 383),     0.53429,       0.40442,       0.04632,       0.14669,       0.09748,       0.06898,       0.21636
(246, 300),     0.29675,       0.59902,       0.17674,       0.46144,       -0.11373,       -0.12242,       0.2163
(33, 124),     0.618,       0.34377,       -0.04352,       0.03094,       -0.25898,       0.607,       0.2162
(145, 258),     0.18394,       0.75458,       -0.11596,       0.24815,       0.23406,       -0.00831,       0.21608
(28, 390),     0.36193,       0.42094,       0.26985,       0.33858,       -0.02775,       -0.06798,       0.21593
(46, 263),     0.39208,       0.47252,       0.17335,       0.27405,       -0.08437,       0.06756,       0.21586
(76, 353),     0.54652,       0.39479,       0.05262,       0.21578,       0.02607,       0.05761,       0.21557
(22, 300),     0.33614,       0.7716,       -0.14131,       0.36611,       0.05994,       -0.10073,       0.21529
(70, 98),     0.64796,       0.14458,       0.30491,       0.18933,       0.01914,       -0.01457,       0.21522
(52, 384),     0.65117,       0.49743,       -0.03391,       0.45427,       -0.02952,       -0.24819,       0.21521
(53, 56),     0.54906,       0.30895,       -0.11434,       0.41026,       0.09577,       0.04046,       0.21503
(144, 258),     0.10899,       0.71281,       -0.04497,       0.26367,       0.23772,       0.01117,       0.2149
(27, 249),     0.32254,       0.36079,       0.28737,       0.26539,       0.05678,       -0.00402,       0.21481
(30, 293),     0.2837,       0.55956,       0.1491,       0.52637,       -0.1228,       -0.10755,       0.21473
(161, 341),     0.12463,       0.43381,       0.42439,       0.48524,       -0.11327,       -0.06724,       0.21459
(256, 383),     0.12419,       0.6568,       0.00015,       0.11939,       0.16217,       0.22375,       0.21441
(105, 417),     0.63396,       0.15673,       0.21426,       0.16661,       0.13485,       -0.02001,       0.2144
(30, 336),     -0.03342,       -0.31927,       0.32037,       0.57804,       0.45928,       0.2803,       0.21422
(257, 417),     0.43814,       0.12755,       -0.03194,       0.3459,       0.08091,       0.32423,       0.21413
(107, 286),     0.69579,       0.43842,       -0.10219,       0.4587,       0.02343,       -0.2321,       0.21368
(155, 300),     0.31519,       0.71039,       -0.02778,       0.36279,       -0.06732,       -0.01146,       0.21363
(263, 285),     0.50491,       0.42726,       -0.02499,       0.48055,       0.0615,       -0.16765,       0.2136
(70, 260),     0.29893,       0.41258,       0.24336,       0.1167,       0.07404,       0.1359,       0.21358
(53, 386),     0.53755,       0.49287,       0.02947,       0.28417,       -0.04673,       -0.01691,       0.2134
(110, 154),     0.22815,       0.54255,       0.14559,       0.01107,       0.15497,       0.1969,       0.21321
(98, 112),     0.53271,       0.26925,       0.3087,       -0.309,       0.00648,       0.47037,       0.21308
(110, 414),     0.11736,       0.35606,       0.02725,       0.38245,       0.21862,       0.17642,       0.21303
(160, 373),     0.08499,       0.56491,       0.37854,       0.25248,       -0.04317,       0.0389,       0.21278
(30, 374),     0.20027,       0.56012,       0.2831,       0.33724,       -0.0293,       -0.07484,       0.21276
(63, 265),     0.59384,       0.31622,       0.13172,       0.46031,       -0.06116,       -0.16447,       0.21274
(25, 190),     0.15474,       0.50412,       0.15684,       -0.02675,       0.39348,       0.09372,       0.21269
(24, 124),     0.59544,       0.39928,       -0.03315,       0.40176,       -0.22555,       0.13838,       0.21269
(63, 260),     0.50505,       0.39407,       0.14257,       0.17849,       -0.04755,       0.10321,       0.21264
(25, 163),     0.19052,       0.46754,       0.32583,       0.17574,       -0.13726,       0.25281,       0.21253
(24, 300),     0.324,       0.76475,       -0.13168,       0.35386,       0.08626,       -0.12238,       0.21247
(145, 286),     0.08456,       0.59953,       -0.09724,       0.28004,       0.27079,       0.1371,       0.21246
(173, 327),     0.5069,       0.1573,       0.49428,       -0.07478,       0.29412,       -0.10469,       0.21219
(25, 276),     0.20284,       0.64054,       0.15817,       0.3334,       0.05211,       -0.11668,       0.21173
(144, 286),     0.03578,       0.55816,       -0.01672,       0.31446,       0.23485,       0.14354,       0.21168
(253, 256),     0.05022,       0.57253,       0.10791,       0.04062,       0.27911,       0.21938,       0.21163
(53, 263),     0.50951,       0.40843,       0.1437,       0.32047,       -0.08183,       -0.03176,       0.21142
(78, 463),     0.50582,       0.36435,       0.20616,       0.16799,       -0.116,       0.13939,       0.21128
(98, 382),     0.37,       0.39915,       0.04221,       -0.01234,       0.11648,       0.35154,       0.21117
(163, 308),     0.1969,       0.358,       0.50574,       -0.0681,       0.06639,       0.20781,       0.21112
(30, 373),     0.17341,       0.53914,       0.29097,       0.28756,       -0.00487,       -0.02042,       0.21096
(35, 286),     0.24204,       0.08706,       0.16594,       0.23057,       0.34175,       0.19827,       0.21094
(61, 398),     0.62806,       0.37769,       0.03982,       0.28347,       -0.15808,       0.09385,       0.2108
(362, 466),     -0.27472,       0.6831,       0.26491,       -0.0244,       0.27623,       0.33779,       0.21049
(7, 308),     0.20885,       0.34988,       0.50135,       -0.03436,       0.07038,       0.16668,       0.21046
(29, 336),     -0.03825,       -0.15778,       0.30853,       0.58056,       0.35859,       0.21053,       0.21036
(62, 417),     0.48277,       0.35211,       0.08083,       0.48474,       -0.02663,       -0.11441,       0.2099
(193, 293),     0.42955,       0.5997,       -0.05363,       0.29322,       -0.06995,       0.05945,       0.20972
(155, 257),     0.39194,       0.79249,       -0.08077,       0.47739,       -0.17051,       -0.15248,       0.20968
(154, 300),     0.31057,       0.73473,       -0.05463,       0.34543,       -0.04821,       -0.03071,       0.20953
(154, 257),     0.37087,       0.8219,       -0.10184,       0.41987,       -0.1098,       -0.14472,       0.20938
(46, 380),     0.34535,       0.47706,       0.16219,       0.48215,       -0.12155,       -0.08968,       0.20925
(159, 283),     0.41238,       0.59801,       0.07197,       0.62,       -0.18323,       -0.26494,       0.20903
(70, 382),     0.31632,       0.38574,       0.25444,       0.35379,       -0.03776,       -0.01843,       0.20902
(76, 417),     0.50747,       0.35405,       0.05551,       0.4905,       -0.02612,       -0.12737,       0.20901
(383, 388),     0.27781,       0.3391,       0.26578,       0.07138,       -0.06214,       0.36021,       0.20869
(257, 276),     0.34491,       0.49437,       0.02001,       0.50178,       -0.17841,       0.06732,       0.20833
(65, 388),     0.65824,       0.46636,       0.02087,       0.40838,       -0.07198,       -0.23217,       0.20828
(33, 160),     -0.45111,       0.1659,       -0.13024,       0.54362,       0.5281,       0.59332,       0.20827
(28, 255),     0.47537,       0.37154,       0.24483,       0.3663,       -0.06458,       -0.14386,       0.20827
(25, 154),     0.13864,       0.39071,       0.23375,       0.00468,       0.30685,       0.17438,       0.20817
(62, 463),     0.5338,       0.34645,       0.18251,       0.15666,       -0.11297,       0.14046,       0.20782
(70, 293),     0.08281,       0.43251,       0.18661,       0.29938,       0.09544,       0.14956,       0.20772
(78, 417),     0.45524,       0.34226,       0.09829,       0.49574,       -0.03711,       -0.10832,       0.20768
(78, 467),     0.45158,       0.27169,       0.09784,       0.27879,       0.01509,       0.13102,       0.20767
(29, 249),     0.21344,       0.40713,       0.28819,       0.24669,       0.04541,       0.03686,       0.20629
(29, 46),     0.38641,       0.429,       0.2043,       0.42802,       -0.27055,       0.06024,       0.20624
(25, 153),     0.0963,       0.31537,       0.16312,       0.08649,       0.44757,       0.12835,       0.2062
(353, 362),     -0.02688,       0.67724,       -0.0317,       0.11355,       0.22739,       0.27753,       0.20619
(163, 300),     0.27636,       0.7491,       0.02421,       0.34328,       -0.01724,       -0.14078,       0.20582
(27, 398),     0.44755,       0.2729,       0.32041,       0.30891,       0.00841,       -0.12564,       0.20542
(353, 387),     0.05878,       0.76987,       0.18367,       0.08459,       -0.15216,       0.28779,       0.20542
(243, 327),     0.52574,       0.11132,       0.49038,       -0.12571,       0.31011,       -0.08022,       0.20527
(130, 283),     0.13348,       0.41919,       0.21209,       0.41789,       0.13173,       -0.08329,       0.20518
(24, 417),     0.4729,       -0.09115,       0.35425,       -0.07637,       0.40507,       0.16636,       0.20518
(57, 466),     0.41147,       0.46159,       -0.07133,       0.41054,       -0.07766,       0.09627,       0.20515
(52, 387),     0.63296,       0.44288,       0.02598,       0.33128,       -0.07189,       -0.13065,       0.20509
(24, 292),     0.12136,       0.49672,       0.44956,       -0.17798,       0.04015,       0.30013,       0.20499
(105, 265),     0.6648,       0.35606,       0.08134,       0.49579,       -0.08946,       -0.27866,       0.20498
(35, 287),     0.27323,       0.47862,       0.30198,       -0.12535,       0.13791,       0.16331,       0.20495
(263, 353),     0.27717,       0.24179,       0.14962,       0.55981,       -0.07791,       0.07909,       0.20493
(98, 144),     0.43676,       0.12752,       0.45212,       -0.15434,       0.2197,       0.14702,       0.2048
(23, 300),     0.31995,       0.77036,       -0.16009,       0.35167,       0.07895,       -0.1334,       0.20457
(53, 466),     0.51952,       0.39788,       0.11335,       0.29983,       -0.08202,       -0.02171,       0.20448
(110, 276),     0.23277,       0.73614,       0.02563,       0.3108,       0.07915,       -0.15829,       0.20437
(78, 362),     0.49646,       0.34902,       0.21265,       0.10685,       -0.10252,       0.16327,       0.20429
(70, 276),     0.1447,       0.41993,       0.21619,       0.25884,       0.05285,       0.13274,       0.20421
(144, 283),     0.25748,       0.76275,       -0.06986,       0.37691,       0.13669,       -0.24074,       0.20387
(25, 157),     -0.02761,       0.73257,       0.0829,       0.14966,       0.17658,       0.10868,       0.2038
(145, 283),     0.28249,       0.78071,       -0.12293,       0.38629,       0.13471,       -0.23894,       0.20372
(98, 256),     0.28563,       0.37265,       0.0228,       0.05458,       0.16265,       0.3222,       0.20342
(52, 414),     0.58739,       0.37818,       0.05333,       0.37682,       0.02818,       -0.20376,       0.20336
(193, 282),     0.52865,       0.52866,       -0.09875,       0.42364,       -0.05397,       -0.1105,       0.20295
(30, 193),     0.09002,       0.42104,       0.1933,       0.34942,       -0.02217,       0.1858,       0.2029
(62, 265),     0.46191,       0.17246,       0.14338,       0.0175,       0.19068,       0.23133,       0.20288
(254, 463),     0.15161,       0.68463,       0.01841,       0.08957,       0.32426,       -0.05135,       0.20286
(70, 190),     0.34954,       0.19007,       0.26979,       0.1137,       -0.0132,       0.30651,       0.20273
(157, 161),     -0.11574,       0.53933,       0.38928,       -0.01047,       0.13079,       0.2827,       0.20265
(256, 382),     0.70661,       0.3433,       0.10172,       -0.02305,       0.03388,       0.05275,       0.20253
(385, 387),     -0.41494,       0.46135,       0.23963,       0.09014,       0.27812,       0.55948,       0.2023
(246, 327),     0.25004,       0.34293,       0.46376,       0.19391,       0.0024,       -0.03941,       0.20227
(25, 257),     0.0359,       0.62496,       0.07468,       0.30207,       0.18679,       -0.01107,       0.20222
(153, 190),     0.3773,       0.91413,       -0.26945,       0.28351,       0.16844,       -0.26086,       0.20218
(56, 252),     0.33369,       0.47711,       0.2484,       0.60047,       -0.15719,       -0.28999,       0.20208
(255, 341),     0.089,       0.27338,       0.04027,       0.24525,       0.23942,       0.32481,       0.20202
(65, 466),     0.62338,       0.45114,       0.03708,       0.40446,       -0.06692,       -0.23723,       0.20198
(341, 463),     0.56812,       0.72259,       -0.04376,       0.27199,       0.0974,       -0.40444,       0.20198
(78, 341),     0.45699,       0.36165,       0.23249,       0.12328,       -0.10731,       0.14319,       0.20172
(78, 382),     0.47886,       0.34376,       0.23382,       0.07314,       -0.09273,       0.17218,       0.20151
(334, 383),     -0.03536,       0.10808,       -0.17775,       0.6925,       0.39593,       0.22521,       0.20144
(52, 263),     0.56077,       0.3976,       0.10558,       0.365,       -0.07119,       -0.1495,       0.20138
(56, 247),     0.15601,       0.43183,       0.143,       0.13179,       0.33983,       0.00545,       0.20132
(78, 374),     0.47355,       0.24166,       0.21411,       0.17882,       -0.04508,       0.14417,       0.2012
(78, 380),     0.47764,       0.28577,       0.23139,       0.14648,       -0.06157,       0.12686,       0.2011
(46, 466),     0.36006,       0.45695,       0.14709,       0.23128,       -0.07975,       0.09088,       0.20108
(52, 359),     0.59072,       0.39873,       0.10245,       0.38055,       -0.1106,       -0.15726,       0.20076
(70, 385),     0.28144,       0.51009,       0.08461,       0.20335,       0.03863,       0.08609,       0.2007
(76, 463),     0.55189,       0.34097,       0.14996,       0.1802,       -0.14044,       0.1212,       0.20063
(26, 417),     0.46987,       -0.23875,       0.31301,       0.05689,       0.39646,       0.20622,       0.20062
(62, 467),     0.45288,       0.26393,       0.08001,       0.27051,       0.00086,       0.13535,       0.20059
(23, 163),     0.0882,       0.38033,       0.32219,       0.25646,       0.15818,       -0.00368,       0.20028
(124, 276),     0.07706,       0.4468,       0.20206,       0.26791,       0.08978,       0.1177,       0.20022
(65, 263),     0.57744,       0.44623,       0.06096,       0.39778,       -0.05665,       -0.22572,       0.20001
(62, 362),     0.52307,       0.33016,       0.18808,       0.09593,       -0.10301,       0.16569,       0.19999
(46, 341),     0.35282,       0.44721,       0.1742,       0.44663,       -0.11162,       -0.10988,       0.19989
(46, 334),     0.12278,       0.42307,       0.11914,       0.37683,       0.09203,       0.06525,       0.19985
(78, 252),     0.42214,       0.31541,       0.24874,       0.16006,       -0.06799,       0.12045,       0.1998
(353, 384),     0.17434,       0.53957,       -0.06465,       0.23755,       0.09063,       0.22126,       0.19978
(30, 107),     0.11233,       -0.52734,       0.39957,       0.37653,       0.58662,       0.24984,       0.19959
(359, 414),     0.02843,       0.22697,       0.04239,       0.38433,       0.28638,       0.22824,       0.19946
(78, 256),     0.45018,       0.34371,       0.2426,       0.11471,       -0.08671,       0.13194,       0.1994
(163, 283),     0.22689,       0.70964,       0.01312,       0.38853,       0.09309,       -0.23596,       0.19922
(46, 293),     0.15028,       0.47458,       0.15291,       0.36741,       -0.02577,       0.07544,       0.19914
(110, 306),     0.13555,       0.51259,       0.42049,       -0.16561,       0.02494,       0.26655,       0.19908
(173, 247),     0.22458,       0.32201,       0.23199,       -0.0717,       0.24521,       0.24162,       0.19895
(156, 353),     0.18111,       0.36052,       0.24472,       0.19411,       0.08669,       0.12651,       0.19894
(159, 390),     0.12857,       0.47447,       0.36828,       0.19789,       -0.05736,       0.07912,       0.1985
(163, 258),     0.03879,       0.6114,       0.04428,       0.31578,       0.17271,       0.00781,       0.19846
(30, 362),     0.28049,       0.35091,       0.32174,       0.45331,       -0.06222,       -0.15359,       0.19844
(124, 353),     0.17959,       0.36408,       0.25845,       0.24442,       0.0205,       0.12132,       0.19806
(30, 390),     0.12673,       0.51618,       0.2823,       0.24422,       0.00389,       0.01412,       0.19791
(30, 300),     0.31917,       0.45381,       0.18976,       0.37681,       -0.14302,       -0.00957,       0.19783
(24, 414),     0.09965,       0.44701,       -0.12003,       0.29495,       0.30702,       0.15812,       0.19779
(26, 259),     0.37837,       0.82282,       -0.09917,       0.39423,       -0.10908,       -0.20061,       0.19776
(285, 334),     0.3486,       0.55022,       0.08838,       0.29062,       -0.12883,       0.03547,       0.19741
(28, 334),     0.27399,       0.39459,       0.08398,       0.56843,       -0.05992,       -0.07917,       0.19698
(62, 341),     0.486,       0.34141,       0.20642,       0.11088,       -0.10796,       0.14476,       0.19692
(53, 388),     0.51827,       0.39172,       0.0882,       0.27981,       -0.07803,       -0.01895,       0.19684
(256, 381),     0.78546,       -0.20399,       0.46076,       -0.0742,       0.23442,       -0.02183,       0.19677
(62, 382),     0.50599,       0.3234,       0.20954,       0.06165,       -0.09483,       0.17454,       0.19672
(78, 253),     0.40467,       0.2732,       0.24113,       0.16419,       -0.04126,       0.13754,       0.19658
(53, 387),     0.5249,       0.41712,       0.05356,       0.2557,       -0.06831,       -0.00612,       0.19614
(78, 381),     0.47922,       0.30974,       0.2344,       0.07988,       -0.08066,       0.15418,       0.19613
(130, 276),     0.15379,       0.53193,       0.23986,       0.33299,       0.00325,       -0.08585,       0.196
(46, 467),     0.35535,       0.3846,       0.21118,       0.19253,       -0.04458,       0.07693,       0.196
(23, 386),     0.18757,       0.84811,       -0.06161,       0.23471,       0.01616,       -0.05151,       0.19557
(52, 466),     0.58778,       0.38721,       0.07684,       0.35221,       -0.07664,       -0.15526,       0.19536
(339, 359),     -0.21331,       0.59957,       0.21281,       0.11864,       0.15789,       0.29609,       0.19528
(353, 463),     0.01187,       0.61032,       -0.06869,       0.13818,       0.18887,       0.29087,       0.19524
(22, 110),     -0.04017,       0.42377,       0.22811,       0.03906,       0.26496,       0.25288,       0.19477
(112, 259),     0.38484,       0.78625,       -0.04147,       0.44682,       -0.20504,       -0.2051,       0.19438
(383, 466),     0.29134,       0.27587,       0.23185,       0.12078,       -0.02148,       0.26635,       0.19412
(53, 398),     0.51691,       0.44032,       0.05503,       0.39684,       -0.05636,       -0.1899,       0.19381
(22, 386),     0.26106,       0.85563,       -0.08184,       0.29875,       -0.08413,       -0.08665,       0.1938
(7, 283),     0.19244,       0.60036,       0.11151,       0.4126,       0.06605,       -0.22027,       0.19378
(62, 380),     0.5031,       0.26036,       0.20522,       0.13169,       -0.06549,       0.12745,       0.19372
(23, 190),     0.45335,       0.88122,       -0.31472,       0.32891,       0.03671,       -0.22318,       0.19371
(30, 255),     0.20614,       0.47031,       0.27726,       0.26261,       -0.01045,       -0.04396,       0.19365
(252, 263),     -0.1412,       0.49276,       0.22547,       0.1249,       0.2469,       0.21297,       0.19363
(26, 276),     0.29628,       0.75412,       -0.07835,       0.34753,       -0.00278,       -0.1551,       0.19362
(46, 381),     0.33938,       0.44477,       0.15706,       0.46788,       -0.12423,       -0.12323,       0.1936
(24, 308),     0.09387,       0.47903,       0.45146,       -0.1711,       0.03386,       0.27378,       0.19348
(55, 388),     0.65899,       0.40851,       0.0161,       0.36937,       -0.07783,       -0.21433,       0.19347
(70, 327),     0.57556,       0.02012,       0.4103,       0.11998,       0.12636,       -0.0938,       0.19309
(158, 339),     0.29142,       0.41517,       0.32844,       0.28398,       -0.12565,       -0.03507,       0.19305
(70, 387),     0.2737,       0.40867,       0.14564,       0.14683,       0.02586,       0.15729,       0.193
(35, 353),     0.09102,       0.39445,       0.25568,       0.16115,       0.10546,       0.14943,       0.19286
(62, 256),     0.47853,       0.31972,       0.21502,       0.10026,       -0.09025,       0.13356,       0.19281
(263, 414),     0.04718,       0.33513,       0.099,       0.22125,       0.21806,       0.2362,       0.1928
(153, 257),     0.28598,       0.82617,       -0.13303,       0.32448,       0.00778,       -0.15482,       0.19276
(61, 417),     0.51288,       0.32935,       0.01614,       0.49201,       -0.04442,       -0.15097,       0.1925
(52, 388),     0.60492,       0.38995,       0.05365,       0.3395,       -0.07747,       -0.15759,       0.19216
(22, 414),     0.19574,       0.4297,       -0.23679,       0.31724,       0.28389,       0.16205,       0.19197
(25, 383),     0.14658,       0.52663,       0.20077,       0.27488,       -0.02774,       0.03009,       0.19187
(133, 286),     0.30498,       0.30099,       -0.09621,       0.53286,       0.01737,       0.09112,       0.19185
(76, 362),     0.53958,       0.32439,       0.15468,       0.11819,       -0.13575,       0.14994,       0.19184
(105, 260),     0.63379,       0.32431,       0.10456,       0.16737,       -0.08199,       0.00293,       0.19183
(163, 286),     0.00442,       0.44187,       0.07075,       0.38362,       0.14572,       0.10418,       0.19176
(283, 353),     -0.11864,       -0.12973,       -0.26409,       0.68463,       0.4569,       0.52061,       0.19161
(61, 463),     0.56113,       0.34168,       0.11015,       0.20251,       -0.17328,       0.10505,       0.19121
(252, 382),     0.45857,       0.50364,       0.05815,       0.1849,       0.09079,       -0.14923,       0.19114
(243, 286),     0.35745,       0.35256,       -0.09521,       0.49828,       0.01381,       0.0192,       0.19102
(7, 22),     -0.02662,       0.40495,       0.39682,       0.16304,       0.08645,       0.12136,       0.191
(62, 252),     0.44592,       0.28845,       0.21924,       0.14377,       -0.07428,       0.1212,       0.19072
(62, 374),     0.49184,       0.21301,       0.18491,       0.16293,       -0.053,       0.1437,       0.19056
(78, 359),     0.3917,       0.17081,       0.12796,       0.15011,       0.1279,       0.17418,       0.19044
(158, 381),     0.2641,       0.36559,       0.37114,       0.41533,       -0.18433,       -0.0907,       0.19019
(112, 276),     0.28851,       0.71632,       -0.0367,       0.37537,       -0.07288,       -0.12961,       0.19017
(65, 359),     0.60888,       0.43703,       0.03128,       0.42411,       -0.11548,       -0.24497,       0.19014
(62, 381),     0.50664,       0.28567,       0.20957,       0.06596,       -0.08356,       0.1557,       0.19
(381, 383),     0.03605,       0.67837,       -0.00416,       0.09109,       0.1063,       0.23122,       0.18981
(124, 265),     0.27895,       0.21285,       0.27523,       0.38507,       -0.0173,       0.00395,       0.18979
(78, 373),     0.45009,       0.16805,       0.18014,       0.17889,       -0.00932,       0.17079,       0.18977
(463, 466),     -0.23547,       0.61216,       0.13703,       -0.00087,       0.35021,       0.2745,       0.18959
(144, 300),     0.25642,       0.75991,       -0.05041,       0.31154,       0.001,       -0.14176,       0.18945
(153, 300),     0.27541,       0.74636,       -0.09389,       0.31783,       -0.0283,       -0.08102,       0.1894
