Comparing the following files: 
kelly_front_s2_v2/,  hadleigh_front_s2_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s2_v2_vs_hadleigh_front_s2_v2,  average
(308, 384),     0.14164,       0.14164
(259, 466),     0.14165,       0.14165
(155, 259),     0.14175,       0.14175
(25, 467),     0.14186,       0.14186
(27, 63),     0.14195,       0.14195
(29, 373),     0.14199,       0.14199
(130, 359),     0.14206,       0.14206
(286, 387),     0.14217,       0.14217
(53, 374),     0.14227,       0.14227
(283, 387),     0.14253,       0.14253
(263, 398),     0.14258,       0.14258
(78, 388),     0.14259,       0.14259
(246, 359),     0.14262,       0.14262
(293, 383),     0.14263,       0.14263
(249, 398),     0.14279,       0.14279
(291, 296),     0.14297,       0.14297
(293, 388),     0.14298,       0.14298
(339, 373),     0.14305,       0.14305
(257, 287),     0.14311,       0.14311
(249, 300),     0.14312,       0.14312
(145, 384),     0.14315,       0.14315
(25, 70),     0.14358,       0.14358
(53, 296),     0.14384,       0.14384
(155, 283),     0.144,       0.144
(66, 463),     0.14402,       0.14402
(247, 285),     0.14417,       0.14417
(52, 105),     0.1443,       0.1443
(28, 53),     0.14431,       0.14431
(29, 63),     0.14444,       0.14444
(253, 300),     0.14453,       0.14453
(33, 124),     0.14458,       0.14458
(292, 296),     0.14459,       0.14459
(30, 295),     0.145,       0.145
(62, 388),     0.14507,       0.14507
(46, 381),     0.14529,       0.14529
(384, 466),     0.14542,       0.14542
(243, 256),     0.14543,       0.14543
(98, 359),     0.14547,       0.14547
(105, 386),     0.14553,       0.14553
(24, 145),     0.14557,       0.14557
(65, 158),     0.14559,       0.14559
(70, 293),     0.14567,       0.14567
(70, 256),     0.14573,       0.14573
(362, 380),     0.14574,       0.14574
(26, 56),     0.1458,       0.1458
(35, 53),     0.14591,       0.14591
(252, 390),     0.14645,       0.14645
(336, 382),     0.14654,       0.14654
(22, 283),     0.14661,       0.14661
(252, 353),     0.14666,       0.14666
(61, 388),     0.14678,       0.14678
(27, 362),     0.14686,       0.14686
(259, 295),     0.14688,       0.14688
(253, 463),     0.14702,       0.14702
(256, 390),     0.14703,       0.14703
(22, 145),     0.14718,       0.14718
(35, 160),     0.14745,       0.14745
(254, 390),     0.14756,       0.14756
(63, 380),     0.14764,       0.14764
(124, 463),     0.14778,       0.14778
(158, 414),     0.14779,       0.14779
(359, 386),     0.14784,       0.14784
(76, 388),     0.14785,       0.14785
(70, 282),     0.14793,       0.14793
(55, 285),     0.14795,       0.14795
(25, 286),     0.14799,       0.14799
(110, 417),     0.14812,       0.14812
(133, 387),     0.1483,       0.1483
(56, 398),     0.14843,       0.14843
(22, 56),     0.14848,       0.14848
(63, 296),     0.14853,       0.14853
(33, 55),     0.14864,       0.14864
(56, 153),     0.14885,       0.14885
(161, 286),     0.14892,       0.14892
(57, 159),     0.14894,       0.14894
(24, 98),     0.14903,       0.14903
(161, 467),     0.1492,       0.1492
(161, 255),     0.14937,       0.14937
(27, 398),     0.14973,       0.14973
(65, 256),     0.14973,       0.14973
(70, 382),     0.14999,       0.14999
(276, 385),     0.15007,       0.15007
(285, 466),     0.15012,       0.15012
(296, 308),     0.15029,       0.15029
(23, 388),     0.15031,       0.15031
(249, 384),     0.15034,       0.15034
(25, 263),     0.15047,       0.15047
(247, 414),     0.15081,       0.15081
(52, 374),     0.15096,       0.15096
(263, 385),     0.15096,       0.15096
(259, 263),     0.15096,       0.15096
(110, 467),     0.151,       0.151
(124, 341),     0.15102,       0.15102
(163, 339),     0.15114,       0.15114
(246, 286),     0.15115,       0.15115
(254, 300),     0.15127,       0.15127
(153, 385),     0.1513,       0.1513
(282, 386),     0.15151,       0.15151
(247, 334),     0.15156,       0.15156
(28, 46),     0.15175,       0.15175
(27, 161),     0.15195,       0.15195
(33, 296),     0.15198,       0.15198
(46, 286),     0.15204,       0.15204
(46, 398),     0.15221,       0.15221
(159, 341),     0.15231,       0.15231
(161, 249),     0.15252,       0.15252
(52, 285),     0.15274,       0.15274
(359, 384),     0.15286,       0.15286
(133, 283),     0.15289,       0.15289
(336, 362),     0.1529,       0.1529
(160, 388),     0.15319,       0.15319
(260, 466),     0.15322,       0.15322
(159, 254),     0.15336,       0.15336
(26, 387),     0.15344,       0.15344
(52, 159),     0.15348,       0.15348
(98, 263),     0.15359,       0.15359
(246, 417),     0.15364,       0.15364
(30, 390),     0.15367,       0.15367
(105, 380),     0.15373,       0.15373
(25, 463),     0.15395,       0.15395
(153, 259),     0.15424,       0.15424
(156, 256),     0.15445,       0.15445
(252, 341),     0.15448,       0.15448
(144, 466),     0.15461,       0.15461
(156, 362),     0.15523,       0.15523
(159, 463),     0.15524,       0.15524
(154, 386),     0.15547,       0.15547
(254, 374),     0.15554,       0.15554
(98, 243),     0.1559,       0.1559
(33, 286),     0.15593,       0.15593
(163, 362),     0.156,       0.156
(252, 285),     0.15608,       0.15608
(144, 467),     0.15619,       0.15619
(243, 293),     0.15638,       0.15638
(98, 276),     0.15673,       0.15673
(154, 414),     0.15677,       0.15677
(258, 388),     0.15677,       0.15677
(247, 249),     0.15696,       0.15696
(156, 252),     0.15706,       0.15706
(130, 384),     0.15717,       0.15717
(110, 254),     0.15725,       0.15725
(163, 249),     0.15729,       0.15729
(28, 157),     0.15737,       0.15737
(46, 380),     0.15747,       0.15747
(124, 256),     0.15754,       0.15754
(33, 295),     0.15765,       0.15765
(124, 252),     0.1578,       0.1578
(56, 295),     0.15787,       0.15787
(98, 155),     0.15808,       0.15808
(247, 260),     0.15811,       0.15811
(339, 353),     0.15827,       0.15827
(153, 283),     0.15835,       0.15835
(35, 467),     0.15861,       0.15861
(98, 414),     0.15877,       0.15877
(247, 259),     0.15884,       0.15884
(259, 384),     0.15885,       0.15885
(145, 293),     0.15889,       0.15889
(7, 293),     0.15891,       0.15891
(265, 374),     0.15905,       0.15905
(153, 258),     0.15906,       0.15906
(66, 156),     0.15922,       0.15922
(65, 336),     0.15941,       0.15941
(107, 246),     0.15965,       0.15965
(293, 296),     0.15967,       0.15967
(66, 387),     0.1597,       0.1597
(300, 414),     0.15985,       0.15985
(336, 414),     0.16002,       0.16002
(55, 247),     0.16011,       0.16011
(252, 339),     0.16025,       0.16025
(256, 373),     0.16029,       0.16029
(35, 339),     0.1604,       0.1604
(29, 339),     0.16046,       0.16046
(243, 381),     0.16061,       0.16061
(384, 417),     0.16101,       0.16101
(66, 398),     0.16164,       0.16164
(190, 382),     0.16178,       0.16178
(61, 98),     0.16184,       0.16184
(163, 263),     0.16196,       0.16196
(285, 334),     0.16221,       0.16221
(133, 256),     0.16239,       0.16239
(327, 359),     0.16241,       0.16241
(52, 158),     0.16243,       0.16243
(7, 414),     0.1625,       0.1625
(57, 160),     0.16283,       0.16283
(110, 374),     0.16294,       0.16294
(112, 256),     0.16307,       0.16307
(161, 258),     0.16353,       0.16353
(24, 286),     0.16364,       0.16364
(258, 291),     0.16365,       0.16365
(247, 466),     0.16369,       0.16369
(160, 259),     0.1637,       0.1637
(252, 254),     0.16372,       0.16372
(295, 306),     0.16385,       0.16385
(276, 295),     0.16391,       0.16391
(52, 156),     0.16418,       0.16418
(163, 381),     0.1643,       0.1643
(53, 386),     0.16431,       0.16431
(154, 283),     0.16435,       0.16435
(247, 257),     0.16439,       0.16439
(258, 306),     0.16444,       0.16444
(53, 159),     0.16453,       0.16453
(243, 384),     0.1646,       0.1646
(263, 384),     0.16468,       0.16468
(124, 293),     0.16471,       0.16471
(193, 246),     0.16491,       0.16491
(159, 385),     0.16492,       0.16492
(76, 98),     0.16543,       0.16543
(124, 193),     0.16559,       0.16559
(35, 249),     0.16578,       0.16578
(249, 353),     0.1658,       0.1658
(112, 293),     0.16616,       0.16616
(112, 193),     0.16627,       0.16627
(70, 160),     0.1663,       0.1663
(65, 161),     0.16631,       0.16631
(46, 253),     0.16633,       0.16633
(25, 283),     0.16637,       0.16637
(263, 387),     0.16661,       0.16661
(160, 257),     0.16674,       0.16674
(154, 258),     0.16687,       0.16687
(291, 295),     0.16691,       0.16691
(263, 414),     0.16692,       0.16692
(98, 253),     0.16696,       0.16696
(25, 255),     0.16701,       0.16701
(112, 398),     0.16702,       0.16702
(110, 293),     0.16712,       0.16712
(160, 260),     0.16739,       0.16739
(159, 387),     0.16749,       0.16749
(62, 98),     0.16798,       0.16798
(30, 387),     0.16814,       0.16814
(292, 295),     0.16832,       0.16832
(130, 282),     0.1685,       0.1685
(243, 286),     0.16862,       0.16862
(243, 260),     0.16882,       0.16882
(286, 353),     0.16887,       0.16887
(173, 385),     0.16899,       0.16899
(385, 388),     0.16901,       0.16901
(63, 384),     0.16902,       0.16902
(78, 98),     0.16903,       0.16903
(276, 327),     0.16919,       0.16919
(173, 282),     0.1692,       0.1692
(27, 52),     0.16921,       0.16921
(353, 359),     0.16948,       0.16948
(258, 292),     0.16965,       0.16965
(27, 380),     0.16965,       0.16965
(282, 385),     0.17018,       0.17018
(256, 381),     0.17021,       0.17021
(66, 247),     0.17024,       0.17024
(285, 341),     0.17024,       0.17024
(417, 467),     0.17054,       0.17054
(124, 283),     0.17064,       0.17064
(300, 339),     0.1707,       0.1707
(145, 286),     0.17079,       0.17079
(98, 112),     0.17087,       0.17087
(286, 291),     0.17094,       0.17094
(247, 386),     0.17102,       0.17102
(156, 382),     0.17116,       0.17116
(55, 295),     0.17118,       0.17118
(55, 296),     0.17121,       0.17121
(110, 373),     0.17128,       0.17128
(157, 398),     0.17131,       0.17131
(22, 157),     0.17137,       0.17137
(265, 295),     0.17148,       0.17148
(25, 381),     0.17149,       0.17149
(33, 334),     0.17152,       0.17152
(173, 334),     0.17155,       0.17155
(156, 253),     0.17161,       0.17161
(70, 285),     0.17165,       0.17165
(65, 159),     0.17169,       0.17169
(145, 388),     0.1717,       0.1717
(154, 259),     0.17196,       0.17196
(124, 253),     0.17207,       0.17207
(29, 105),     0.17227,       0.17227
(276, 286),     0.17235,       0.17235
(163, 359),     0.1725,       0.1725
(265, 381),     0.17251,       0.17251
(63, 124),     0.17256,       0.17256
(29, 157),     0.17261,       0.17261
(33, 414),     0.17263,       0.17263
(258, 308),     0.17283,       0.17283
(144, 414),     0.1729,       0.1729
(160, 286),     0.17299,       0.17299
(249, 327),     0.17317,       0.17317
(29, 295),     0.17321,       0.17321
(70, 252),     0.17325,       0.17325
(286, 306),     0.1734,       0.1734
(144, 252),     0.17346,       0.17346
(386, 387),     0.17377,       0.17377
(133, 381),     0.17407,       0.17407
(156, 414),     0.17408,       0.17408
(24, 153),     0.17415,       0.17415
(295, 308),     0.17417,       0.17417
(112, 260),     0.17419,       0.17419
(22, 154),     0.17427,       0.17427
(30, 107),     0.17467,       0.17467
(285, 380),     0.17467,       0.17467
(286, 466),     0.17469,       0.17469
(57, 158),     0.17482,       0.17482
(130, 398),     0.17487,       0.17487
(247, 255),     0.17498,       0.17498
(46, 282),     0.17498,       0.17498
(98, 193),     0.17501,       0.17501
(52, 124),     0.17519,       0.17519
(24, 293),     0.17524,       0.17524
(154, 398),     0.17545,       0.17545
(133, 384),     0.17545,       0.17545
(159, 384),     0.17548,       0.17548
(70, 130),     0.17578,       0.17578
(153, 387),     0.17587,       0.17587
(46, 374),     0.17592,       0.17592
(29, 161),     0.17601,       0.17601
(29, 384),     0.17603,       0.17603
(105, 246),     0.17605,       0.17605
(70, 381),     0.1762,       0.1762
(28, 105),     0.17623,       0.17623
(156, 374),     0.17655,       0.17655
(382, 383),     0.17668,       0.17668
(56, 154),     0.17678,       0.17678
(156, 286),     0.17689,       0.17689
(159, 398),     0.17701,       0.17701
(293, 387),     0.17702,       0.17702
(300, 398),     0.1771,       0.1771
(156, 380),     0.17718,       0.17718
(110, 256),     0.17725,       0.17725
(296, 336),     0.17725,       0.17725
(25, 359),     0.17735,       0.17735
(24, 466),     0.17736,       0.17736
(46, 417),     0.17737,       0.17737
(112, 133),     0.17743,       0.17743
(27, 381),     0.17745,       0.17745
(98, 252),     0.17753,       0.17753
(153, 243),     0.17755,       0.17755
(154, 385),     0.17756,       0.17756
(254, 336),     0.17784,       0.17784
(28, 285),     0.17795,       0.17795
(144, 253),     0.17825,       0.17825
(66, 246),     0.17826,       0.17826
(65, 160),     0.17828,       0.17828
(156, 276),     0.17837,       0.17837
(157, 386),     0.17854,       0.17854
(30, 285),     0.17875,       0.17875
(155, 387),     0.17883,       0.17883
(63, 385),     0.1789,       0.1789
(173, 259),     0.17903,       0.17903
(27, 254),     0.17909,       0.17909
(163, 276),     0.17915,       0.17915
(66, 157),     0.17922,       0.17922
(112, 384),     0.17936,       0.17936
(53, 254),     0.17969,       0.17969
(334, 387),     0.17971,       0.17971
(70, 414),     0.17975,       0.17975
(98, 154),     0.1798,       0.1798
(98, 254),     0.1798,       0.1798
(63, 374),     0.17991,       0.17991
(155, 190),     0.18001,       0.18001
(124, 362),     0.18004,       0.18004
(52, 254),     0.18009,       0.18009
(155, 256),     0.18013,       0.18013
(387, 417),     0.18026,       0.18026
(110, 380),     0.18037,       0.18037
(159, 286),     0.18054,       0.18054
(249, 386),     0.18054,       0.18054
(28, 385),     0.18073,       0.18073
(283, 386),     0.18084,       0.18084
(286, 292),     0.18088,       0.18088
(27, 160),     0.18107,       0.18107
(23, 293),     0.18156,       0.18156
(65, 382),     0.18166,       0.18166
(27, 105),     0.1817,       0.1817
(263, 386),     0.18191,       0.18191
(30, 334),     0.18194,       0.18194
(112, 190),     0.18197,       0.18197
(66, 341),     0.18198,       0.18198
(159, 380),     0.18199,       0.18199
(173, 387),     0.18208,       0.18208
(156, 417),     0.18216,       0.18216
(98, 144),     0.18222,       0.18222
(112, 414),     0.18225,       0.18225
(193, 293),     0.18231,       0.18231
(98, 417),     0.18231,       0.18231
(28, 65),     0.1826,       0.1826
(157, 463),     0.18277,       0.18277
(157, 384),     0.18288,       0.18288
(28, 66),     0.1829,       0.1829
(63, 253),     0.18309,       0.18309
(46, 124),     0.18331,       0.18331
(53, 156),     0.18332,       0.18332
(110, 390),     0.18333,       0.18333
(156, 381),     0.18359,       0.18359
(296, 383),     0.18368,       0.18368
(190, 258),     0.18375,       0.18375
(52, 388),     0.18395,       0.18395
(163, 382),     0.18397,       0.18397
(163, 255),     0.18397,       0.18397
(155, 157),     0.18427,       0.18427
(30, 388),     0.18427,       0.18427
(353, 398),     0.18447,       0.18447
(98, 380),     0.18466,       0.18466
(252, 417),     0.18475,       0.18475
(7, 35),     0.18491,       0.18491
(255, 327),     0.18491,       0.18491
(258, 466),     0.18516,       0.18516
(190, 259),     0.18526,       0.18526
(247, 467),     0.18533,       0.18533
(249, 385),     0.18533,       0.18533
(385, 466),     0.18552,       0.18552
(173, 384),     0.18555,       0.18555
(63, 160),     0.18575,       0.18575
(286, 308),     0.18577,       0.18577
(362, 383),     0.1858,       0.1858
(27, 382),     0.18583,       0.18583
(285, 381),     0.18583,       0.18583
(161, 359),     0.18617,       0.18617
(70, 417),     0.1862,       0.1862
(26, 98),     0.18625,       0.18625
(53, 258),     0.18637,       0.18637
(257, 466),     0.18638,       0.18638
(70, 380),     0.18662,       0.18662
(258, 276),     0.18666,       0.18666
(33, 282),     0.18671,       0.18671
(25, 362),     0.18731,       0.18731
(25, 398),     0.18733,       0.18733
(258, 384),     0.18741,       0.18741
(124, 374),     0.18743,       0.18743
(247, 282),     0.18755,       0.18755
(144, 398),     0.1876,       0.1876
(98, 374),     0.18765,       0.18765
(30, 259),     0.18775,       0.18775
(156, 246),     0.18776,       0.18776
(253, 380),     0.18778,       0.18778
(287, 414),     0.18805,       0.18805
(144, 463),     0.18818,       0.18818
(22, 260),     0.18827,       0.18827
(53, 157),     0.18846,       0.18846
(26, 157),     0.18848,       0.18848
(153, 362),     0.18856,       0.18856
(159, 374),     0.18874,       0.18874
(160, 390),     0.18884,       0.18884
(133, 293),     0.18896,       0.18896
(35, 70),     0.18902,       0.18902
(27, 336),     0.18908,       0.18908
(130, 286),     0.1891,       0.1891
(258, 353),     0.18919,       0.18919
(98, 249),     0.18934,       0.18934
(27, 374),     0.1894,       0.1894
(285, 414),     0.18943,       0.18943
(110, 339),     0.18944,       0.18944
(124, 380),     0.18948,       0.18948
(70, 161),     0.18955,       0.18955
(190, 385),     0.18955,       0.18955
(35, 263),     0.18969,       0.18969
(30, 260),     0.18976,       0.18976
(63, 161),     0.18986,       0.18986
(46, 156),     0.18986,       0.18986
(155, 293),     0.18994,       0.18994
(130, 156),     0.1902,       0.1902
(66, 362),     0.19024,       0.19024
(327, 463),     0.19026,       0.19026
(105, 253),     0.19042,       0.19042
(257, 388),     0.19106,       0.19106
(24, 467),     0.19115,       0.19115
(105, 387),     0.19115,       0.19115
(384, 467),     0.19116,       0.19116
(327, 390),     0.19119,       0.19119
(374, 383),     0.19127,       0.19127
(327, 380),     0.19127,       0.19127
(98, 255),     0.19139,       0.19139
(30, 257),     0.19175,       0.19175
(110, 398),     0.19176,       0.19176
(155, 384),     0.19181,       0.19181
(293, 386),     0.19205,       0.19205
(334, 384),     0.19206,       0.19206
(63, 105),     0.19258,       0.19258
(63, 246),     0.19263,       0.19263
(156, 258),     0.19288,       0.19288
(112, 286),     0.19313,       0.19313
(257, 285),     0.19322,       0.19322
(156, 157),     0.19334,       0.19334
(29, 30),     0.19343,       0.19343
(291, 414),     0.19376,       0.19376
(287, 327),     0.19385,       0.19385
(144, 276),     0.19388,       0.19388
(24, 163),     0.19404,       0.19404
(33, 70),     0.19412,       0.19412
(144, 256),     0.19413,       0.19413
(110, 249),     0.19414,       0.19414
(33, 156),     0.19415,       0.19415
(252, 265),     0.19437,       0.19437
(144, 374),     0.19444,       0.19444
(26, 260),     0.19459,       0.19459
(388, 466),     0.19484,       0.19484
(35, 163),     0.19508,       0.19508
(22, 112),     0.19526,       0.19526
(26, 293),     0.1953,       0.1953
(159, 362),     0.19537,       0.19537
(285, 463),     0.19554,       0.19554
(247, 263),     0.19561,       0.19561
(291, 306),     0.19566,       0.19566
(161, 263),     0.19566,       0.19566
(110, 263),     0.19567,       0.19567
(105, 374),     0.19569,       0.19569
(253, 327),     0.19575,       0.19575
(254, 327),     0.19576,       0.19576
(53, 387),     0.19584,       0.19584
(246, 295),     0.19595,       0.19595
(252, 327),     0.19595,       0.19595
(23, 286),     0.19626,       0.19626
(373, 383),     0.19635,       0.19635
(327, 362),     0.19637,       0.19637
(124, 157),     0.19666,       0.19666
(56, 387),     0.19713,       0.19713
(124, 382),     0.19717,       0.19717
(336, 373),     0.19725,       0.19725
(70, 159),     0.19733,       0.19733
(25, 293),     0.19733,       0.19733
(265, 380),     0.19763,       0.19763
(359, 388),     0.19782,       0.19782
(29, 387),     0.19784,       0.19784
(29, 286),     0.19801,       0.19801
(27, 384),     0.19821,       0.19821
(66, 256),     0.19846,       0.19846
(30, 282),     0.19847,       0.19847
(25, 382),     0.19851,       0.19851
(55, 387),     0.19887,       0.19887
(327, 381),     0.19895,       0.19895
(30, 384),     0.19901,       0.19901
(258, 387),     0.19902,       0.19902
(190, 341),     0.19906,       0.19906
(55, 70),     0.19928,       0.19928
(7, 276),     0.19937,       0.19937
(306, 414),     0.19982,       0.19982
(23, 98),     0.19994,       0.19994
(256, 265),     0.20011,       0.20011
(256, 327),     0.20024,       0.20024
(327, 339),     0.20028,       0.20028
(107, 161),     0.20058,       0.20058
(144, 380),     0.20058,       0.20058
(70, 374),     0.20069,       0.20069
(65, 381),     0.20088,       0.20088
(247, 359),     0.20089,       0.20089
(130, 283),     0.20095,       0.20095
(46, 56),     0.20096,       0.20096
(296, 359),     0.20096,       0.20096
(53, 373),     0.20099,       0.20099
(153, 190),     0.201,       0.201
(173, 256),     0.2011,       0.2011
(57, 384),     0.20119,       0.20119
(156, 300),     0.2016,       0.2016
(327, 374),     0.2017,       0.2017
(33, 283),     0.20185,       0.20185
(98, 153),     0.20211,       0.20211
(124, 381),     0.20227,       0.20227
(157, 385),     0.20254,       0.20254
(70, 253),     0.20266,       0.20266
(35, 300),     0.20271,       0.20271
(124, 414),     0.20276,       0.20276
(260, 384),     0.20276,       0.20276
(65, 252),     0.20296,       0.20296
(98, 339),     0.20304,       0.20304
(70, 398),     0.20307,       0.20307
(53, 295),     0.20307,       0.20307
(157, 362),     0.2031,       0.2031
(98, 373),     0.2034,       0.2034
(144, 254),     0.20356,       0.20356
(98, 390),     0.20382,       0.20382
(63, 386),     0.20387,       0.20387
(63, 258),     0.20396,       0.20396
(253, 285),     0.20417,       0.20417
(327, 373),     0.20469,       0.20469
(22, 293),     0.2049,       0.2049
(28, 160),     0.20492,       0.20492
(133, 260),     0.20537,       0.20537
(98, 353),     0.20547,       0.20547
(29, 390),     0.2055,       0.2055
(144, 341),     0.20551,       0.20551
(124, 254),     0.20554,       0.20554
(257, 306),     0.20572,       0.20572
(190, 386),     0.20573,       0.20573
(29, 160),     0.20576,       0.20576
(292, 306),     0.20586,       0.20586
(156, 254),     0.20589,       0.20589
(55, 246),     0.20595,       0.20595
(257, 291),     0.20601,       0.20601
(52, 296),     0.20608,       0.20608
(285, 374),     0.20618,       0.20618
(27, 286),     0.20628,       0.20628
(33, 285),     0.20687,       0.20687
(156, 373),     0.20697,       0.20697
(52, 55),     0.20699,       0.20699
(154, 256),     0.20711,       0.20711
(286, 386),     0.20727,       0.20727
(110, 341),     0.20739,       0.20739
(173, 258),     0.20763,       0.20763
(153, 341),     0.20773,       0.20773
(55, 282),     0.20793,       0.20793
(30, 386),     0.20825,       0.20825
(246, 247),     0.20841,       0.20841
(246, 336),     0.20847,       0.20847
(190, 283),     0.20883,       0.20883
(30, 249),     0.20904,       0.20904
(257, 292),     0.20912,       0.20912
(65, 257),     0.20939,       0.20939
(158, 386),     0.20958,       0.20958
(155, 381),     0.20958,       0.20958
(124, 286),     0.20967,       0.20967
(30, 286),     0.20999,       0.20999
(61, 76),     0.21,       0.21
(30, 255),     0.21024,       0.21024
(383, 463),     0.21036,       0.21036
(259, 388),     0.21058,       0.21058
(466, 467),     0.21061,       0.21061
(70, 283),     0.21076,       0.21076
(157, 387),     0.21077,       0.21077
(257, 308),     0.21113,       0.21113
(105, 161),     0.21116,       0.21116
(28, 295),     0.21125,       0.21125
(112, 417),     0.21142,       0.21142
(130, 293),     0.21149,       0.21149
(159, 381),     0.21161,       0.21161
(110, 463),     0.2118,       0.2118
(362, 381),     0.21194,       0.21194
(300, 417),     0.21195,       0.21195
(292, 414),     0.21197,       0.21197
(22, 173),     0.21197,       0.21197
(327, 382),     0.21206,       0.21206
(78, 384),     0.2121,       0.2121
(66, 336),     0.21211,       0.21211
(327, 341),     0.21217,       0.21217
(158, 252),     0.21223,       0.21223
(110, 359),     0.2123,       0.2123
(56, 463),     0.21232,       0.21232
(153, 293),     0.21235,       0.21235
(22, 98),     0.2125,       0.2125
(130, 414),     0.21259,       0.21259
(98, 145),     0.2126,       0.2126
(46, 254),     0.21261,       0.21261
(35, 255),     0.21279,       0.21279
(22, 155),     0.21292,       0.21292
(259, 287),     0.21305,       0.21305
(53, 285),     0.21307,       0.21307
(160, 258),     0.21315,       0.21315
(247, 286),     0.2132,       0.2132
(291, 388),     0.21332,       0.21332
(78, 257),     0.21345,       0.21345
(388, 467),     0.21351,       0.21351
(160, 467),     0.21353,       0.21353
(63, 159),     0.21361,       0.21361
(25, 414),     0.21364,       0.21364
(144, 373),     0.21375,       0.21375
(29, 257),     0.21388,       0.21388
(53, 158),     0.21396,       0.21396
(306, 388),     0.21397,       0.21397
(28, 386),     0.21425,       0.21425
(291, 292),     0.21426,       0.21426
(380, 383),     0.21432,       0.21432
(62, 384),     0.21448,       0.21448
(52, 373),     0.21464,       0.21464
(153, 157),     0.21466,       0.21466
(65, 388),     0.21468,       0.21468
(61, 466),     0.21471,       0.21471
(29, 259),     0.21471,       0.21471
(107, 336),     0.21473,       0.21473
(61, 384),     0.21498,       0.21498
(66, 161),     0.21502,       0.21502
(57, 466),     0.21516,       0.21516
(29, 124),     0.21524,       0.21524
(156, 398),     0.21525,       0.21525
(78, 466),     0.21528,       0.21528
(260, 296),     0.21539,       0.21539
(252, 463),     0.21551,       0.21551
(24, 252),     0.21558,       0.21558
(255, 300),     0.21561,       0.21561
(56, 159),     0.21562,       0.21562
(29, 386),     0.21569,       0.21569
(27, 159),     0.2158,       0.2158
(300, 327),     0.21593,       0.21593
(62, 466),     0.21597,       0.21597
(154, 243),     0.21602,       0.21602
(30, 466),     0.21603,       0.21603
(29, 156),     0.21611,       0.21611
(24, 253),     0.21621,       0.21621
(46, 293),     0.21625,       0.21625
(56, 285),     0.21628,       0.21628
(63, 66),     0.21628,       0.21628
(52, 247),     0.21632,       0.21632
(246, 282),     0.21656,       0.21656
(327, 353),     0.21673,       0.21673
(105, 336),     0.21674,       0.21674
(154, 387),     0.21684,       0.21684
(105, 156),     0.21691,       0.21691
(62, 257),     0.21692,       0.21692
(381, 383),     0.21692,       0.21692
(292, 388),     0.21697,       0.21697
(76, 384),     0.21706,       0.21706
(76, 466),     0.21708,       0.21708
(35, 359),     0.21729,       0.21729
(28, 336),     0.21732,       0.21732
(308, 388),     0.21746,       0.21746
(283, 385),     0.21749,       0.21749
(110, 414),     0.21755,       0.21755
(133, 153),     0.2176,       0.2176
(293, 334),     0.21761,       0.21761
(110, 255),     0.2179,       0.2179
(247, 258),     0.21805,       0.21805
(124, 373),     0.21829,       0.21829
(52, 257),     0.2183,       0.2183
(156, 257),     0.21853,       0.21853
(63, 334),     0.21863,       0.21863
(154, 293),     0.21869,       0.21869
(133, 286),     0.21873,       0.21873
(22, 384),     0.21879,       0.21879
(105, 157),     0.21924,       0.21924
(28, 384),     0.21932,       0.21932
(153, 260),     0.21939,       0.21939
(145, 463),     0.21948,       0.21948
(70, 246),     0.21966,       0.21966
(246, 296),     0.21981,       0.21981
(30, 467),     0.22014,       0.22014
(57, 257),     0.22033,       0.22033
(29, 282),     0.22054,       0.22054
(27, 385),     0.22054,       0.22054
(70, 286),     0.2206,       0.2206
(57, 161),     0.22066,       0.22066
(33, 293),     0.22067,       0.22067
(29, 285),     0.22076,       0.22076
(308, 414),     0.2208,       0.2208
(263, 286),     0.22084,       0.22084
(98, 300),     0.22095,       0.22095
(110, 276),     0.22101,       0.22101
(46, 373),     0.22113,       0.22113
(163, 193),     0.22122,       0.22122
(260, 386),     0.22123,       0.22123
(66, 257),     0.22126,       0.22126
(29, 260),     0.2214,       0.2214
(29, 388),     0.22144,       0.22144
(28, 159),     0.22147,       0.22147
(163, 417),     0.22166,       0.22166
(296, 353),     0.22171,       0.22171
(98, 256),     0.22185,       0.22185
(78, 159),     0.22188,       0.22188
(157, 341),     0.22197,       0.22197
(56, 158),     0.222,       0.222
(158, 385),     0.22205,       0.22205
(287, 466),     0.22212,       0.22212
(52, 295),     0.22226,       0.22226
(30, 246),     0.22229,       0.22229
(300, 336),     0.22239,       0.22239
(158, 463),     0.22244,       0.22244
(29, 334),     0.22276,       0.22276
(76, 257),     0.22291,       0.22291
(283, 384),     0.22293,       0.22293
(65, 295),     0.22296,       0.22296
(296, 467),     0.2232,       0.2232
(28, 414),     0.22326,       0.22326
(341, 383),     0.22358,       0.22358
(247, 283),     0.22362,       0.22362
(154, 193),     0.22388,       0.22388
(282, 287),     0.22401,       0.22401
(133, 173),     0.22402,       0.22402
(158, 384),     0.22418,       0.22418
(155, 260),     0.2242,       0.2242
(124, 257),     0.22432,       0.22432
(35, 353),     0.22434,       0.22434
(383, 390),     0.22437,       0.22437
(144, 362),     0.22448,       0.22448
(27, 70),     0.22465,       0.22465
(287, 398),     0.22468,       0.22468
(173, 381),     0.22469,       0.22469
(46, 70),     0.22488,       0.22488
(46, 384),     0.22493,       0.22493
(30, 161),     0.22505,       0.22505
(155, 286),     0.22505,       0.22505
(124, 417),     0.22509,       0.22509
(61, 257),     0.22525,       0.22525
