Comparing the following files: 
krithika_front_s29_v1/groups,  krithika_front_s30_v1/groups,  

Correlation cuttoff is 0.3
landmark(s),  krithika_front_s29_v1groups_vs_krithika_front_s30_v1groups,  average
(7, 153),  -0.03589,       -0.03589,       
(57, 311),  -0.03584,       -0.03584,       
(178, 415),  -0.03481,       -0.03481,       
(52, 193),  -0.03465,       -0.03465,       
(178, 321),  -0.03446,       -0.03446,       
(35, 160),  -0.03441,       -0.03441,       
(53, 292),  -0.03374,       -0.03374,       
(173, 300),  -0.03154,       -0.03154,       
(52, 144),  -0.0309,       -0.0309,       
(105, 296),  -0.03027,       -0.03027,       
(156, 185),  -0.02962,       -0.02962,       
(70, 384),  -0.02954,       -0.02954,       
(63, 154),  -0.02942,       -0.02942,       
(193, 283),  -0.02905,       -0.02905,       
(265, 373),  -0.02901,       -0.02901,       
(124, 409),  -0.02869,       -0.02869,       
(133, 381),  -0.02861,       -0.02861,       
(173, 383),  -0.02826,       -0.02826,       
(163, 385),  -0.02802,       -0.02802,       
(156, 173),  -0.02796,       -0.02796,       
(173, 384),  -0.02763,       -0.02763,       
(265, 270),  -0.02748,       -0.02748,       
(33, 381),  -0.02737,       -0.02737,       
(70, 291),  -0.02581,       -0.02581,       
(53, 306),  -0.02472,       -0.02472,       
(63, 155),  -0.02472,       -0.02472,       
(155, 381),  -0.02471,       -0.02471,       
(145, 163),  -0.02411,       -0.02411,       
(87, 317),  -0.02234,       -0.02234,       
(193, 293),  -0.02204,       -0.02204,       
(76, 402),  -0.02137,       -0.02137,       
(33, 154),  -0.02126,       -0.02126,       
(70, 173),  -0.02031,       -0.02031,       
(70, 185),  -0.01867,       -0.01867,       
(124, 415),  -0.01825,       -0.01825,       
(181, 375),  -0.01822,       -0.01822,       
(308, 317),  -0.01784,       -0.01784,       
(269, 383),  -0.01761,       -0.01761,       
(66, 285),  -0.01721,       -0.01721,       
(70, 334),  -0.01638,       -0.01638,       
(46, 154),  -0.0156,       -0.0156,       
(70, 267),  -0.01558,       -0.01558,       
(14, 314),  -0.01528,       -0.01528,       
(163, 384),  -0.01508,       -0.01508,       
(53, 270),  -0.01467,       -0.01467,       
(144, 156),  -0.01426,       -0.01426,       
(270, 276),  -0.01345,       -0.01345,       
(105, 133),  -0.01246,       -0.01246,       
(269, 466),  -0.0102,       -0.0102,       
(53, 308),  -0.00869,       -0.00869,       
(154, 382),  -0.00861,       -0.00861,       
(310, 353),  -0.00831,       -0.00831,       
(53, 133),  -0.00828,       -0.00828,       
(91, 317),  -0.0072,       -0.0072,       
(33, 155),  -0.00575,       -0.00575,       
(17, 405),  -0.00545,       -0.00545,       
(63, 291),  -0.00536,       -0.00536,       
(269, 300),  -0.00465,       -0.00465,       
(156, 282),  -0.00462,       -0.00462,       
(191, 318),  -0.00447,       -0.00447,       
(181, 317),  -0.00433,       -0.00433,       
(124, 373),  -0.00424,       -0.00424,       
(39, 415),  -0.00422,       -0.00422,       
(53, 287),  -0.00231,       -0.00231,       
(62, 402),  -0.00211,       -0.00211,       
(13, 270),  -0.00209,       -0.00209,       
(39, 292),  -0.00107,       -0.00107,       
(53, 291),  -0.00037,       -0.00037,       
(185, 287),  -0.0,       0.0,       
(154, 285),  0.00013,       0.00013,       
(35, 191),  0.00027,       0.00027,       
(80, 267),  0.001,       0.001,       
(35, 63),  0.00164,       0.00164,       
(84, 318),  0.00402,       0.00402,       
(0, 270),  0.00421,       0.00421,       
(78, 402),  0.0045,       0.0045,       
(300, 324),  0.005,       0.005,       
(178, 317),  0.00538,       0.00538,       
(70, 78),  0.00612,       0.00612,       
(17, 321),  0.00615,       0.00615,       
(62, 70),  0.00642,       0.00642,       
(292, 312),  0.007,       0.007,       
(156, 390),  0.00753,       0.00753,       
(63, 382),  0.00839,       0.00839,       
(46, 269),  0.00874,       0.00874,       
(293, 380),  0.00921,       0.00921,       
(52, 124),  0.00956,       0.00956,       
(181, 306),  0.01003,       0.01003,       
(107, 155),  0.01027,       0.01027,       
(52, 295),  0.01094,       0.01094,       
(181, 291),  0.01112,       0.01112,       
(40, 409),  0.01139,       0.01139,       
(181, 292),  0.01152,       0.01152,       
(265, 310),  0.01214,       0.01214,       
(317, 321),  0.01281,       0.01281,       
(306, 312),  0.01314,       0.01314,       
(35, 159),  0.0132,       0.0132,       
(70, 327),  0.01354,       0.01354,       
(327, 334),  0.01424,       0.01424,       
(53, 98),  0.01481,       0.01481,       
(314, 317),  0.01496,       0.01496,       
(291, 402),  0.01544,       0.01544,       
(84, 321),  0.01577,       0.01577,       
(185, 269),  0.01589,       0.01589,       
(306, 402),  0.01613,       0.01613,       
(39, 308),  0.01772,       0.01772,       
(14, 146),  0.01795,       0.01795,       
(46, 155),  0.01841,       0.01841,       
(37, 310),  0.01852,       0.01852,       
(84, 402),  0.01871,       0.01871,       
(293, 398),  0.0189,       0.0189,       
(63, 380),  0.01927,       0.01927,       
(293, 381),  0.02004,       0.02004,       
(35, 415),  0.02016,       0.02016,       
(95, 317),  0.02028,       0.02028,       
(181, 308),  0.02076,       0.02076,       
(70, 76),  0.02085,       0.02085,       
(40, 291),  0.02238,       0.02238,       
(160, 417),  0.02251,       0.02251,       
(249, 269),  0.02284,       0.02284,       
(270, 293),  0.02352,       0.02352,       
(300, 373),  0.02383,       0.02383,       
(124, 269),  0.02398,       0.02398,       
(52, 145),  0.02409,       0.02409,       
(65, 107),  0.02627,       0.02627,       
(282, 362),  0.02725,       0.02725,       
(53, 153),  0.02838,       0.02838,       
(70, 124),  0.02869,       0.02869,       
(40, 270),  0.02892,       0.02892,       
(133, 374),  0.02927,       0.02927,       
(318, 375),  0.0301,       0.0301,       
(88, 310),  0.0317,       0.0317,       
(133, 388),  0.03185,       0.03185,       
(46, 327),  0.03212,       0.03212,       
(154, 293),  0.03275,       0.03275,       
(311, 466),  0.03304,       0.03304,       
(66, 156),  0.03402,       0.03402,       
(124, 173),  0.03474,       0.03474,       
(87, 415),  0.03512,       0.03512,       
(300, 398),  0.03513,       0.03513,       
(263, 267),  0.03545,       0.03545,       
(181, 321),  0.03559,       0.03559,       
(35, 158),  0.03575,       0.03575,       
(14, 17),  0.03581,       0.03581,       
(334, 382),  0.03627,       0.03627,       
(70, 105),  0.03662,       0.03662,       
(84, 375),  0.037,       0.037,       
(191, 375),  0.03709,       0.03709,       
(155, 283),  0.03746,       0.03746,       
(155, 388),  0.03759,       0.03759,       
(7, 156),  0.03791,       0.03791,       
(46, 105),  0.0384,       0.0384,       
(154, 300),  0.03861,       0.03861,       
(292, 402),  0.03871,       0.03871,       
(317, 405),  0.03914,       0.03914,       
(76, 287),  0.03948,       0.03948,       
(84, 324),  0.03973,       0.03973,       
(124, 327),  0.04,       0.04,       
(33, 133),  0.04011,       0.04011,       
(37, 270),  0.04044,       0.04044,       
(105, 153),  0.04069,       0.04069,       
(65, 285),  0.04094,       0.04094,       
(52, 163),  0.04128,       0.04128,       
(84, 87),  0.04167,       0.04167,       
(35, 296),  0.0419,       0.0419,       
(178, 409),  0.04194,       0.04194,       
(70, 390),  0.04211,       0.04211,       
(153, 381),  0.04236,       0.04236,       
(70, 283),  0.04238,       0.04238,       
(53, 70),  0.0436,       0.0436,       
(308, 466),  0.04363,       0.04363,       
(66, 336),  0.04409,       0.04409,       
(124, 292),  0.04462,       0.04462,       
(61, 70),  0.0447,       0.0447,       
(334, 381),  0.04539,       0.04539,       
(291, 312),  0.04558,       0.04558,       
(39, 306),  0.04569,       0.04569,       
(105, 306),  0.04657,       0.04657,       
(146, 310),  0.04662,       0.04662,       
(133, 283),  0.04669,       0.04669,       
(63, 381),  0.04672,       0.04672,       
(46, 384),  0.04673,       0.04673,       
(105, 292),  0.04695,       0.04695,       
(181, 287),  0.04773,       0.04773,       
(293, 374),  0.04788,       0.04788,       
(13, 81),  0.04862,       0.04862,       
(156, 385),  0.04897,       0.04897,       
(178, 287),  0.04948,       0.04948,       
(33, 409),  0.04971,       0.04971,       
(17, 178),  0.04994,       0.04994,       
(0, 310),  0.05097,       0.05097,       
(35, 185),  0.05107,       0.05107,       
(124, 308),  0.05167,       0.05167,       
(300, 353),  0.05214,       0.05214,       
(185, 327),  0.05269,       0.05269,       
(155, 265),  0.0531,       0.0531,       
(292, 466),  0.05342,       0.05342,       
(185, 312),  0.0535,       0.0535,       
(310, 311),  0.05377,       0.05377,       
(88, 321),  0.05449,       0.05449,       
(291, 466),  0.05451,       0.05451,       
(133, 387),  0.05473,       0.05473,       
(310, 390),  0.05475,       0.05475,       
(263, 311),  0.05514,       0.05514,       
(249, 287),  0.05523,       0.05523,       
(314, 321),  0.05542,       0.05542,       
(62, 269),  0.05596,       0.05596,       
(63, 156),  0.05626,       0.05626,       
(154, 398),  0.05631,       0.05631,       
(161, 386),  0.05638,       0.05638,       
(249, 383),  0.05657,       0.05657,       
(293, 382),  0.05666,       0.05666,       
(321, 383),  0.05679,       0.05679,       
(61, 269),  0.05735,       0.05735,       
(124, 191),  0.05752,       0.05752,       
(37, 70),  0.05758,       0.05758,       
(35, 107),  0.05778,       0.05778,       
(57, 402),  0.05783,       0.05783,       
(283, 380),  0.05802,       0.05802,       
(78, 269),  0.05855,       0.05855,       
(308, 402),  0.05862,       0.05862,       
(306, 466),  0.06013,       0.06013,       
(153, 327),  0.061,       0.061,       
(107, 154),  0.06102,       0.06102,       
(276, 362),  0.06128,       0.06128,       
(105, 291),  0.06135,       0.06135,       
(308, 312),  0.06159,       0.06159,       
(95, 270),  0.06197,       0.06197,       
(37, 415),  0.0626,       0.0626,       
(65, 156),  0.06287,       0.06287,       
(81, 324),  0.06291,       0.06291,       
(98, 145),  0.06306,       0.06306,       
(52, 306),  0.0635,       0.0635,       
(63, 269),  0.06421,       0.06421,       
(88, 317),  0.06456,       0.06456,       
(282, 334),  0.06459,       0.06459,       
(324, 353),  0.06475,       0.06475,       
(55, 153),  0.06506,       0.06506,       
(327, 362),  0.06508,       0.06508,       
(88, 95),  0.06563,       0.06563,       
(98, 306),  0.06574,       0.06574,       
(63, 173),  0.06595,       0.06595,       
(327, 381),  0.06628,       0.06628,       
(46, 173),  0.06653,       0.06653,       
(40, 383),  0.06689,       0.06689,       
(105, 154),  0.06702,       0.06702,       
(76, 269),  0.06711,       0.06711,       
(156, 269),  0.06796,       0.06796,       
(310, 388),  0.06828,       0.06828,       
(300, 390),  0.06837,       0.06837,       
(276, 380),  0.0684,       0.0684,       
(312, 415),  0.06861,       0.06861,       
(53, 154),  0.06875,       0.06875,       
(105, 163),  0.06952,       0.06952,       
(33, 270),  0.06969,       0.06969,       
(193, 295),  0.06979,       0.06979,       
(88, 287),  0.07047,       0.07047,       
(98, 292),  0.07048,       0.07048,       
(52, 292),  0.07117,       0.07117,       
(156, 308),  0.07219,       0.07219,       
(87, 95),  0.07235,       0.07235,       
(52, 291),  0.07237,       0.07237,       
(33, 374),  0.07237,       0.07237,       
(267, 466),  0.07257,       0.07257,       
(269, 353),  0.07277,       0.07277,       
(105, 308),  0.07292,       0.07292,       
(282, 327),  0.07322,       0.07322,       
(0, 70),  0.07367,       0.07367,       
(124, 306),  0.07378,       0.07378,       
(57, 269),  0.07379,       0.07379,       
(40, 312),  0.07434,       0.07434,       
(87, 178),  0.07462,       0.07462,       
(98, 291),  0.07486,       0.07486,       
(300, 362),  0.07488,       0.07488,       
(300, 374),  0.0749,       0.0749,       
(283, 381),  0.07509,       0.07509,       
(37, 292),  0.07605,       0.07605,       
(153, 380),  0.07625,       0.07625,       
(62, 156),  0.07697,       0.07697,       
(7, 124),  0.07726,       0.07726,       
(40, 269),  0.07739,       0.07739,       
(78, 156),  0.07806,       0.07806,       
(39, 383),  0.0781,       0.0781,       
(306, 318),  0.07812,       0.07812,       
(156, 270),  0.07818,       0.07818,       
(178, 181),  0.07855,       0.07855,       
(13, 82),  0.07867,       0.07867,       
(105, 155),  0.07888,       0.07888,       
(285, 296),  0.07891,       0.07891,       
(7, 159),  0.07907,       0.07907,       
(76, 156),  0.07961,       0.07961,       
(276, 374),  0.07999,       0.07999,       
(35, 157),  0.08027,       0.08027,       
(133, 265),  0.08074,       0.08074,       
(155, 334),  0.08106,       0.08106,       
(124, 385),  0.0815,       0.0815,       
(267, 310),  0.08192,       0.08192,       
(334, 383),  0.08209,       0.08209,       
(155, 374),  0.08247,       0.08247,       
(40, 70),  0.08267,       0.08267,       
(88, 91),  0.08284,       0.08284,       
(33, 382),  0.08286,       0.08286,       
(283, 415),  0.08296,       0.08296,       
(308, 415),  0.08305,       0.08305,       
(46, 267),  0.08384,       0.08384,       
(17, 375),  0.08446,       0.08446,       
(153, 382),  0.08467,       0.08467,       
(173, 353),  0.08528,       0.08528,       
(62, 63),  0.08546,       0.08546,       
(17, 314),  0.08609,       0.08609,       
(87, 287),  0.08612,       0.08612,       
(276, 373),  0.08613,       0.08613,       
(91, 415),  0.08655,       0.08655,       
(154, 353),  0.08667,       0.08667,       
(154, 383),  0.08678,       0.08678,       
(191, 312),  0.08706,       0.08706,       
(267, 383),  0.0872,       0.0872,       
(40, 156),  0.08725,       0.08725,       
(63, 78),  0.08792,       0.08792,       
(291, 318),  0.08801,       0.08801,       
(283, 398),  0.08812,       0.08812,       
(124, 267),  0.08882,       0.08882,       
(157, 163),  0.089,       0.089,       
(156, 292),  0.0894,       0.0894,       
(46, 62),  0.08964,       0.08964,       
(327, 398),  0.08976,       0.08976,       
(63, 374),  0.08993,       0.08993,       
(373, 409),  0.09002,       0.09002,       
(300, 380),  0.09043,       0.09043,       
(35, 387),  0.09106,       0.09106,       
(46, 78),  0.09121,       0.09121,       
(61, 156),  0.09136,       0.09136,       
(55, 145),  0.09302,       0.09302,       
(154, 362),  0.09358,       0.09358,       
(276, 310),  0.09378,       0.09378,       
(173, 246),  0.09443,       0.09443,       
(107, 133),  0.0951,       0.0951,       
(46, 373),  0.09511,       0.09511,       
(95, 287),  0.09565,       0.09565,       
(154, 374),  0.09586,       0.09586,       
(53, 155),  0.09608,       0.09608,       
(39, 466),  0.09669,       0.09669,       
(35, 270),  0.09683,       0.09683,       
(7, 145),  0.09741,       0.09741,       
(66, 155),  0.09828,       0.09828,       
(46, 191),  0.09845,       0.09845,       
(156, 267),  0.09846,       0.09846,       
(66, 154),  0.09854,       0.09854,       
(37, 156),  0.09865,       0.09865,       
(95, 321),  0.09959,       0.09959,       
(267, 300),  0.09963,       0.09963,       
(35, 308),  0.09987,       0.09987,       
(265, 388),  0.10004,       0.10004,       
(66, 133),  0.10006,       0.10006,       
(98, 308),  0.10019,       0.10019,       
(40, 466),  0.10046,       0.10046,       
(311, 388),  0.10057,       0.10057,       
(63, 76),  0.10078,       0.10078,       
(14, 415),  0.10134,       0.10134,       
(37, 306),  0.10136,       0.10136,       
(52, 308),  0.10142,       0.10142,       
(98, 105),  0.10159,       0.10159,       
(63, 191),  0.10165,       0.10165,       
(53, 415),  0.10178,       0.10178,       
(35, 327),  0.10224,       0.10224,       
(154, 276),  0.10239,       0.10239,       
(37, 308),  0.10244,       0.10244,       
(35, 269),  0.10245,       0.10245,       
(124, 291),  0.10246,       0.10246,       
(35, 292),  0.10338,       0.10338,       
(37, 409),  0.10345,       0.10345,       
(39, 300),  0.10358,       0.10358,       
(153, 285),  0.10408,       0.10408,       
(35, 409),  0.10442,       0.10442,       
(39, 263),  0.10463,       0.10463,       
(66, 145),  0.10548,       0.10548,       
(46, 76),  0.10614,       0.10614,       
(156, 409),  0.10619,       0.10619,       
(318, 321),  0.10628,       0.10628,       
(388, 415),  0.10643,       0.10643,       
(293, 373),  0.108,       0.108,       
(39, 291),  0.10831,       0.10831,       
(133, 285),  0.10855,       0.10855,       
(292, 318),  0.10889,       0.10889,       
(296, 362),  0.10897,       0.10897,       
(39, 409),  0.10904,       0.10904,       
(98, 415),  0.10943,       0.10943,       
(84, 291),  0.10946,       0.10946,       
(269, 390),  0.10952,       0.10952,       
(57, 61),  0.10964,       0.10964,       
(87, 409),  0.11004,       0.11004,       
(98, 287),  0.1119,       0.1119,       
(311, 383),  0.11194,       0.11194,       
(40, 287),  0.11338,       0.11338,       
(276, 381),  0.11339,       0.11339,       
(84, 306),  0.11386,       0.11386,       
(40, 327),  0.11421,       0.11421,       
(105, 287),  0.1144,       0.1144,       
(312, 466),  0.11455,       0.11455,       
(39, 269),  0.11557,       0.11557,       
(146, 178),  0.11564,       0.11564,       
(327, 382),  0.11579,       0.11579,       
(39, 70),  0.11701,       0.11701,       
(7, 63),  0.1171,       0.1171,       
(81, 82),  0.11741,       0.11741,       
(283, 374),  0.11775,       0.11775,       
(283, 291),  0.11783,       0.11783,       
(384, 386),  0.1179,       0.1179,       
(287, 306),  0.11805,       0.11805,       
(35, 282),  0.11836,       0.11836,       
(7, 53),  0.11858,       0.11858,       
(156, 310),  0.1191,       0.1191,       
(263, 375),  0.11928,       0.11928,       
(155, 387),  0.12028,       0.12028,       
(276, 398),  0.12034,       0.12034,       
(285, 295),  0.12103,       0.12103,       
(154, 334),  0.12121,       0.12121,       
(84, 292),  0.12148,       0.12148,       
(63, 267),  0.12165,       0.12165,       
(0, 156),  0.12172,       0.12172,       
(39, 270),  0.12207,       0.12207,       
(153, 362),  0.1223,       0.1223,       
(35, 53),  0.1227,       0.1227,       
(334, 380),  0.12274,       0.12274,       
(384, 387),  0.12302,       0.12302,       
(61, 63),  0.12314,       0.12314,       
(84, 405),  0.1234,       0.1234,       
(287, 466),  0.12343,       0.12343,       
(39, 287),  0.12395,       0.12395,       
(53, 173),  0.12423,       0.12423,       
(145, 153),  0.12445,       0.12445,       
(124, 185),  0.1245,       0.1245,       
(353, 390),  0.12466,       0.12466,       
(270, 388),  0.12468,       0.12468,       
(62, 312),  0.12469,       0.12469,       
(314, 402),  0.12475,       0.12475,       
(40, 300),  0.12519,       0.12519,       
(105, 270),  0.1253,       0.1253,       
(154, 388),  0.12537,       0.12537,       
(155, 382),  0.12542,       0.12542,       
(178, 310),  0.12601,       0.12601,       
(95, 178),  0.1264,       0.1264,       
(0, 409),  0.12683,       0.12683,       
(40, 263),  0.12723,       0.12723,       
(7, 46),  0.12768,       0.12768,       
(0, 466),  0.12903,       0.12903,       
(35, 46),  0.12928,       0.12928,       
(7, 70),  0.1293,       0.1293,       
(91, 409),  0.12934,       0.12934,       
(292, 311),  0.12945,       0.12945,       
(265, 269),  0.12955,       0.12955,       
(63, 70),  0.12955,       0.12955,       
(53, 282),  0.12969,       0.12969,       
(154, 265),  0.12983,       0.12983,       
(46, 61),  0.13019,       0.13019,       
(269, 310),  0.13051,       0.13051,       
(39, 156),  0.1306,       0.1306,       
(144, 380),  0.13066,       0.13066,       
(80, 156),  0.13114,       0.13114,       
(144, 384),  0.13126,       0.13126,       
(154, 283),  0.13127,       0.13127,       
(84, 308),  0.13148,       0.13148,       
(133, 382),  0.13149,       0.13149,       
(52, 133),  0.1318,       0.1318,       
(70, 310),  0.13181,       0.13181,       
(308, 318),  0.13211,       0.13211,       
(185, 318),  0.13212,       0.13212,       
(193, 296),  0.13223,       0.13223,       
(80, 466),  0.13377,       0.13377,       
(91, 321),  0.1352,       0.1352,       
(35, 390),  0.13525,       0.13525,       
(80, 375),  0.13531,       0.13531,       
(156, 306),  0.13546,       0.13546,       
(292, 390),  0.13568,       0.13568,       
(295, 362),  0.13587,       0.13587,       
(78, 312),  0.13662,       0.13662,       
(0, 292),  0.13747,       0.13747,       
(52, 296),  0.13772,       0.13772,       
(33, 362),  0.13806,       0.13806,       
(65, 145),  0.13837,       0.13837,       
(300, 311),  0.13876,       0.13876,       
(17, 318),  0.13905,       0.13905,       
(145, 285),  0.13944,       0.13944,       
(35, 40),  0.13972,       0.13972,       
(66, 153),  0.13984,       0.13984,       
(35, 66),  0.1399,       0.1399,       
(312, 388),  0.14015,       0.14015,       
(95, 311),  0.14087,       0.14087,       
(145, 381),  0.14091,       0.14091,       
(65, 144),  0.14112,       0.14112,       
(61, 312),  0.14115,       0.14115,       
(293, 310),  0.14154,       0.14154,       
(35, 306),  0.1416,       0.1416,       
(82, 269),  0.14186,       0.14186,       
(81, 267),  0.14209,       0.14209,       
(154, 466),  0.1422,       0.1422,       
(0, 415),  0.14259,       0.14259,       
(63, 185),  0.14268,       0.14268,       
(308, 390),  0.14268,       0.14268,       
(265, 321),  0.14277,       0.14277,       
(76, 312),  0.14306,       0.14306,       
(82, 324),  0.14315,       0.14315,       
(62, 124),  0.1432,       0.1432,       
(283, 382),  0.14343,       0.14343,       
(37, 291),  0.1439,       0.1439,       
(173, 265),  0.14402,       0.14402,       
(270, 373),  0.14449,       0.14449,       
(105, 398),  0.14453,       0.14453,       
(37, 466),  0.14521,       0.14521,       
(37, 124),  0.14543,       0.14543,       
(321, 402),  0.14545,       0.14545,       
(52, 98),  0.14546,       0.14546,       
(78, 124),  0.14556,       0.14556,       
(191, 267),  0.14565,       0.14565,       
(35, 105),  0.14583,       0.14583,       
(7, 270),  0.14595,       0.14595,       
(62, 287),  0.14607,       0.14607,       
(80, 318),  0.1461,       0.1461,       
(276, 417),  0.14618,       0.14618,       
(35, 65),  0.14638,       0.14638,       
(61, 327),  0.14692,       0.14692,       
(17, 324),  0.14702,       0.14702,       
(306, 311),  0.14728,       0.14728,       
(300, 381),  0.14749,       0.14749,       
(52, 153),  0.14783,       0.14783,       
(388, 409),  0.14814,       0.14814,       
(153, 398),  0.14874,       0.14874,       
(191, 466),  0.14883,       0.14883,       
(291, 390),  0.14944,       0.14944,       
(146, 270),  0.14945,       0.14945,       
(269, 388),  0.15069,       0.15069,       
(145, 380),  0.15089,       0.15089,       
(318, 383),  0.15093,       0.15093,       
(35, 37),  0.15126,       0.15126,       
(133, 384),  0.15126,       0.15126,       
(46, 185),  0.1513,       0.1513,       
(35, 267),  0.15191,       0.15191,       
(76, 124),  0.15293,       0.15293,       
(269, 276),  0.15348,       0.15348,       
(35, 80),  0.15358,       0.15358,       
(246, 386),  0.15363,       0.15363,       
(40, 82),  0.15364,       0.15364,       
(55, 107),  0.15371,       0.15371,       
(0, 306),  0.15392,       0.15392,       
(33, 384),  0.15532,       0.15532,       
(65, 409),  0.15537,       0.15537,       
(40, 324),  0.15555,       0.15555,       
(53, 62),  0.15557,       0.15557,       
(35, 310),  0.15568,       0.15568,       
(84, 287),  0.15576,       0.15576,       
(37, 287),  0.156,       0.156,       
(283, 292),  0.15621,       0.15621,       
(153, 293),  0.15638,       0.15638,       
(70, 80),  0.1567,       0.1567,       
(0, 263),  0.15677,       0.15677,       
(249, 311),  0.15712,       0.15712,       
(14, 287),  0.15748,       0.15748,       
(0, 124),  0.1576,       0.1576,       
(14, 409),  0.15771,       0.15771,       
(306, 390),  0.15805,       0.15805,       
(263, 324),  0.1583,       0.1583,       
(144, 381),  0.15878,       0.15878,       
(283, 306),  0.15913,       0.15913,       
(53, 78),  0.1594,       0.1594,       
(287, 324),  0.15946,       0.15946,       
(155, 466),  0.1598,       0.1598,       
(314, 375),  0.16118,       0.16118,       
(61, 78),  0.1613,       0.1613,       
(13, 80),  0.16136,       0.16136,       
(13, 40),  0.16175,       0.16175,       
(163, 380),  0.16209,       0.16209,       
(66, 144),  0.16211,       0.16211,       
(310, 384),  0.16257,       0.16257,       
(33, 98),  0.16279,       0.16279,       
(61, 317),  0.163,       0.163,       
(373, 415),  0.16342,       0.16342,       
(7, 380),  0.16372,       0.16372,       
(154, 327),  0.16377,       0.16377,       
(249, 267),  0.16435,       0.16435,       
(76, 327),  0.16506,       0.16506,       
(35, 291),  0.16622,       0.16622,       
(55, 285),  0.16629,       0.16629,       
(98, 133),  0.16639,       0.16639,       
(14, 95),  0.16661,       0.16661,       
(7, 158),  0.16662,       0.16662,       
(156, 327),  0.16669,       0.16669,       
(276, 375),  0.16752,       0.16752,       
(156, 291),  0.1677,       0.1677,       
(13, 466),  0.16797,       0.16797,       
(13, 388),  0.16865,       0.16865,       
(53, 382),  0.16873,       0.16873,       
(0, 308),  0.16879,       0.16879,       
(81, 466),  0.16879,       0.16879,       
(263, 312),  0.16955,       0.16955,       
(65, 291),  0.16997,       0.16997,       
(82, 287),  0.17022,       0.17022,       
(52, 287),  0.17071,       0.17071,       
(61, 124),  0.17079,       0.17079,       
(383, 390),  0.17087,       0.17087,       
(37, 263),  0.17111,       0.17111,       
(144, 398),  0.17113,       0.17113,       
(53, 76),  0.17135,       0.17135,       
(107, 153),  0.17153,       0.17153,       
(63, 327),  0.17181,       0.17181,       
(0, 35),  0.17209,       0.17209,       
(7, 385),  0.1727,       0.1727,       
(283, 308),  0.17289,       0.17289,       
(385, 386),  0.17304,       0.17304,       
(14, 405),  0.1734,       0.1734,       
(37, 46),  0.1736,       0.1736,       
(145, 398),  0.17394,       0.17394,       
(66, 291),  0.17402,       0.17402,       
(156, 249),  0.17488,       0.17488,       
(33, 269),  0.17508,       0.17508,       
(35, 39),  0.17519,       0.17519,       
(63, 373),  0.17589,       0.17589,       
(287, 293),  0.1761,       0.1761,       
(82, 466),  0.17625,       0.17625,       
(53, 269),  0.17632,       0.17632,       
(81, 287),  0.1764,       0.1764,       
(87, 181),  0.17641,       0.17641,       
(82, 388),  0.17688,       0.17688,       
(55, 144),  0.17697,       0.17697,       
(66, 409),  0.17703,       0.17703,       
(124, 334),  0.17728,       0.17728,       
(39, 311),  0.17741,       0.17741,       
(70, 249),  0.17742,       0.17742,       
(37, 383),  0.17784,       0.17784,       
(158, 159),  0.17791,       0.17791,       
(35, 76),  0.17796,       0.17796,       
(35, 62),  0.17859,       0.17859,       
(296, 336),  0.17865,       0.17865,       
(321, 405),  0.17874,       0.17874,       
(40, 124),  0.17915,       0.17915,       
(17, 291),  0.17957,       0.17957,       
(81, 388),  0.1796,       0.1796,       
(269, 293),  0.1798,       0.1798,       
(155, 398),  0.18042,       0.18042,       
(191, 287),  0.18059,       0.18059,       
(153, 300),  0.18066,       0.18066,       
(7, 409),  0.181,       0.181,       
(270, 283),  0.18103,       0.18103,       
(62, 327),  0.1813,       0.1813,       
(35, 78),  0.18131,       0.18131,       
(53, 380),  0.18168,       0.18168,       
(300, 321),  0.18181,       0.18181,       
(287, 415),  0.18214,       0.18214,       
(287, 375),  0.18229,       0.18229,       
(0, 46),  0.18244,       0.18244,       
(63, 384),  0.18277,       0.18277,       
(57, 312),  0.18363,       0.18363,       
(267, 353),  0.18372,       0.18372,       
(311, 353),  0.1838,       0.1838,       
(249, 265),  0.18402,       0.18402,       
(161, 362),  0.18444,       0.18444,       
(185, 267),  0.18447,       0.18447,       
(276, 382),  0.1846,       0.1846,       
(35, 61),  0.18556,       0.18556,       
(7, 52),  0.18558,       0.18558,       
(308, 311),  0.18691,       0.18691,       
(17, 306),  0.18774,       0.18774,       
(0, 291),  0.18823,       0.18823,       
(33, 398),  0.18837,       0.18837,       
(46, 53),  0.18893,       0.18893,       
(78, 287),  0.18895,       0.18895,       
(37, 63),  0.19054,       0.19054,       
(7, 384),  0.19091,       0.19091,       
(246, 373),  0.19114,       0.19114,       
(52, 154),  0.19115,       0.19115,       
(13, 287),  0.1912,       0.1912,       
(296, 382),  0.19131,       0.19131,       
(133, 334),  0.19171,       0.19171,       
(311, 384),  0.19174,       0.19174,       
(327, 466),  0.19175,       0.19175,       
(173, 373),  0.19191,       0.19191,       
(185, 383),  0.19198,       0.19198,       
(173, 388),  0.19203,       0.19203,       
(311, 387),  0.19207,       0.19207,       
(291, 311),  0.19242,       0.19242,       
(287, 310),  0.19269,       0.19269,       
(87, 310),  0.19278,       0.19278,       
(7, 269),  0.19299,       0.19299,       
(53, 61),  0.19307,       0.19307,       
(249, 353),  0.19314,       0.19314,       
(80, 388),  0.19358,       0.19358,       
(53, 327),  0.19416,       0.19416,       
(193, 398),  0.19441,       0.19441,       
(88, 270),  0.19513,       0.19513,       
(107, 145),  0.19525,       0.19525,       
