Comparing the following files: 
hadleigh_front_s1_v2/,  hadleigh_low_s1_v2/,  hadleigh_right_threequarter_s1_v2/,  hadleigh_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s1_v2_vs_hadleigh_low_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_right_threequarter_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  average
(78, 193),     0.28456,       -0.20555,       -0.27289,       0.53528,       0.31145,       0.20985,       0.14378
(105, 161),     -0.10939,       0.53218,       0.16848,       0.22785,       0.06412,       -0.02093,       0.14372
(382, 467),     0.50616,       0.07774,       0.10037,       -0.15646,       0.33445,       6e-05,       0.14372
(156, 254),     0.21467,       -0.13658,       -0.01897,       0.38338,       -0.02695,       0.44616,       0.14362
(385, 417),     0.62546,       0.00992,       -0.0506,       0.03832,       0.20644,       0.03138,       0.14349
(33, 35),     0.43363,       -0.23304,       0.46191,       0.07144,       0.12115,       0.00519,       0.14338
(22, 359),     0.24851,       -0.04243,       0.11631,       -0.10594,       0.11165,       0.53114,       0.14321
(27, 243),     0.51333,       -0.07646,       0.44923,       -0.27819,       0.56428,       -0.31313,       0.14318
(193, 374),     0.47094,       0.10982,       -0.11462,       0.03557,       0.13139,       0.22546,       0.14309
(57, 463),     0.71158,       -0.09069,       0.02075,       0.08719,       -0.05623,       0.18538,       0.143
(53, 282),     -0.09866,       -0.28322,       0.11955,       0.3852,       0.26771,       0.46595,       0.14275
(53, 291),     0.48496,       -0.02495,       0.45954,       -0.26539,       0.73726,       -0.53499,       0.14274
(163, 308),     0.25951,       0.37575,       0.193,       -0.16825,       0.4951,       -0.29968,       0.14257
(76, 246),     0.40346,       0.4619,       -0.26733,       0.2045,       0.27486,       -0.22267,       0.14245
(341, 374),     0.27528,       0.22023,       -0.07738,       -0.02664,       -0.00656,       0.46873,       0.14228
(33, 78),     0.49683,       0.63369,       -0.27212,       0.19424,       0.16737,       -0.36705,       0.14216
(105, 306),     0.34654,       0.16997,       0.26762,       -0.11978,       0.66271,       -0.47448,       0.1421
(22, 110),     -0.01435,       -0.00971,       0.06617,       0.23181,       0.24347,       0.3347,       0.14202
(29, 53),     -0.00438,       0.27346,       0.07213,       0.25,       0.33008,       -0.06988,       0.1419
(46, 249),     0.153,       -0.26996,       -0.05825,       0.3083,       0.19475,       0.52304,       0.14181
(28, 163),     -0.08594,       0.63103,       0.15019,       0.15194,       0.12504,       -0.12182,       0.14174
(257, 285),     0.48875,       0.60363,       -0.223,       0.05276,       -0.04694,       -0.02502,       0.1417
(163, 292),     0.28162,       0.35914,       0.18073,       -0.15954,       0.49522,       -0.30712,       0.14167
(246, 247),     -0.18685,       0.75335,       0.29789,       -0.15662,       -0.32859,       0.47025,       0.14157
(46, 263),     0.14658,       -0.29065,       -0.10849,       0.3603,       0.21743,       0.52415,       0.14155
(124, 253),     0.09062,       -0.1199,       0.0281,       0.37308,       -0.0034,       0.47897,       0.14124
(276, 293),     -0.00561,       0.58093,       -0.20651,       0.17769,       0.38232,       -0.08321,       0.14094
(62, 193),     0.26947,       -0.22243,       -0.27673,       0.54493,       0.31575,       0.21417,       0.14086
(62, 76),     0.51807,       0.42153,       -0.2248,       0.28542,       0.0042,       -0.15969,       0.14079
(30, 33),     0.02678,       0.58173,       -0.10361,       0.21996,       0.12562,       -0.00598,       0.14075
(105, 159),     -0.11241,       0.45723,       0.32927,       0.14515,       -0.08105,       0.10501,       0.14053
(76, 263),     0.49414,       0.05048,       0.15475,       0.53703,       -0.15388,       -0.24148,       0.14017
(78, 158),     0.40332,       0.02908,       -0.30714,       0.34986,       0.24971,       0.11608,       0.14015
(263, 466),     0.12056,       0.14526,       0.27651,       0.03064,       -0.021,       0.28839,       0.14006
(157, 193),     0.54902,       0.4329,       -0.2569,       0.32933,       -0.09868,       -0.11612,       0.13992
(33, 255),     -0.15257,       -0.29725,       -0.12818,       0.51789,       0.41069,       0.48823,       0.1398
(133, 145),     0.13438,       0.12737,       0.25293,       -0.27731,       0.05532,       0.54251,       0.1392
(159, 388),     -0.03,       -0.40371,       -0.12979,       0.4122,       0.53858,       0.44712,       0.13907
(25, 76),     0.49374,       0.57891,       -0.25907,       0.14567,       0.19198,       -0.31795,       0.13888
(145, 255),     0.08596,       -0.2381,       -0.00984,       0.16053,       0.3048,       0.52976,       0.13885
(28, 243),     0.40742,       0.09498,       0.26016,       -0.18298,       0.54483,       -0.29171,       0.13878
(22, 98),     0.13386,       0.79379,       -0.13673,       -0.04314,       0.37963,       -0.29504,       0.13873
(293, 385),     -0.08542,       0.56826,       0.4199,       -0.20327,       -0.29109,       0.42393,       0.13872
(27, 283),     -0.25997,       -0.18979,       -0.03038,       0.41527,       0.36504,       0.53098,       0.13853
(46, 390),     0.13474,       -0.25386,       -0.01415,       0.27699,       0.16763,       0.51961,       0.13849
(153, 339),     -0.16779,       -0.2214,       0.05484,       0.30087,       0.33684,       0.52674,       0.13835
(35, 130),     0.47003,       -0.36807,       0.52673,       -0.01325,       0.31811,       -0.10423,       0.13822
(55, 249),     0.42761,       -0.04626,       -0.11467,       0.03007,       0.14121,       0.39101,       0.13816
(263, 417),     0.78523,       -0.03025,       -0.17288,       0.02376,       -0.0009,       0.22364,       0.1381
(7, 254),     -0.20044,       -0.26898,       -0.06378,       0.55545,       0.33364,       0.47224,       0.13802
(163, 353),     -0.03159,       -0.27749,       -0.05258,       0.31126,       0.3375,       0.54023,       0.13789
(78, 359),     0.46743,       0.08742,       0.16558,       0.5511,       -0.18523,       -0.25984,       0.13774
(154, 300),     0.03711,       0.07066,       0.24996,       -0.07619,       -0.01835,       0.56325,       0.13774
(247, 362),     0.01654,       -0.08515,       -0.25128,       0.56482,       0.18237,       0.39687,       0.13736
(33, 62),     0.48004,       0.61406,       -0.27499,       0.18032,       0.17792,       -0.35368,       0.13728
(62, 158),     0.38993,       0.00666,       -0.31212,       0.35578,       0.25471,       0.12823,       0.1372
(292, 308),     0.28962,       0.29508,       -0.08101,       0.29465,       -0.01652,       0.03962,       0.13691
(283, 388),     -0.11685,       0.71347,       0.35771,       -0.18763,       -0.30762,       0.36238,       0.13691
(57, 160),     0.2887,       0.06878,       -0.28475,       0.36516,       0.22221,       0.16078,       0.13681
(26, 300),     0.01211,       0.15285,       0.28758,       -0.14511,       -0.05233,       0.56505,       0.13669
(30, 52),     -0.23685,       0.40169,       0.31696,       0.25964,       0.09282,       -0.01508,       0.13653
(173, 463),     0.01932,       0.12201,       0.03988,       0.28449,       0.32101,       0.03239,       0.13652
(61, 246),     0.36438,       0.42669,       -0.26976,       0.20244,       0.29571,       -0.20121,       0.13637
(55, 173),     -0.01975,       0.46529,       0.40449,       0.01302,       -0.10112,       0.05574,       0.13628
(28, 53),     0.17468,       -0.01713,       0.30742,       0.07078,       0.19424,       0.08662,       0.1361
(28, 155),     0.29566,       0.33514,       0.0744,       -0.04161,       0.46433,       -0.31185,       0.13601
(173, 341),     0.034,       0.06311,       0.06786,       0.2567,       0.27502,       0.11924,       0.13599
(190, 384),     0.11091,       -0.10922,       0.136,       0.12755,       0.52624,       0.02403,       0.13592
(282, 387),     -0.13153,       0.7395,       0.38512,       -0.14578,       -0.37719,       0.34527,       0.1359
(65, 387),     0.24569,       -0.14855,       -0.10732,       0.16892,       0.13237,       0.52292,       0.13567
(57, 161),     0.30715,       0.20629,       -0.28016,       0.32159,       0.19795,       0.06047,       0.13555
(56, 243),     0.25339,       0.31317,       0.01895,       -0.06883,       0.52878,       -0.23234,       0.13552
(157, 300),     0.05182,       -0.10501,       0.03569,       0.1946,       0.08749,       0.54815,       0.13546
(76, 193),     0.22929,       -0.24386,       -0.28895,       0.56378,       0.32586,       0.22529,       0.13523
(70, 263),     0.00803,       -0.23868,       -0.04432,       0.41527,       0.15912,       0.51181,       0.1352
(253, 467),     0.12913,       0.58497,       -0.21966,       0.03843,       0.27325,       0.00396,       0.13501
(282, 386),     -0.18566,       0.7554,       0.41825,       -0.19123,       -0.3818,       0.3943,       0.13488
(260, 341),     0.14829,       0.45452,       -0.0961,       -0.0078,       0.36091,       -0.05232,       0.13458
(306, 308),     0.31532,       0.37188,       -0.17281,       0.08289,       0.05503,       0.1548,       0.13452
(256, 374),     0.43351,       0.26004,       -0.08396,       -0.08919,       -0.09865,       0.38513,       0.13448
(28, 70),     0.04577,       0.04046,       0.18417,       0.31322,       -0.12384,       0.34586,       0.13427
(359, 383),     -0.07224,       0.05938,       0.37091,       0.40854,       0.14481,       -0.10581,       0.13427
(29, 258),     -0.07559,       -0.18851,       -0.08374,       0.3487,       0.40721,       0.39661,       0.13411
(62, 359),     0.46329,       0.08822,       0.17246,       0.53156,       -0.18329,       -0.26784,       0.13407
(53, 124),     0.00751,       0.08514,       0.55944,       0.59139,       -0.17641,       -0.26413,       0.13382
(105, 286),     0.00263,       -0.04774,       0.01885,       0.27498,       0.09925,       0.45326,       0.13354
(78, 156),     0.52807,       0.78076,       -0.32057,       0.2006,       0.01337,       -0.40104,       0.13353
(78, 130),     0.50079,       0.69874,       -0.27452,       0.15438,       0.15479,       -0.43323,       0.13349
(105, 308),     0.3036,       0.23232,       0.20869,       -0.10185,       0.62545,       -0.46874,       0.13324
(156, 160),     0.27425,       0.25101,       0.31058,       0.00768,       -0.21498,       0.1706,       0.13319
(66, 387),     0.21332,       -0.04521,       -0.02153,       0.20114,       -6e-05,       0.45136,       0.13317
(173, 263),     -0.01562,       -0.28597,       -0.03729,       0.26563,       0.39916,       0.47297,       0.13315
(105, 398),     0.26122,       -0.04637,       0.24536,       -0.04593,       0.10938,       0.275,       0.13311
(53, 286),     -0.05699,       -0.13635,       -0.05215,       0.35376,       0.26391,       0.42634,       0.13309
(27, 52),     -0.01629,       0.12896,       0.32005,       0.32558,       0.22796,       -0.18776,       0.13308
(76, 158),     0.36068,       -0.03085,       -0.32203,       0.37472,       0.26589,       0.14935,       0.13296
(247, 263),     0.16538,       -0.36157,       -0.14354,       0.27387,       0.33204,       0.53161,       0.13296
(29, 159),     -0.11545,       0.67312,       0.31659,       -0.1815,       -0.336,       0.44072,       0.13291
(53, 388),     0.20062,       -0.26331,       -0.09036,       0.24073,       0.17249,       0.53601,       0.1327
(28, 385),     -0.11079,       -0.32475,       -0.13272,       0.37359,       0.5152,       0.47561,       0.13269
(247, 381),     0.07438,       -0.11188,       -0.14224,       0.40548,       0.1098,       0.46041,       0.13266
(57, 381),     0.70763,       -0.09171,       0.04642,       0.06774,       -0.08687,       0.15236,       0.1326
(29, 78),     0.25394,       0.24861,       -0.26764,       0.3112,       0.38935,       -0.14003,       0.13257
(153, 154),     0.11911,       0.10071,       0.18863,       -0.17668,       0.01979,       0.54335,       0.13248
(293, 359),     -0.13979,       0.60104,       0.06269,       -0.04552,       0.2378,       0.07844,       0.13244
(29, 385),     -0.03359,       -0.37614,       -0.18233,       0.45619,       0.39977,       0.5294,       0.13222
(255, 466),     0.02353,       0.70523,       -0.35031,       0.2479,       0.38561,       -0.21865,       0.13222
(341, 359),     0.63689,       -0.07746,       0.02218,       -0.2026,       0.12838,       0.2849,       0.13205
(463, 467),     0.54107,       0.02056,       0.06344,       -0.157,       0.25417,       0.06852,       0.13179
(65, 70),     0.16311,       -0.07296,       0.25501,       0.21645,       0.11607,       0.11226,       0.13166
(158, 384),     -0.18766,       -0.17742,       -0.12517,       0.51008,       0.50201,       0.26809,       0.13165
(156, 193),     0.43247,       0.39145,       -0.01547,       -0.11875,       -0.1089,       0.20912,       0.13165
(105, 292),     0.30835,       0.21545,       0.21348,       -0.10774,       0.63586,       -0.47577,       0.1316
(26, 255),     -0.02225,       -0.17143,       0.04066,       0.16315,       0.2682,       0.51058,       0.13148
(35, 61),     0.52374,       0.7606,       -0.30632,       0.19839,       0.00824,       -0.39598,       0.13145
(144, 243),     -0.0944,       0.02106,       0.15506,       0.04767,       0.1875,       0.47031,       0.1312
(61, 158),     0.32504,       -0.063,       -0.32659,       0.40206,       0.28192,       0.16652,       0.13099
(53, 258),     -0.11587,       -0.28485,       -0.04106,       0.45518,       0.29876,       0.47306,       0.13087
(159, 384),     -0.21048,       -0.25782,       -0.14338,       0.54962,       0.53024,       0.31676,       0.13082
(124, 246),     0.27706,       0.47237,       0.21752,       -0.10269,       -0.342,       0.26197,       0.1307
(61, 193),     0.18211,       -0.26797,       -0.29181,       0.58687,       0.33894,       0.23595,       0.13068
(276, 359),     -0.11371,       0.55101,       0.13307,       -0.09904,       0.15637,       0.15593,       0.1306
(30, 414),     -0.05266,       -0.03239,       -0.20375,       0.43547,       0.24511,       0.39092,       0.13045
(98, 160),     0.10405,       0.73439,       -0.16426,       0.04964,       0.42597,       -0.36719,       0.13043
(161, 193),     0.22484,       0.32318,       -0.13033,       0.14767,       0.16287,       0.0537,       0.13032
(154, 255),     -0.12937,       -0.20915,       0.03462,       0.24555,       0.31144,       0.52886,       0.13032
(161, 374),     -0.10815,       -0.27555,       -0.07855,       0.44098,       0.37486,       0.42829,       0.13031
(33, 76),     0.44959,       0.58855,       -0.27986,       0.16363,       0.19716,       -0.33771,       0.13023
(52, 130),     -0.21443,       0.4925,       0.21872,       0.24193,       0.15574,       -0.11395,       0.13008
(263, 334),     -0.0672,       0.50577,       0.16325,       0.04437,       -0.01066,       0.14467,       0.13003
(249, 383),     0.10664,       0.00642,       0.42366,       0.18917,       0.2413,       -0.18799,       0.12987
(253, 339),     0.47191,       -0.18501,       -0.05773,       -0.04781,       0.29651,       0.30121,       0.12985
(66, 336),     -0.15407,       -0.31279,       0.15159,       0.39362,       0.27932,       0.42088,       0.12976
(327, 353),     -0.11955,       0.60932,       0.24399,       -0.1984,       0.05847,       0.18442,       0.12971
(145, 163),     0.10927,       0.17141,       -0.02188,       0.20741,       0.17492,       0.1366,       0.12962
(247, 249),     0.14072,       -0.35749,       -0.11546,       0.27487,       0.30711,       0.52744,       0.12953
(160, 390),     0.16676,       -0.33147,       -0.13179,       0.22432,       0.3951,       0.45366,       0.12943
(160, 417),     0.15245,       -0.07217,       -0.22405,       0.45402,       0.19248,       0.27356,       0.12938
(252, 384),     0.23872,       0.70257,       -0.28779,       0.16379,       0.28072,       -0.32227,       0.12929
(76, 383),     0.36371,       0.31702,       0.099,       0.47267,       -0.18113,       -0.29633,       0.12916
(25, 61),     0.45325,       0.55247,       -0.26095,       0.11788,       0.21988,       -0.30764,       0.12915
(29, 62),     0.24147,       0.22301,       -0.27236,       0.31402,       0.39082,       -0.12252,       0.12907
(291, 308),     0.30857,       0.27559,       -0.1124,       -0.01457,       -0.01928,       0.3365,       0.12907
(256, 260),     0.05736,       0.55632,       -0.13443,       -0.01217,       0.34861,       -0.04237,       0.12889
(295, 385),     -0.09448,       0.61823,       0.3856,       -0.24443,       -0.34351,       0.4507,       0.12868
(259, 276),     -0.02326,       -0.10422,       0.05845,       0.44601,       0.13086,       0.26426,       0.12868
(57, 398),     0.70272,       -0.07537,       -0.01819,       0.10638,       -0.11127,       0.16776,       0.12867
(57, 246),     0.32998,       0.35979,       -0.28541,       0.28781,       0.15062,       -0.0717,       0.12851
(98, 154),     0.12824,       0.74705,       -0.17424,       -0.00616,       0.32276,       -0.24679,       0.12848
(62, 156),     0.51057,       0.77521,       -0.32185,       0.17622,       0.03195,       -0.40267,       0.12824
(383, 388),     0.08299,       -0.02083,       0.36844,       0.19282,       0.14902,       -0.00303,       0.12824
(193, 385),     0.40014,       0.09888,       -0.14505,       0.04039,       0.38566,       -0.01064,       0.12823
(30, 78),     0.31663,       0.47383,       -0.2584,       0.16608,       0.36465,       -0.29346,       0.12822
(133, 144),     0.01374,       0.06983,       0.19404,       -0.09174,       0.11432,       0.46913,       0.12822
(56, 417),     0.39846,       0.45927,       -0.152,       0.24466,       -0.10015,       -0.08092,       0.12822
(52, 158),     -0.13473,       0.61144,       0.31752,       0.02327,       -0.04748,       -0.00119,       0.12814
(24, 33),     0.39283,       0.10066,       -0.07387,       0.09017,       0.35155,       -0.0945,       0.12781
(27, 78),     0.20807,       0.0282,       -0.29457,       0.43438,       0.38975,       0.00086,       0.12778
(247, 463),     0.06277,       -0.05379,       -0.25793,       0.51841,       0.11243,       0.38478,       0.12778
(62, 130),     0.48359,       0.68575,       -0.27733,       0.1346,       0.16561,       -0.42582,       0.12773
(247, 382),     0.04019,       -0.12616,       -0.20751,       0.49,       0.13303,       0.43571,       0.12754
(243, 341),     0.07856,       0.02325,       0.18602,       0.12737,       0.30701,       0.04293,       0.12752
(27, 55),     -0.0417,       0.4315,       -0.22911,       0.19814,       0.33158,       0.07428,       0.12745
(53, 306),     0.44159,       0.01134,       0.40277,       -0.25686,       0.70325,       -0.53877,       0.12722
(27, 98),     0.12905,       0.7924,       -0.25639,       0.19976,       0.32936,       -0.43205,       0.12702
(23, 353),     0.14648,       -0.1734,       0.07025,       -0.00346,       0.1588,       0.56338,       0.12701
(247, 390),     0.10234,       -0.34291,       -0.08139,       0.28596,       0.27311,       0.52486,       0.12699
(65, 163),     -0.15708,       0.73047,       0.13473,       0.03334,       0.06635,       -0.04865,       0.12653
(57, 145),     0.48551,       0.08129,       -0.1954,       0.09054,       0.10057,       0.19659,       0.12652
(52, 78),     0.13605,       0.16621,       -0.27741,       0.41231,       0.41947,       -0.0976,       0.12651
(57, 144),     0.44412,       0.1665,       -0.22903,       0.12777,       0.10909,       0.13985,       0.12638
(334, 467),     0.01622,       0.42616,       -0.02822,       0.18094,       0.22279,       -0.06285,       0.12584
(246, 341),     -0.09012,       -0.11552,       -0.18491,       0.52396,       0.29525,       0.32509,       0.12563
(78, 154),     0.58453,       0.05195,       -0.2361,       0.17307,       0.10745,       0.07216,       0.12551
(27, 154),     0.32488,       0.3069,       0.09589,       -0.04117,       0.43725,       -0.37083,       0.12549
(24, 26),     -0.28146,       -0.02484,       0.12969,       0.21417,       0.24803,       0.46696,       0.12543
(26, 78),     0.5655,       0.02161,       -0.23873,       0.20053,       0.11011,       0.09241,       0.12524
(252, 339),     0.44181,       -0.26733,       -0.07337,       0.08433,       0.22577,       0.3396,       0.12513
(255, 263),     -0.14187,       0.78294,       -0.35776,       0.26547,       0.39415,       -0.1922,       0.12512
(258, 283),     0.07331,       0.26238,       0.30986,       -0.22445,       -0.15897,       0.48836,       0.12508
(33, 145),     0.40802,       0.10467,       -0.03677,       0.07902,       0.02896,       0.16619,       0.12501
(7, 291),     0.384,       0.2351,       0.13886,       -0.1977,       0.47989,       -0.29025,       0.12498
(112, 255),     -0.12036,       -0.23106,       -0.00946,       0.26864,       0.33889,       0.50254,       0.12487
(98, 387),     0.05741,       0.3078,       -0.26122,       0.37579,       0.1818,       0.08753,       0.12485
(339, 386),     0.00434,       0.6988,       -0.23189,       0.18989,       0.23779,       -0.15009,       0.12481
(27, 62),     0.1962,       0.00582,       -0.29906,       0.43925,       0.39133,       0.01527,       0.1248
(283, 467),     0.08351,       0.47968,       0.08754,       -0.09877,       0.1622,       0.03464,       0.1248
(193, 296),     0.01504,       0.28945,       0.08636,       -0.18945,       0.17826,       0.36842,       0.12468
(107, 387),     0.16094,       0.01206,       -0.05522,       0.155,       0.10647,       0.36862,       0.12465
(7, 57),     0.39574,       0.39499,       -0.27804,       0.224,       0.08886,       -0.07801,       0.12459
(62, 154),     0.5737,       0.0313,       -0.23827,       0.17869,       0.11449,       0.08696,       0.12448
(78, 124),     0.4738,       0.73913,       -0.29284,       0.09631,       0.17504,       -0.44472,       0.12445
(70, 249),     0.03058,       -0.23187,       0.00307,       0.32048,       0.11445,       0.50848,       0.1242
(56, 384),     -0.07106,       -0.11848,       -0.03016,       0.17251,       0.53251,       0.25926,       0.1241
(57, 341),     0.72996,       -0.14767,       0.05263,       0.00588,       -0.07384,       0.17752,       0.12408
(26, 62),     0.55349,       0.0009,       -0.24112,       0.20698,       0.11714,       0.10685,       0.12404
(30, 62),     0.30255,       0.45016,       -0.26287,       0.1638,       0.36713,       -0.27685,       0.12399
(133, 255),     -0.21089,       -0.29114,       -0.04507,       0.38648,       0.39317,       0.51115,       0.12395
(52, 62),     0.1278,       0.14299,       -0.2825,       0.41736,       0.42006,       -0.08367,       0.12367
(173, 339),     -0.23599,       -0.3337,       -0.03341,       0.41854,       0.41617,       0.51022,       0.12364
(157, 398),     -0.17271,       -0.03093,       -0.07794,       0.45456,       0.37716,       0.19125,       0.12357
(190, 339),     -0.20517,       -0.30275,       -0.03186,       0.29819,       0.45815,       0.52227,       0.12314
(52, 285),     -0.0502,       -0.18275,       0.05775,       0.34126,       0.16912,       0.4032,       0.12306
(145, 359),     0.35184,       -0.20921,       -0.0083,       -0.08482,       0.15259,       0.53584,       0.12299
(57, 163),     0.42121,       0.26527,       -0.25973,       0.16864,       0.09371,       0.0483,       0.1229
(56, 388),     -0.05712,       -0.38417,       -0.08421,       0.23267,       0.58297,       0.44516,       0.12255
(105, 296),     -0.14536,       -0.32407,       0.15792,       0.3592,       0.24165,       0.44576,       0.12252
(255, 256),     0.63204,       -0.16461,       -0.09335,       -0.09549,       0.10366,       0.35206,       0.12239
(29, 76),     0.21469,       0.1762,       -0.28281,       0.32821,       0.39226,       -0.09446,       0.12235
(247, 417),     0.28359,       -0.06406,       -0.14212,       0.23119,       0.06625,       0.35876,       0.12227
(78, 247),     0.39811,       0.63398,       -0.26662,       0.07909,       0.2908,       -0.40187,       0.12225
(57, 159),     0.2955,       -0.04172,       -0.3078,       0.36965,       0.1997,       0.21778,       0.12218
(55, 98),     0.32082,       0.77281,       -0.41648,       0.5117,       0.04007,       -0.49614,       0.12213
(259, 285),     0.59207,       0.43135,       -0.23485,       0.0611,       -0.1949,       0.07751,       0.12205
(46, 260),     -0.08888,       -0.38621,       -0.07808,       0.53269,       0.23308,       0.51874,       0.12189
(26, 61),     0.48931,       -0.07172,       -0.24841,       0.2498,       0.15976,       0.15201,       0.12179
(243, 362),     -0.00598,       0.03587,       0.18306,       0.15562,       0.37978,       -0.01783,       0.12175
(46, 373),     0.0612,       -0.26096,       0.02713,       0.25846,       0.13615,       0.50833,       0.12172
(414, 417),     0.66909,       0.0972,       -0.12414,       0.36118,       -0.10952,       -0.16347,       0.12172
(56, 259),     -0.04232,       -0.25165,       -0.1124,       0.24997,       0.53072,       0.35565,       0.12166
(249, 359),     0.33897,       -0.18029,       0.48372,       -0.16612,       0.41225,       -0.159,       0.12159
(160, 249),     0.186,       -0.36174,       -0.14855,       0.18483,       0.40148,       0.46735,       0.12156
(33, 61),     0.40978,       0.56341,       -0.28129,       0.14024,       0.22332,       -0.32697,       0.12142
(156, 247),     0.48821,       0.13577,       0.08609,       0.18089,       -0.15832,       -0.00409,       0.12142
(362, 380),     -0.10727,       0.40466,       0.35799,       -0.27692,       -0.09303,       0.44307,       0.12142
(52, 387),     0.24843,       -0.22712,       -0.10133,       0.18037,       0.08752,       0.54052,       0.1214
(26, 76),     0.52622,       -0.04067,       -0.24744,       0.22189,       0.13538,       0.13258,       0.12133
(78, 249),     0.53512,       -0.05037,       0.12925,       0.49509,       -0.13836,       -0.24274,       0.12133
(76, 154),     0.55,       -0.01166,       -0.24407,       0.18944,       0.13145,       0.11254,       0.12128
(29, 386),     -0.07188,       -0.44916,       -0.18144,       0.46719,       0.42392,       0.53837,       0.12117
(336, 385),     0.0312,       0.06661,       0.27542,       0.03927,       -0.10691,       0.42146,       0.12117
(56, 133),     0.21251,       0.37189,       -0.03387,       0.00151,       0.46254,       -0.28767,       0.12115
(61, 154),     0.51794,       -0.0445,       -0.24547,       0.21158,       0.15411,       0.13205,       0.12095
(28, 98),     0.07553,       0.78535,       -0.2949,       0.25099,       0.31776,       -0.40904,       0.12095
(56, 98),     0.04489,       0.75201,       -0.29306,       0.22877,       0.31532,       -0.32259,       0.12089
(26, 98),     0.08318,       0.77194,       -0.18066,       0.00129,       0.32905,       -0.28061,       0.1207
(56, 374),     -0.04274,       -0.2319,       0.05708,       0.11045,       0.39138,       0.43953,       0.12063
(105, 258),     -0.10933,       -0.21891,       -0.02711,       0.40634,       0.18231,       0.49029,       0.1206
(190, 263),     0.00343,       -0.32989,       -0.09502,       0.20609,       0.48462,       0.45411,       0.12056
(28, 78),     0.23527,       -0.02977,       -0.32071,       0.4581,       0.35068,       0.02792,       0.12025
(57, 153),     0.52965,       0.04078,       -0.19187,       0.08351,       0.05732,       0.20133,       0.12012
(130, 359),     -0.05499,       -0.19523,       -0.17013,       0.37205,       0.26791,       0.50108,       0.12011
(283, 466),     -0.10993,       0.64448,       0.28123,       -0.19301,       -0.22029,       0.31737,       0.11998
(65, 296),     -0.16962,       -0.18035,       0.10823,       0.2143,       0.27257,       0.47425,       0.1199
(260, 463),     0.25109,       0.32491,       -0.03909,       -0.06989,       0.3333,       -0.08164,       0.11978
(260, 263),     -0.07741,       0.35769,       0.36254,       -0.29276,       -0.00842,       0.37686,       0.11975
(105, 414),     0.17534,       -0.02575,       0.21893,       -0.0349,       0.0954,       0.28939,       0.11973
(57, 417),     0.3199,       -0.22632,       -0.09945,       0.34791,       0.15801,       0.21742,       0.11958
(23, 98),     0.13409,       0.80299,       -0.16148,       -0.03183,       0.36592,       -0.39276,       0.11949
(173, 467),     -0.03079,       -0.22999,       -0.08113,       0.32235,       0.24393,       0.49245,       0.11947
(253, 341),     0.03993,       0.18284,       0.11363,       0.32537,       -0.07343,       0.12835,       0.11945
(153, 255),     -0.04024,       -0.23084,       0.01406,       0.15526,       0.28712,       0.53108,       0.11941
(255, 383),     0.14007,       0.03355,       0.29845,       0.09065,       0.27036,       -0.11805,       0.11917
(300, 385),     0.21025,       0.17528,       0.23163,       -0.16831,       -0.16523,       0.43092,       0.11909
(33, 57),     0.36356,       0.53926,       -0.29829,       0.26618,       0.08488,       -0.24113,       0.11908
(283, 385),     -0.20753,       0.6661,       0.45328,       -0.34776,       -0.34909,       0.49916,       0.11903
(359, 380),     0.64313,       -0.07627,       -0.02199,       -0.23202,       0.13017,       0.27098,       0.119
(247, 380),     0.03814,       -0.19567,       -0.08183,       0.34159,       0.12591,       0.48526,       0.1189
(76, 130),     0.45249,       0.67288,       -0.28212,       0.10699,       0.18509,       -0.42202,       0.11889
(63, 282),     -0.22089,       -0.37703,       0.08534,       0.52833,       0.24342,       0.45399,       0.11886
(76, 156),     0.47903,       0.7743,       -0.32578,       0.14048,       0.06214,       -0.41712,       0.11884
(56, 249),     0.0602,       -0.35004,       -0.08544,       0.10307,       0.47539,       0.50961,       0.1188
(52, 56),     0.40146,       -0.0932,       0.58823,       -0.16801,       0.3243,       -0.34005,       0.11879
(380, 417),     0.60683,       0.25575,       -0.11633,       -0.01038,       -0.06013,       0.03697,       0.11878
(62, 249),     0.53077,       -0.05122,       0.13876,       0.48079,       -0.13767,       -0.24879,       0.11877
(300, 353),     -0.10064,       0.70612,       -0.10556,       -0.05217,       0.29883,       -0.03395,       0.11877
(23, 57),     0.48499,       0.04428,       -0.18753,       0.05257,       0.08741,       0.23051,       0.11871
(62, 124),     0.45563,       0.73064,       -0.29481,       0.07469,       0.1871,       -0.44196,       0.11855
(63, 285),     -0.07977,       -0.16,       -0.01132,       0.45517,       0.10965,       0.39611,       0.11831
(27, 76),     0.16906,       -0.0363,       -0.30963,       0.45445,       0.39297,       0.0392,       0.11829
(158, 414),     -0.20813,       0.06463,       -0.1529,       0.45625,       0.41494,       0.13384,       0.1181
(63, 466),     0.17333,       -0.20992,       -0.03806,       0.20726,       0.06221,       0.51301,       0.11797
(105, 388),     0.24138,       -0.13059,       -0.01182,       0.12226,       -0.02205,       0.50819,       0.1179
