Comparing the following files: 
kelly_front_s3_v2/,  kelly_low_s3_v2/,  kelly_right_threequarter_s3_v2/,  kelly_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s3_v2_vs_kelly_low_s3_v2,  kelly_front_s3_v2_vs_kelly_right_threequarter_s3_v2,  kelly_front_s3_v2_vs_kelly_left_threequarter_s3_v2,  kelly_low_s3_v2_vs_kelly_right_threequarter_s3_v2,  kelly_low_s3_v2_vs_kelly_left_threequarter_s3_v2,  kelly_right_threequarter_s3_v2_vs_kelly_left_threequarter_s3_v2,  average
(253, 341),     0.56619,       0.33626,       -0.19885,       0.31773,       0.06347,       0.38181,       0.24443
(287, 308),     0.59119,       -0.26622,       0.68502,       0.21305,       0.35054,       -0.10725,       0.24439
(161, 373),     0.4826,       0.50722,       0.13012,       0.394,       0.03338,       -0.08277,       0.24409
(161, 381),     0.58771,       0.29721,       0.30019,       0.48911,       0.02032,       -0.23008,       0.24408
(29, 46),     0.19367,       0.29132,       -0.0313,       0.58228,       0.17562,       0.25188,       0.24391
(291, 341),     0.10983,       0.18484,       0.38572,       0.62967,       0.03633,       0.11682,       0.24387
(285, 417),     0.22141,       0.08411,       0.12189,       0.60239,       0.17326,       0.25878,       0.24364
(256, 291),     0.1262,       0.16947,       0.41358,       0.65057,       0.02776,       0.07178,       0.24323
(287, 381),     0.23109,       0.26831,       0.17268,       0.49245,       0.20907,       0.08423,       0.24297
(287, 463),     0.21693,       0.26096,       0.2128,       0.41445,       0.15804,       0.19207,       0.24254
(145, 386),     0.5969,       0.79894,       -0.13672,       0.53851,       -0.17282,       -0.1711,       0.24229
(287, 362),     0.24493,       0.25431,       0.22351,       0.45472,       0.20657,       0.06871,       0.24213
(276, 287),     0.43042,       0.21142,       0.12427,       0.44071,       0.31579,       -0.06986,       0.24213
(7, 46),     0.62322,       0.34347,       0.164,       0.06631,       0.09069,       0.16411,       0.24197
(26, 258),     0.55074,       0.74823,       0.02788,       0.49653,       -0.23099,       -0.14085,       0.24192
(256, 339),     0.50611,       0.31969,       -0.05791,       0.18734,       0.06965,       0.42641,       0.24188
(23, 384),     0.60937,       0.63376,       -0.00234,       0.39112,       -0.08879,       -0.09234,       0.2418
(98, 145),     0.09021,       0.37254,       0.61804,       0.15394,       -0.10026,       0.31575,       0.2417
(22, 286),     0.38123,       0.63337,       0.04227,       0.27225,       -0.00918,       0.12892,       0.24148
(105, 362),     0.32556,       0.60177,       0.03177,       0.32886,       0.02047,       0.13965,       0.24135
(46, 291),     0.17284,       0.38092,       0.15809,       0.47912,       0.08829,       0.16699,       0.24104
(29, 414),     0.14238,       0.47878,       0.20609,       0.23626,       0.06432,       0.31801,       0.24097
(53, 341),     0.24774,       0.66269,       0.0738,       0.32424,       -0.03472,       0.17139,       0.24086
(295, 336),     0.56977,       0.02363,       -0.08283,       0.50128,       0.07302,       0.35853,       0.24057
(255, 286),     0.26785,       0.57014,       0.0723,       0.07529,       0.28117,       0.17619,       0.24049
(22, 259),     0.40812,       0.75921,       0.05033,       0.4493,       -0.14482,       -0.07945,       0.24045
(56, 287),     0.1323,       0.0341,       0.07677,       0.67526,       0.14341,       0.37891,       0.24013
(46, 385),     0.45591,       0.36603,       0.19584,       0.20418,       0.1386,       0.07811,       0.23978
(260, 398),     0.23584,       0.211,       0.14504,       0.47061,       0.29384,       0.08064,       0.23949
(339, 353),     0.16611,       0.51211,       0.30548,       0.00914,       0.47425,       -0.03192,       0.2392
(463, 466),     0.37088,       0.36061,       -0.02881,       0.58031,       0.04935,       0.10259,       0.23915
(98, 133),     -0.05495,       0.29775,       0.55956,       0.0821,       0.08283,       0.46718,       0.23908
(105, 373),     0.5898,       0.47866,       -0.16377,       0.47084,       -0.08924,       0.14654,       0.23881
(98, 293),     0.34825,       0.25754,       0.29915,       0.01469,       0.5088,       0.00305,       0.23858
(293, 359),     0.51087,       0.25184,       0.10966,       0.41856,       0.16653,       -0.02775,       0.23828
(66, 255),     0.66217,       0.33344,       -0.09304,       0.33492,       0.01121,       0.18087,       0.23826
(28, 327),     0.3305,       0.4974,       -0.08867,       0.49012,       0.1108,       0.08902,       0.2382
(252, 253),     0.4945,       0.35101,       -0.20917,       0.39265,       0.0473,       0.35276,       0.23817
(25, 285),     0.02811,       0.18623,       0.28341,       0.41358,       0.14022,       0.37575,       0.23788
(70, 153),     0.30236,       0.71359,       0.18529,       0.21131,       -0.01455,       0.02832,       0.23772
(22, 70),     0.35585,       0.67739,       0.18355,       0.27635,       -0.01479,       -0.05343,       0.23749
(57, 362),     0.21758,       0.13339,       0.16915,       0.37334,       0.27552,       0.2559,       0.23748
(66, 390),     0.61265,       0.34159,       -0.13862,       0.49442,       0.01977,       0.0939,       0.23729
(33, 56),     0.01454,       0.30144,       0.26745,       0.45277,       0.10564,       0.28025,       0.23701
(287, 300),     0.50482,       0.26913,       0.16873,       0.29919,       0.33798,       -0.15912,       0.23679
(145, 387),     0.46307,       0.78204,       -0.13308,       0.53874,       -0.12427,       -0.10659,       0.23665
(263, 285),     0.43126,       0.50484,       -0.07986,       0.40649,       0.20345,       -0.04692,       0.23654
(293, 383),     0.35751,       0.39197,       0.17561,       0.41469,       0.09623,       -0.01678,       0.23654
(276, 374),     0.08172,       0.59055,       0.43188,       -0.13508,       0.34391,       0.10613,       0.23652
(252, 381),     0.6137,       0.27455,       0.07815,       0.13648,       0.19405,       0.12161,       0.23642
(52, 56),     0.36085,       0.36889,       0.05646,       0.11136,       0.10304,       0.41695,       0.23626
(283, 359),     0.37048,       0.30196,       0.10154,       0.35458,       0.22391,       0.06198,       0.23574
(255, 390),     0.61374,       0.6044,       -0.29171,       0.66114,       -0.12461,       -0.049,       0.23566
(107, 414),     0.55186,       0.38009,       0.03851,       0.2358,       0.17178,       0.03349,       0.23526
(287, 341),     0.22411,       0.25759,       0.19784,       0.42335,       0.184,       0.12387,       0.23513
(282, 417),     0.17294,       0.36028,       0.173,       0.09644,       0.34846,       0.25901,       0.23502
(263, 282),     0.34337,       0.48499,       0.04207,       0.41173,       0.1631,       -0.03689,       0.23473
(163, 336),     -0.04988,       0.44081,       0.42494,       0.20116,       0.04634,       0.34359,       0.23449
(287, 292),     0.60438,       -0.2947,       0.69714,       0.16476,       0.3776,       -0.14494,       0.23404
(359, 467),     -0.10475,       0.27383,       0.36833,       0.43888,       0.24576,       0.1814,       0.23391
(249, 252),     4e-05,       -0.03824,       0.37335,       0.55205,       0.36636,       0.14935,       0.23382
(98, 339),     0.06634,       0.2646,       0.25471,       0.15162,       0.32848,       0.33213,       0.23298
(263, 467),     0.71817,       0.3704,       -0.0168,       0.41179,       0.01452,       -0.10092,       0.23286
(258, 285),     0.54151,       0.35196,       -0.06749,       0.56686,       0.01688,       -0.01341,       0.23272
(259, 417),     0.32417,       0.25284,       -0.14077,       0.54019,       0.12225,       0.29576,       0.23241
(247, 292),     0.14384,       0.35073,       0.18166,       0.44058,       0.23524,       0.04059,       0.23211
(252, 287),     0.20499,       0.23565,       0.10658,       0.53356,       0.21894,       0.0892,       0.23149
(145, 257),     0.29249,       0.77727,       0.03044,       0.4269,       -0.09231,       -0.04644,       0.23139
(29, 33),     -0.03634,       0.27738,       0.07126,       0.56734,       0.12787,       0.37988,       0.23123
(24, 388),     0.31166,       0.72803,       -0.05801,       0.42186,       -0.0171,       -0.00086,       0.23093
(25, 56),     -0.2172,       0.45907,       0.41034,       0.2774,       0.09016,       0.36424,       0.23067
(62, 265),     0.52493,       -0.06715,       0.52034,       0.15812,       0.30319,       -0.05674,       0.23045
(276, 327),     0.31207,       0.25798,       0.32339,       -0.08339,       0.57147,       0.0005,       0.23034
(158, 390),     0.48547,       0.42285,       -0.01048,       0.30734,       -0.00815,       0.1822,       0.22987
(98, 249),     -0.09345,       0.13628,       0.24542,       0.38484,       0.36685,       0.33695,       0.22948
(276, 390),     0.25099,       0.33081,       0.42365,       0.03292,       0.2623,       0.07614,       0.22947
(263, 390),     -0.17358,       0.70468,       0.63152,       -0.23332,       0.05735,       0.38954,       0.22937
(157, 381),     0.55812,       0.38216,       0.07541,       0.57892,       -0.16297,       -0.05717,       0.22908
(145, 258),     0.27524,       0.72894,       0.08798,       0.33307,       -0.04601,       -0.00534,       0.22898
(257, 293),     0.03653,       0.06883,       0.0026,       0.55486,       0.3507,       0.35986,       0.2289
(334, 383),     0.45063,       0.31514,       0.19754,       0.29254,       0.15675,       -0.0398,       0.2288
(263, 373),     -0.11148,       0.53738,       0.64621,       -0.0909,       0.07779,       0.31231,       0.22855
(133, 296),     0.17383,       0.36037,       0.17932,       0.04657,       0.24741,       0.36342,       0.22849
(258, 467),     0.53565,       0.26346,       0.13368,       -0.02378,       0.23957,       0.22228,       0.22848
(160, 388),     0.24317,       0.61708,       0.12025,       0.30959,       0.0049,       0.07498,       0.22833
(257, 260),     0.61028,       0.20006,       0.24325,       -0.06783,       0.24538,       0.13812,       0.22821
(110, 296),     -0.07108,       0.44466,       0.32768,       0.13357,       0.11065,       0.42344,       0.22815
(144, 386),     0.4649,       0.78587,       -0.09817,       0.50359,       -0.12752,       -0.15992,       0.22812
(52, 387),     0.68447,       0.3059,       -0.04084,       0.21213,       0.01215,       0.19478,       0.2281
(159, 190),     0.47112,       0.36266,       0.24044,       0.24573,       0.25809,       -0.20951,       0.22809
(249, 282),     0.08481,       0.40128,       0.18991,       0.39336,       0.22671,       0.07246,       0.22809
(157, 380),     0.58012,       0.42851,       0.00471,       0.59573,       -0.20334,       -0.03733,       0.22807
(293, 362),     0.01325,       0.59511,       0.3127,       -0.14322,       0.40819,       0.18112,       0.22786
(252, 374),     0.29601,       0.41661,       0.13355,       0.58214,       0.03949,       -0.10133,       0.22775
(282, 353),     0.52859,       0.38964,       0.16136,       0.20387,       0.04861,       0.03417,       0.22771
(249, 293),     0.47179,       0.25743,       0.21609,       0.2771,       0.19458,       -0.05197,       0.2275
(66, 98),     0.37389,       0.10942,       0.2573,       0.45175,       0.0191,       0.15289,       0.22739
(56, 253),     0.56381,       0.49888,       -0.1841,       0.64895,       -0.15442,       -0.00894,       0.22736
(252, 359),     0.27171,       0.22282,       0.38699,       0.21027,       0.2252,       0.04595,       0.22716
(57, 341),     0.23902,       0.14438,       0.13433,       0.36587,       0.22654,       0.25254,       0.22711
(260, 276),     0.33227,       -0.04892,       0.10775,       0.36693,       0.37513,       0.22764,       0.2268
(24, 295),     -0.03479,       0.49144,       0.36271,       -0.00178,       0.08455,       0.45742,       0.22659
(57, 463),     0.22045,       0.13877,       0.15617,       0.37087,       0.22613,       0.24685,       0.22654
(53, 252),     0.31436,       0.65657,       -0.01689,       0.3993,       -0.09402,       0.09899,       0.22638
(285, 336),     -0.00042,       0.43914,       0.12998,       0.33731,       0.2116,       0.24059,       0.22637
(23, 285),     0.11718,       0.27587,       0.43666,       0.05748,       0.09318,       0.37689,       0.22621
(55, 56),     0.29847,       0.13191,       0.07243,       0.48417,       0.14561,       0.22458,       0.2262
(105, 339),     0.59179,       0.39713,       -0.1182,       0.38273,       -0.08646,       0.18964,       0.22611
(23, 259),     0.26914,       0.73437,       0.07326,       0.37332,       -0.06793,       -0.02574,       0.22607
(247, 308),     0.13994,       0.3574,       0.1672,       0.43897,       0.2273,       0.02537,       0.22603
(255, 283),     0.20454,       0.25438,       0.25076,       0.23719,       0.23953,       0.16736,       0.22563
(145, 285),     0.15315,       0.31287,       0.39856,       0.0745,       0.08472,       0.32893,       0.22545
(293, 327),     0.31975,       0.27678,       0.31546,       -0.10574,       0.55623,       -0.01084,       0.22527
(65, 339),     0.50039,       0.35296,       -0.07785,       0.29652,       0.07448,       0.20356,       0.22501
(384, 386),     0.14074,       0.43533,       -0.04171,       0.73496,       0.05191,       0.02884,       0.22501
(98, 265),     0.47832,       0.132,       0.216,       0.15294,       0.19704,       0.17367,       0.22499
(383, 384),     0.54341,       0.34353,       -0.00917,       0.13235,       0.06182,       0.27711,       0.22484
(339, 414),     0.46676,       0.46258,       -0.05042,       0.07129,       0.15096,       0.24697,       0.22469
(63, 70),     0.26324,       -0.08984,       0.24441,       0.34428,       0.26842,       0.31508,       0.22427
(256, 287),     0.21058,       0.22511,       0.17353,       0.45388,       0.19892,       0.08308,       0.22418
(133, 295),     0.28926,       0.45835,       0.06376,       0.17855,       0.07706,       0.27699,       0.224
(265, 295),     0.51167,       0.50702,       0.23317,       0.19007,       0.0192,       -0.1188,       0.22372
(157, 463),     0.49909,       0.3478,       0.10524,       0.52969,       -0.12959,       -0.01064,       0.2236
(249, 285),     0.2507,       0.48229,       -0.02783,       0.35376,       0.31681,       -0.03513,       0.22343
(65, 388),     0.63998,       0.36108,       -0.07849,       0.23129,       0.05942,       0.1272,       0.22341
(265, 336),     0.59258,       0.32134,       0.07081,       0.25985,       0.1458,       -0.04999,       0.2234
(65, 247),     -0.17001,       0.13343,       0.1551,       0.29211,       0.31907,       0.60896,       0.22311
(66, 359),     0.66711,       0.31947,       -0.12093,       0.29282,       0.00405,       0.17598,       0.22308
(55, 359),     0.62911,       0.30292,       -0.07638,       0.18297,       0.09865,       0.20122,       0.22308
(55, 398),     0.57769,       0.18721,       -0.02243,       0.39463,       0.19565,       0.00474,       0.22291
(56, 380),     0.47693,       0.49223,       -0.17244,       0.66558,       -0.1321,       0.00526,       0.22258
(286, 359),     0.45724,       0.42563,       0.04692,       0.0509,       0.21779,       0.13653,       0.2225
(157, 374),     0.61665,       0.42028,       -0.05666,       0.54355,       -0.19771,       0.00858,       0.22245
(133, 246),     0.43798,       0.24091,       0.55247,       0.15406,       0.19624,       -0.24909,       0.2221
(130, 296),     -0.07171,       0.21774,       0.22719,       0.31985,       0.1996,       0.43676,       0.22157
(65, 327),     0.43292,       0.17223,       0.0591,       0.3626,       0.06528,       0.23723,       0.22156
(57, 381),     0.19951,       0.1075,       0.12838,       0.44688,       0.23311,       0.21318,       0.22143
(53, 253),     0.38077,       0.59075,       -0.06627,       0.39496,       -0.1123,       0.14037,       0.22138
(296, 353),     0.5166,       0.10734,       0.15771,       0.23476,       0.19674,       0.11504,       0.22137
(259, 295),     0.59889,       0.57366,       -0.09626,       0.53193,       -0.11898,       -0.16383,       0.2209
(259, 286),     0.50349,       0.37724,       0.03907,       0.25658,       0.09746,       0.05124,       0.22085
(243, 291),     -0.09053,       0.1736,       0.22932,       0.48447,       0.08342,       0.44419,       0.22074
(253, 382),     0.59782,       0.34897,       -0.16591,       0.22247,       4e-05,       0.32073,       0.22069
(53, 381),     0.22962,       0.63709,       0.02524,       0.32352,       -0.04819,       0.15466,       0.22032
(293, 308),     0.33933,       0.18714,       0.31283,       0.66244,       0.00638,       -0.18751,       0.2201
(287, 383),     0.60073,       0.24596,       0.2107,       0.18532,       0.32661,       -0.24949,       0.21997
(22, 384),     0.65095,       0.66804,       -0.10565,       0.4715,       -0.19796,       -0.16755,       0.21989
(292, 293),     0.33769,       0.18585,       0.30082,       0.65,       0.02257,       -0.17964,       0.21955
(260, 285),     0.61692,       0.13288,       -0.13501,       0.37913,       0.12061,       0.20033,       0.21914
(30, 65),     -0.02144,       -0.00345,       0.19446,       0.24431,       0.32666,       0.57317,       0.21895
(66, 265),     0.65736,       0.19654,       -0.07685,       0.29358,       0.05538,       0.18621,       0.2187
(53, 287),     0.33782,       0.17973,       -0.02754,       0.48345,       0.02975,       0.30695,       0.21836
(27, 398),     0.08321,       0.36419,       0.12313,       0.37312,       0.11385,       0.25214,       0.21827
(159, 398),     0.57134,       0.2262,       0.30514,       0.33314,       -0.02567,       -0.10127,       0.21815
(276, 380),     0.04896,       0.62709,       0.35161,       -0.19074,       0.32997,       0.14135,       0.21804
(260, 295),     0.54745,       0.51956,       -0.00816,       0.386,       0.03199,       -0.16885,       0.218
(23, 124),     0.17183,       0.67929,       0.26384,       0.13478,       -0.0385,       0.09643,       0.21795
(276, 467),     0.62676,       -0.01661,       0.07237,       0.29156,       0.37024,       -0.0373,       0.21784
(254, 353),     0.18098,       0.51908,       0.32409,       -0.1199,       0.45359,       -0.05125,       0.21777
(26, 282),     0.24596,       0.55953,       0.13948,       0.08089,       0.12516,       0.15148,       0.21708
(98, 255),     0.00158,       0.20264,       0.25293,       0.185,       0.3704,       0.2893,       0.21698
(283, 308),     0.2951,       0.16901,       0.25422,       0.7084,       0.02004,       -0.14789,       0.21648
(63, 466),     0.5142,       0.37084,       0.0013,       0.28235,       -0.07824,       0.20721,       0.21628
(383, 386),     0.36308,       0.52208,       0.02367,       0.07995,       0.00606,       0.30261,       0.21624
(25, 46),     0.53582,       0.33661,       0.18898,       0.24306,       0.01784,       -0.02499,       0.21622
(296, 308),     0.13253,       0.2126,       -0.231,       0.83062,       0.14581,       0.204,       0.21576
(243, 306),     -0.10721,       0.17912,       0.22761,       0.46507,       0.09363,       0.43605,       0.21571
(160, 293),     0.43166,       0.56587,       -0.01037,       0.56911,       -0.24253,       -0.02091,       0.21547
(283, 292),     0.28927,       0.16643,       0.23934,       0.69939,       0.03507,       -0.13745,       0.21534
(255, 293),     0.31688,       0.26491,       0.23195,       0.2422,       0.21023,       0.02551,       0.21528
(30, 33),     0.31096,       0.26047,       -0.0604,       0.55238,       -0.00606,       0.23337,       0.21512
(243, 247),     0.16583,       0.35306,       0.43674,       0.26651,       0.08988,       -0.02176,       0.21504
(55, 265),     0.64588,       0.13604,       -0.04832,       0.23223,       0.11334,       0.21097,       0.21502
(293, 306),     0.33032,       0.17368,       0.28798,       0.64122,       0.03935,       -0.18281,       0.21496
(26, 257),     0.53686,       0.77618,       -0.03583,       0.53868,       -0.28206,       -0.24638,       0.21457
(105, 466),     0.63039,       0.31549,       -0.06654,       0.28812,       -0.07105,       0.19076,       0.21453
(159, 255),     0.49386,       0.36717,       0.12483,       0.0818,       0.07102,       0.14729,       0.21433
(380, 414),     0.61042,       0.41923,       -0.02205,       0.10848,       0.14778,       0.02155,       0.21423
(35, 46),     0.30394,       0.35499,       0.35946,       0.43188,       -0.05891,       -0.10611,       0.21421
(145, 385),     0.6258,       0.75465,       -0.1453,       0.49244,       -0.20936,       -0.23352,       0.21412
(33, 291),     0.19958,       0.32654,       0.21879,       0.39395,       0.13671,       0.00818,       0.21396
(353, 386),     0.2556,       0.66121,       0.00081,       0.19644,       -0.01903,       0.18736,       0.21373
(46, 306),     0.15124,       0.36135,       0.13397,       0.44399,       0.08389,       0.10743,       0.21364
(249, 283),     0.32933,       0.24143,       0.20394,       0.2671,       0.19887,       0.0404,       0.21351
(23, 291),     -0.05355,       0.23597,       0.18028,       0.41071,       0.20909,       0.29742,       0.21332
(78, 263),     0.11034,       -0.14293,       0.51429,       0.54648,       0.2627,       -0.01109,       0.2133
(276, 381),     0.06014,       0.64664,       0.26653,       -0.17132,       0.29856,       0.17913,       0.21328
(246, 295),     0.20228,       0.36295,       0.17029,       0.40495,       -0.05978,       0.19618,       0.21281
(30, 98),     0.19076,       0.32286,       0.16793,       0.52202,       0.02406,       0.04811,       0.21262
(296, 306),     0.10046,       0.19876,       -0.26129,       0.82502,       0.17307,       0.23927,       0.21255
(292, 296),     0.11367,       0.20269,       -0.24763,       0.82527,       0.15795,       0.22235,       0.21238
(254, 300),     0.12681,       0.57792,       0.30411,       -0.09039,       0.49013,       -0.13517,       0.21223
(63, 173),     0.40057,       0.50885,       0.13917,       0.22089,       0.02789,       -0.02443,       0.21216
(260, 265),     0.61665,       0.68938,       -0.00285,       0.54985,       -0.18662,       -0.3937,       0.21212
(173, 296),     -0.04282,       0.2662,       0.15061,       0.17847,       0.29196,       0.42357,       0.21133
(283, 306),     0.27708,       0.15542,       0.22151,       0.69576,       0.04977,       -0.1343,       0.21087
(293, 353),     0.15788,       0.21962,       0.21454,       0.48146,       0.0691,       0.12128,       0.21065
(107, 260),     0.70369,       0.17128,       -0.12524,       0.25988,       0.04803,       0.20418,       0.2103
(161, 339),     0.51539,       0.40486,       0.1606,       0.20261,       0.05723,       -0.07942,       0.21021
(144, 387),     0.28913,       0.74471,       -0.10238,       0.50341,       -0.07557,       -0.09881,       0.21008
(26, 291),     -0.1292,       0.23727,       0.1654,       0.43469,       0.15363,       0.39844,       0.21004
(161, 463),     0.5238,       0.18536,       0.32942,       0.42752,       0.00426,       -0.2108,       0.20993
(53, 382),     0.18643,       0.60649,       0.04906,       0.28424,       -0.03617,       0.16902,       0.20984
(159, 387),     0.44546,       0.56877,       0.06058,       0.26063,       -0.12738,       0.05038,       0.20974
(359, 414),     0.53858,       0.26164,       -0.04844,       0.15874,       0.10808,       0.23803,       0.20944
(23, 144),     0.67273,       0.0754,       0.2996,       0.11963,       0.01714,       0.07007,       0.2091
(291, 293),     0.32587,       0.15487,       0.27509,       0.62552,       0.06059,       -0.18869,       0.20887
(46, 133),     0.12871,       0.69457,       0.25128,       0.04066,       -0.03978,       0.17753,       0.20883
(296, 417),     0.13253,       0.17701,       0.14962,       0.28283,       0.30036,       0.209,       0.20856
(249, 286),     0.03292,       0.53573,       -0.01156,       0.18093,       0.30166,       0.21139,       0.20851
(157, 190),     0.91404,       0.53641,       -0.27568,       0.67763,       -0.35988,       -0.24164,       0.20848
(53, 57),     0.09672,       0.14321,       -0.02927,       0.65166,       0.2299,       0.15771,       0.20832
(295, 308),     0.17819,       0.20146,       -0.23557,       0.80197,       0.1404,       0.16095,       0.2079
(291, 296),     0.07376,       0.1805,       -0.26499,       0.82296,       0.18237,       0.25167,       0.20771
(29, 398),     0.07618,       0.42106,       0.16532,       0.34447,       0.06825,       0.16965,       0.20749
(287, 306),     0.63323,       -0.37495,       0.73503,       0.05108,       0.45181,       -0.25187,       0.20739
(46, 63),     -0.04364,       0.60759,       -0.02166,       0.32777,       0.28857,       0.08503,       0.20728
(287, 414),     0.12711,       0.18162,       0.03609,       0.54825,       0.13806,       0.21232,       0.20724
(286, 336),     0.43333,       0.29735,       0.0452,       0.60089,       -0.05322,       -0.08033,       0.2072
(53, 380),     0.27708,       0.62048,       -0.04025,       0.33073,       -0.0887,       0.14366,       0.20717
(25, 190),     0.14673,       0.40213,       0.12541,       0.45936,       0.00821,       0.10074,       0.2071
(249, 295),     0.02832,       0.53661,       0.16558,       0.334,       0.18747,       -0.01063,       0.20689
(78, 359),     0.17459,       -0.16322,       0.52161,       0.46902,       0.28409,       -0.04843,       0.20628
(24, 291),     0.01194,       0.23402,       0.20682,       0.36736,       0.20024,       0.21707,       0.20624
(160, 282),     0.45574,       0.56079,       -0.03697,       0.56331,       -0.25863,       -0.04683,       0.20624
(414, 466),     0.46677,       0.26875,       -0.04923,       0.24381,       -0.00644,       0.30958,       0.20554
(57, 256),     0.23096,       0.09808,       0.09038,       0.41035,       0.1931,       0.21015,       0.2055
(112, 291),     -0.12511,       0.18693,       0.19797,       0.4472,       0.09582,       0.43017,       0.2055
(144, 295),     -0.06755,       0.5217,       0.34922,       0.08081,       0.01154,       0.33714,       0.20548
(62, 263),     0.07378,       -0.13963,       0.49655,       0.55723,       0.24565,       -0.00113,       0.20541
(22, 291),     -0.11979,       0.22509,       0.16281,       0.43557,       0.17608,       0.3506,       0.20506
(35, 124),     0.39314,       0.40295,       0.22047,       0.42171,       -0.00354,       -0.2047,       0.205
(33, 334),     0.12088,       0.37315,       0.18996,       0.3701,       -0.01533,       0.19098,       0.20496
(70, 247),     0.40758,       0.47084,       0.18881,       0.12124,       0.04934,       -0.00848,       0.20489
(283, 291),     0.26584,       0.13698,       0.20564,       0.68728,       0.06663,       -0.13376,       0.20477
(105, 255),     0.56635,       0.32611,       -0.11305,       0.3125,       -0.08987,       0.22645,       0.20475
(27, 336),     0.20924,       0.11512,       0.02614,       0.55453,       0.10389,       0.21945,       0.20473
(263, 374),     -0.03104,       0.30398,       0.61453,       0.04137,       0.1171,       0.18212,       0.20468
(53, 374),     0.35167,       0.56839,       -0.09959,       0.34255,       -0.11011,       0.17052,       0.20391
(292, 295),     0.1614,       0.19015,       -0.25554,       0.79689,       0.15061,       0.1789,       0.20373
(295, 306),     0.14875,       0.18592,       -0.27192,       0.79788,       0.16337,       0.19679,       0.20347
(124, 159),     0.17272,       0.52871,       0.2135,       -0.06055,       0.05949,       0.30558,       0.20324
(153, 258),     0.38805,       0.75505,       -0.01903,       0.39382,       -0.18359,       -0.11583,       0.20308
(63, 359),     0.40331,       0.36487,       -0.04564,       0.34538,       -0.11925,       0.26874,       0.2029
(62, 193),     0.04885,       0.0033,       -0.01022,       0.56827,       0.19911,       0.40795,       0.20288
(144, 385),     0.52325,       0.72433,       -0.09462,       0.44732,       -0.16201,       -0.22371,       0.20243
(243, 308),     -0.14217,       0.17753,       0.25942,       0.43093,       0.0806,       0.40759,       0.20232
(52, 339),     0.45976,       0.34116,       -0.10904,       0.2644,       -0.01427,       0.2718,       0.2023
(243, 292),     -0.1286,       0.18005,       0.23963,       0.43113,       0.08069,       0.41048,       0.20223
(78, 193),     0.04752,       -0.0006,       0.00801,       0.5725,       0.18484,       0.39974,       0.202
(144, 173),     -0.00402,       0.62706,       0.19597,       -0.02223,       0.382,       0.03323,       0.202
(257, 258),     0.54187,       0.43024,       -0.06004,       0.28077,       0.00678,       0.0111,       0.20179
(23, 98),     -0.03721,       0.27926,       0.68151,       0.03484,       -0.05911,       0.31037,       0.20161
(258, 259),     0.54487,       0.22955,       -0.0122,       0.19351,       0.07529,       0.17763,       0.20144
(55, 417),     0.55899,       0.155,       -0.05794,       0.33369,       0.1876,       0.03088,       0.20137
(159, 388),     0.3423,       0.51377,       0.07623,       0.2125,       -0.03542,       0.09808,       0.20124
(153, 257),     0.39103,       0.79754,       -0.05462,       0.46391,       -0.22147,       -0.16908,       0.20122
(260, 417),     0.38577,       0.17731,       -0.13653,       0.38699,       0.08914,       0.30369,       0.20106
(76, 193),     0.04668,       -0.00842,       -0.0201,       0.58484,       0.19135,       0.40879,       0.20052
(253, 374),     0.31883,       0.54919,       0.04278,       0.64608,       -0.14086,       -0.2131,       0.20049
(98, 300),     0.2871,       0.24596,       0.23679,       -0.0167,       0.44862,       0.00044,       0.20037
(105, 359),     0.56624,       0.31616,       -0.11452,       0.28282,       -0.0968,       0.24562,       0.19992
(374, 414),     0.55636,       0.3948,       -0.1449,       0.16364,       0.09313,       0.13056,       0.19893
(254, 362),     0.44894,       0.34411,       -0.18151,       0.18732,       0.04629,       0.34737,       0.19875
(373, 398),     0.23932,       0.35163,       -0.27021,       0.39932,       0.17875,       0.29166,       0.19841
(55, 263),     0.47779,       0.34625,       -0.03858,       0.16985,       0.12297,       0.11195,       0.19837
(291, 295),     0.12345,       0.16703,       -0.27808,       0.7964,       0.17097,       0.21031,       0.19835
(66, 263),     0.60338,       0.29947,       -0.10955,       0.29032,       0.01461,       0.09087,       0.19818
(193, 417),     0.10931,       0.17307,       0.05095,       0.34767,       -0.02052,       0.5271,       0.19793
(98, 353),     0.40647,       0.15047,       0.28741,       0.04075,       0.30995,       -0.01109,       0.19733
(160, 386),     0.39677,       0.60113,       0.10764,       0.32427,       -0.18169,       -0.06462,       0.19725
(66, 249),     0.56533,       0.27407,       -0.13256,       0.37383,       0.01473,       0.08727,       0.19711
(249, 385),     -0.52816,       0.05021,       -0.11374,       0.56194,       0.48604,       0.72633,       0.1971
(55, 390),     0.46252,       0.31465,       -0.10438,       0.39489,       0.07175,       0.043,       0.19707
(145, 259),     0.24596,       0.7454,       0.00506,       0.40589,       -0.1256,       -0.09565,       0.19684
(53, 254),     0.41613,       0.47762,       -0.10917,       0.34661,       -0.1241,       0.17279,       0.19665
(23, 282),     0.03205,       0.51479,       0.30999,       -0.02704,       0.0799,       0.27002,       0.19662
(61, 193),     0.0373,       -0.02348,       -0.03856,       0.59795,       0.19445,       0.41096,       0.19644
(35, 66),     -0.1337,       0.12949,       0.29389,       0.30729,       0.17834,       0.40335,       0.19644
