Comparing the following files: 
hadleigh_front_s3_v2/,  hadleigh_low_s3_v2/,  hadleigh_right_threequarter_s3_v2/,  hadleigh_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s3_v2_vs_hadleigh_low_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_right_threequarter_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  average
(144, 466),     0.16514,       0.08764,       0.67749,       0.42405,       0.31318,       0.1582,       0.30428
(35, 300),     0.40502,       0.33218,       0.54471,       0.34742,       0.03426,       0.1614,       0.30416
(28, 110),     0.57101,       0.06228,       0.20639,       0.38005,       0.4435,       0.16132,       0.30409
(247, 283),     0.55182,       0.30617,       0.5007,       0.36339,       -0.06395,       0.1662,       0.30406
(57, 276),     0.67633,       0.47729,       0.00157,       0.58482,       0.2056,       -0.12345,       0.30369
(24, 107),     0.35645,       0.03734,       0.11244,       0.39532,       0.64837,       0.26997,       0.30332
(52, 255),     0.60091,       0.15648,       0.6888,       -0.27433,       0.51903,       0.12776,       0.30311
(308, 359),     0.75069,       0.69331,       -0.09121,       0.85254,       -0.2104,       -0.17713,       0.30297
(249, 341),     0.25617,       0.15565,       0.64109,       0.08427,       0.17356,       0.50648,       0.30287
(156, 300),     0.35353,       0.22025,       0.65046,       0.29365,       0.17597,       0.12269,       0.30276
(25, 28),     0.63386,       -0.03505,       0.46923,       0.15331,       0.45332,       0.14181,       0.30275
(7, 163),     0.23805,       0.21685,       0.43982,       0.15822,       0.66101,       0.10123,       0.30253
(27, 256),     0.73227,       0.02877,       0.48277,       -0.11787,       0.55614,       0.13279,       0.30248
(65, 362),     0.70134,       0.0726,       0.38228,       -0.05584,       0.51077,       0.20336,       0.30242
(33, 300),     0.33675,       0.32526,       0.5579,       0.40956,       0.01542,       0.16889,       0.3023
(105, 252),     0.38637,       0.49574,       0.17942,       0.09177,       0.72801,       -0.06846,       0.30214
(66, 293),     0.23768,       0.31381,       0.65358,       0.04145,       0.17681,       0.38888,       0.30203
(258, 362),     0.86204,       0.28095,       0.15305,       0.27805,       0.25571,       -0.01992,       0.30165
(22, 286),     0.34906,       0.22421,       0.51096,       0.26046,       0.22665,       0.23845,       0.30163
(386, 388),     0.33935,       -0.13474,       0.62018,       0.14895,       0.67721,       0.15843,       0.30156
(105, 276),     0.35064,       0.28947,       0.76928,       -0.01233,       0.14638,       0.26555,       0.3015
(110, 173),     0.49108,       0.16652,       0.41919,       0.18305,       0.5061,       0.04286,       0.30147
(25, 257),     0.37926,       0.2572,       0.556,       0.38489,       0.07533,       0.15504,       0.30129
(105, 381),     0.45089,       0.45684,       0.29767,       -0.01485,       0.67434,       -0.05775,       0.30119
(29, 466),     0.59752,       -0.11594,       0.63117,       0.08033,       0.48499,       0.12901,       0.30118
(107, 283),     0.13656,       0.26768,       0.5892,       0.05835,       0.27376,       0.48155,       0.30118
(246, 388),     0.22458,       0.05529,       0.58476,       0.44877,       0.3509,       0.14086,       0.30086
(7, 388),     0.23227,       0.107,       0.58885,       0.44822,       0.2868,       0.14194,       0.30085
(56, 253),     0.73877,       -0.04547,       0.37493,       0.00014,       0.54636,       0.18989,       0.30077
(65, 463),     0.6387,       0.10022,       0.35583,       -0.03124,       0.54426,       0.19613,       0.30065
(28, 56),     0.49501,       0.16879,       0.70019,       -0.07598,       0.3648,       0.14985,       0.30044
(287, 295),     0.53835,       0.46437,       0.12257,       0.71326,       0.09705,       -0.13439,       0.3002
(53, 156),     0.54643,       0.23494,       0.52747,       0.26293,       0.29489,       -0.06592,       0.30012
(295, 306),     0.48495,       0.47646,       0.04306,       0.72686,       0.14687,       -0.07782,       0.30006
(292, 295),     0.49637,       0.47591,       0.04569,       0.73262,       0.13274,       -0.08402,       0.29989
(35, 130),     0.67349,       0.21548,       0.25415,       0.12033,       0.38151,       0.15289,       0.29964
(247, 292),     0.67184,       0.40256,       0.24545,       0.15399,       0.4276,       -0.10501,       0.2994
(153, 259),     0.07643,       0.29699,       0.55231,       0.40297,       0.11387,       0.35279,       0.29923
(292, 359),     0.73156,       0.69037,       -0.09362,       0.85485,       -0.21744,       -0.17088,       0.29914
(249, 374),     0.37516,       0.2522,       0.61422,       -0.03918,       0.32883,       0.26341,       0.29911
(27, 263),     0.66173,       -0.21823,       0.6267,       0.01709,       0.53532,       0.1715,       0.29902
(25, 27),     0.58352,       0.05257,       0.30187,       0.22403,       0.51523,       0.11686,       0.29901
(295, 308),     0.51068,       0.46602,       0.05634,       0.72377,       0.12766,       -0.09056,       0.29899
(7, 258),     0.3462,       0.22158,       0.49606,       0.47705,       0.09091,       0.16153,       0.29889
(27, 265),     0.21978,       0.21989,       0.75657,       0.01992,       0.26628,       0.30962,       0.29868
(110, 308),     0.80707,       0.3151,       0.26688,       0.19705,       0.33202,       -0.12641,       0.29862
(29, 255),     0.64761,       -0.02779,       0.71019,       -0.08501,       0.43605,       0.11045,       0.29858
(98, 260),     0.03358,       0.55126,       0.21456,       0.20258,       0.6004,       0.18869,       0.29851
(65, 276),     0.25768,       0.23081,       0.68413,       0.01557,       0.1799,       0.42253,       0.29844
(27, 295),     0.59065,       0.2089,       0.39493,       0.38916,       -0.06921,       0.27548,       0.29832
(257, 362),     0.80511,       0.26292,       0.19707,       0.27728,       0.24752,       -0.00057,       0.29822
(246, 300),     0.311,       0.29852,       0.58436,       0.36472,       0.06365,       0.16702,       0.29821
(386, 466),     0.34591,       -0.09513,       0.58631,       0.08859,       0.67894,       0.18447,       0.29818
(65, 257),     0.6704,       -0.05036,       0.59799,       -0.05896,       0.35717,       0.27089,       0.29786
(24, 466),     0.12515,       0.15835,       0.71141,       0.35789,       0.27942,       0.1547,       0.29782
(30, 124),     0.65007,       0.16477,       0.39197,       0.08043,       0.56996,       -0.07103,       0.29769
(308, 353),     0.7663,       0.6925,       -0.14231,       0.86744,       -0.24377,       -0.15454,       0.2976
(30, 387),     0.38523,       0.0261,       0.60745,       0.27081,       0.37788,       0.11646,       0.29732
(256, 263),     0.25703,       0.25531,       0.63425,       -0.07419,       0.20098,       0.51032,       0.29728
(341, 390),     0.28332,       0.13982,       0.63504,       0.07614,       0.16576,       0.48092,       0.29683
(159, 265),     0.1582,       0.19893,       0.74134,       0.18873,       0.20995,       0.28345,       0.29677
(263, 386),     0.35795,       -0.03168,       0.55019,       0.0374,       0.67609,       0.19068,       0.29677
(30, 388),     0.42798,       -0.02178,       0.61422,       0.22526,       0.42341,       0.10893,       0.29634
(247, 306),     0.69302,       0.37873,       0.24721,       0.16004,       0.40012,       -0.10188,       0.29621
(249, 359),     0.322,       0.40715,       0.39725,       0.00846,       0.60178,       0.03999,       0.2961
(65, 263),     0.70772,       -0.14438,       0.64026,       -0.18555,       0.55122,       0.20639,       0.29594
(291, 295),     0.46908,       0.46952,       0.0279,       0.71965,       0.15926,       -0.07099,       0.29574
(110, 286),     0.45429,       0.17828,       0.55471,       0.29266,       0.16407,       0.13043,       0.29574
(158, 252),     0.6662,       -0.08142,       0.39114,       0.16848,       0.39449,       0.23543,       0.29572
(339, 380),     0.18551,       0.22689,       0.47198,       0.31436,       0.36749,       0.20788,       0.29569
(65, 259),     0.58783,       0.0404,       0.66383,       -0.09146,       0.28238,       0.29042,       0.29557
(257, 276),     0.19454,       0.41893,       0.39103,       0.42525,       0.19506,       0.14793,       0.29546
(161, 373),     0.38516,       -0.05094,       0.53241,       0.28432,       0.5183,       0.10337,       0.29544
(52, 283),     0.42314,       0.19012,       0.65978,       0.0177,       0.2006,       0.28038,       0.29529
(292, 353),     0.74938,       0.6907,       -0.14457,       0.87087,       -0.24783,       -0.14846,       0.29502
(61, 293),     0.54726,       0.36121,       0.03106,       0.76318,       0.1409,       -0.07442,       0.29486
(22, 55),     0.31249,       0.03138,       0.17412,       0.33607,       0.65008,       0.26393,       0.29468
(7, 257),     0.28477,       0.23896,       0.50826,       0.49452,       0.06563,       0.17543,       0.29459
(163, 466),     0.1927,       0.07285,       0.64607,       0.42732,       0.29988,       0.12854,       0.29456
(193, 287),     0.22806,       0.195,       0.41371,       0.69509,       0.27649,       -0.04105,       0.29455
(159, 386),     0.23285,       0.04391,       0.62478,       0.39104,       0.29414,       0.17937,       0.29435
(258, 341),     0.86654,       0.30461,       0.09778,       0.34239,       0.18245,       -0.02963,       0.29402
(35, 276),     0.45474,       0.2825,       0.55021,       0.30482,       0.02281,       0.14882,       0.29398
(30, 295),     0.58786,       0.2835,       0.42053,       0.34838,       -0.10107,       0.22463,       0.29397
(246, 386),     0.25468,       0.12367,       0.52373,       0.45466,       0.25418,       0.15159,       0.29375
(29, 254),     0.62974,       0.08728,       0.5803,       -0.14897,       0.50157,       0.11246,       0.29373
(256, 373),     0.16049,       0.2561,       0.66323,       0.02416,       0.10644,       0.55143,       0.29364
(155, 258),     0.19695,       0.43739,       0.51077,       0.28319,       -0.09413,       0.4257,       0.29331
(287, 334),     0.54977,       0.53967,       -0.02325,       0.84836,       -0.00762,       -0.14742,       0.29325
(107, 110),     0.40204,       0.03869,       0.16633,       0.31073,       0.53098,       0.30987,       0.29311
(157, 161),     0.47931,       0.15621,       0.35824,       0.23827,       0.57531,       -0.04929,       0.29301
(158, 388),     0.22108,       -0.06689,       0.6284,       0.37996,       0.38962,       0.20588,       0.29301
(257, 341),     0.82467,       0.28474,       0.14666,       0.337,       0.1828,       -0.01781,       0.29301
(29, 249),     0.64502,       -0.11858,       0.63893,       -0.05004,       0.5104,       0.13152,       0.29287
(23, 260),     0.0993,       0.30871,       0.61342,       0.36055,       0.12097,       0.25419,       0.29286
(70, 257),     0.4939,       0.08278,       0.46737,       0.11135,       0.55896,       0.04169,       0.29268
(159, 256),     0.64286,       -0.07552,       0.4086,       0.20968,       0.43405,       0.13599,       0.29261
(158, 374),     0.55285,       -0.12289,       0.49827,       0.15486,       0.47534,       0.19679,       0.29254
(153, 246),     0.36256,       0.48523,       0.08163,       0.19947,       0.62704,       -0.00249,       0.29224
(144, 173),     0.29006,       0.16695,       0.31856,       0.32466,       0.53778,       0.11538,       0.29223
(158, 387),     0.16504,       0.01022,       0.64557,       0.40977,       0.30143,       0.22091,       0.29216
(247, 291),     0.70623,       0.35519,       0.24747,       0.16351,       0.37524,       -0.09504,       0.2921
(255, 414),     0.37025,       0.19372,       0.5306,       0.12372,       0.45667,       0.07653,       0.29191
(155, 257),     0.12346,       0.43163,       0.49534,       0.32569,       -0.07472,       0.44909,       0.29175
(70, 276),     0.34345,       0.17315,       0.66304,       0.19335,       0.28909,       0.08799,       0.29168
(46, 283),     0.45333,       0.19915,       0.58408,       0.19403,       0.19161,       0.12763,       0.29164
(246, 276),     0.31816,       0.2711,       0.55917,       0.43265,       0.00756,       0.16056,       0.29153
(256, 380),     -0.1535,       0.52506,       -0.0552,       0.36961,       0.51934,       0.54354,       0.29147
(253, 466),     0.59832,       0.27007,       0.29748,       0.24972,       0.31449,       0.01867,       0.29146
(46, 293),     0.4674,       0.2679,       0.543,       0.27553,       0.06862,       0.12432,       0.29113
(380, 466),     0.41905,       0.27488,       0.39284,       -0.03753,       0.43581,       0.26001,       0.29084
(70, 259),     0.48975,       0.08572,       0.53239,       0.08878,       0.51731,       0.03061,       0.29076
(28, 463),     0.6872,       -0.19318,       0.45713,       -0.03675,       0.56226,       0.26739,       0.29067
(33, 145),     0.27263,       0.34624,       0.35877,       0.10358,       0.64512,       0.01727,       0.2906
(23, 466),     0.05667,       0.15238,       0.69201,       0.36245,       0.29255,       0.18708,       0.29052
(380, 467),     0.34963,       0.46369,       0.34582,       0.18085,       0.25397,       0.14809,       0.29034
(26, 286),     0.27856,       0.28515,       0.5098,       0.21667,       0.14681,       0.30463,       0.29027
(24, 260),     0.1493,       0.29804,       0.63675,       0.36037,       0.09294,       0.20411,       0.29025
(56, 255),     0.6959,       -0.19051,       0.60523,       -0.02289,       0.47299,       0.18016,       0.29015
(246, 466),     0.22154,       0.01018,       0.59933,       0.4187,       0.3771,       0.11314,       0.29
(105, 382),     0.45303,       0.43319,       0.30129,       -0.01645,       0.63074,       -0.062,       0.28997
(25, 388),     0.20893,       0.13177,       0.64069,       0.37135,       0.26277,       0.12162,       0.28952
(29, 390),     0.6347,       -0.09334,       0.61741,       -0.0865,       0.52408,       0.1407,       0.28951
(161, 276),     0.29285,       0.25031,       0.5859,       0.38964,       0.0476,       0.1684,       0.28912
(66, 359),     0.51062,       0.12266,       0.71125,       -0.20184,       0.471,       0.12089,       0.2891
(57, 300),     0.60801,       0.51703,       -0.04869,       0.59806,       0.16607,       -0.10599,       0.28908
(158, 466),     0.289,       -0.11609,       0.62254,       0.32434,       0.43039,       0.18393,       0.28902
(161, 359),     0.33536,       0.00927,       0.68916,       0.34771,       0.26163,       0.08948,       0.28877
(27, 35),     0.72938,       -0.12135,       0.57551,       0.06097,       0.46401,       0.02401,       0.28876
(29, 263),     0.6268,       -0.1423,       0.65031,       0.01492,       0.46098,       0.12118,       0.28865
(161, 265),     0.21889,       0.17109,       0.76739,       0.27043,       0.12703,       0.17667,       0.28858
(26, 388),     -0.07819,       0.23356,       0.63534,       0.35327,       0.25746,       0.32933,       0.28846
(163, 173),     0.4207,       0.18312,       0.33992,       0.26506,       0.53264,       -0.01137,       0.28835
(256, 466),     0.42109,       0.22882,       0.38422,       -0.02394,       0.38286,       0.33706,       0.28835
(52, 249),     0.66649,       -0.00801,       0.62615,       -0.28394,       0.53697,       0.18708,       0.28746
(253, 381),     0.48175,       0.41225,       -0.01595,       0.32298,       0.35997,       0.16348,       0.28741
(112, 153),     0.44339,       0.15673,       0.805,       -0.16673,       0.51582,       -0.03165,       0.28709
(30, 283),     0.4837,       0.27994,       0.53231,       0.29728,       -0.06053,       0.1896,       0.28705
(153, 388),     0.00203,       0.11953,       0.64054,       0.40667,       0.30047,       0.25147,       0.28679
(33, 387),     0.24638,       0.1326,       0.50726,       0.45823,       0.23259,       0.14278,       0.28664
(254, 417),     0.65239,       0.12706,       0.50876,       0.31792,       0.3114,       -0.19817,       0.28656
(65, 466),     0.71069,       -0.17129,       0.63016,       -0.19232,       0.55662,       0.18538,       0.28654
(161, 300),     0.28294,       0.27212,       0.59572,       0.31478,       0.08532,       0.16761,       0.28642
(259, 341),     0.7275,       0.28613,       0.15403,       0.32992,       0.20713,       0.01355,       0.28638
(28, 156),     0.65349,       -0.00857,       0.60071,       0.04028,       0.55811,       -0.127,       0.28617
(381, 398),     0.33476,       0.17677,       0.23419,       0.45261,       0.34018,       0.17829,       0.28613
(7, 308),     0.70369,       0.36698,       0.19681,       0.18657,       0.35231,       -0.08999,       0.28606
(253, 463),     0.56587,       0.1931,       0.06334,       0.31745,       0.43684,       0.1397,       0.28605
(246, 263),     0.25087,       -0.02982,       0.63206,       0.37666,       0.39931,       0.08655,       0.28594
(23, 173),     0.17693,       -0.01999,       0.26877,       0.48703,       0.46685,       0.33586,       0.28591
(105, 263),     0.62572,       0.06843,       0.67629,       -0.23158,       0.515,       0.06113,       0.28583
(63, 283),     0.39533,       0.1959,       0.65219,       0.08996,       0.24725,       0.13415,       0.2858
(28, 381),     0.75723,       -0.15206,       0.43552,       -0.07357,       0.54301,       0.20386,       0.28567
(7, 259),     0.22439,       0.22106,       0.54615,       0.48926,       0.06711,       0.16477,       0.28546
(243, 259),     -0.04168,       0.43954,       0.51785,       0.36635,       -0.06738,       0.49721,       0.28531
(163, 385),     0.34037,       0.14532,       0.49875,       0.41856,       0.17779,       0.13057,       0.28523
(157, 339),     0.54723,       -0.10469,       0.61944,       0.10449,       0.35042,       0.19387,       0.28513
(29, 283),     0.46644,       0.23933,       0.55149,       0.25365,       -0.01412,       0.21376,       0.28509
(57, 336),     0.52328,       0.24854,       0.16597,       0.73759,       0.1041,       -0.06952,       0.28499
(144, 260),     0.10301,       0.23871,       0.63058,       0.43858,       0.08899,       0.20995,       0.28497
(160, 467),     0.25667,       0.05602,       0.6905,       0.37694,       0.19832,       0.13052,       0.28483
(285, 359),     0.53042,       0.12779,       0.3783,       0.10529,       0.40795,       0.15905,       0.2848
(463, 466),     0.31901,       0.15078,       0.41822,       0.07523,       0.29636,       0.44913,       0.28479
(7, 144),     0.27832,       0.22084,       0.37434,       0.12748,       0.69301,       0.01439,       0.28473
(29, 295),     0.56504,       0.23469,       0.43146,       0.34077,       -0.09916,       0.23539,       0.2847
(247, 336),     0.51573,       0.265,       0.45169,       0.42641,       -0.11179,       0.16099,       0.28467
(35, 258),     0.47794,       0.11626,       0.55677,       0.14357,       0.27056,       0.14282,       0.28465
(339, 362),     0.38417,       0.22787,       0.43471,       0.18561,       0.29338,       0.18116,       0.28448
(110, 466),     0.14444,       0.12873,       0.69355,       0.35755,       0.25898,       0.12328,       0.28442
(327, 388),     0.4949,       0.59455,       0.12826,       0.47813,       -0.10328,       0.11369,       0.28437
(285, 387),     0.75863,       -0.03784,       0.38547,       0.24902,       0.361,       -0.01007,       0.28437
(300, 308),     0.68535,       0.66417,       -0.15396,       0.87046,       -0.22807,       -0.13214,       0.2843
(30, 466),     0.46436,       -0.05534,       0.62169,       0.16085,       0.42004,       0.09292,       0.28409
(246, 255),     0.37663,       -0.024,       0.60748,       0.3345,       0.35826,       0.05057,       0.28391
(145, 466),     0.06745,       0.07636,       0.66965,       0.40121,       0.30839,       0.18035,       0.2839
(249, 327),     0.24185,       0.49236,       0.41779,       0.21546,       0.01597,       0.31869,       0.28369
(157, 160),     0.56439,       0.18801,       0.29133,       0.15394,       0.5821,       -0.07827,       0.28358
(33, 276),     0.33817,       0.2912,       0.51563,       0.46225,       -0.06065,       0.15458,       0.28353
(23, 55),     0.3194,       0.00238,       0.14533,       0.32577,       0.62444,       0.28332,       0.28344
(98, 300),     0.13303,       0.58005,       0.147,       0.34127,       0.32322,       0.175,       0.28326
(24, 33),     0.33199,       0.3834,       -0.04538,       0.38404,       0.59239,       0.05281,       0.28321
(292, 300),     0.66875,       0.6644,       -0.15579,       0.87326,       -0.22628,       -0.12525,       0.28318
(247, 387),     0.28005,       0.06715,       0.57943,       0.34541,       0.32573,       0.10128,       0.28318
(374, 390),     0.4534,       0.07218,       0.64055,       0.01214,       0.35506,       0.16394,       0.28288
(414, 463),     0.79558,       0.40894,       -0.02596,       0.38607,       0.14408,       -0.01175,       0.28283
(70, 258),     0.46946,       0.0746,       0.3896,       0.12158,       0.60065,       0.04045,       0.28272
(246, 339),     0.44514,       -0.02848,       0.5387,       0.26086,       0.42913,       0.05027,       0.2826
(388, 398),     0.39472,       0.09479,       0.42633,       0.02328,       0.41586,       0.33923,       0.28237
(158, 263),     0.36737,       -0.15692,       0.62755,       0.24755,       0.44683,       0.16172,       0.28235
(105, 256),     0.38253,       0.47814,       0.15927,       0.06902,       0.69501,       -0.09006,       0.28232
(29, 373),     0.61113,       -0.0536,       0.5674,       -0.09344,       0.52849,       0.13328,       0.28221
(66, 259),     0.54263,       0.16244,       0.64217,       -0.1888,       0.34437,       0.18922,       0.28201
(287, 293),     0.5844,       0.61464,       -0.12409,       0.86945,       -0.08278,       -0.16961,       0.282
(105, 293),     0.28892,       0.26732,       0.71898,       0.03016,       0.13252,       0.25375,       0.28194
(27, 380),     0.69947,       -0.08982,       0.48607,       -0.09419,       0.55321,       0.13653,       0.28188
(144, 286),     0.297,       0.13202,       0.53414,       0.38214,       0.17207,       0.17376,       0.28185
(110, 292),     0.81211,       0.30755,       0.22326,       0.20089,       0.29456,       -0.14861,       0.28163
(24, 55),     0.38171,       0.02942,       0.19508,       0.26423,       0.53772,       0.28044,       0.28143
(159, 380),     0.56774,       -0.11589,       0.46041,       0.18546,       0.47695,       0.11363,       0.28138
(78, 336),     0.45749,       0.19282,       0.11403,       0.83668,       0.09421,       -0.00716,       0.28134
(25, 259),     0.28399,       0.23906,       0.58352,       0.38346,       0.05562,       0.14187,       0.28125
(65, 260),     0.53771,       0.07919,       0.68303,       -0.13285,       0.2518,       0.26851,       0.28123
(306, 353),     0.73404,       0.68157,       -0.17307,       0.87374,       -0.26547,       -0.16496,       0.28097
(124, 156),     0.3162,       0.34136,       0.60082,       0.09515,       0.35654,       -0.02457,       0.28092
(24, 56),     0.42695,       0.05068,       0.26566,       0.41253,       0.41875,       0.10916,       0.28062
(156, 259),     0.40187,       0.06485,       0.58588,       0.11085,       0.45273,       0.06756,       0.28062
(159, 359),     0.39384,       -0.0356,       0.70191,       0.22144,       0.27178,       0.12913,       0.28042
(25, 285),     0.55756,       0.25509,       0.38941,       0.3788,       -0.04835,       0.14983,       0.28039
(380, 383),     0.19709,       0.65834,       0.09241,       0.30091,       0.10958,       0.32371,       0.28034
(306, 359),     0.71184,       0.67946,       -0.12881,       0.85697,       -0.24288,       -0.1952,       0.28023
(28, 124),     0.76439,       -0.1044,       0.58304,       0.04321,       0.51995,       -0.12498,       0.2802
(46, 257),     0.48486,       0.04569,       0.52149,       0.11499,       0.44595,       0.06713,       0.28002
(246, 249),     0.27768,       -0.04497,       0.59052,       0.32974,       0.44865,       0.07842,       0.28001
(157, 246),     0.49858,       0.14728,       0.34353,       0.28178,       0.47437,       -0.06625,       0.27988
(52, 252),     0.4841,       0.32202,       0.29147,       -0.1152,       0.68295,       0.01372,       0.27984
(26, 107),     0.3523,       0.07903,       0.0987,       0.36478,       0.6382,       0.14512,       0.27969
(263, 308),     0.70939,       0.67453,       -0.10271,       0.83955,       -0.23391,       -0.20887,       0.27966
(23, 107),     0.30852,       -0.00258,       0.08391,       0.44774,       0.63576,       0.20444,       0.27963
(161, 246),     0.44306,       0.03773,       0.6615,       0.25525,       0.35076,       -0.07143,       0.27948
(78, 276),     0.50521,       0.293,       0.08761,       0.69785,       0.16693,       -0.07539,       0.2792
(259, 362),     0.68895,       0.26331,       0.17905,       0.26298,       0.24903,       0.03168,       0.27917
(52, 293),     0.33851,       0.28594,       0.59528,       0.08749,       0.10976,       0.25762,       0.2791
(7, 466),     0.18724,       0.05498,       0.60542,       0.42271,       0.29444,       0.10814,       0.27882
(56, 252),     0.74499,       -0.06938,       0.3071,       0.0101,       0.5415,       0.13742,       0.27862
(52, 276),     0.31836,       0.19784,       0.74705,       -0.0319,       0.12319,       0.31713,       0.27861
(62, 276),     0.50253,       0.30204,       0.07524,       0.69925,       0.17147,       -0.07998,       0.27843
(155, 386),     0.02211,       0.30627,       0.57255,       0.34986,       0.05607,       0.36352,       0.2784
(256, 341),     0.54106,       0.03594,       0.07357,       0.33616,       0.49276,       0.19006,       0.27826
(156, 258),     0.39299,       0.04635,       0.50903,       0.13128,       0.50552,       0.08287,       0.27801
(7, 306),     0.7284,       0.33139,       0.19309,       0.19341,       0.32579,       -0.10407,       0.278
(263, 388),     0.43857,       0.06098,       0.34219,       0.00887,       0.6096,       0.20703,       0.27787
(66, 257),     0.62254,       0.0879,       0.56558,       -0.17717,       0.40502,       0.16332,       0.27786
(124, 258),     0.43927,       0.02976,       0.5229,       0.17361,       0.42224,       0.0791,       0.27781
(27, 341),     0.72416,       -0.07744,       0.49708,       -0.1583,       0.53082,       0.14979,       0.27769
(7, 292),     0.70746,       0.35456,       0.1816,       0.18883,       0.33662,       -0.10378,       0.27755
(7, 291),     0.74194,       0.30942,       0.2017,       0.19686,       0.3133,       -0.09917,       0.27734
(28, 276),     0.26042,       0.1979,       0.59944,       0.1955,       0.0942,       0.31605,       0.27725
(63, 336),     0.22245,       0.21781,       0.54884,       0.15859,       0.39924,       0.11648,       0.27723
(28, 467),     0.47217,       -0.04998,       0.66302,       0.128,       0.21815,       0.23129,       0.27711
(156, 257),     0.38901,       0.06301,       0.54157,       0.12201,       0.46387,       0.08218,       0.27694
(130, 387),     0.25827,       0.13175,       0.5513,       0.38744,       0.22775,       0.10491,       0.2769
(52, 380),     0.54483,       0.23041,       0.37241,       -0.19253,       0.61973,       0.08626,       0.27685
(35, 387),     0.26127,       0.10308,       0.5952,       0.20357,       0.36087,       0.13627,       0.27671
(157, 285),     0.63048,       0.32432,       0.31755,       0.33007,       -0.16968,       0.22718,       0.27665
(153, 385),     0.11284,       0.16872,       0.59012,       0.36538,       0.1981,       0.22417,       0.27655
(53, 285),     0.36654,       0.24725,       0.42491,       0.12989,       0.3922,       0.09782,       0.27643
(35, 257),     0.42826,       0.14675,       0.56293,       0.14951,       0.22674,       0.14426,       0.27641
(66, 388),     0.62584,       -0.05549,       0.69166,       -0.21492,       0.5511,       0.05976,       0.27633
(287, 300),     0.62108,       0.71978,       -0.1856,       0.84189,       -0.17533,       -0.1645,       0.27622
(124, 387),     0.31214,       0.02763,       0.5413,       0.20796,       0.496,       0.07114,       0.27603
(160, 252),     0.59987,       -0.04082,       0.34342,       0.24206,       0.41316,       0.09843,       0.27602
(155, 387),     -0.04271,       0.2559,       0.60437,       0.36276,       0.1152,       0.36,       0.27592
(28, 353),     0.22596,       0.15696,       0.70756,       0.10771,       0.14059,       0.31634,       0.27585
(263, 292),     0.68844,       0.67151,       -0.10543,       0.84106,       -0.24007,       -0.20233,       0.27553
(161, 467),     0.21408,       0.07667,       0.66178,       0.41681,       0.16735,       0.11644,       0.27552
(66, 414),     0.54092,       0.21199,       0.32016,       -0.0474,       0.52422,       0.1029,       0.27547
(52, 257),     0.68456,       -0.00269,       0.56166,       -0.10854,       0.3393,       0.17832,       0.27543
(159, 341),     0.56114,       -0.139,       0.46104,       0.19989,       0.46493,       0.1043,       0.27538
(154, 259),     0.0334,       0.34408,       0.52232,       0.33157,       0.02976,       0.3891,       0.27504
(22, 107),     0.30065,       0.00744,       0.09429,       0.45416,       0.62498,       0.16868,       0.27503
(388, 466),     0.39629,       0.0148,       0.3686,       0.03501,       0.64399,       0.19088,       0.27493
(56, 373),     0.66974,       -0.22282,       0.4122,       -0.00332,       0.54135,       0.25173,       0.27481
(157, 254),     0.62639,       -0.09367,       0.5232,       0.06414,       0.323,       0.2051,       0.27469
(124, 257),     0.41198,       0.05935,       0.55563,       0.17183,       0.36439,       0.08426,       0.27457
(66, 260),     0.48024,       0.19488,       0.67651,       -0.20745,       0.33369,       0.16931,       0.27453
(28, 359),     0.59752,       -0.13029,       0.65434,       -0.01749,       0.34014,       0.20274,       0.27449
(300, 306),     0.65399,       0.65743,       -0.17605,       0.87554,       -0.23082,       -0.13334,       0.27446
(57, 285),     0.4969,       0.20425,       0.20433,       0.71054,       0.09635,       -0.06768,       0.27411
(27, 336),     0.48112,       0.27437,       0.38734,       0.46712,       -0.18018,       0.21391,       0.27395
(107, 388),     0.55172,       -0.14999,       0.66662,       -0.05529,       0.54277,       0.08731,       0.27386
(144, 263),     0.12158,       0.03078,       0.69754,       0.38418,       0.29213,       0.1167,       0.27382
(163, 260),     0.14148,       0.21165,       0.60165,       0.45576,       0.0681,       0.16347,       0.27369
(112, 385),     0.08048,       0.32395,       0.54498,       0.33971,       0.032,       0.32083,       0.27366
(254, 362),     0.3741,       0.31867,       0.16914,       0.21066,       0.41089,       0.15722,       0.27345
(259, 300),     0.47601,       0.33805,       0.38543,       0.27088,       0.12677,       0.04331,       0.27341
(155, 161),     0.51972,       0.31333,       0.28505,       -0.03483,       0.6173,       -0.06132,       0.27321
(190, 246),     0.38641,       0.06985,       0.57076,       0.14716,       0.53572,       -0.07114,       0.27313
(23, 130),     0.24981,       0.36323,       0.32487,       0.13761,       0.66042,       -0.09731,       0.2731
(133, 258),     0.13549,       0.46444,       0.52258,       0.28094,       -0.17657,       0.41158,       0.27308
(56, 390),     0.66767,       -0.27526,       0.45973,       -0.00525,       0.54595,       0.24525,       0.27302
