Comparing the following files: 
hadleigh_front_s4_v2/,  hadleigh_low_s4_v2/,  hadleigh_right_threequarter_s4_v2/,  hadleigh_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s4_v2_vs_hadleigh_low_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_front_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_right_threequarter_s4_v2,  hadleigh_low_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  hadleigh_right_threequarter_s4_v2_vs_hadleigh_left_threequarter_s4_v2,  average
(35, 66),     0.00837,       -0.08874,       0.00281,       0.48237,       0.20133,       0.4274,       0.17226
(53, 381),     0.58126,       0.06384,       0.29563,       0.05745,       -0.05845,       0.09307,       0.17213
(156, 265),     0.16391,       0.2776,       0.5779,       -0.0279,       0.02814,       0.01252,       0.17203
(144, 385),     0.5172,       -0.219,       0.28724,       0.00251,       0.51915,       -0.07551,       0.17193
(56, 300),     0.55749,       -0.28443,       0.58596,       -0.15406,       0.54412,       -0.21879,       0.17172
(249, 285),     0.12402,       0.35606,       -0.12839,       0.44805,       0.12613,       0.10307,       0.17149
(61, 339),     0.14972,       -0.07992,       0.81724,       -0.00893,       0.08314,       0.06687,       0.17135
(145, 260),     0.53339,       -0.41447,       0.63172,       -0.17684,       0.68556,       -0.23145,       0.17132
(28, 256),     0.57596,       -0.01206,       0.27893,       0.07262,       0.08264,       0.02833,       0.17107
(63, 414),     0.5863,       -0.0075,       0.26611,       0.01709,       0.061,       0.10319,       0.17103
(155, 156),     0.08218,       0.20715,       0.15148,       -0.1022,       0.59494,       0.09158,       0.17085
(153, 417),     0.37673,       -0.0824,       0.04046,       -0.09829,       0.57387,       0.2146,       0.17083
(193, 387),     0.02003,       0.32232,       0.12508,       0.19021,       0.15449,       0.21169,       0.17064
(263, 283),     0.7356,       -0.0598,       0.40034,       -0.35532,       0.35628,       -0.05332,       0.17063
(53, 382),     0.60319,       0.02982,       0.29453,       0.06602,       -0.01731,       0.04738,       0.17061
(259, 282),     0.251,       0.22373,       0.15332,       -0.19504,       0.51824,       0.07233,       0.1706
(70, 380),     0.4063,       0.09589,       0.11421,       0.06321,       0.12051,       0.2234,       0.17059
(283, 467),     0.67699,       -0.06232,       0.36678,       -0.37501,       0.41191,       0.00478,       0.17052
(259, 414),     0.68564,       -0.3327,       0.58539,       -0.39152,       0.25806,       0.2128,       0.16961
(56, 145),     0.22631,       0.12421,       0.42345,       -0.20638,       0.16391,       0.28388,       0.16923
(154, 246),     0.06957,       0.40432,       0.25829,       -0.14165,       0.39814,       0.02648,       0.16919
(285, 414),     0.07855,       0.22261,       -0.05365,       0.30397,       0.42155,       0.0413,       0.16905
(55, 130),     0.36043,       -0.29766,       0.01164,       0.13488,       0.52275,       0.28187,       0.16899
(70, 362),     0.46751,       -0.00096,       0.14185,       0.04522,       0.21229,       0.14748,       0.1689
(53, 463),     0.61546,       0.01792,       0.2826,       0.04696,       0.00663,       0.04369,       0.16888
(62, 254),     0.04479,       0.04344,       0.81546,       -0.01751,       -0.03307,       0.15869,       0.16863
(35, 300),     0.30029,       -0.12153,       0.60962,       -0.00315,       0.31632,       -0.09014,       0.16857
(56, 254),     0.4397,       0.09053,       0.25537,       -0.07535,       0.13895,       0.16178,       0.1685
(263, 467),     0.79658,       -0.25265,       0.51782,       -0.27152,       0.34776,       -0.12751,       0.16841
(29, 255),     0.34591,       0.14835,       0.46851,       -0.03901,       0.14327,       -0.05666,       0.16839
(53, 336),     0.48304,       -0.15258,       0.13663,       -0.06772,       0.38617,       0.2234,       0.16816
(163, 383),     0.40266,       -0.28186,       0.50434,       0.00189,       0.38906,       -0.00761,       0.16808
(155, 158),     0.54668,       -0.22004,       0.28411,       -0.08471,       0.16909,       0.31313,       0.16804
(65, 66),     0.4133,       0.33333,       0.10938,       0.07528,       0.27663,       -0.19965,       0.16804
(157, 193),     0.50048,       -0.37832,       0.13231,       0.06528,       0.55692,       0.13075,       0.1679
(193, 243),     0.3892,       -0.17198,       0.28668,       -0.12841,       0.63791,       -0.00597,       0.1679
(292, 327),     0.70988,       -0.19137,       0.50675,       -0.45676,       0.72567,       -0.28698,       0.16786
(110, 293),     0.77156,       -0.49527,       0.76672,       -0.41779,       0.66706,       -0.28512,       0.16786
(56, 296),     0.66345,       -0.25243,       0.52948,       -0.40896,       0.72441,       -0.24972,       0.1677
(252, 341),     0.15625,       0.43265,       0.17478,       0.04009,       0.00456,       0.1972,       0.16759
(22, 27),     0.28994,       0.33404,       0.4041,       -0.22409,       -0.12336,       0.32294,       0.16726
(61, 390),     0.17884,       -0.09594,       0.8297,       -0.03782,       0.08031,       0.04788,       0.16716
(156, 163),     0.21064,       -0.06973,       0.06571,       0.07816,       0.53832,       0.17816,       0.16688
(260, 417),     0.1988,       0.14402,       0.54349,       -0.12753,       0.16163,       0.08065,       0.16684
(384, 385),     0.2526,       0.22943,       0.11101,       0.03714,       -0.0499,       0.42022,       0.16675
(193, 353),     0.26822,       0.03375,       0.14795,       0.11411,       0.27112,       0.16505,       0.1667
(52, 263),     0.49384,       0.08298,       0.33321,       0.04377,       0.05242,       -0.00698,       0.16654
(22, 28),     0.27389,       0.25714,       0.46831,       -0.29693,       -0.05982,       0.3565,       0.16651
(70, 374),     0.3633,       0.12783,       0.11274,       0.06376,       0.09676,       0.23307,       0.16624
(23, 260),     0.56072,       -0.44339,       0.68516,       -0.20208,       0.65607,       -0.25959,       0.16615
(28, 282),     0.61936,       -0.21796,       0.50575,       -0.32219,       0.65841,       -0.24663,       0.16612
(145, 387),     0.30505,       -0.06044,       0.3723,       0.03429,       0.52639,       -0.18247,       0.16585
(63, 260),     0.46631,       0.1424,       0.45632,       -0.13783,       -0.05148,       0.11928,       0.16583
(265, 373),     0.54771,       0.24452,       0.06186,       0.28511,       0.07964,       -0.22557,       0.16554
(339, 417),     0.31095,       0.42277,       -0.17177,       0.35605,       0.06545,       0.00929,       0.16546
(463, 467),     0.48017,       -0.31665,       0.45723,       -0.16264,       0.16501,       0.36911,       0.16537
(359, 463),     0.35634,       -0.13759,       0.21108,       -0.0245,       0.09226,       0.49405,       0.16527
(24, 353),     0.42047,       -0.37847,       0.63379,       -0.0755,       0.51761,       -0.12663,       0.16521
(339, 362),     0.13546,       0.26328,       0.21682,       -0.11104,       0.07836,       0.40816,       0.16517
(110, 300),     0.61125,       -0.46092,       0.74562,       -0.25684,       0.56077,       -0.2097,       0.16503
(259, 417),     0.21079,       0.15256,       0.57122,       -0.18352,       0.17321,       0.06561,       0.16498
(144, 417),     0.36192,       -0.06813,       0.00588,       -0.08069,       0.57853,       0.19051,       0.16467
(53, 260),     0.48415,       0.1118,       0.46745,       -0.17346,       -0.00448,       0.1016,       0.16451
(252, 374),     0.57122,       -0.07203,       0.30095,       -0.11948,       0.39841,       -0.09352,       0.16426
(30, 467),     0.27964,       0.06794,       0.60291,       -0.19115,       0.28137,       -0.05558,       0.16419
(110, 417),     0.37459,       -0.06225,       0.04128,       -0.13653,       0.5734,       0.19449,       0.16416
(23, 295),     0.78773,       -0.41638,       0.60427,       -0.45718,       0.7111,       -0.24561,       0.16399
(293, 336),     0.23216,       0.257,       0.10638,       0.19284,       0.14773,       0.04742,       0.16392
(133, 327),     0.40228,       0.00883,       0.57,       -0.42561,       0.3816,       0.04529,       0.16373
(161, 260),     0.36006,       -0.15298,       0.53977,       -0.23691,       0.56792,       -0.09599,       0.16365
(157, 383),     0.41472,       -0.09059,       0.34196,       0.06126,       0.35929,       -0.10511,       0.16359
(145, 154),     -0.16,       0.49528,       0.22404,       0.02059,       0.17755,       0.22392,       0.16356
(33, 387),     0.3025,       -0.05434,       0.30744,       -0.11359,       0.40405,       0.13468,       0.16346
(254, 463),     0.13772,       0.28545,       0.40231,       -0.08831,       0.00913,       0.23412,       0.1634
(193, 359),     0.10184,       0.33816,       -0.07078,       0.29513,       0.22242,       0.09329,       0.16334
(7, 33),     0.37725,       -0.14905,       0.06172,       0.16732,       0.34814,       0.17417,       0.16326
(46, 252),     0.48372,       0.10383,       0.2406,       0.05808,       -0.07347,       0.1664,       0.16319
(7, 110),     -0.24385,       0.29877,       0.41787,       0.45684,       -0.10213,       0.15108,       0.1631
(154, 158),     0.47804,       -0.1039,       0.29728,       -0.08984,       0.08769,       0.30812,       0.1629
(46, 255),     0.3985,       0.16996,       0.46878,       -0.11892,       0.01854,       0.04056,       0.1629
(53, 380),     0.53648,       0.11161,       0.26451,       0.02936,       -0.11648,       0.15074,       0.1627
(53, 295),     0.54701,       -0.03772,       0.25582,       -0.10907,       0.10284,       0.21559,       0.16241
(52, 249),     0.48091,       0.11429,       0.34208,       0.00702,       -0.02819,       0.05793,       0.16234
(380, 381),     0.15295,       0.28339,       0.0288,       0.13277,       0.1102,       0.26503,       0.16219
(70, 467),     0.33963,       0.14246,       0.48413,       -0.18215,       0.10575,       0.08186,       0.16195
(144, 193),     0.33204,       -0.15689,       -0.01991,       0.00946,       0.59481,       0.2116,       0.16185
(158, 276),     0.58596,       -0.39739,       0.69796,       -0.27472,       0.68772,       -0.32887,       0.16178
(65, 257),     0.59013,       -0.06207,       0.36041,       -0.1352,       0.21078,       0.0059,       0.16166
(35, 276),     0.24798,       -0.05056,       0.44188,       -0.00902,       0.30464,       0.03497,       0.16165
(130, 258),     0.50577,       -0.23038,       0.27061,       -0.20611,       0.4533,       0.17578,       0.1615
(112, 161),     -0.03363,       0.21011,       0.18418,       0.00473,       0.19599,       0.40614,       0.16125
(282, 300),     0.27012,       0.38929,       -0.03885,       0.30785,       -0.06189,       0.09915,       0.16094
(23, 387),     0.29079,       -0.09553,       0.45387,       0.02538,       0.49104,       -0.20013,       0.1609
(154, 247),     -0.16021,       0.46005,       0.16312,       -0.01445,       0.28684,       0.22957,       0.16082
(308, 327),     0.71489,       -0.21103,       0.52456,       -0.47159,       0.71995,       -0.31596,       0.16014
(23, 56),     0.17784,       0.25514,       0.47132,       -0.32767,       0.00339,       0.37951,       0.15992
(158, 283),     0.68678,       -0.44373,       0.7004,       -0.40561,       0.7526,       -0.33245,       0.15966
(70, 373),     0.32828,       0.14408,       0.16999,       0.01115,       0.09039,       0.21396,       0.15964
(257, 300),     0.5586,       -0.1302,       0.39858,       0.02754,       0.17639,       -0.07344,       0.15958
(160, 259),     0.4525,       -0.21474,       0.4783,       -0.2719,       0.6036,       -0.09101,       0.15946
(24, 276),     0.66774,       -0.51413,       0.73447,       -0.33778,       0.66395,       -0.25928,       0.15916
(359, 382),     0.31019,       -0.10692,       0.12399,       -0.00425,       0.07863,       0.55324,       0.15915
(158, 173),     0.44951,       -0.27822,       0.2755,       -0.06345,       0.26562,       0.30512,       0.15901
(98, 247),     0.08997,       0.3555,       0.65495,       -0.12833,       -0.07267,       0.05448,       0.15898
(52, 373),     0.48821,       0.15552,       0.29442,       -0.04744,       -0.12638,       0.1893,       0.15894
(112, 327),     0.37041,       0.0146,       0.5718,       -0.43991,       0.40615,       0.02882,       0.15864
(52, 384),     0.52664,       -0.04382,       0.24843,       0.09382,       -0.06871,       0.1955,       0.15864
(386, 463),     0.10961,       0.19052,       0.16816,       0.04308,       0.0186,       0.42157,       0.15859
(30, 153),     -0.00709,       0.20714,       0.22609,       0.11597,       0.02232,       0.38638,       0.15847
(153, 296),     0.82459,       -0.47701,       0.67273,       -0.5044,       0.71369,       -0.27919,       0.1584
(159, 287),     -0.03218,       0.0725,       -0.06879,       0.2535,       0.66837,       0.05627,       0.15828
(253, 254),     0.33924,       0.31942,       0.03643,       0.12672,       0.02211,       0.10442,       0.15806
(285, 362),     0.3655,       0.13915,       0.0461,       -0.03656,       0.52516,       -0.09112,       0.15804
(63, 384),     0.41342,       0.03049,       0.27162,       0.05613,       0.01736,       0.1591,       0.15802
(173, 353),     0.39582,       -0.23706,       0.45241,       -0.04606,       0.56464,       -0.18185,       0.15798
(33, 386),     0.38735,       -0.10805,       0.21885,       -0.11003,       0.37685,       0.18291,       0.15798
(28, 295),     0.55178,       -0.23408,       0.29193,       -0.24219,       0.5851,       -0.00464,       0.15798
(24, 163),     -0.16472,       0.4421,       0.46043,       0.11082,       -0.0311,       0.12979,       0.15789
(154, 159),     0.44614,       -0.13359,       0.26952,       -0.08839,       0.11476,       0.33715,       0.1576
(63, 388),     0.51294,       0.09025,       0.36062,       -0.09704,       -0.01452,       0.09322,       0.15758
(23, 156),     0.15018,       0.07497,       -0.0082,       0.06967,       0.53188,       0.12606,       0.15743
(112, 124),     -0.11088,       0.352,       0.06875,       -0.00629,       0.47961,       0.16067,       0.15731
(76, 254),     0.03791,       0.02469,       0.80931,       -0.00061,       -0.05552,       0.12759,       0.15723
(287, 417),     0.21314,       0.13843,       -0.19829,       0.27779,       0.48158,       0.0289,       0.15693
(110, 383),     0.39048,       -0.25966,       0.52465,       -0.00847,       0.34685,       -0.0526,       0.15688
(253, 296),     0.75654,       -0.31399,       0.66406,       -0.60044,       0.53607,       -0.10191,       0.15672
(339, 463),     0.24316,       0.14784,       0.23442,       -0.13676,       0.10083,       0.34981,       0.15655
(144, 293),     0.76212,       -0.54656,       0.75045,       -0.43885,       0.67548,       -0.26354,       0.15652
(7, 286),     0.49789,       -0.3252,       0.18128,       -0.18491,       0.52325,       0.24464,       0.15616
(98, 110),     0.12781,       0.33067,       0.59238,       -0.23819,       0.12295,       -0.00219,       0.15557
(28, 190),     0.30131,       0.23597,       0.36844,       0.0544,       -0.02623,       -0.00154,       0.15539
(387, 463),     0.11548,       0.18943,       0.19859,       0.07047,       -0.04263,       0.40057,       0.15532
(30, 154),     -0.12487,       0.32207,       0.21739,       0.10095,       0.00673,       0.4092,       0.15524
(62, 388),     0.18422,       -0.17646,       0.82147,       0.00763,       0.06514,       0.02775,       0.15496
(133, 158),     0.51441,       -0.28152,       0.27545,       -0.07757,       0.20446,       0.29408,       0.15488
(53, 398),     0.56267,       -0.01562,       0.27137,       0.05602,       -0.03837,       0.09231,       0.15473
(70, 463),     0.45486,       -0.01599,       0.10304,       0.02043,       0.21734,       0.14749,       0.15453
(53, 56),     0.11243,       0.21757,       0.40169,       0.21476,       -0.15812,       0.1376,       0.15432
(246, 467),     0.23769,       -0.08095,       0.59035,       -0.19792,       0.48457,       -0.10863,       0.15419
(7, 130),     0.59129,       -0.30344,       0.29086,       -0.14106,       0.58532,       -0.09877,       0.15403
(158, 300),     0.55862,       -0.37181,       0.69467,       -0.22501,       0.5813,       -0.31437,       0.1539
(173, 327),     0.38092,       0.00161,       0.53625,       -0.39238,       0.39917,       -0.00318,       0.15373
(260, 398),     0.65411,       -0.39353,       0.53484,       -0.3828,       0.29146,       0.21693,       0.1535
(144, 467),     0.35614,       -0.36909,       0.63962,       -0.11685,       0.61311,       -0.20321,       0.15329
(308, 417),     0.06635,       0.33829,       -0.09599,       -0.01143,       0.28229,       0.34014,       0.15327
(78, 388),     0.1681,       -0.16621,       0.82278,       0.00648,       0.05205,       0.03561,       0.15314
(46, 359),     0.33232,       0.1651,       0.53582,       -0.17355,       0.0501,       0.00834,       0.15302
(158, 243),     0.50255,       -0.27458,       0.24207,       -0.03131,       0.19431,       0.28318,       0.1527
(144, 300),     0.59769,       -0.5108,       0.70301,       -0.26819,       0.5743,       -0.18013,       0.15265
(362, 467),     0.47656,       -0.34968,       0.42398,       -0.18352,       0.16601,       0.38258,       0.15265
(385, 463),     0.09469,       0.17645,       0.14026,       0.00463,       0.07565,       0.42351,       0.15253
(33, 157),     0.28814,       -0.03324,       0.19189,       -0.01924,       0.47367,       0.01314,       0.15239
(46, 339),     0.37705,       0.18382,       0.4048,       -0.0653,       -0.08531,       0.09866,       0.15229
(46, 190),     -0.09059,       0.31351,       0.23613,       0.16412,       0.08582,       0.20456,       0.15226
(157, 190),     0.13139,       0.22679,       -0.00829,       0.19193,       0.44354,       -0.07207,       0.15222
(70, 283),     0.29005,       0.09601,       0.36324,       -0.08284,       -0.01121,       0.25773,       0.15216
(7, 385),     0.44454,       -0.20363,       0.18758,       -0.12778,       0.42208,       0.18988,       0.15211
(22, 29),     0.23387,       0.30468,       0.37266,       -0.12365,       -0.16708,       0.29218,       0.15211
(285, 359),     0.18605,       0.29821,       -0.24147,       0.4872,       0.20567,       -0.02354,       0.15202
(130, 467),     0.24756,       -0.02415,       0.60174,       -0.2726,       0.3957,       -0.03622,       0.15201
(105, 286),     0.61412,       -0.09474,       0.24086,       -0.02157,       0.02924,       0.14366,       0.15193
(300, 388),     0.75748,       -0.30058,       0.57284,       -0.36761,       0.44216,       -0.19285,       0.15191
(76, 388),     0.1948,       -0.18115,       0.81781,       0.00172,       0.05923,       0.01884,       0.15188
(24, 467),     0.38589,       -0.39921,       0.67671,       -0.10678,       0.58506,       -0.23062,       0.15184
(190, 383),     0.41198,       -0.11238,       0.24952,       0.02304,       0.38919,       -0.05113,       0.1517
(255, 362),     0.23233,       0.12597,       0.01721,       -0.04322,       0.12708,       0.45081,       0.1517
(46, 253),     0.42345,       0.14793,       0.2495,       0.03774,       -0.12053,       0.1713,       0.15157
(52, 466),     0.52114,       0.04249,       0.33183,       -0.01526,       0.01136,       0.01732,       0.15148
(159, 257),     0.55328,       -0.30475,       0.42036,       -0.32892,       0.59418,       -0.0264,       0.15129
(30, 260),     0.35345,       -0.02348,       0.56311,       -0.28983,       0.33597,       -0.03154,       0.15128
(70, 263),     0.41612,       0.06598,       0.42419,       -0.18994,       0.16005,       0.03025,       0.15111
(35, 107),     0.21304,       -0.23425,       -0.02362,       0.28136,       0.34197,       0.32747,       0.15099
(22, 24),     0.06188,       0.19669,       0.24593,       0.00542,       0.37921,       0.0167,       0.15097
(24, 282),     0.76402,       -0.42726,       0.65999,       -0.47959,       0.70031,       -0.3121,       0.1509
(133, 157),     0.53842,       -0.26592,       0.301,       -0.09969,       0.13228,       0.29915,       0.15087
(161, 258),     0.46253,       -0.26609,       0.24185,       -0.22524,       0.52616,       0.16518,       0.15073
(23, 385),     0.50902,       -0.15728,       0.38338,       -0.03716,       0.47673,       -0.27033,       0.15073
(98, 246),     0.11146,       0.35233,       0.59424,       -0.14371,       0.04732,       -0.0576,       0.15067
(144, 154),     -0.19058,       0.39619,       0.257,       0.08924,       0.2759,       0.07547,       0.15054
(70, 390),     0.32267,       0.1275,       0.25468,       -0.06205,       0.09354,       0.16661,       0.15049
(388, 417),     0.09274,       0.33736,       0.3153,       0.14061,       -0.06002,       0.0769,       0.15048
(29, 339),     0.32507,       0.16754,       0.4194,       -0.05837,       0.01333,       0.03551,       0.15041
(28, 287),     -0.0249,       0.52344,       -0.17804,       0.11338,       0.6654,       -0.19729,       0.15033
(46, 256),     0.50062,       0.04272,       0.25681,       0.03677,       -0.06215,       0.12697,       0.15029
(159, 163),     0.25954,       0.03362,       0.28983,       -0.11666,       0.09453,       0.34011,       0.15016
(23, 265),     0.25811,       -0.08944,       0.2636,       0.11787,       0.43112,       -0.08042,       0.15014
(107, 258),     0.35563,       -0.0472,       0.12164,       0.08588,       0.27979,       0.10508,       0.15014
(265, 374),     0.51043,       0.29741,       -0.00256,       0.28248,       0.05325,       -0.24023,       0.15013
(29, 145),     0.22193,       0.12531,       0.36496,       -0.11284,       -0.00247,       0.30356,       0.15007
(155, 327),     0.37412,       0.00639,       0.56887,       -0.44234,       0.35261,       0.03957,       0.14987
(23, 29),     0.23168,       0.26187,       0.45058,       -0.19269,       -0.12225,       0.26984,       0.14984
(190, 260),     0.46098,       -0.25947,       0.58554,       -0.25972,       0.67659,       -0.30526,       0.14978
(70, 249),     0.35693,       0.10499,       0.35008,       -0.13063,       0.11679,       0.09983,       0.14966
(28, 193),     0.53561,       -0.17628,       0.20125,       -0.02042,       0.37198,       -0.01437,       0.14963
(193, 258),     0.24186,       0.08562,       0.28029,       -0.14609,       0.43849,       -0.00248,       0.14961
(157, 282),     0.7465,       -0.4429,       0.642,       -0.45208,       0.73404,       -0.33037,       0.14953
(158, 293),     0.73989,       -0.50033,       0.77448,       -0.4393,       0.7176,       -0.39619,       0.14936
(160, 287),     0.00178,       0.15872,       -0.02429,       0.18825,       0.66623,       -0.09482,       0.14931
(61, 388),     0.20298,       -0.18147,       0.81726,       0.00444,       0.05044,       0.00163,       0.14921
(190, 193),     0.4915,       -0.45349,       0.21064,       -0.08752,       0.63767,       0.095,       0.14897
(110, 467),     0.32283,       -0.32963,       0.66409,       -0.1104,       0.56538,       -0.21918,       0.14885
(190, 467),     0.32117,       -0.16407,       0.51299,       -0.14218,       0.6112,       -0.24635,       0.14879
(24, 156),     0.1186,       0.02538,       0.00597,       0.12869,       0.47309,       0.13872,       0.14841
(65, 107),     0.51871,       -0.24903,       0.11009,       -0.10008,       0.46287,       0.1467,       0.14821
(61, 254),     0.03308,       0.00473,       0.80369,       0.04626,       -0.07635,       0.07755,       0.14816
(7, 98),     0.11232,       0.33162,       0.59841,       -0.2321,       0.08786,       -0.00941,       0.14812
(35, 353),     0.03279,       0.08892,       0.5809,       -0.04531,       0.13105,       0.10028,       0.14811
(145, 385),     0.51363,       -0.16083,       0.26094,       -0.03016,       0.49368,       -0.18944,       0.14797
(35, 53),     -0.00762,       0.09969,       -0.01036,       0.42308,       -0.05541,       0.43772,       0.14785
(7, 159),     0.24673,       0.00025,       0.35,       -0.10846,       0.24227,       0.15622,       0.14783
(52, 390),     0.46964,       0.12479,       0.31164,       -0.03485,       -0.10286,       0.11808,       0.14774
(124, 133),     -0.14349,       0.41379,       0.12184,       -0.10564,       0.46303,       0.1368,       0.14772
(27, 259),     0.55005,       -0.15443,       0.50122,       -0.27134,       0.41187,       -0.15119,       0.1477
(24, 334),     0.82374,       -0.52886,       0.76524,       -0.52579,       0.69382,       -0.34418,       0.14733
(27, 253),     0.4403,       0.14575,       0.27604,       -0.01622,       -0.10577,       0.14379,       0.14732
(145, 161),     0.24591,       -0.10956,       0.21117,       0.07238,       0.13704,       0.32597,       0.14715
(163, 286),     0.52748,       -0.39962,       0.22693,       -0.21665,       0.58822,       0.15355,       0.14665
(25, 387),     0.32364,       -0.0905,       0.35774,       -0.00433,       0.39014,       -0.09735,       0.14656
(145, 353),     0.40041,       -0.40449,       0.5429,       -0.06938,       0.5383,       -0.12879,       0.14649
(254, 362),     0.00674,       0.40795,       0.34275,       -0.08498,       -0.08134,       0.28731,       0.14641
(243, 260),     0.50372,       -0.39497,       0.64394,       -0.27129,       0.71928,       -0.32276,       0.14632
(46, 254),     0.38008,       0.17192,       0.3316,       -0.00389,       -0.1461,       0.14432,       0.14632
(193, 381),     0.2116,       0.28462,       -0.30105,       0.26511,       0.35322,       0.06381,       0.14622
(161, 243),     -0.08233,       0.33345,       0.21345,       -0.13077,       0.28763,       0.25575,       0.1462
(160, 260),     0.36731,       -0.19487,       0.54225,       -0.24026,       0.56993,       -0.16736,       0.14617
(156, 353),     0.08903,       0.18845,       0.56705,       -0.1626,       0.06103,       0.13335,       0.14605
(53, 374),     0.47675,       0.13636,       0.26309,       -0.01246,       -0.15528,       0.16735,       0.14597
(25, 467),     0.27265,       -0.19895,       0.62469,       -0.17201,       0.49987,       -0.15104,       0.14587
(153, 259),     0.5771,       -0.4124,       0.56832,       -0.23945,       0.67381,       -0.29241,       0.14583
(153, 257),     0.64137,       -0.39638,       0.53089,       -0.25674,       0.66793,       -0.31212,       0.14582
(353, 398),     0.51647,       -0.36799,       0.31423,       -0.19079,       0.21405,       0.38894,       0.14582
(193, 383),     0.28532,       0.07298,       0.07165,       0.11125,       0.15809,       0.17513,       0.14574
(283, 359),     0.65152,       -0.04005,       0.32844,       -0.34957,       0.38736,       -0.10358,       0.14569
(24, 258),     0.69565,       -0.47512,       0.56881,       -0.29745,       0.65598,       -0.27418,       0.14562
(158, 287),     -0.12288,       0.07993,       -0.13236,       0.27391,       0.67768,       0.09693,       0.14553
(359, 390),     0.64836,       -0.08145,       0.05841,       -0.07758,       -0.00201,       0.32748,       0.14553
(157, 467),     0.32632,       -0.23201,       0.58642,       -0.0978,       0.56544,       -0.27542,       0.14549
(24, 291),     0.49536,       -0.09153,       0.33378,       -0.35775,       0.84145,       -0.34947,       0.14531
(159, 260),     0.42784,       -0.24324,       0.58346,       -0.24293,       0.58319,       -0.23683,       0.14525
(159, 467),     0.28489,       -0.15029,       0.56775,       -0.05351,       0.46559,       -0.24314,       0.14521
(145, 276),     0.63617,       -0.54894,       0.67484,       -0.32252,       0.67723,       -0.24751,       0.14488
(52, 259),     0.56476,       -0.00485,       0.38745,       -0.16406,       0.00501,       0.0803,       0.14477
(133, 156),     0.01467,       0.20851,       0.11598,       -0.12327,       0.57308,       0.07858,       0.14459
(293, 353),     0.68251,       -0.17647,       0.54725,       -0.43536,       0.59256,       -0.3431,       0.14457
(145, 282),     0.76091,       -0.43789,       0.61833,       -0.48392,       0.71347,       -0.30503,       0.14431
(158, 467),     0.29851,       -0.18089,       0.5804,       -0.05622,       0.48854,       -0.26454,       0.1443
(24, 283),     0.75295,       -0.50412,       0.71452,       -0.47075,       0.69885,       -0.32674,       0.14412
(258, 300),     0.59188,       -0.33934,       0.43859,       -0.1313,       0.26733,       0.03757,       0.14412
(24, 385),     0.53554,       -0.20632,       0.35891,       -0.04072,       0.46137,       -0.24425,       0.14409
(133, 296),     0.83771,       -0.47016,       0.69107,       -0.53257,       0.71356,       -0.37525,       0.14406
(98, 124),     0.07911,       0.32685,       0.54144,       -0.12169,       -0.02524,       0.0639,       0.14406
(157, 287),     -0.1643,       0.26881,       -0.22742,       0.33408,       0.65747,       -0.00457,       0.14401
(24, 300),     0.62889,       -0.51044,       0.72049,       -0.29405,       0.5461,       -0.22837,       0.14377
(107, 286),     0.21995,       -0.02978,       0.04492,       0.19262,       0.22296,       0.20954,       0.14337
(112, 156),     0.01819,       0.19524,       0.04879,       -0.06683,       0.58083,       0.08385,       0.14334
(260, 463),     0.64907,       -0.40272,       0.54451,       -0.37848,       0.21832,       0.22928,       0.14333
(155, 246),     -0.10535,       0.4814,       0.23352,       -0.16859,       0.35661,       0.06217,       0.14329
(243, 259),     0.58309,       -0.40579,       0.65038,       -0.32956,       0.71705,       -0.35707,       0.14302
(29, 153),     0.20345,       0.1529,       0.29574,       -0.1058,       -0.04973,       0.36051,       0.14284
(144, 383),     0.40675,       -0.32606,       0.4631,       -0.03615,       0.38615,       -0.03691,       0.14281
(153, 160),     0.33324,       -0.09761,       0.242,       -0.04333,       0.08377,       0.33815,       0.1427
(255, 373),     0.51504,       0.35774,       -0.11419,       0.26651,       0.16442,       -0.33342,       0.14268
(22, 259),     0.61449,       -0.46865,       0.64217,       -0.27767,       0.6619,       -0.31632,       0.14265
(46, 467),     0.32178,       0.13005,       0.53857,       -0.23073,       0.0243,       0.071,       0.14249
(160, 291),     0.04757,       0.18302,       -0.06058,       -0.1021,       0.75144,       0.03537,       0.14245
(380, 463),     -0.09651,       0.24768,       0.37622,       0.04812,       0.01928,       0.25983,       0.14244
(292, 417),     0.02296,       0.35003,       -0.12112,       -0.02547,       0.29909,       0.32846,       0.14233
(417, 467),     0.14088,       0.20962,       0.38306,       -0.02967,       0.0977,       0.0518,       0.14223
(22, 257),     0.67986,       -0.46135,       0.62632,       -0.30543,       0.66607,       -0.35233,       0.14219
(55, 257),     0.40779,       0.03853,       0.34972,       -0.15269,       0.41338,       -0.20387,       0.14214
(110, 193),     0.36094,       -0.17658,       0.00924,       -0.10411,       0.56887,       0.19438,       0.14212
(155, 157),     0.50991,       -0.20182,       0.28443,       -0.11431,       0.06325,       0.31103,       0.14208
(145, 258),     0.67325,       -0.45697,       0.49518,       -0.26327,       0.67777,       -0.27351,       0.14208
(159, 259),     0.50544,       -0.2912,       0.52814,       -0.32695,       0.61829,       -0.18176,       0.14199
