Comparing the following files: 
kelly_front_s1_v2/,  kelly_low_s1_v2/,  kelly_right_threequarter_s1_v2/,  kelly_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s1_v2_vs_kelly_low_s1_v2,  kelly_front_s1_v2_vs_kelly_right_threequarter_s1_v2,  kelly_front_s1_v2_vs_kelly_left_threequarter_s1_v2,  kelly_low_s1_v2_vs_kelly_right_threequarter_s1_v2,  kelly_low_s1_v2_vs_kelly_left_threequarter_s1_v2,  kelly_right_threequarter_s1_v2_vs_kelly_left_threequarter_s1_v2,  average
(61, 112),     0.42488,       0.47661,       0.25432,       0.32265,       0.23399,       0.40081,       0.35221
(23, 247),     0.18692,       0.87114,       0.37582,       0.0862,       0.1342,       0.45876,       0.35217
(26, 287),     0.04734,       0.54361,       0.06045,       0.32773,       0.69077,       0.44306,       0.35216
(25, 353),     0.31309,       0.71314,       0.22195,       0.23982,       0.51846,       0.10591,       0.35206
(61, 193),     0.39925,       0.2933,       0.47335,       0.50162,       0.1665,       0.27804,       0.35201
(383, 466),     0.56586,       0.27159,       0.55583,       0.18385,       0.47103,       0.06275,       0.35182
(29, 255),     0.2441,       0.72559,       0.14498,       0.46408,       0.45324,       0.07744,       0.35157
(24, 341),     0.25147,       0.49599,       0.28031,       0.25297,       0.34439,       0.48408,       0.35153
(29, 300),     0.59569,       0.43532,       0.28904,       0.24661,       0.41921,       0.12306,       0.35149
(276, 308),     0.5319,       0.15456,       0.69529,       0.29059,       0.33157,       0.10454,       0.35141
(153, 398),     0.32622,       0.46822,       0.27221,       0.44898,       0.19552,       0.39657,       0.35129
(157, 295),     0.57404,       0.50256,       0.17222,       0.63784,       0.17803,       0.04185,       0.35109
(283, 296),     0.64855,       0.17144,       0.63625,       -0.00348,       0.57382,       0.07989,       0.35108
(173, 398),     0.44648,       0.17834,       0.21221,       0.56262,       0.34803,       0.35802,       0.35095
(62, 78),     0.69823,       0.54717,       -0.05602,       0.5903,       0.07864,       0.24643,       0.35079
(29, 353),     0.46974,       0.56658,       0.23589,       0.19775,       0.51636,       0.1165,       0.35047
(158, 265),     0.45683,       0.47455,       0.29501,       0.19283,       0.52906,       0.15262,       0.35015
(24, 276),     0.52146,       0.63136,       0.22876,       0.35689,       0.40103,       -0.03867,       0.35014
(7, 56),     0.40897,       0.70497,       0.01661,       0.58749,       0.3908,       -0.00833,       0.35008
(291, 362),     0.48993,       0.3619,       0.67131,       0.25647,       0.25016,       0.06993,       0.34995
(26, 334),     0.56259,       0.6533,       0.18952,       0.51672,       0.26432,       -0.08767,       0.3498
(159, 190),     0.30639,       0.72268,       0.10701,       0.37389,       0.43845,       0.1497,       0.34969
(130, 353),     0.2763,       0.72117,       0.19064,       0.2823,       0.4923,       0.13367,       0.3494
(156, 308),     0.02924,       0.46129,       0.36175,       0.19411,       0.43849,       0.61095,       0.3493
(243, 362),     0.46763,       0.24578,       0.26526,       0.53026,       0.30914,       0.27749,       0.34926
(154, 265),     0.25971,       0.49058,       0.36543,       0.13871,       0.64801,       0.19256,       0.34917
(26, 256),     0.31028,       0.38344,       0.33484,       0.42598,       0.2129,       0.42664,       0.34901
(112, 339),     0.26929,       0.51955,       0.25964,       0.33448,       0.51337,       0.19744,       0.34896
(157, 336),     0.75689,       0.70903,       -0.07315,       0.75958,       0.02006,       -0.07998,       0.34874
(157, 362),     0.50164,       0.37718,       0.16272,       0.56707,       0.34044,       0.14188,       0.34849
(105, 300),     0.65209,       0.4283,       0.30672,       0.11783,       0.54931,       0.03642,       0.34844
(383, 388),     0.52797,       0.35159,       0.56613,       0.12197,       0.45313,       0.06983,       0.34844
(390, 414),     0.31068,       0.69171,       0.05128,       0.38338,       0.53935,       0.11393,       0.34839
(155, 380),     0.2824,       0.33574,       0.2955,       0.50566,       0.30565,       0.36496,       0.34832
(27, 390),     0.23227,       0.63777,       0.14719,       0.56042,       0.43709,       0.07448,       0.3482
(7, 156),     0.54608,       0.34667,       0.30565,       0.36494,       0.21156,       0.31245,       0.34789
(130, 276),     0.44593,       0.58049,       0.22528,       0.47442,       0.35263,       0.00817,       0.34782
(24, 336),     0.71472,       0.82885,       -0.03204,       0.58056,       0.04739,       -0.05298,       0.34775
(193, 287),     -0.05906,       0.31754,       -0.03118,       0.64543,       0.64518,       0.56822,       0.34769
(29, 383),     0.47123,       0.51278,       0.28905,       0.14258,       0.56078,       0.10812,       0.34742
(133, 255),     0.29902,       0.53215,       0.25776,       0.27299,       0.54081,       0.18039,       0.34719
(133, 362),     0.4343,       0.19762,       0.24218,       0.52277,       0.32866,       0.35745,       0.34716
(23, 243),     0.50101,       0.9065,       0.00361,       0.5268,       0.15915,       -0.01413,       0.34716
(62, 133),     0.40699,       0.48198,       0.32527,       0.26741,       0.2812,       0.31905,       0.34698
(22, 296),     0.64572,       0.75731,       0.05566,       0.51193,       0.13262,       -0.02156,       0.34695
(153, 463),     0.32012,       0.43451,       0.35301,       0.39827,       0.17098,       0.40401,       0.34682
(153, 276),     0.41895,       0.60077,       0.3314,       0.26729,       0.45692,       0.00553,       0.34681
(7, 276),     0.40837,       0.60863,       0.28895,       0.34387,       0.45866,       -0.0279,       0.34676
(27, 173),     -0.00126,       0.69691,       0.25056,       0.34188,       0.33885,       0.45233,       0.34654
(57, 308),     0.54296,       0.51591,       0.35745,       0.43252,       0.16859,       0.05928,       0.34612
(66, 417),     0.76628,       0.12766,       0.50182,       0.19208,       0.58204,       -0.09578,       0.34568
(24, 243),     0.59331,       0.86997,       -0.04,       0.60352,       0.15486,       -0.10763,       0.34567
(55, 467),     0.79719,       0.4348,       0.25415,       0.17919,       0.49399,       -0.08572,       0.3456
(56, 390),     0.41508,       0.51286,       0.19607,       0.50053,       0.46865,       -0.01997,       0.34554
(62, 76),     0.52962,       0.61174,       0.0656,       0.86416,       0.01755,       -0.01581,       0.34548
(293, 463),     0.45911,       0.54751,       0.33553,       0.33738,       0.39285,       -0.00128,       0.34518
(26, 293),     0.52628,       0.60333,       0.26326,       0.45975,       0.34986,       -0.13267,       0.34497
(144, 276),     0.39354,       0.67033,       0.28165,       0.26484,       0.46269,       -0.00378,       0.34488
(276, 306),     0.51122,       0.15489,       0.71351,       0.24679,       0.32942,       0.11294,       0.3448
(110, 353),     0.33287,       0.69425,       0.22486,       0.18756,       0.5375,       0.08987,       0.34448
(78, 173),     0.42383,       0.5052,       0.33601,       0.27651,       0.23306,       0.28991,       0.34409
(286, 308),     0.24234,       0.45446,       0.73918,       0.39647,       -0.03071,       0.26192,       0.34394
(291, 341),     0.50088,       0.38107,       0.59488,       0.28415,       0.26253,       0.03976,       0.34388
(53, 300),     0.59731,       0.42358,       0.28231,       0.15209,       0.52421,       0.08304,       0.34376
(163, 276),     0.3895,       0.65624,       0.2776,       0.29155,       0.46617,       -0.01861,       0.34374
(124, 256),     0.27171,       0.35475,       0.11056,       0.41317,       0.51996,       0.39206,       0.3437
(98, 384),     0.37114,       0.63474,       0.29607,       0.46573,       0.10147,       0.19304,       0.3437
(26, 381),     0.32048,       0.33405,       0.37951,       0.47335,       0.18631,       0.36837,       0.34368
(61, 336),     0.61582,       0.55064,       0.18096,       0.40027,       0.01545,       0.29469,       0.34297
(76, 285),     0.57997,       0.58343,       0.16813,       0.43131,       -0.01862,       0.31215,       0.34273
(25, 130),     0.02144,       0.82858,       0.56906,       0.04195,       -0.05876,       0.65393,       0.3427
(159, 383),     0.33221,       0.49244,       0.4019,       0.11366,       0.52898,       0.18631,       0.34258
(46, 293),     0.50014,       0.53386,       0.08816,       0.51809,       0.28112,       0.13409,       0.34258
(247, 374),     0.17945,       0.77931,       0.09866,       0.35917,       0.41867,       0.21767,       0.34215
(56, 359),     0.58999,       0.49246,       0.23841,       0.27501,       0.45199,       0.00464,       0.34208
(287, 306),     0.64408,       0.22119,       0.65738,       0.32999,       0.2378,       -0.039,       0.34191
(145, 276),     0.39057,       0.65314,       0.28615,       0.26104,       0.45082,       0.00778,       0.34158
(52, 276),     0.66613,       0.37127,       0.34857,       0.06761,       0.58977,       0.00573,       0.34151
(154, 256),     0.3302,       0.33426,       0.28545,       0.44749,       0.23976,       0.41175,       0.34148
(286, 292),     0.22707,       0.45822,       0.75046,       0.3815,       -0.04116,       0.27167,       0.34129
(173, 463),     0.45408,       0.23147,       0.20215,       0.56511,       0.35933,       0.23536,       0.34125
(46, 257),     0.40942,       0.58732,       0.06741,       0.33645,       0.43182,       0.21452,       0.34116
(254, 353),     0.50706,       0.45368,       0.30729,       0.10985,       0.5836,       0.08529,       0.34113
(292, 382),     0.48633,       0.34737,       0.64155,       0.27958,       0.26925,       0.02264,       0.34112
(24, 398),     0.34597,       0.53596,       0.14811,       0.37323,       0.26333,       0.3796,       0.34103
(287, 383),     0.60846,       0.16497,       0.65697,       0.06311,       0.43724,       0.11508,       0.34097
(258, 285),     0.40642,       0.53029,       -0.05601,       0.53815,       0.48595,       0.14082,       0.34094
(336, 417),     0.7948,       -0.09729,       0.66794,       -0.08446,       0.56454,       0.19878,       0.34072
(76, 133),     0.41832,       0.46772,       0.30651,       0.27136,       0.24733,       0.33269,       0.34065
(154, 276),     0.44377,       0.53121,       0.37362,       0.27666,       0.44353,       -0.02501,       0.34063
(30, 463),     0.41505,       0.66462,       0.05836,       0.54465,       0.27063,       0.09044,       0.34062
(112, 265),     0.31677,       0.48927,       0.31168,       0.13391,       0.65039,       0.13923,       0.34021
(22, 300),     0.51596,       0.55188,       0.26907,       0.30631,       0.43519,       -0.03803,       0.34006
(157, 398),     0.4608,       0.22746,       0.16683,       0.55102,       0.36111,       0.27253,       0.33996
(25, 334),     0.65575,       0.57883,       0.18664,       0.62527,       0.16753,       -0.17566,       0.33973
(156, 292),     0.01702,       0.4535,       0.35012,       0.16997,       0.44116,       0.60561,       0.33956
(249, 353),     0.63088,       0.38924,       0.25147,       0.39104,       0.40234,       -0.02787,       0.33952
(308, 382),     0.49032,       0.3509,       0.62971,       0.28436,       0.27174,       0.00874,       0.33929
(105, 283),     0.63898,       0.48816,       0.20524,       0.17264,       0.473,       0.05771,       0.33929
(339, 362),     0.55105,       0.64538,       -0.01423,       0.47466,       0.44188,       -0.06351,       0.3392
(156, 383),     0.4235,       0.54998,       0.04657,       0.46117,       0.34206,       0.21076,       0.33901
(159, 308),     0.45187,       0.76018,       0.11852,       0.39302,       0.1118,       0.19842,       0.33897
(110, 382),     0.28751,       0.40157,       0.2188,       0.35125,       0.34791,       0.42421,       0.33854
(133, 308),     0.16438,       0.51483,       0.43419,       0.0489,       0.4752,       0.39324,       0.33846
(52, 259),     0.69363,       0.40195,       0.28868,       0.10866,       0.57895,       -0.04201,       0.33831
(130, 247),     0.33653,       0.58178,       0.21823,       0.55352,       0.05669,       0.28304,       0.3383
(27, 300),     0.62441,       0.32703,       0.32216,       0.1901,       0.41503,       0.15013,       0.33814
(33, 276),     0.39647,       0.55368,       0.26859,       0.39188,       0.43615,       -0.01892,       0.33797
(285, 286),     0.50958,       0.2873,       -0.12074,       0.62612,       0.40133,       0.3239,       0.33791
(110, 383),     0.36804,       0.62253,       0.27629,       0.11995,       0.58248,       0.05788,       0.33786
(157, 287),     0.29899,       0.7044,       0.01347,       0.28287,       0.51804,       0.20926,       0.33784
(78, 156),     0.23835,       0.52261,       0.25383,       0.16224,       0.38437,       0.4649,       0.33772
(98, 258),     0.26168,       0.62385,       0.24297,       0.3679,       0.19921,       0.33074,       0.33772
(28, 249),     0.35253,       0.53967,       0.167,       0.49021,       0.47723,       -0.00131,       0.33755
(145, 362),     0.24297,       0.51266,       0.32743,       0.31097,       0.18834,       0.44242,       0.33746
(112, 308),     0.14077,       0.54566,       0.39924,       0.06083,       0.46011,       0.41791,       0.33742
(154, 353),     0.35863,       0.52627,       0.37458,       0.09723,       0.55694,       0.11015,       0.3373
(160, 327),     0.46229,       0.72063,       0.18361,       0.35011,       0.05668,       0.25045,       0.33729
(62, 173),     0.42445,       0.49267,       0.33151,       0.26271,       0.21381,       0.297,       0.33702
(27, 287),     0.07028,       0.61609,       0.12106,       0.30403,       0.47837,       0.43219,       0.337
(173, 383),     0.43048,       0.38606,       0.45238,       0.0568,       0.58542,       0.10986,       0.33683
(27, 353),     0.53774,       0.47022,       0.26432,       0.13009,       0.50921,       0.10806,       0.33661
(23, 398),     0.31936,       0.61763,       0.16219,       0.3826,       0.20765,       0.33019,       0.3366
(27, 385),     0.41165,       0.49759,       0.10933,       0.40634,       0.45815,       0.13638,       0.33657
(53, 283),     0.54213,       0.48882,       0.16276,       0.26062,       0.43276,       0.13201,       0.33652
(61, 133),     0.42657,       0.44402,       0.28547,       0.27719,       0.21873,       0.36629,       0.33638
(276, 286),     0.57418,       0.38503,       0.3967,       0.2845,       0.1806,       0.19622,       0.33621
(66, 276),     0.71934,       0.35506,       0.36505,       0.03925,       0.6104,       -0.07383,       0.33588
(110, 296),     0.69207,       0.70077,       0.06259,       0.57187,       0.10771,       -0.12086,       0.33569
(57, 292),     0.52548,       0.4943,       0.36892,       0.39575,       0.17265,       0.05666,       0.33563
(98, 190),     0.15033,       0.50262,       0.53941,       0.1913,       0.18047,       0.4491,       0.33554
(55, 112),     0.55974,       0.86651,       -0.11558,       0.51829,       -0.01027,       0.19389,       0.33543
(61, 62),     0.57086,       0.56274,       -0.00615,       0.83593,       0.03904,       0.01011,       0.33542
(286, 306),     0.21626,       0.45134,       0.74948,       0.38103,       -0.0549,       0.26913,       0.33539
(62, 156),     0.21972,       0.52701,       0.27114,       0.13602,       0.37957,       0.47863,       0.33535
(258, 308),     0.19715,       0.41313,       0.71625,       0.48774,       -0.04991,       0.24729,       0.33528
(28, 353),     0.60545,       0.39797,       0.31508,       0.07559,       0.53453,       0.08256,       0.3352
(161, 381),     0.36373,       0.62719,       0.0951,       0.46684,       0.25752,       0.20057,       0.33516
(159, 384),     0.45294,       0.34148,       0.12461,       0.55856,       0.3046,       0.22861,       0.33513
(56, 384),     0.57978,       0.31645,       0.22737,       0.30299,       0.4382,       0.14544,       0.33504
(107, 190),     0.51912,       0.78285,       -0.08198,       0.44566,       0.03209,       0.31167,       0.3349
(190, 308),     0.20109,       0.5319,       0.46287,       0.0205,       0.42601,       0.3653,       0.33461
(24, 145),     0.15561,       0.72727,       0.10771,       0.12273,       0.41634,       0.47651,       0.33436
(144, 296),     0.60288,       0.74894,       0.09906,       0.43562,       0.21851,       -0.09912,       0.33431
(161, 256),     0.4542,       0.71316,       0.08034,       0.43582,       0.18847,       0.1332,       0.3342
(133, 292),     0.17098,       0.50753,       0.42587,       0.04611,       0.46651,       0.38809,       0.33418
(112, 292),     0.15274,       0.53909,       0.39096,       0.06106,       0.44876,       0.41238,       0.33417
(306, 382),     0.48195,       0.33636,       0.63466,       0.27602,       0.26173,       0.01407,       0.33413
(158, 398),     0.483,       0.3014,       0.18585,       0.50663,       0.35289,       0.17444,       0.33404
(155, 353),     0.41592,       0.48013,       0.37468,       0.10486,       0.55202,       0.07644,       0.33401
(124, 359),     0.34205,       0.67541,       0.05423,       0.27008,       0.44647,       0.21566,       0.33398
(249, 414),     0.3517,       0.61125,       -0.01397,       0.41731,       0.56185,       0.07562,       0.33396
(33, 334),     0.60736,       0.45595,       0.28811,       0.58343,       0.23287,       -0.16427,       0.33391
(27, 383),     0.51531,       0.42813,       0.32144,       0.08027,       0.55297,       0.10533,       0.33391
(159, 353),     0.33792,       0.50951,       0.3276,       0.14238,       0.49693,       0.18862,       0.33383
(247, 382),     0.3258,       0.49404,       0.0684,       0.4885,       0.35308,       0.27317,       0.33383
(29, 276),     0.51692,       0.49144,       0.22642,       0.24028,       0.40866,       0.11874,       0.33374
(359, 383),     0.41434,       0.31855,       0.39633,       0.19711,       0.5746,       0.10118,       0.33369
(255, 263),     0.33408,       0.78596,       0.35953,       0.61528,       -0.22241,       0.12913,       0.3336
(160, 373),     0.2033,       0.72026,       0.0984,       0.55044,       0.29029,       0.1382,       0.33348
(243, 255),     0.33493,       0.48864,       0.26262,       0.25813,       0.54582,       0.11008,       0.33337
(78, 124),     0.34597,       0.53921,       0.16321,       0.17693,       0.33509,       0.43942,       0.33331
(159, 265),     0.40631,       0.52769,       0.23778,       0.22888,       0.46508,       0.1336,       0.33322
(130, 265),     0.13956,       0.72897,       0.16874,       0.2225,       0.55052,       0.18778,       0.33301
(308, 384),     0.39406,       0.55168,       0.57828,       0.50535,       -0.13598,       0.10429,       0.33295
(61, 173),     0.44141,       0.45857,       0.30172,       0.27165,       0.16259,       0.36169,       0.33294
(61, 246),     0.6337,       0.63915,       0.05438,       0.30218,       0.09897,       0.26912,       0.33292
(300, 327),     0.53899,       0.34848,       0.27705,       0.19034,       0.39221,       0.25029,       0.33289
(28, 130),     0.56259,       0.73478,       -0.05692,       0.68928,       0.05205,       0.01537,       0.33286
(154, 253),     0.12315,       0.4796,       0.29116,       0.38907,       0.33999,       0.37413,       0.33285
(7, 24),     0.38903,       0.75457,       0.25128,       0.16881,       0.17967,       0.25316,       0.33275
(33, 383),     0.20942,       0.69257,       0.25788,       0.17075,       0.58907,       0.07651,       0.3327
(26, 296),     0.59722,       0.70461,       0.07676,       0.47891,       0.12101,       0.01746,       0.33266
(27, 359),     0.41714,       0.58521,       0.17481,       0.34987,       0.43349,       0.03537,       0.33265
(23, 276),     0.47839,       0.62921,       0.21892,       0.32098,       0.38845,       -0.04061,       0.33256
(105, 293),     0.63842,       0.43671,       0.23996,       0.13235,       0.47604,       0.0717,       0.33253
(76, 173),     0.43355,       0.47878,       0.31528,       0.2689,       0.18185,       0.3159,       0.33238
(110, 362),     0.31059,       0.36234,       0.19568,       0.39563,       0.31822,       0.41185,       0.33238
(276, 291),     0.50895,       0.12493,       0.71946,       0.20941,       0.33656,       0.09377,       0.33218
(28, 300),     0.64326,       0.21958,       0.39138,       0.1315,       0.46148,       0.1458,       0.33217
(258, 292),     0.17944,       0.41818,       0.73146,       0.47137,       -0.0631,       0.2555,       0.33214
(30, 255),     0.17511,       0.774,       0.12513,       0.39704,       0.43469,       0.08685,       0.33214
(24, 414),     0.35027,       0.61669,       0.14481,       0.37753,       0.24825,       0.25483,       0.33206
(287, 466),     0.42697,       0.5716,       0.47975,       0.52821,       -0.05733,       0.04233,       0.33192
(258, 265),     0.33804,       0.67314,       0.3005,       0.08501,       0.3949,       0.19978,       0.33189
(173, 373),     0.2523,       0.37814,       0.23269,       0.507,       0.44406,       0.17703,       0.33187
(259, 362),     -0.01137,       0.70368,       0.14836,       0.43165,       0.39793,       0.31969,       0.33166
(56, 353),     0.59713,       0.36,       0.33969,       0.05626,       0.5433,       0.09328,       0.33161
(25, 265),     0.14026,       0.71619,       0.203,       0.17631,       0.57815,       0.17556,       0.33158
(7, 383),     0.21492,       0.68587,       0.28578,       0.13508,       0.59846,       0.06916,       0.33154
(26, 61),     0.3862,       0.50506,       0.15905,       0.2917,       0.31401,       0.33205,       0.33134
(22, 336),     0.65878,       0.83325,       -0.03733,       0.5116,       0.02393,       -0.00368,       0.33109
(252, 260),     -0.02817,       0.65824,       0.26713,       0.28709,       0.44537,       0.35514,       0.3308
(61, 291),     0.64136,       0.57756,       0.19959,       0.25999,       0.18863,       0.11746,       0.33076
(161, 341),     0.47094,       0.63134,       0.06404,       0.4851,       0.20564,       0.12659,       0.33061
(29, 78),     0.53735,       0.5132,       0.14479,       0.36283,       0.08873,       0.33397,       0.33014
(160, 398),     0.42808,       0.4387,       0.08337,       0.56166,       0.26124,       0.20769,       0.33012
(190, 292),     0.20441,       0.52748,       0.45457,       0.01784,       0.41503,       0.35867,       0.32967
(78, 296),     0.6169,       0.51115,       0.13628,       0.4543,       -0.03033,       0.28919,       0.32958
(27, 193),     0.31186,       0.26766,       0.33294,       0.76573,       0.14674,       0.15069,       0.32927
(145, 296),     0.59166,       0.77235,       0.06346,       0.43814,       0.19346,       -0.08351,       0.32926
(161, 283),     0.52443,       0.50068,       0.20785,       0.5536,       0.22932,       -0.0404,       0.32925
(157, 255),     0.31081,       0.53752,       0.18816,       0.36666,       0.46338,       0.10799,       0.32909
(29, 390),     0.14658,       0.69869,       0.12155,       0.52116,       0.40192,       0.08364,       0.32892
(339, 382),     0.66866,       0.62171,       -0.08801,       0.53791,       0.34046,       -0.10726,       0.32891
(76, 156),     0.19524,       0.51453,       0.27548,       0.11642,       0.36419,       0.50689,       0.32879
(158, 286),     0.45524,       0.12319,       0.38822,       0.42784,       0.36741,       0.20822,       0.32835
(154, 254),     0.09829,       0.48426,       0.28931,       0.36815,       0.42391,       0.30453,       0.32808
(300, 381),     0.5433,       0.48665,       0.28662,       0.17572,       0.47617,       -4e-05,       0.32807
(159, 292),     0.44287,       0.76008,       0.10465,       0.38396,       0.09501,       0.18125,       0.32797
(157, 463),     0.47807,       0.41161,       0.16255,       0.56853,       0.32769,       0.01939,       0.32797
(295, 334),     0.26217,       0.03651,       0.4867,       0.44393,       0.43288,       0.30558,       0.32796
(283, 341),     0.42331,       0.57732,       0.32036,       0.28352,       0.21171,       0.15084,       0.32784
(292, 384),     0.37196,       0.54748,       0.59793,       0.4935,       -0.15045,       0.10651,       0.32782
(78, 155),     0.36167,       0.50565,       0.24342,       0.24555,       0.35074,       0.25974,       0.3278
(158, 258),     0.38726,       0.1605,       0.32771,       0.48267,       0.37635,       0.23231,       0.3278
(283, 286),     0.64034,       0.41531,       0.31674,       0.60816,       0.0713,       -0.086,       0.32764
(62, 124),     0.31783,       0.54026,       0.17997,       0.14598,       0.32859,       0.45224,       0.32748
(133, 374),     0.2621,       0.3131,       0.26853,       0.49682,       0.37742,       0.24664,       0.32743
(155, 255),     0.22487,       0.50557,       0.28741,       0.25043,       0.51107,       0.18471,       0.32734
(61, 156),     0.17823,       0.49196,       0.26999,       0.11851,       0.36314,       0.53995,       0.32696
(56, 300),     0.62008,       0.18003,       0.42186,       0.13838,       0.47925,       0.12061,       0.3267
(258, 306),     0.16493,       0.41233,       0.73473,       0.46724,       -0.07668,       0.25475,       0.32622
(286, 291),     0.21778,       0.4289,       0.747,       0.37774,       -0.05951,       0.24472,       0.32611
(24, 381),     0.16659,       0.46689,       0.26845,       0.25674,       0.31769,       0.48031,       0.32611
(256, 417),     0.30247,       0.13119,       0.27846,       0.2457,       0.51866,       0.47999,       0.32608
(124, 300),     0.531,       0.50399,       0.07641,       0.45278,       0.2616,       0.12903,       0.3258
(63, 334),     0.44644,       0.53947,       0.03756,       0.40785,       0.32086,       0.20147,       0.32561
(110, 265),     0.15852,       0.67073,       0.22698,       0.14578,       0.58993,       0.16116,       0.32552
(161, 336),     0.73279,       0.5182,       0.13802,       0.67089,       0.029,       -0.13593,       0.32549
(153, 381),     0.17426,       0.41851,       0.35553,       0.38711,       0.19006,       0.42647,       0.32532
(154, 252),     0.18857,       0.41896,       0.28388,       0.39258,       0.25444,       0.41339,       0.3253
(57, 124),     0.18441,       0.36424,       0.33329,       0.14101,       0.29553,       0.63323,       0.32528
(155, 300),     0.50991,       0.41349,       0.39768,       0.25894,       0.46677,       -0.09513,       0.32528
(124, 467),     0.39169,       0.59873,       0.035,       0.26948,       0.41113,       0.2451,       0.32519
(145, 382),     0.17097,       0.52279,       0.34796,       0.25765,       0.19064,       0.46086,       0.32514
(157, 327),     0.31683,       0.54731,       0.26887,       0.34114,       0.23006,       0.24613,       0.32506
(154, 334),     0.53041,       0.65811,       0.17005,       0.49608,       0.23977,       -0.14479,       0.32494
(247, 253),     0.16925,       0.78756,       0.11435,       0.27172,       0.3701,       0.23553,       0.32475
(133, 353),     0.43759,       0.44223,       0.37562,       0.09607,       0.53153,       0.06426,       0.32455
(190, 463),     0.50628,       0.38611,       0.19971,       0.51418,       0.3454,       -0.00443,       0.32454
(263, 339),     -0.05809,       0.62134,       0.56403,       0.54719,       -0.07568,       0.34812,       0.32448
(56, 246),     0.42748,       0.47869,       0.00373,       0.7108,       0.33585,       -0.00974,       0.32447
(112, 306),     0.16884,       0.53867,       0.34983,       0.06971,       0.43539,       0.38037,       0.3238
(306, 384),     0.36254,       0.54112,       0.60299,       0.49756,       -0.16376,       0.10194,       0.32373
(153, 247),     0.35485,       0.81812,       0.18756,       0.12504,       0.29952,       0.15732,       0.32373
(28, 383),     0.54755,       0.36632,       0.36346,       0.02149,       0.57789,       0.0655,       0.3237
(29, 62),     0.5149,       0.50527,       0.15365,       0.34708,       0.07721,       0.34386,       0.32366
(243, 463),     0.4595,       0.23915,       0.24201,       0.53611,       0.26966,       0.19422,       0.32344
(246, 383),     0.18394,       0.65744,       0.27244,       0.14919,       0.56911,       0.10739,       0.32325
(259, 463),     0.05183,       0.6596,       0.02522,       0.53786,       0.37794,       0.28619,       0.32311
(160, 339),     0.23632,       0.76184,       0.08003,       0.47983,       0.28695,       0.09339,       0.32306
(291, 382),     0.4885,       0.31295,       0.62631,       0.25203,       0.27217,       -0.01409,       0.32298
(62, 155),     0.37164,       0.49353,       0.23951,       0.23315,       0.33484,       0.26385,       0.32275
(57, 62),     0.54792,       0.72278,       0.23555,       0.45926,       -0.33217,       0.30264,       0.32266
(29, 359),     0.29572,       0.65603,       0.15548,       0.35793,       0.4165,       0.05387,       0.32259
(23, 381),     0.12136,       0.50816,       0.31463,       0.2742,       0.24633,       0.47048,       0.32253
(133, 306),     0.17995,       0.50607,       0.38723,       0.0467,       0.45715,       0.35773,       0.32247
(258, 286),     0.24621,       0.83401,       -0.01814,       0.40305,       0.32623,       0.14341,       0.32246
(76, 246),     0.62884,       0.65599,       0.03529,       0.31151,       0.08068,       0.22136,       0.32228
(133, 463),     0.42994,       0.17703,       0.21803,       0.52238,       0.30462,       0.28095,       0.32216
(24, 154),     0.61187,       0.7412,       -0.00662,       0.69228,       -0.01073,       -0.09618,       0.32197
(154, 287),     0.02028,       0.52483,       0.06566,       0.25658,       0.65588,       0.408,       0.32187
(29, 385),     0.26177,       0.523,       0.07475,       0.47958,       0.44496,       0.14564,       0.32162
(22, 133),     0.21875,       0.88751,       0.17159,       0.29421,       0.07546,       0.28134,       0.32148
(63, 282),     0.40585,       0.54937,       0.04467,       0.36948,       0.36878,       0.19018,       0.32139
(193, 336),     0.63861,       0.18053,       0.41596,       0.03568,       0.33113,       0.32509,       0.32117
(247, 252),     0.22816,       0.72644,       0.1103,       0.27192,       0.33407,       0.25572,       0.3211
(156, 353),     0.37587,       0.52247,       0.01739,       0.43994,       0.34523,       0.22552,       0.32107
(124, 308),     -0.06543,       0.52512,       0.3331,       0.12187,       0.42077,       0.58985,       0.32088
(161, 252),     0.37932,       0.76534,       0.07018,       0.39547,       0.17936,       0.13557,       0.32087
(156, 306),     -0.01221,       0.44802,       0.31973,       0.13386,       0.45338,       0.5819,       0.32078
(26, 76),     0.37026,       0.52985,       0.13606,       0.28267,       0.32325,       0.28241,       0.32075
(27, 157),     0.44403,       0.68439,       -0.01772,       0.46685,       0.1156,       0.23084,       0.32066
(341, 362),     0.23396,       0.53866,       0.47937,       0.42866,       -0.01879,       0.2615,       0.32056
(98, 257),     0.17371,       0.57476,       0.1623,       0.44524,       0.23776,       0.32934,       0.32052
(61, 155),     0.3956,       0.45849,       0.21427,       0.24727,       0.28573,       0.32155,       0.32049
(26, 336),     0.60682,       0.79733,       -0.01712,       0.46894,       0.0028,       0.06411,       0.32048
(53, 417),     0.4035,       0.41916,       0.23763,       0.32259,       0.47901,       0.06066,       0.32042
(163, 383),     0.19676,       0.67136,       0.28835,       0.09299,       0.59747,       0.07482,       0.32029
(28, 65),     0.50889,       0.37757,       -0.11565,       0.56903,       0.14079,       0.4405,       0.32019
(252, 327),     0.2663,       0.3912,       0.39042,       0.48903,       0.22475,       0.15934,       0.32017
(282, 296),     0.61965,       0.19901,       0.48846,       0.11419,       0.52756,       -0.02796,       0.32015
