Comparing the following files: 
kelly_front_s4_v2/,  kelly_low_s4_v2/,  kelly_right_threequarter_s4_v2/,  kelly_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s4_v2_vs_kelly_low_s4_v2,  kelly_front_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_front_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_right_threequarter_s4_v2_vs_kelly_left_threequarter_s4_v2,  average
(26, 295),     0.64148,       0.67352,       0.18677,       0.38819,       0.13884,       0.47481,       0.41727
(259, 414),     0.5783,       0.59606,       0.1078,       0.65434,       0.16818,       0.39856,       0.41721
(285, 381),     0.36596,       0.59767,       0.59219,       0.6741,       0.04099,       0.23214,       0.41718
(263, 327),     0.51083,       0.61325,       0.31842,       0.49704,       0.45665,       0.10589,       0.41701
(78, 287),     0.69865,       0.90274,       0.12281,       0.51209,       0.18437,       0.08128,       0.41699
(29, 382),     0.42884,       0.58937,       0.29293,       0.68647,       0.36931,       0.13487,       0.41696
(276, 341),     0.58198,       0.75493,       0.29283,       0.29415,       0.03347,       0.54259,       0.41666
(76, 336),     0.54408,       0.58469,       0.24335,       0.6877,       0.09638,       0.3437,       0.41665
(259, 291),     0.58974,       0.59103,       0.23006,       0.81165,       0.18046,       0.09625,       0.41653
(243, 295),     0.63445,       0.65396,       0.12642,       0.47193,       0.16572,       0.44633,       0.41647
(308, 381),     0.63649,       0.66678,       0.21788,       0.69764,       0.26708,       0.01073,       0.4161
(70, 153),     0.24228,       0.70648,       0.58407,       0.3297,       0.07836,       0.55418,       0.41585
(57, 291),     0.71603,       0.58361,       0.26357,       0.31206,       0.25603,       0.36324,       0.41576
(292, 381),     0.64279,       0.66594,       0.2255,       0.68333,       0.26882,       0.00767,       0.41567
(285, 292),     0.42945,       0.75879,       0.34989,       0.66828,       0.04542,       0.24112,       0.41549
(105, 153),     0.37858,       0.87627,       0.52182,       0.37887,       -0.13161,       0.46498,       0.41482
(62, 243),     0.68946,       0.76293,       0.1127,       0.85471,       0.02929,       0.03726,       0.41439
(296, 380),     0.31436,       0.65943,       0.66716,       0.55748,       -0.03227,       0.32016,       0.41439
(7, 247),     0.01806,       0.63998,       0.55527,       0.45323,       0.17838,       0.64115,       0.41434
(23, 130),     0.49697,       0.48702,       0.37729,       0.48369,       0.4855,       0.1549,       0.41423
(27, 193),     0.48218,       0.44906,       0.3708,       0.69958,       0.4046,       0.0768,       0.41384
(254, 283),     0.32819,       0.84578,       0.49625,       0.51127,       -0.03399,       0.33157,       0.41318
(76, 327),     0.60165,       0.31156,       0.47004,       0.8116,       0.28114,       0.0025,       0.41308
(256, 308),     0.63625,       0.66343,       0.2173,       0.69021,       0.27558,       -0.00502,       0.41296
(253, 380),     0.78182,       0.87846,       0.04761,       0.67836,       0.07738,       0.01381,       0.41291
(55, 155),     0.61562,       0.85296,       0.21054,       0.63817,       -0.02188,       0.17588,       0.41188
(256, 292),     0.64163,       0.66188,       0.2252,       0.67567,       0.27466,       -0.00806,       0.41183
(78, 157),     0.62315,       0.76191,       0.07548,       0.80279,       0.05623,       0.15085,       0.41174
(145, 157),     0.24866,       0.89281,       0.35655,       0.5125,       0.15654,       0.3033,       0.41173
(76, 306),     0.61067,       0.83254,       0.18908,       0.39813,       0.18457,       0.25463,       0.4116
(159, 306),     0.26304,       0.9198,       0.50701,       0.2406,       -0.05473,       0.59383,       0.41159
(285, 308),     0.42841,       0.75689,       0.33457,       0.678,       0.04653,       0.22352,       0.41132
(334, 339),     0.28261,       0.74804,       0.59305,       0.57629,       -0.04168,       0.30767,       0.411
(46, 154),     0.271,       0.81481,       0.53449,       0.24581,       0.05349,       0.54473,       0.41072
(112, 246),     0.27286,       0.78977,       0.51429,       0.30719,       0.13251,       0.4473,       0.41065
(159, 291),     0.25979,       0.91755,       0.50353,       0.24076,       -0.0543,       0.59458,       0.41032
(61, 336),     0.56351,       0.55777,       0.22396,       0.68232,       0.0894,       0.34275,       0.40995
(26, 105),     0.38174,       0.86209,       0.48454,       0.35366,       -0.03257,       0.40937,       0.4098
(26, 57),     0.67969,       0.72186,       0.06125,       0.80134,       0.04687,       0.14742,       0.40974
(254, 327),     0.72048,       0.73338,       0.19925,       0.46537,       0.30556,       0.03367,       0.40962
(98, 246),     0.3676,       0.79983,       0.42883,       0.357,       0.07073,       0.43262,       0.40943
(260, 339),     0.24128,       0.69799,       0.46087,       0.71435,       0.02,       0.3217,       0.40936
(254, 293),     0.29567,       0.82719,       0.49438,       0.44397,       0.09542,       0.29811,       0.40912
(287, 308),     0.34495,       0.2448,       0.52405,       0.58629,       0.3177,       0.43507,       0.40881
(29, 193),     0.44575,       0.60235,       0.32208,       0.63828,       0.36827,       0.07527,       0.40867
(253, 296),     0.19557,       0.68567,       0.71003,       0.56547,       -0.06657,       0.36166,       0.40864
(30, 105),     0.43687,       0.52586,       0.11677,       0.62154,       0.38388,       0.36606,       0.4085
(282, 306),     0.60214,       0.71449,       0.17774,       0.70397,       0.14451,       0.10735,       0.40837
(57, 61),     0.15375,       0.90528,       0.42194,       0.18641,       0.30672,       0.47549,       0.40827
(161, 341),     0.4664,       0.69703,       0.348,       0.70295,       0.07671,       0.15795,       0.40817
(65, 243),     0.5713,       0.84205,       0.29278,       0.58337,       -0.00876,       0.16809,       0.40814
(285, 336),     0.26421,       0.47273,       0.66412,       0.46097,       0.18917,       0.39641,       0.40793
(55, 382),     0.66556,       0.57553,       0.26443,       0.5895,       0.28856,       0.06168,       0.40754
(105, 112),     0.37496,       0.85238,       0.46298,       0.3207,       0.06006,       0.37399,       0.40751
(62, 336),     0.52416,       0.59368,       0.23076,       0.68752,       0.07778,       0.33058,       0.40741
(7, 30),     0.04761,       0.64905,       0.61442,       0.46069,       0.06829,       0.60439,       0.40741
(26, 46),     0.28173,       0.80227,       0.53227,       0.23729,       0.05909,       0.53129,       0.40732
(282, 466),     0.76599,       0.86209,       -0.01312,       0.8275,       -0.0459,       0.04633,       0.40715
(22, 387),     0.6145,       0.8467,       0.09984,       0.68386,       0.10047,       0.09695,       0.40705
(76, 417),     0.57321,       0.45147,       0.44385,       0.36774,       0.48858,       0.11723,       0.40701
(62, 133),     0.6949,       0.75981,       0.09189,       0.8505,       0.01665,       0.02666,       0.40674
(286, 291),     0.52986,       0.67164,       0.29254,       0.67154,       0.12964,       0.1445,       0.40662
(63, 155),     0.27476,       0.84229,       0.53019,       0.20857,       0.10974,       0.47322,       0.40646
(26, 66),     0.45668,       0.86828,       0.37217,       0.53478,       -0.07211,       0.27774,       0.40626
(61, 387),     0.57514,       0.88643,       0.21084,       0.72278,       -0.00088,       0.04038,       0.40578
(259, 390),     0.09162,       0.58224,       0.56345,       0.71751,       0.14151,       0.33743,       0.40563
(76, 173),     0.66511,       0.71717,       0.04996,       0.83044,       0.06348,       0.10628,       0.40541
(66, 385),     0.77215,       0.82216,       -0.022,       0.63562,       0.28382,       -0.06096,       0.40513
(300, 385),     0.6799,       0.88853,       0.20643,       0.46529,       -0.1774,       0.3672,       0.40499
(55, 341),     0.63226,       0.6505,       0.31884,       0.55671,       0.18945,       0.08092,       0.40478
(253, 282),     0.2802,       0.84411,       0.53832,       0.49652,       -0.10905,       0.37833,       0.40474
(70, 247),     0.33357,       0.81577,       0.55493,       0.25554,       0.03824,       0.42891,       0.40449
(52, 98),     0.4267,       0.80095,       0.5529,       0.29695,       -0.16118,       0.51027,       0.40443
(61, 417),     0.59751,       0.41846,       0.45349,       0.35262,       0.48833,       0.1158,       0.40437
(292, 414),     0.57496,       0.70817,       0.21331,       0.66255,       0.2001,       0.06654,       0.40427
(334, 374),     0.26753,       0.72683,       0.60727,       0.48481,       -0.01897,       0.35793,       0.40423
(29, 98),     0.30501,       0.72447,       0.4506,       0.39909,       0.01346,       0.53204,       0.40411
(161, 173),     0.2233,       0.76539,       0.54273,       0.2651,       0.14323,       0.48351,       0.40388
(327, 390),     0.5997,       0.69869,       0.20306,       0.48094,       0.38526,       0.05528,       0.40382
(339, 359),     0.15218,       0.64164,       0.46807,       0.69133,       0.16593,       0.30241,       0.40359
(27, 28),     0.4202,       0.52881,       0.50744,       0.40743,       0.21441,       0.33995,       0.40304
(66, 386),     0.80488,       0.8186,       -0.03567,       0.66214,       0.24341,       -0.07537,       0.403
(159, 339),     0.44037,       0.56473,       0.30765,       0.73902,       0.13619,       0.2298,       0.40296
(63, 98),     0.41621,       0.73599,       0.44378,       0.35199,       -0.03662,       0.50488,       0.40271
(293, 398),     0.40348,       0.72141,       0.48023,       0.28149,       -0.00329,       0.53223,       0.40259
(26, 282),     0.52764,       0.66987,       0.23823,       0.38463,       0.10447,       0.4905,       0.40256
(26, 53),     0.40625,       0.83897,       0.47896,       0.30935,       -0.04553,       0.42728,       0.40255
(308, 414),     0.57036,       0.70912,       0.19941,       0.67307,       0.2062,       0.05691,       0.40251
(373, 384),     -0.10367,       0.56458,       0.36702,       0.59867,       0.39977,       0.58797,       0.40239
(61, 78),     0.81184,       0.88103,       0.05366,       0.77411,       -0.09705,       -0.0102,       0.40223
(98, 384),     0.52323,       0.83429,       0.25853,       0.36794,       0.20773,       0.22001,       0.40196
(291, 380),     0.65127,       0.62968,       0.22207,       0.64468,       0.28515,       -0.02211,       0.40179
(57, 388),     0.56426,       0.8456,       0.16324,       0.66661,       0.07508,       0.09581,       0.40177
(193, 296),     0.43259,       0.65114,       0.49973,       0.15857,       0.47078,       0.19619,       0.4015
(98, 282),     0.35076,       0.76036,       0.2735,       0.45307,       0.17364,       0.39696,       0.40138
(98, 336),     0.19598,       0.74468,       0.5223,       0.52866,       -0.05134,       0.46628,       0.40109
(254, 296),     0.16528,       0.6737,       0.72881,       0.57296,       -0.07742,       0.34285,       0.40103
(107, 387),     0.89011,       0.7768,       -0.03565,       0.76265,       0.1132,       -0.10269,       0.40074
(27, 130),     0.49876,       0.50463,       0.32037,       0.38122,       0.43367,       0.26414,       0.40047
(78, 336),     0.50965,       0.59457,       0.20974,       0.69938,       0.06859,       0.32048,       0.4004
(7, 105),     0.4433,       0.7148,       0.43946,       0.31679,       0.03488,       0.45264,       0.40031
(252, 291),     0.64366,       0.62643,       0.21781,       0.64888,       0.29145,       -0.02752,       0.40012
(61, 308),     0.59061,       0.82159,       0.19507,       0.36431,       0.17163,       0.25676,       0.39999
(56, 153),     0.2571,       0.88617,       0.31522,       0.46823,       0.14084,       0.33205,       0.39993
(159, 292),     0.24158,       0.92193,       0.50608,       0.21102,       -0.07197,       0.59055,       0.39986
(61, 385),     0.6253,       0.84109,       0.2581,       0.71161,       -0.06032,       0.02192,       0.39962
(62, 417),     0.54695,       0.46701,       0.42104,       0.37356,       0.47735,       0.111,       0.39949
(27, 98),     0.2889,       0.72867,       0.44463,       0.42405,       -0.01081,       0.52048,       0.39932
(52, 246),     0.78289,       0.58795,       0.0251,       0.61232,       0.11864,       0.26858,       0.39925
(23, 387),     0.52883,       0.82335,       0.12341,       0.61807,       0.1885,       0.11236,       0.39909
(286, 374),     -0.02015,       0.79422,       0.37261,       0.2722,       0.54208,       0.43348,       0.39907
(159, 308),     0.23232,       0.92439,       0.5141,       0.20498,       -0.07196,       0.5905,       0.39905
(254, 282),     0.23375,       0.84146,       0.57538,       0.48475,       -0.13732,       0.39418,       0.3987
(7, 29),     0.09573,       0.66358,       0.53942,       0.50973,       0.02955,       0.55385,       0.39864
(26, 386),     0.76423,       0.89984,       0.00586,       0.79258,       -0.09839,       0.02714,       0.39854
(161, 256),     0.48218,       0.7102,       0.33218,       0.66768,       0.05814,       0.14071,       0.39851
(27, 246),     0.58193,       0.48047,       0.11795,       0.45351,       0.29014,       0.46618,       0.39836
(159, 327),     0.31193,       0.93434,       0.49576,       0.23616,       -0.16739,       0.57827,       0.39818
(306, 381),     0.64762,       0.65496,       0.20493,       0.66312,       0.24606,       -0.02942,       0.39788
(63, 112),     0.25814,       0.83174,       0.52813,       0.17427,       0.12185,       0.47276,       0.39781
(57, 287),     0.73525,       0.66965,       0.17425,       0.34722,       0.24299,       0.21726,       0.39777
(55, 157),     0.77971,       0.76486,       -0.14201,       0.78765,       0.05098,       0.14073,       0.39699
(336, 381),     0.27597,       0.59469,       0.66547,       0.61567,       -0.03831,       0.26843,       0.39699
(390, 467),     -0.00714,       0.5834,       0.67357,       0.56757,       0.13969,       0.42341,       0.39675
(62, 327),     0.56622,       0.2862,       0.4703,       0.80417,       0.27348,       -0.02043,       0.39666
(22, 56),     0.31578,       0.88182,       0.30444,       0.51898,       0.05343,       0.30489,       0.39656
(23, 66),     0.36633,       0.85686,       0.44734,       0.47348,       -0.18355,       0.41777,       0.39637
(78, 417),     0.5265,       0.47863,       0.39353,       0.38736,       0.47605,       0.11502,       0.39618
(260, 390),     0.12961,       0.56666,       0.61429,       0.71602,       0.06967,       0.27755,       0.39563
(22, 385),     0.75348,       0.8784,       -0.00372,       0.67266,       0.01172,       0.06101,       0.39559
(65, 98),     0.3246,       0.83928,       0.62664,       0.35269,       -0.23889,       0.46863,       0.39549
(78, 327),     0.54543,       0.28637,       0.47245,       0.81618,       0.27226,       -0.02004,       0.39544
(78, 190),     0.67191,       0.72983,       0.03361,       0.84021,       0.04231,       0.05412,       0.39533
(76, 387),     0.55474,       0.86982,       0.21082,       0.7415,       -0.01718,       0.00949,       0.39486
(255, 334),     0.32706,       0.65955,       0.55416,       0.62477,       -0.02067,       0.22418,       0.39484
(30, 53),     0.53766,       0.61631,       0.07681,       0.54166,       0.31301,       0.28332,       0.3948
(26, 336),     0.63439,       0.48827,       0.26681,       0.30614,       0.16048,       0.51024,       0.39439
(296, 466),     0.76328,       0.87148,       0.08603,       0.83838,       -0.09551,       -0.09817,       0.39425
(53, 154),     0.41606,       0.85214,       0.44214,       0.33829,       -0.09527,       0.41013,       0.39392
(28, 362),     0.48647,       0.46883,       0.2284,       0.56884,       0.4824,       0.12811,       0.39384
(258, 339),     -0.01757,       0.73717,       0.27833,       0.36414,       0.53134,       0.46948,       0.39382
(107, 384),     0.80224,       0.72829,       0.0156,       0.64044,       0.23942,       -0.06329,       0.39378
(252, 256),     0.41115,       0.48242,       0.1005,       0.45648,       0.45047,       0.45995,       0.39349
(53, 98),     0.43541,       0.75799,       0.47288,       0.27951,       -0.10668,       0.51945,       0.39309
(276, 390),     0.24714,       0.61569,       0.62463,       0.29206,       0.14736,       0.43161,       0.39308
(65, 112),     0.53191,       0.8603,       0.28836,       0.57393,       -0.08591,       0.18943,       0.393
(105, 155),     0.38119,       0.85477,       0.41572,       0.35683,       -0.00529,       0.35261,       0.39264
(293, 373),     0.1912,       0.75444,       0.61574,       0.35459,       0.07751,       0.36146,       0.39249
(336, 414),     0.51131,       0.39871,       0.61924,       0.54311,       0.20407,       0.07839,       0.39247
(300, 327),     0.62043,       0.70615,       0.32802,       0.22574,       0.27214,       0.2017,       0.39236
(287, 385),     0.46417,       0.86239,       0.37974,       0.52585,       -0.08429,       0.20467,       0.39209
(256, 306),     0.64492,       0.65073,       0.20182,       0.65479,       0.24625,       -0.04702,       0.39192
(341, 467),     0.27338,       0.43722,       0.17072,       0.60248,       0.39643,       0.47077,       0.39183
(28, 63),     0.20485,       0.59223,       0.3745,       0.65338,       0.17531,       0.34921,       0.39158
(55, 463),     0.67393,       0.55934,       0.30883,       0.4658,       0.32128,       0.01893,       0.39135
(53, 112),     0.37696,       0.82732,       0.45639,       0.26504,       0.02445,       0.39718,       0.39122
(306, 414),     0.57572,       0.70174,       0.20129,       0.64635,       0.16907,       0.05123,       0.3909
(23, 385),     0.69777,       0.8464,       0.02343,       0.58938,       0.11395,       0.07429,       0.39087
(292, 463),     0.62123,       0.6996,       0.17924,       0.65917,       0.21121,       -0.02765,       0.39047
(105, 154),     0.38706,       0.87096,       0.4299,       0.36672,       -0.09664,       0.38059,       0.38976
(308, 463),     0.61444,       0.70023,       0.17193,       0.66843,       0.21568,       -0.03229,       0.38974
(76, 385),     0.60614,       0.8394,       0.25329,       0.73132,       -0.08009,       -0.01166,       0.38973
(56, 246),     0.53592,       0.55025,       0.36221,       0.34855,       0.36056,       0.1804,       0.38965
(112, 282),     0.51061,       0.66097,       0.19303,       0.44712,       0.06474,       0.45955,       0.38934
(308, 341),     0.62859,       0.6853,       0.16877,       0.68352,       0.21797,       -0.04981,       0.38906
(254, 467),     0.18505,       0.65106,       0.47005,       0.69414,       0.03875,       0.29493,       0.389
(292, 341),     0.63505,       0.68462,       0.17505,       0.67226,       0.21453,       -0.04967,       0.38864
(98, 388),     0.36045,       0.74248,       0.33465,       0.43311,       0.23303,       0.22802,       0.38862
(255, 385),     -0.06795,       0.39631,       0.29354,       0.66862,       0.38862,       0.65237,       0.38858
(78, 243),     0.68213,       0.7572,       0.06754,       0.85619,       -0.01486,       -0.01881,       0.38823
(61, 292),     0.59505,       0.81193,       0.17262,       0.34801,       0.16098,       0.23884,       0.3879
(158, 295),     0.21095,       0.71706,       0.28123,       0.54288,       0.21197,       0.36267,       0.38779
(282, 291),     0.58879,       0.69812,       0.16469,       0.67749,       0.11868,       0.0784,       0.38769
(308, 382),     0.6294,       0.68287,       0.17514,       0.68257,       0.20999,       -0.05522,       0.38746
(283, 339),     0.28992,       0.80556,       0.49726,       0.50082,       -0.07159,       0.30232,       0.38738
(55, 107),     0.20894,       0.68154,       0.57175,       0.36841,       0.12197,       0.37092,       0.38725
(258, 390),     -0.15857,       0.50591,       0.29814,       0.51578,       0.5766,       0.58403,       0.38698
(292, 382),     0.63641,       0.68202,       0.18078,       0.67061,       0.20873,       -0.05756,       0.38683
(26, 107),     0.43537,       0.83444,       0.36002,       0.56361,       -0.12846,       0.25453,       0.38658
(62, 387),     0.54341,       0.85273,       0.21846,       0.75434,       -0.02951,       -0.02115,       0.38638
(105, 243),     0.34276,       0.84321,       0.43998,       0.25537,       0.09738,       0.33737,       0.38601
(249, 327),     0.51322,       0.63377,       0.22939,       0.45988,       0.41457,       0.06525,       0.38601
(257, 296),     0.53629,       0.54449,       0.13617,       0.84842,       0.1585,       0.08993,       0.38563
(160, 373),     0.32249,       0.60929,       0.29917,       0.63883,       0.21115,       0.23266,       0.3856
(327, 359),     0.50661,       0.57459,       0.2978,       0.37008,       0.47417,       0.0895,       0.38546
(29, 380),     0.35014,       0.55022,       0.25936,       0.68952,       0.28476,       0.17855,       0.38542
(78, 387),     0.54189,       0.83851,       0.23155,       0.76795,       -0.03126,       -0.038,       0.38511
(276, 384),     0.69673,       0.76953,       0.1684,       0.41925,       -0.08656,       0.34173,       0.38485
(29, 252),     0.35515,       0.61391,       0.30406,       0.64848,       0.15734,       0.22908,       0.38467
(160, 398),     0.38737,       0.55793,       0.31963,       0.70578,       0.20292,       0.13067,       0.38405
(157, 463),     0.43481,       0.65381,       0.23105,       0.64515,       0.27172,       0.06602,       0.38376
(26, 387),     0.66247,       0.83617,       0.06081,       0.75964,       -0.05307,       0.03633,       0.38373
(24, 52),     0.40032,       0.82876,       0.47526,       0.39153,       -0.22348,       0.42978,       0.3837
(53, 155),     0.39086,       0.83611,       0.42321,       0.30745,       -0.03756,       0.38209,       0.38369
(160, 296),     0.21587,       0.67683,       0.2866,       0.51441,       0.22375,       0.38197,       0.38324
(98, 295),     0.28205,       0.76948,       0.36944,       0.45386,       0.01045,       0.41408,       0.38323
(252, 300),     0.37762,       0.74848,       0.40274,       0.17335,       0.07276,       0.52341,       0.38306
(287, 292),     0.3469,       0.17952,       0.50813,       0.53776,       0.30402,       0.42045,       0.3828
(158, 373),     0.45407,       0.53043,       0.24875,       0.67203,       0.18,       0.21048,       0.38263
(24, 386),     0.60322,       0.84168,       0.03781,       0.62036,       0.11494,       0.07726,       0.38254
(263, 293),     0.72134,       0.6365,       0.12967,       0.63042,       0.13747,       0.03928,       0.38245
(30, 190),     0.22921,       0.55983,       0.55285,       0.43582,       0.08413,       0.4324,       0.38237
(57, 76),     0.23673,       0.89293,       0.3169,       0.28593,       0.18353,       0.37759,       0.38227
(24, 157),     0.31525,       0.89706,       0.35367,       0.52902,       -0.02199,       0.21986,       0.38214
(76, 291),     0.6121,       0.81847,       0.13978,       0.37189,       0.1442,       0.20451,       0.38183
(55, 362),     0.63818,       0.52375,       0.26921,       0.46778,       0.34493,       0.0455,       0.38156
(62, 287),     0.67452,       0.89925,       0.06786,       0.47782,       0.13391,       0.03527,       0.38144
(159, 287),     0.25143,       0.92214,       0.50144,       0.16846,       -0.14059,       0.58516,       0.38134
(55, 57),     0.53429,       0.68172,       -0.0031,       0.69196,       0.11013,       0.27299,       0.38133
(133, 193),     0.39793,       0.57896,       0.35269,       0.52523,       0.19018,       0.24204,       0.38117
(252, 381),     0.54575,       0.61396,       0.09518,       0.52647,       0.14874,       0.35575,       0.38098
(78, 133),     0.68812,       0.75449,       0.04774,       0.85157,       -0.02691,       -0.03163,       0.38056
(255, 293),     0.37901,       0.70372,       0.41852,       0.53048,       0.08704,       0.16419,       0.38049
(25, 105),     0.38711,       0.66651,       0.33285,       0.4233,       0.06425,       0.40857,       0.38043
(293, 339),     0.30029,       0.79361,       0.46159,       0.45883,       0.04442,       0.22106,       0.37997
(62, 385),     0.59414,       0.83284,       0.24975,       0.74434,       -0.09791,       -0.04528,       0.37965
(65, 133),     0.53943,       0.84051,       0.20395,       0.59791,       -0.07542,       0.17021,       0.37943
(52, 157),     0.80618,       0.85051,       -0.15339,       0.82905,       -0.01293,       -0.04292,       0.37942
(283, 373),     0.23547,       0.77533,       0.57673,       0.46375,       -0.08534,       0.30821,       0.37902
(62, 173),     0.66655,       0.72448,       0.00731,       0.83115,       0.00824,       0.03456,       0.37871
(308, 384),     0.51942,       0.723,       0.23566,       0.70515,       0.06883,       0.01957,       0.37861
(160, 291),     0.20919,       0.92187,       0.48313,       0.15448,       -0.08766,       0.59043,       0.37857
(26, 258),     0.65571,       0.80517,       0.15858,       0.54037,       -0.10364,       0.21119,       0.3779
(63, 133),     0.23325,       0.8113,       0.51157,       0.16383,       0.10476,       0.44174,       0.37774
(292, 384),     0.51598,       0.71886,       0.25525,       0.69055,       0.06147,       0.02428,       0.37773
(160, 306),     0.20894,       0.92395,       0.48674,       0.14926,       -0.09327,       0.58991,       0.37759
(33, 105),     0.6151,       0.58394,       0.1213,       0.45913,       0.16209,       0.32315,       0.37745
(253, 300),     0.29692,       0.74021,       0.475,       0.18096,       0.1687,       0.40026,       0.37701
(24, 124),     0.25498,       0.58774,       0.47551,       0.31828,       0.08932,       0.53592,       0.37696
(296, 417),     0.66854,       0.46078,       0.49895,       0.26533,       0.48756,       -0.12008,       0.37685
(55, 98),     0.18765,       0.85505,       0.65626,       0.4247,       -0.27457,       0.41027,       0.37656
(155, 296),     0.5924,       0.46402,       0.15033,       0.32745,       0.17699,       0.54787,       0.37651
(78, 385),     0.58979,       0.82344,       0.2526,       0.75863,       -0.10251,       -0.06417,       0.3763
(327, 353),     0.64311,       0.6061,       0.34413,       0.13956,       0.35756,       0.16635,       0.37613
(27, 247),     0.46196,       0.34316,       0.25711,       0.36371,       0.57974,       0.24834,       0.37567
(105, 133),     0.36203,       0.82357,       0.37923,       0.32542,       0.04737,       0.31594,       0.37559
(65, 155),     0.5228,       0.8697,       0.23155,       0.59498,       -0.14434,       0.17849,       0.37553
(29, 362),     0.33461,       0.53162,       0.27616,       0.64724,       0.34953,       0.11292,       0.37535
(306, 463),     0.62539,       0.69128,       0.15983,       0.64392,       0.18176,       -0.05107,       0.37519
(22, 296),     0.53249,       0.52817,       0.27783,       0.23552,       0.14898,       0.52796,       0.37516
(287, 388),     0.53954,       0.86057,       0.20658,       0.61738,       0.00225,       0.02459,       0.37515
(254, 380),     0.73025,       0.89648,       -0.13645,       0.70699,       0.06667,       -0.01457,       0.37489
(52, 112),     0.46623,       0.84256,       0.32749,       0.38929,       -0.0445,       0.26766,       0.37479
(193, 295),     0.38101,       0.59375,       0.45166,       0.26228,       0.44774,       0.11227,       0.37479
(159, 295),     0.24904,       0.73448,       0.23453,       0.53743,       0.19453,       0.2985,       0.37475
(65, 157),     0.82292,       0.81851,       -0.1715,       0.85181,       -0.08312,       0.00947,       0.37468
(98, 287),     0.622,       0.78548,       0.20673,       0.60583,       0.04281,       -0.01532,       0.37459
(155, 193),     0.52927,       0.68571,       0.22665,       0.59026,       0.07461,       0.1405,       0.3745
(23, 153),     0.7074,       0.75528,       0.02042,       0.75877,       0.01743,       -0.01267,       0.37444
(56, 57),     0.63346,       0.69235,       -0.1037,       0.72926,       0.09182,       0.20151,       0.37412
(57, 78),     0.41984,       0.88284,       0.16305,       0.41113,       0.14742,       0.21838,       0.37378
(155, 336),     0.67689,       0.42452,       0.18364,       0.27866,       0.20232,       0.47653,       0.37376
(23, 145),     0.45087,       0.79274,       0.20633,       0.5681,       0.13915,       0.08476,       0.37366
(107, 382),     0.5612,       0.66049,       0.32588,       0.50943,       0.12615,       0.05866,       0.37364
(334, 373),     0.21511,       0.70355,       0.62166,       0.49112,       -0.08104,       0.29136,       0.37363
(22, 66),     0.41347,       0.87294,       0.3513,       0.50648,       -0.21011,       0.30679,       0.37348
(285, 414),     0.64846,       0.33286,       0.54784,       0.5124,       0.22271,       -0.02405,       0.37337
(255, 283),     0.33578,       0.6832,       0.4503,       0.53781,       -0.03066,       0.26281,       0.37321
(157, 190),     0.84773,       0.92191,       -0.14653,       0.85559,       -0.23249,       -0.0093,       0.37282
(30, 98),     0.30585,       0.72535,       0.39525,       0.34479,       -0.01057,       0.47586,       0.37276
(112, 285),     0.72563,       0.44597,       0.07096,       0.36152,       0.16833,       0.46391,       0.37272
(292, 295),     0.52373,       0.71726,       0.19156,       0.69219,       0.03439,       0.07633,       0.37258
(255, 260),     0.14851,       0.60474,       0.47123,       0.67997,       0.01879,       0.31151,       0.37246
(253, 381),     0.53371,       0.66991,       -0.00186,       0.49713,       0.28297,       0.25228,       0.37236
(66, 110),     0.32274,       0.75474,       0.35766,       0.46065,       -0.05668,       0.39437,       0.37225
(276, 339),     0.3316,       0.73431,       0.48297,       0.42102,       0.05057,       0.21245,       0.37215
(295, 308),     0.52782,       0.71857,       0.17494,       0.70569,       0.03724,       0.06585,       0.37169
(66, 154),     0.46241,       0.87441,       0.28334,       0.53803,       -0.15254,       0.22372,       0.37156
(282, 374),     0.24762,       0.80029,       0.55094,       0.46863,       -0.15709,       0.31837,       0.37146
(306, 341),     0.63929,       0.67523,       0.15279,       0.65493,       0.18478,       -0.08039,       0.3711
(7, 53),     0.54106,       0.66036,       0.40864,       0.23518,       -0.04319,       0.42288,       0.37082
(381, 467),     0.01279,       0.42855,       0.25804,       0.55423,       0.45491,       0.5145,       0.3705
(263, 334),     0.61603,       0.71423,       0.2141,       0.7002,       -0.02815,       0.00554,       0.37032
(23, 52),     0.39898,       0.85773,       0.43419,       0.38773,       -0.25787,       0.40033,       0.37018
(55, 384),     0.70931,       0.66518,       -0.01767,       0.52477,       0.3662,       -0.02712,       0.37011
(55, 381),     0.58,       0.59915,       0.23245,       0.64329,       0.10005,       0.06429,       0.36987
(282, 339),     0.16453,       0.79609,       0.58945,       0.46182,       -0.1642,       0.37071,       0.36973
(110, 124),     0.23026,       0.55517,       0.48762,       0.2484,       0.09933,       0.59744,       0.3697
(56, 63),     0.14534,       0.62743,       0.41413,       0.50585,       0.15224,       0.37315,       0.36969
(252, 295),     0.20785,       0.79511,       0.57318,       0.49077,       -0.18272,       0.33353,       0.36962
(256, 300),     0.4657,       0.74718,       0.29252,       0.19668,       -0.0377,       0.55317,       0.36959
(29, 56),     0.33719,       0.47305,       0.53669,       0.40048,       0.13185,       0.33783,       0.36951
