Comparing the following files: 
hadleigh_front_s2_v2/,  hadleigh_low_s2_v2/,  hadleigh_right_threequarter_s2_v2/,  hadleigh_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s2_v2_vs_hadleigh_low_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_right_threequarter_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  average
(70, 110),     -0.04671,       0.63881,       0.39606,       -0.21581,       -0.0785,       0.57066,       0.21075
(107, 467),     0.15575,       -0.34542,       0.21725,       0.32183,       0.61531,       0.29938,       0.21068
(158, 374),     -0.15762,       -0.2071,       0.13146,       0.77342,       0.30562,       0.41745,       0.21054
(65, 263),     0.23332,       -0.33723,       0.26987,       0.42931,       0.43954,       0.22688,       0.21028
(76, 249),     0.53222,       -0.2783,       0.83989,       0.0709,       0.38871,       -0.29178,       0.21027
(62, 283),     0.33798,       -0.20061,       0.8361,       0.2982,       0.18425,       -0.19481,       0.21018
(26, 308),     0.26314,       0.45471,       0.4108,       -0.11557,       0.36505,       -0.11758,       0.21009
(61, 381),     0.66524,       -0.35363,       0.81503,       0.19889,       0.4445,       -0.51018,       0.20998
(107, 243),     0.19996,       0.45028,       0.25793,       0.2844,       -0.01305,       0.07986,       0.2099
(133, 293),     -0.13397,       0.73061,       0.3228,       -0.05964,       0.1633,       0.23591,       0.20983
(246, 263),     0.1863,       0.18054,       0.26647,       0.8241,       -0.05934,       -0.13988,       0.2097
(156, 295),     0.5718,       0.53819,       -0.07824,       0.64368,       -0.03255,       -0.38506,       0.20964
(247, 336),     0.49624,       0.44712,       0.00398,       0.72068,       -0.09203,       -0.31987,       0.20935
(158, 265),     0.23059,       -0.17265,       0.18438,       0.24998,       0.41115,       0.35223,       0.20928
(255, 296),     -0.0959,       0.07556,       -0.23424,       0.49291,       0.50544,       0.51119,       0.20916
(282, 373),     0.22708,       0.27313,       -0.00355,       0.292,       0.25603,       0.20903,       0.20895
(55, 112),     0.2084,       0.4942,       0.17423,       0.22751,       0.09467,       0.05446,       0.20891
(247, 292),     0.54964,       0.28908,       0.35121,       -0.07163,       0.53124,       -0.39623,       0.20888
(105, 161),     0.17068,       0.37332,       0.26747,       0.14738,       -0.09891,       0.39311,       0.20884
(33, 70),     0.06972,       0.60395,       0.18171,       -0.05054,       -0.00979,       0.45724,       0.20871
(107, 383),     0.28956,       -0.1969,       0.20974,       0.1021,       0.45408,       0.39221,       0.20846
(55, 467),     0.37815,       -0.34567,       0.28372,       0.13001,       0.56181,       0.24219,       0.20837
(158, 296),     0.33437,       0.72156,       -0.08753,       0.46734,       -0.05804,       -0.1277,       0.20833
(7, 382),     0.27567,       0.30018,       -0.13271,       0.75636,       -0.11912,       0.16838,       0.20813
(160, 387),     0.47759,       0.43684,       0.00173,       0.88252,       -0.28662,       -0.26362,       0.20807
(33, 466),     0.35078,       0.42818,       -0.00752,       0.87626,       -0.19246,       -0.20718,       0.20801
(105, 463),     0.21242,       0.13153,       0.14466,       0.11342,       0.05086,       0.59504,       0.20799
(145, 159),     0.27914,       0.43075,       0.04209,       0.24236,       0.02934,       0.22359,       0.20788
(78, 286),     0.55702,       -0.34007,       0.80281,       0.31571,       0.32525,       -0.41368,       0.20784
(258, 293),     0.0698,       0.50381,       0.19498,       0.05638,       -0.01651,       0.43853,       0.20783
(390, 463),     0.27997,       0.34611,       0.30811,       -0.13983,       0.13726,       0.31489,       0.20775
(66, 291),     0.36371,       0.35197,       0.31799,       -0.07612,       0.61568,       -0.32699,       0.20771
(161, 258),     0.696,       0.62661,       -0.28164,       0.88262,       -0.33611,       -0.34167,       0.20764
(157, 286),     0.36569,       0.23941,       0.08351,       0.6906,       -0.13861,       0.00461,       0.20754
(61, 249),     0.5074,       -0.27106,       0.84293,       0.09165,       0.36664,       -0.29338,       0.20736
(112, 383),     0.43527,       0.17194,       0.30524,       -0.14619,       0.2209,       0.25668,       0.20731
(336, 398),     0.32688,       -0.07728,       0.02085,       0.3898,       0.28381,       0.29722,       0.20688
(156, 362),     0.18647,       0.56178,       -0.07429,       0.58609,       -0.07675,       0.05733,       0.20677
(252, 387),     0.25515,       0.49502,       0.0673,       0.19741,       -0.10092,       0.32662,       0.20676
(158, 386),     0.3795,       0.29553,       0.11104,       0.87311,       -0.21404,       -0.20468,       0.20674
(24, 30),     0.08867,       0.55812,       0.50397,       -0.15114,       -0.29881,       0.53959,       0.20673
(55, 385),     0.44513,       -0.21247,       0.35545,       0.26842,       0.31454,       0.06933,       0.20673
(27, 336),     0.5747,       0.60283,       -0.16424,       0.76555,       -0.25775,       -0.28082,       0.20671
(24, 25),     0.33689,       0.29647,       0.12697,       0.23082,       0.2856,       -0.03655,       0.2067
(157, 252),     -0.19985,       -0.14657,       -0.12567,       0.68438,       0.49758,       0.52992,       0.20663
(296, 463),     0.31089,       0.5042,       0.03283,       0.19024,       0.00538,       0.19594,       0.20658
(296, 381),     0.36198,       0.21967,       -0.15503,       0.27523,       0.15286,       0.38472,       0.20657
(107, 381),     0.0407,       -0.11589,       -0.09945,       0.4914,       0.42364,       0.49889,       0.20655
(7, 46),     0.11513,       0.52485,       0.29941,       -0.08386,       -0.16599,       0.54882,       0.20639
(28, 55),     0.0544,       0.1056,       0.48065,       0.23875,       0.22903,       0.12958,       0.20634
(76, 334),     0.2741,       -0.24832,       0.81421,       0.45222,       0.1575,       -0.21277,       0.20616
(63, 144),     0.09677,       0.39589,       0.35468,       -0.09263,       -0.12119,       0.60308,       0.2061
(382, 417),     0.82879,       0.28938,       -0.1157,       0.3971,       -0.11509,       -0.04807,       0.20607
(56, 258),     0.55515,       0.2358,       0.1088,       0.67941,       -0.19611,       -0.14771,       0.20589
(52, 160),     0.15032,       0.57237,       0.21585,       0.24929,       -0.26752,       0.31493,       0.20587
(56, 263),     -0.00398,       -0.36193,       0.32121,       0.7226,       0.39041,       0.16616,       0.20575
(62, 467),     0.4591,       -0.242,       0.8494,       0.06919,       0.34117,       -0.24251,       0.20573
(173, 263),     -0.17563,       -0.30833,       0.13815,       0.73221,       0.44397,       0.40328,       0.20561
(53, 130),     0.36037,       0.11031,       0.32439,       0.21302,       0.05472,       0.16945,       0.20538
(56, 385),     0.38748,       0.15236,       0.14295,       0.7982,       -0.10119,       -0.14765,       0.20536
(76, 255),     0.48837,       -0.26945,       0.83518,       0.04607,       0.37064,       -0.23933,       0.20525
(130, 308),     0.49693,       0.32745,       0.31694,       0.06606,       0.34826,       -0.3264,       0.20487
(52, 414),     0.29264,       -0.01342,       0.14261,       0.23241,       0.18855,       0.38608,       0.20481
(29, 336),     0.53331,       0.59063,       -0.1419,       0.74827,       -0.17751,       -0.32415,       0.20477
(133, 243),     0.82117,       0.19112,       -0.11763,       0.3011,       -0.06739,       0.10006,       0.20474
(265, 384),     -0.08051,       0.3702,       0.29846,       -0.07519,       0.07595,       0.63905,       0.20466
(153, 306),     0.33946,       0.35643,       0.4427,       -0.16727,       0.45058,       -0.19481,       0.20452
(163, 291),     0.4829,       0.21885,       0.52046,       -0.12445,       0.45763,       -0.32953,       0.20431
(160, 252),     0.1331,       0.04964,       0.02508,       0.73132,       0.0267,       0.26004,       0.20431
(359, 467),     0.12891,       0.1457,       -0.02712,       0.31754,       0.31704,       0.34288,       0.20416
(61, 258),     0.47671,       -0.33872,       0.81749,       0.39302,       0.2872,       -0.41103,       0.20411
(27, 292),     0.46488,       0.41108,       0.28585,       -0.13135,       0.52812,       -0.33501,       0.20393
(35, 256),     0.22951,       0.56019,       -0.029,       0.56971,       -0.03223,       -0.07496,       0.20387
(33, 388),     0.43969,       0.50885,       -0.12277,       0.8877,       -0.24973,       -0.24174,       0.20367
(133, 334),     -0.05911,       0.7078,       0.2145,       0.09028,       0.10212,       0.16613,       0.20362
(161, 390),     0.09194,       0.04207,       0.25412,       0.82135,       0.01184,       0.00018,       0.20358
(55, 57),     0.57383,       -0.17834,       0.43962,       0.15363,       0.36451,       -0.13244,       0.20347
(78, 381),     0.68296,       -0.38078,       0.82335,       0.13833,       0.4675,       -0.51058,       0.20346
(56, 382),     -0.17058,       -0.21216,       -0.04121,       0.62028,       0.51107,       0.51301,       0.2034
(66, 341),     0.07053,       0.02428,       0.11125,       0.28176,       0.18093,       0.55108,       0.2033
(52, 159),     0.07737,       0.63595,       0.25813,       0.26332,       -0.31028,       0.29368,       0.20303
(160, 390),     0.0174,       -0.07554,       0.31599,       0.79663,       0.07585,       0.08722,       0.20292
(160, 388),     0.33725,       0.27118,       0.19047,       0.85946,       -0.2112,       -0.22973,       0.20291
(173, 256),     -0.14287,       0.06198,       -0.24251,       0.52001,       0.61832,       0.4025,       0.20291
(263, 414),     0.3324,       0.04561,       0.22722,       0.06897,       0.257,       0.28461,       0.20263
(30, 336),     0.51121,       0.5477,       -0.0966,       0.73194,       -0.13293,       -0.34558,       0.20262
(336, 390),     -0.0828,       -0.13174,       -0.09527,       0.58231,       0.50219,       0.44074,       0.20257
(28, 124),     0.50066,       0.12271,       0.23499,       0.2478,       0.37056,       -0.26151,       0.20253
(247, 341),     0.25786,       0.17242,       -0.06649,       0.64205,       -0.0262,       0.23463,       0.20238
(29, 63),     0.05716,       0.43784,       0.0685,       0.08366,       0.09451,       0.4716,       0.20221
(26, 28),     -0.0665,       0.65775,       0.36592,       0.13655,       -0.22191,       0.34146,       0.20221
(52, 291),     0.53191,       0.14803,       0.48741,       -0.2199,       0.67444,       -0.40879,       0.20218
(56, 63),     0.03944,       0.46477,       0.29143,       -0.00579,       -0.15544,       0.5784,       0.20214
(249, 398),     0.40723,       0.16794,       0.1632,       0.06584,       0.12536,       0.28277,       0.20206
(246, 380),     0.27433,       0.2783,       -0.06513,       0.86098,       -0.14652,       0.01033,       0.20205
(130, 384),     0.41941,       0.54709,       -0.2924,       0.80506,       -0.1883,       -0.0792,       0.20194
(159, 252),     -0.01041,       -0.06443,       0.02999,       0.68853,       0.1649,       0.4025,       0.20185
(157, 384),     0.08077,       0.06367,       0.08667,       0.74124,       0.06993,       0.16802,       0.20172
(23, 35),     0.16251,       0.23397,       0.38864,       -0.17916,       0.66867,       -0.06466,       0.20166
(56, 161),     0.71461,       0.48263,       -0.11925,       0.52009,       -0.11422,       -0.27428,       0.2016
(107, 160),     0.47649,       0.18356,       0.19248,       0.30002,       0.19967,       -0.14261,       0.2016
(161, 380),     0.21386,       0.17595,       0.014,       0.83404,       -0.09819,       0.06863,       0.20138
(28, 414),     0.09792,       -0.05519,       0.21845,       0.65419,       0.1036,       0.18922,       0.20136
(27, 156),     0.26144,       0.30411,       0.1402,       0.24603,       0.41608,       -0.15996,       0.20132
(52, 63),     0.09291,       0.30972,       -0.17335,       0.57972,       0.17887,       0.21971,       0.20126
(76, 467),     0.43666,       -0.242,       0.8528,       0.08548,       0.31832,       -0.24381,       0.20124
(46, 292),     0.50788,       0.24463,       0.33871,       -0.06682,       0.60245,       -0.41975,       0.20118
(161, 249),     0.09936,       0.03864,       0.31201,       0.8168,       -0.01186,       -0.0482,       0.20112
(161, 308),     0.43597,       0.35231,       0.41862,       -0.03414,       0.31014,       -0.27656,       0.20106
(243, 295),     0.35363,       0.67271,       -0.04529,       0.37443,       -0.00287,       -0.1463,       0.20105
(133, 295),     0.36984,       0.67479,       -0.06145,       0.38677,       -0.00571,       -0.158,       0.20104
(258, 260),     -0.12695,       0.43796,       0.49392,       -0.17857,       -0.10255,       0.68245,       0.20104
(265, 282),     0.06493,       0.41739,       0.08718,       0.02973,       -0.03441,       0.64136,       0.20103
(61, 467),     0.40923,       -0.23379,       0.85671,       0.11936,       0.29476,       -0.24028,       0.201
(193, 336),     0.61709,       0.40075,       0.13147,       0.43103,       -0.04286,       -0.33172,       0.20096
(282, 387),     0.3288,       0.25613,       0.08188,       0.11715,       0.3137,       0.10784,       0.20092
(33, 387),     0.52791,       0.57639,       -0.23915,       0.89084,       -0.29483,       -0.2574,       0.20063
(27, 341),     0.2122,       -0.05967,       0.10778,       0.34854,       0.11302,       0.48061,       0.20041
(246, 308),     0.45243,       0.34947,       0.38535,       0.01617,       0.29389,       -0.29505,       0.20038
(160, 249),     0.02287,       -0.08892,       0.38393,       0.79534,       0.05458,       0.03295,       0.20013
(243, 285),     0.48863,       0.68246,       -0.18703,       0.54213,       -0.10933,       -0.21662,       0.20004
(107, 193),     0.32389,       0.20839,       0.36262,       0.33347,       0.18348,       -0.21209,       0.19996
(246, 466),     0.31466,       0.33482,       0.0974,       0.86285,       -0.18676,       -0.22425,       0.19979
(160, 466),     0.20704,       0.10552,       0.33776,       0.83044,       -0.11734,       -0.16535,       0.19968
(293, 353),     0.15005,       0.29923,       0.05963,       0.26821,       0.01262,       0.40765,       0.19956
(295, 373),     0.20452,       -0.02792,       -0.06203,       0.37953,       0.38397,       0.31836,       0.1994
(55, 259),     0.56241,       -0.15792,       0.36857,       0.135,       0.37769,       -0.09081,       0.19916
(76, 258),     0.4804,       -0.34825,       0.81862,       0.3714,       0.28494,       -0.41244,       0.19911
(190, 265),     0.25282,       -0.25496,       -0.04052,       0.29579,       0.41661,       0.52471,       0.19908
(35, 308),     0.44066,       0.37032,       0.20108,       0.30908,       0.23457,       -0.36132,       0.19906
(173, 334),     -0.08363,       0.71308,       0.21283,       0.07358,       0.10417,       0.17192,       0.19866
(61, 255),     0.45111,       -0.2629,       0.83937,       0.07014,       0.33555,       -0.2414,       0.19864
(105, 292),     0.40271,       0.33641,       0.30196,       -0.1056,       0.59857,       -0.34238,       0.19861
(246, 295),     0.69536,       0.66836,       -0.29407,       0.80733,       -0.3069,       -0.37846,       0.1986
(246, 252),     0.27429,       0.24193,       -0.07905,       0.81677,       -0.1266,       0.06408,       0.19857
(107, 249),     -0.03603,       -0.32867,       0.09313,       0.55294,       0.54138,       0.36838,       0.19852
(78, 255),     0.50011,       -0.3007,       0.83061,       0.03854,       0.39094,       -0.26919,       0.19839
(112, 341),     -0.12961,       0.30124,       -0.16636,       0.39606,       0.55583,       0.23316,       0.19839
(35, 56),     0.51227,       -0.12147,       0.43579,       0.13472,       0.54597,       -0.31701,       0.19838
(28, 308),     0.34243,       0.53908,       0.20596,       -0.09052,       0.46083,       -0.26762,       0.19836
(78, 249),     0.53167,       -0.31242,       0.83715,       0.06191,       0.39486,       -0.32325,       0.19832
(157, 334),     -0.04802,       0.73352,       0.17199,       0.09672,       0.09848,       0.13693,       0.19827
(161, 252),     0.21701,       0.14388,       -0.02981,       0.7785,       -0.06193,       0.14158,       0.1982
(53, 306),     0.5419,       0.16973,       0.43915,       -0.19076,       0.65716,       -0.42852,       0.19811
(70, 336),     0.43459,       0.40747,       -0.00767,       0.6113,       0.06149,       -0.3185,       0.19811
(62, 334),     0.273,       -0.25705,       0.81663,       0.43612,       0.14413,       -0.22512,       0.19795
(156, 463),     0.18618,       0.54734,       -0.08564,       0.57891,       -0.08365,       0.0445,       0.19794
(159, 385),     0.44391,       0.37731,       -0.01636,       0.88704,       -0.27432,       -0.2315,       0.19768
(133, 414),     0.29692,       0.27849,       -0.02082,       0.37398,       0.13977,       0.11776,       0.19768
(286, 353),     -0.17796,       0.48825,       0.5314,       -0.29311,       -0.10453,       0.74177,       0.19764
(7, 306),     0.47077,       0.29239,       0.42041,       -0.01397,       0.35759,       -0.34272,       0.19741
(110, 112),     0.38443,       0.44531,       -0.20357,       0.48147,       0.26674,       -0.19045,       0.19732
(384, 463),     0.45517,       0.60577,       -0.00424,       0.47313,       -0.26421,       -0.08209,       0.19725
(190, 263),     -0.14444,       -0.40824,       0.15427,       0.72528,       0.49989,       0.3565,       0.19721
(30, 306),     0.5738,       0.23383,       0.39946,       -0.20074,       0.61538,       -0.43986,       0.19698
(159, 466),     0.09368,       -0.06714,       0.44966,       0.80374,       -0.01307,       -0.08501,       0.19698
(65, 160),     0.27994,       0.51099,       0.04413,       0.29388,       -0.07744,       0.12993,       0.19691
(243, 414),     0.24701,       0.28651,       0.01706,       0.38738,       0.10989,       0.13363,       0.19691
(373, 385),     -0.08933,       0.15535,       -0.16405,       0.59297,       0.29529,       0.39067,       0.19682
(285, 373),     0.10712,       -0.23152,       -0.15571,       0.50156,       0.44963,       0.5093,       0.19673
(259, 263),     0.10371,       0.015,       0.13648,       0.38613,       0.36999,       0.16868,       0.19666
(56, 341),     -0.12286,       -0.15019,       0.00337,       0.53836,       0.43467,       0.47541,       0.19646
(160, 295),     0.68883,       0.69129,       -0.28896,       0.77045,       -0.31099,       -0.3719,       0.19645
(159, 295),     0.63589,       0.69183,       -0.25056,       0.69282,       -0.26497,       -0.32705,       0.19633
(23, 130),     0.26625,       0.37335,       0.06848,       0.10545,       0.44725,       -0.08294,       0.19631
(46, 247),     0.10621,       0.39745,       0.12982,       0.14778,       -0.04571,       0.44213,       0.19628
(293, 373),     0.14149,       0.29098,       0.01683,       0.29214,       0.22052,       0.21552,       0.19625
(57, 253),     0.73693,       -0.36361,       0.7417,       -0.14806,       0.59592,       -0.38577,       0.19618
(22, 70),     -0.10281,       0.59788,       0.2729,       -0.08464,       -0.02222,       0.51355,       0.19578
(70, 285),     0.34764,       0.52436,       -0.17232,       0.66029,       0.0371,       -0.22269,       0.19573
(161, 263),     0.13194,       0.04976,       0.35846,       0.80383,       -0.0404,       -0.12952,       0.19568
(7, 110),     -0.11915,       0.52034,       0.63653,       0.00454,       -0.31502,       0.44664,       0.19565
(27, 247),     0.27552,       0.0771,       0.30196,       0.15347,       0.44775,       -0.08249,       0.19555
(157, 296),     0.17481,       0.70476,       -0.016,       0.33429,       0.02863,       -0.05401,       0.19541
(243, 398),     -0.00524,       0.19607,       -0.05509,       0.46042,       0.38653,       0.18891,       0.19527
(62, 258),     0.48613,       -0.35549,       0.82085,       0.35241,       0.28267,       -0.41605,       0.19509
(33, 380),     0.32742,       0.37558,       -0.15508,       0.86924,       -0.20064,       -0.04621,       0.19505
(55, 78),     0.37475,       -0.27541,       0.46307,       0.52406,       0.23186,       -0.14838,       0.19499
(63, 308),     0.436,       0.28714,       0.28031,       -0.08612,       0.602,       -0.35069,       0.19477
(155, 265),     0.32026,       -0.14196,       -0.03431,       0.2215,       0.29915,       0.50307,       0.19462
(105, 158),     -0.03288,       0.51462,       0.36042,       0.17864,       -0.2573,       0.40415,       0.19461
(257, 380),     0.21302,       0.6372,       0.15756,       0.15112,       -0.20865,       0.21697,       0.19454
(246, 388),     0.41249,       0.44295,       -0.04298,       0.88104,       -0.25872,       -0.26863,       0.19436
(56, 308),     0.27741,       0.62244,       0.13815,       -0.02573,       0.36126,       -0.20877,       0.19413
(65, 398),     0.30036,       -0.1364,       0.14507,       0.23917,       0.25341,       0.36159,       0.19387
(193, 282),     0.47124,       0.31504,       0.3518,       0.00568,       0.2728,       -0.25466,       0.19365
(29, 306),     0.54272,       0.28712,       0.35922,       -0.20108,       0.59811,       -0.4243,       0.19363
(159, 390),     -0.09713,       -0.22537,       0.32006,       0.76455,       0.19503,       0.20419,       0.19356
(286, 381),     0.24569,       0.46899,       0.07109,       0.06436,       -0.1076,       0.41845,       0.1935
(256, 334),     0.05573,       0.62396,       0.1577,       0.11808,       -0.07414,       0.2797,       0.1935
(296, 414),     0.35411,       0.31852,       0.02227,       0.20982,       0.07114,       0.18474,       0.19343
(98, 259),     -0.11451,       0.75918,       0.4568,       -0.08649,       -0.17827,       0.32349,       0.19337
(26, 292),     0.2568,       0.43453,       0.3833,       -0.12353,       0.37014,       -0.16108,       0.19336
(112, 265),     0.37325,       -0.12056,       0.07613,       0.09971,       0.25047,       0.48005,       0.19318
(23, 46),     -0.09013,       0.56193,       0.4309,       -0.14196,       -0.21402,       0.61216,       0.19315
(112, 362),     -0.09733,       0.2665,       -0.10287,       0.50393,       0.39874,       0.18965,       0.1931
(373, 387),     0.10705,       0.31352,       -0.11179,       0.42056,       0.12967,       0.29956,       0.1931
(57, 252),     0.80687,       -0.39879,       0.72128,       -0.15928,       0.62257,       -0.43577,       0.19281
(286, 386),     -0.17303,       0.60963,       0.19589,       -0.03445,       0.31699,       0.24182,       0.19281
(374, 384),     -0.12614,       0.13204,       -0.12591,       0.62026,       0.29768,       0.3587,       0.19277
(160, 263),     0.05319,       -0.09481,       0.44795,       0.78563,       0.02456,       -0.06028,       0.19271
(63, 247),     0.181,       0.2471,       0.15739,       0.1118,       0.01331,       0.44545,       0.19268
(247, 362),     0.15302,       0.13495,       -0.04216,       0.70342,       -0.00883,       0.21558,       0.19266
(33, 308),     0.45296,       0.37896,       0.30233,       0.09706,       0.2411,       -0.3166,       0.19264
(98, 252),     -0.28239,       0.51763,       0.54735,       -0.06771,       -0.08436,       0.52527,       0.19263
(56, 105),     0.10285,       0.39676,       0.28049,       0.15433,       -0.27194,       0.492,       0.19242
(255, 282),     0.05782,       0.21924,       -0.08794,       0.29691,       0.32099,       0.34733,       0.19239
(28, 35),     0.46985,       -0.13845,       0.42027,       0.06729,       0.629,       -0.29443,       0.19226
(55, 62),     0.38026,       -0.28256,       0.46435,       0.51706,       0.22916,       -0.1552,       0.19218
(243, 334),     -0.08129,       0.71805,       0.22392,       0.05369,       0.0765,       0.16156,       0.19207
(133, 398),     0.06324,       0.1904,       -0.07593,       0.43695,       0.37536,       0.16204,       0.19201
(7, 190),     0.59437,       0.39047,       -0.12169,       0.57329,       -0.02797,       -0.25694,       0.19192
(293, 374),     0.14931,       0.33843,       0.03418,       0.23187,       0.15623,       0.2412,       0.19187
(243, 293),     -0.17505,       0.7364,       0.33418,       -0.10936,       0.13366,       0.23115,       0.19183
(334, 390),     0.08349,       0.14771,       -0.1336,       0.4222,       0.33608,       0.29436,       0.19171
(27, 327),     0.4561,       0.50378,       0.13584,       -0.08224,       0.15261,       -0.01588,       0.1917
(26, 53),     -0.02167,       0.61813,       0.33296,       -0.04129,       -0.22483,       0.48692,       0.1917
(161, 466),     0.27086,       0.23004,       0.20189,       0.84626,       -0.17536,       -0.22374,       0.19166
(384, 466),     0.25016,       0.00569,       0.12866,       0.41129,       0.15486,       0.19881,       0.19158
(124, 308),     0.47316,       0.37237,       0.18152,       0.09608,       0.42718,       -0.40141,       0.19148
(158, 336),     0.42623,       0.63392,       -0.13518,       0.57801,       -0.12192,       -0.23224,       0.19147
(157, 336),     0.35724,       0.63018,       -0.11224,       0.51261,       -0.04335,       -0.1956,       0.19147
(296, 398),     0.41355,       0.31671,       -0.00186,       0.12175,       0.07646,       0.22178,       0.1914
(70, 308),     0.41574,       0.38631,       0.12128,       0.08604,       0.50067,       -0.36209,       0.19132
(124, 160),     0.18003,       0.40245,       -0.12065,       0.13896,       0.50181,       0.04526,       0.19131
(66, 112),     -0.07728,       0.56121,       0.29687,       0.13741,       -0.12903,       0.35851,       0.19128
(107, 133),     0.18398,       0.39746,       0.25605,       0.24808,       -0.00707,       0.06859,       0.19118
(98, 276),     -0.29117,       0.79486,       0.46646,       -0.2454,       -0.01997,       0.44215,       0.19115
(156, 160),     0.08987,       0.41222,       -0.10347,       0.12466,       0.5368,       0.08665,       0.19112
(157, 466),     -0.10937,       -0.25915,       0.36838,       0.78307,       0.2189,       0.14484,       0.19111
(28, 107),     0.05562,       0.04324,       0.48418,       0.3995,       0.07306,       0.09083,       0.19107
(293, 467),     0.07937,       0.05055,       -0.11618,       0.43575,       0.38449,       0.31194,       0.19099
(246, 387),     0.5123,       0.53888,       -0.191,       0.89213,       -0.31574,       -0.29074,       0.19097
(160, 308),     0.3972,       0.37305,       0.41527,       -0.07301,       0.29668,       -0.26364,       0.19093
(61, 257),     0.42665,       -0.33142,       0.83579,       0.38655,       0.24282,       -0.41565,       0.19079
(66, 193),     0.28304,       0.25309,       0.35769,       0.15292,       0.22553,       -0.1282,       0.19068
(256, 386),     0.3026,       0.53746,       0.06135,       0.21878,       -0.19759,       0.21958,       0.19036
(336, 382),     0.27244,       -0.05534,       -0.12038,       0.43653,       0.25187,       0.35681,       0.19032
(107, 387),     0.20374,       -0.27383,       0.3234,       0.44572,       0.31569,       0.12706,       0.1903
(28, 160),     0.30739,       0.36034,       0.23225,       0.04343,       0.10599,       0.09173,       0.19019
(144, 243),     0.28237,       0.53284,       -0.1444,       0.36724,       0.1937,       -0.09095,       0.19013
(247, 306),     0.56059,       0.23161,       0.37442,       -0.15139,       0.57737,       -0.45297,       0.18994
(158, 373),     -0.1855,       -0.29388,       0.19272,       0.76749,       0.31162,       0.34688,       0.18989
(22, 29),     0.09884,       0.64572,       0.30523,       0.05275,       -0.29904,       0.33561,       0.18985
(53, 158),     -0.0792,       0.69846,       0.36482,       0.0321,       -0.33479,       0.45739,       0.1898
(28, 295),     0.71335,       0.52461,       -0.15254,       0.65622,       -0.30028,       -0.30279,       0.18976
(160, 386),     0.53319,       0.49576,       -0.13192,       0.896,       -0.34741,       -0.30741,       0.1897
(258, 353),     -0.09945,       0.34684,       0.36419,       -0.2014,       -0.05157,       0.77944,       0.18968
(23, 70),     -0.1133,       0.57105,       0.3221,       -0.14041,       -0.06524,       0.56345,       0.18961
(334, 385),     0.02704,       0.50737,       0.13114,       0.17542,       0.0479,       0.24785,       0.18945
(28, 362),     -0.01449,       -0.19379,       0.1671,       0.51652,       0.24269,       0.41792,       0.18932
(387, 390),     -0.00436,       0.21866,       -0.15465,       0.46692,       0.25042,       0.35878,       0.18929
(35, 382),     0.19795,       0.52259,       -0.03127,       0.49363,       0.00501,       -0.05248,       0.18924
(24, 193),     0.3283,       0.07573,       0.33823,       0.05831,       0.44868,       -0.1142,       0.18917
(158, 380),     -0.1883,       -0.2099,       0.09115,       0.74495,       0.27342,       0.42342,       0.18912
(57, 78),     0.56162,       0.5815,       -0.23178,       0.56883,       0.096,       -0.44176,       0.18907
(276, 300),     0.43417,       0.2876,       0.11605,       0.0381,       0.3954,       -0.13737,       0.18899
(62, 341),     0.69434,       -0.39212,       0.79239,       0.12599,       0.44459,       -0.53259,       0.18877
(33, 252),     0.32549,       0.34701,       -0.1489,       0.83839,       -0.20469,       -0.0255,       0.18863
(173, 295),     0.36525,       0.66254,       -0.09084,       0.40019,       -0.02115,       -0.18425,       0.18862
(70, 153),     -0.02934,       0.5166,       0.22933,       -0.07569,       0.02021,       0.47056,       0.18861
(153, 291),     0.33198,       0.31848,       0.4506,       -0.22503,       0.49306,       -0.23777,       0.18855
(22, 46),     -0.0927,       0.59097,       0.35916,       -0.09976,       -0.18511,       0.55874,       0.18855
(55, 386),     0.46456,       -0.20206,       0.34985,       0.30637,       0.22743,       -0.01523,       0.18849
(130, 292),     0.49691,       0.31167,       0.29704,       0.04469,       0.35581,       -0.37569,       0.1884
(156, 414),     0.26661,       0.61056,       -0.16799,       0.57733,       -0.07219,       -0.08429,       0.18834
(161, 388),     0.38039,       0.36528,       0.04876,       0.87022,       -0.25761,       -0.2771,       0.18832
(159, 249),     -0.09265,       -0.25058,       0.39662,       0.76352,       0.17306,       0.1398,       0.18829
(66, 414),     0.04782,       -0.08757,       0.13903,       0.33022,       0.26553,       0.43463,       0.18828
(7, 414),     0.44459,       0.37069,       -0.24732,       0.77467,       -0.2152,       0.0009,       0.18805
(30, 35),     0.4323,       -0.17198,       0.28552,       0.02476,       0.67485,       -0.11779,       0.18794
(35, 145),     0.16736,       0.15272,       0.51972,       -0.20957,       0.59387,       -0.09651,       0.18793
(55, 265),     0.24011,       -0.16679,       0.07677,       0.08313,       0.39781,       0.4958,       0.1878
(157, 383),     0.44588,       0.02217,       0.26232,       -0.06301,       0.23245,       0.22644,       0.18771
(161, 295),     0.69655,       0.67788,       -0.31354,       0.7953,       -0.33319,       -0.39769,       0.18755
