Comparing the following files: 
kelly_front_s4_v2/,  kelly_low_s4_v2/,  kelly_right_threequarter_s4_v2/,  kelly_left_threequarter_s4_v2/,  

Correlation cuttoff is -1
landmark(s),  kelly_front_s4_v2_vs_kelly_low_s4_v2,  kelly_front_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_front_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_right_threequarter_s4_v2,  kelly_low_s4_v2_vs_kelly_left_threequarter_s4_v2,  kelly_right_threequarter_s4_v2_vs_kelly_left_threequarter_s4_v2,  average
(65, 324),     0.58786,       0.86665,       0.2492,       0.45619,       -0.09616,       0.27634,       0.39001
(269, 374),     0.54557,       0.72163,       0.35166,       0.40985,       0.27684,       0.03287,       0.38974
(53, 154),     0.4167,       0.85056,       0.43535,       0.33624,       -0.10898,       0.40637,       0.38937
(70, 82),     0.57443,       0.82811,       0.22112,       0.57932,       -0.10123,       0.23409,       0.38931
(105, 155),     0.38098,       0.85261,       0.41057,       0.3544,       -0.01403,       0.35036,       0.38915
(312, 466),     0.34231,       0.74658,       0.36549,       0.58783,       0.08587,       0.20675,       0.38914
(82, 310),     0.57606,       0.60363,       0.56593,       -0.11691,       0.63591,       0.07,       0.3891
(70, 81),     0.60087,       0.75784,       0.22602,       0.64672,       -0.06877,       0.17132,       0.389
(310, 374),     0.38739,       0.68412,       0.35616,       0.68834,       0.06481,       0.15312,       0.38899
(40, 161),     0.48101,       0.84198,       0.32803,       0.62596,       -0.05977,       0.11597,       0.38886
(37, 39),     0.76695,       0.36185,       0.24752,       0.30588,       0.29959,       0.34757,       0.38823
(61, 312),     0.77301,       0.50956,       0.1709,       0.38447,       0.4497,       0.04101,       0.38811
(95, 317),     0.32502,       0.74293,       0.49619,       -0.03537,       0.25136,       0.54848,       0.3881
(317, 405),     0.64921,       0.64661,       -0.04639,       0.67189,       0.15181,       0.25532,       0.38808
(40, 158),     0.46231,       0.82419,       0.337,       0.66954,       -0.08674,       0.12133,       0.38794
(82, 466),     0.38191,       0.71149,       0.30355,       0.60496,       0.17362,       0.15173,       0.38788
(65, 312),     0.3998,       0.8537,       0.54875,       0.31243,       -0.20726,       0.41959,       0.38783
(160, 312),     0.26352,       0.93949,       0.48195,       0.25825,       -0.12736,       0.5105,       0.38772
(76, 385),     0.60593,       0.83875,       0.2494,       0.73185,       -0.0836,       -0.0164,       0.38766
(39, 295),     0.58039,       0.79212,       0.24813,       0.59044,       -0.01149,       0.12601,       0.3876
(276, 390),     0.25118,       0.61752,       0.62055,       0.27918,       0.13526,       0.42162,       0.38755
(327, 415),     0.5899,       0.5666,       0.2894,       0.88791,       0.08629,       -0.09562,       0.38741
(160, 398),     0.38385,       0.55738,       0.32328,       0.70649,       0.20826,       0.14503,       0.38738
(287, 385),     0.4639,       0.86234,       0.37494,       0.52569,       -0.09788,       0.19521,       0.38737
(160, 373),     0.31922,       0.60888,       0.30839,       0.63797,       0.2042,       0.24501,       0.38728
(311, 417),     0.22438,       0.84129,       0.3849,       0.42381,       0.12941,       0.31927,       0.38718
(300, 327),     0.61678,       0.70682,       0.32295,       0.21819,       0.26495,       0.19266,       0.38706
(13, 390),     0.3539,       0.74282,       0.3383,       0.4689,       0.14392,       0.27423,       0.38701
(293, 373),     0.19183,       0.75443,       0.61151,       0.33958,       0.07281,       0.34996,       0.38669
(306, 381),     0.64787,       0.65304,       0.18765,       0.66537,       0.22033,       -0.05438,       0.38665
(311, 384),     0.37158,       0.82296,       0.43387,       0.60522,       -0.06423,       0.14963,       0.38651
(158, 295),     0.20853,       0.71663,       0.28089,       0.54105,       0.20851,       0.36337,       0.3865
(385, 409),     0.53063,       0.75357,       0.3785,       0.65662,       -0.00305,       0.00094,       0.3862
(98, 388),     0.36083,       0.7413,       0.32593,       0.43267,       0.23306,       0.22179,       0.38593
(158, 373),     0.45092,       0.53058,       0.2625,       0.6687,       0.17913,       0.22319,       0.38584
(66, 80),     0.50862,       0.6904,       0.46781,       0.6985,       -0.18413,       0.13373,       0.38582
(82, 324),     0.76312,       0.84046,       0.14377,       0.5822,       0.22306,       -0.23835,       0.38571
(57, 76),     0.24026,       0.89172,       0.3239,       0.28988,       0.18546,       0.3819,       0.38552
(61, 292),     0.59576,       0.81191,       0.1673,       0.34882,       0.15494,       0.23396,       0.38545
(62, 387),     0.54359,       0.85246,       0.21608,       0.7548,       -0.03114,       -0.0249,       0.38515
(287, 292),     0.34789,       0.18032,       0.50739,       0.54474,       0.30967,       0.42081,       0.38514
(105, 154),     0.38737,       0.8694,       0.42275,       0.36421,       -0.10942,       0.37537,       0.38495
(300, 311),     0.51805,       0.67662,       0.30542,       0.46042,       0.12183,       0.22694,       0.38488
(98, 185),     0.49976,       0.59487,       0.37052,       0.91984,       -0.14072,       0.06388,       0.38469
(133, 193),     0.39745,       0.58753,       0.35149,       0.5334,       0.18026,       0.25785,       0.38466
(66, 311),     0.40333,       0.8318,       0.5409,       0.31179,       -0.19757,       0.41747,       0.38462
(81, 373),     0.43387,       0.68706,       0.30277,       0.55377,       0.17577,       0.15413,       0.38456
(88, 300),     0.47166,       0.80545,       0.16447,       0.61982,       -0.0679,       0.31328,       0.38446
(269, 381),     0.51578,       0.72321,       0.38779,       0.39741,       0.31896,       -0.03768,       0.38425
(88, 390),     0.49011,       0.69243,       0.07798,       0.76709,       0.13323,       0.14367,       0.38409
(80, 293),     0.62403,       0.73197,       0.22911,       0.51872,       0.13153,       0.06873,       0.38401
(78, 387),     0.54202,       0.83822,       0.2296,       0.76836,       -0.03292,       -0.04138,       0.38398
(311, 362),     0.3435,       0.82429,       0.44709,       0.52642,       -0.03544,       0.19714,       0.38383
(157, 324),     0.33043,       0.86987,       0.34883,       0.25927,       0.03128,       0.46261,       0.38371
(82, 144),     0.44533,       0.91356,       0.35511,       0.41457,       -0.14237,       0.31346,       0.38328
(249, 327),     0.51225,       0.63364,       0.22633,       0.45697,       0.40847,       0.06133,       0.38316
(35, 185),     0.58615,       0.77441,       0.18357,       0.49947,       0.02919,       0.22613,       0.38315
(80, 282),     0.48191,       0.6996,       0.34471,       0.62934,       0.01437,       0.12755,       0.38291
(310, 380),     0.39667,       0.68118,       0.37601,       0.68859,       0.04931,       0.10434,       0.38268
(270, 388),     0.55984,       0.68924,       0.30613,       0.69683,       0.12262,       -0.07933,       0.38255
(55, 362),     0.63881,       0.52121,       0.27649,       0.46697,       0.34354,       0.04796,       0.3825
(13, 155),     0.43372,       0.89809,       0.38478,       0.35715,       -0.11273,       0.33258,       0.38227
(39, 409),     0.50092,       0.71913,       0.42237,       0.12525,       0.33789,       0.18789,       0.38224
(146, 381),     0.58056,       0.64309,       0.26947,       0.81856,       -0.05349,       0.03519,       0.38223
(39, 161),     0.43923,       0.87683,       0.35957,       0.48513,       -0.05285,       0.1839,       0.38197
(312, 390),     0.31946,       0.76708,       0.36494,       0.45517,       0.09201,       0.29197,       0.38177
(14, 292),     0.75204,       0.67818,       0.25112,       0.63792,       0.18124,       -0.21037,       0.38169
(158, 267),     0.25951,       0.89199,       0.45626,       0.23742,       0.03861,       0.40477,       0.38143
(276, 384),     0.69438,       0.76904,       0.16818,       0.41091,       -0.1018,       0.34646,       0.3812
(263, 293),     0.72432,       0.63681,       0.13166,       0.61779,       0.14233,       0.03417,       0.38118
(159, 287),     0.25139,       0.92232,       0.50374,       0.16788,       -0.14772,       0.58732,       0.38082
(160, 296),     0.21295,       0.67606,       0.28625,       0.51099,       0.21656,       0.38205,       0.38081
(191, 409),     0.59117,       0.73854,       0.27569,       0.19264,       0.19062,       0.29474,       0.38057
(53, 155),     0.39111,       0.83395,       0.41839,       0.30551,       -0.04763,       0.38123,       0.38043
(57, 84),     0.13233,       0.86584,       0.54583,       0.15061,       0.05096,       0.53673,       0.38038
(39, 46),     0.53343,       0.75854,       0.30971,       0.49462,       -0.07873,       0.26428,       0.38031
(146, 314),     0.61636,       0.78964,       0.12456,       0.31864,       0.28237,       0.14968,       0.38021
(310, 311),     0.7777,       0.67413,       0.28619,       0.75239,       0.08021,       -0.29038,       0.38004
(95, 287),     0.70285,       0.88427,       0.05598,       0.495,       0.17154,       -0.0296,       0.38001
(154, 312),     0.40079,       0.89616,       0.40675,       0.26768,       -0.1025,       0.40975,       0.37977
(52, 312),     0.4571,       0.84839,       0.47219,       0.26623,       -0.20414,       0.43873,       0.37975
(17, 287),     0.75874,       0.20401,       0.51176,       0.61158,       0.39913,       -0.20697,       0.37971
(33, 318),     0.33768,       0.82889,       0.4477,       0.08587,       0.07452,       0.50313,       0.37963
(80, 380),     0.43503,       0.64141,       0.35623,       0.61379,       0.16248,       0.06875,       0.37962
(265, 310),     0.36353,       0.56659,       0.32837,       0.38798,       0.16724,       0.46387,       0.3796
(55, 107),     0.20761,       0.67201,       0.5618,       0.36602,       0.11725,       0.35135,       0.37934
(39, 334),     0.62472,       0.80035,       0.10434,       0.54526,       -0.00959,       0.21036,       0.37924
(76, 291),     0.61291,       0.81853,       0.1335,       0.37292,       0.13752,       0.19925,       0.3791
(0, 398),     0.48456,       0.81253,       0.27455,       0.35741,       0.26935,       0.0759,       0.37905
(155, 193),     0.52927,       0.69234,       0.22978,       0.59971,       0.07079,       0.15202,       0.37898
(98, 295),     0.28298,       0.7672,       0.36169,       0.45175,       0.00661,       0.40292,       0.37886
(81, 107),     0.33927,       0.76923,       0.58501,       0.56155,       -0.22991,       0.24786,       0.37884
(107, 191),     0.4986,       0.67043,       0.31441,       0.72806,       -0.14349,       0.20481,       0.3788
(62, 287),     0.67471,       0.89808,       0.06162,       0.47864,       0.12815,       0.03101,       0.3787
(40, 107),     0.42654,       0.73243,       0.51938,       0.63206,       -0.19327,       0.15301,       0.37836
(40, 296),     0.54443,       0.74097,       0.20999,       0.62042,       -0.07377,       0.22629,       0.37805
(267, 374),     0.48941,       0.75422,       0.31025,       0.29915,       0.2669,       0.14699,       0.37782
(65, 133),     0.53964,       0.83837,       0.2034,       0.59755,       -0.08164,       0.16878,       0.37768
(62, 385),     0.59389,       0.83226,       0.24637,       0.74485,       -0.10172,       -0.04984,       0.37763
(17, 88),     0.44105,       0.58335,       0.49454,       0.13931,       0.1691,       0.43507,       0.37707
(81, 158),     0.36567,       0.83106,       0.4259,       0.61302,       -0.17446,       0.20102,       0.37704
(160, 291),     0.20828,       0.92202,       0.48514,       0.1539,       -0.09829,       0.59099,       0.37701
(282, 291),     0.58817,       0.69618,       0.1558,       0.67457,       0.09289,       0.05423,       0.37697
(311, 373),     0.3209,       0.76361,       0.36953,       0.53313,       0.01539,       0.25838,       0.37682
(52, 324),     0.53585,       0.85967,       0.29128,       0.28665,       -0.0923,       0.37848,       0.37661
(270, 336),     0.25052,       0.75071,       0.61471,       0.48819,       -0.09286,       0.24798,       0.37654
(87, 191),     0.0219,       0.75161,       0.59002,       0.01921,       0.30869,       0.56732,       0.37646
(310, 373),     0.35505,       0.69153,       0.30942,       0.65895,       0.06047,       0.18247,       0.37632
(80, 384),     0.50097,       0.74698,       0.33654,       0.68083,       0.02763,       -0.03517,       0.3763
(107, 311),     0.29203,       0.82654,       0.60983,       0.358,       -0.22188,       0.39301,       0.37626
(95, 388),     0.58051,       0.83877,       0.04022,       0.79364,       0.05395,       -0.04971,       0.37623
(81, 287),     0.75669,       0.76132,       0.18367,       0.57842,       0.14545,       -0.16847,       0.37618
(160, 306),     0.20803,       0.92417,       0.48868,       0.14887,       -0.10415,       0.59031,       0.37599
(308, 382),     0.62955,       0.68103,       0.15772,       0.68491,       0.18332,       -0.08124,       0.37588
(269, 382),     0.47639,       0.75195,       0.37805,       0.39106,       0.29318,       -0.03766,       0.3755
(95, 375),     0.50589,       0.81202,       0.21999,       0.244,       0.20543,       0.2656,       0.37549
(283, 373),     0.23835,       0.77474,       0.57564,       0.45332,       -0.08744,       0.29828,       0.37548
(63, 133),     0.2317,       0.80805,       0.50882,       0.16152,       0.09807,       0.44466,       0.37547
(270, 283),     0.56866,       0.66921,       0.31799,       0.48883,       0.20532,       0.00073,       0.37512
(82, 300),     0.63143,       0.68537,       0.24757,       0.38731,       0.18259,       0.11602,       0.37505
(146, 373),     0.51304,       0.58057,       0.25711,       0.73578,       0.07149,       0.09134,       0.37489
(292, 382),     0.63655,       0.68021,       0.16247,       0.67291,       0.18137,       -0.08432,       0.37486
(269, 417),     0.30555,       0.81572,       0.34195,       0.48257,       0.07496,       0.22782,       0.37476
(57, 78),     0.42341,       0.88139,       0.16784,       0.41475,       0.14412,       0.21704,       0.37476
(81, 276),     0.63166,       0.6693,       0.23061,       0.46526,       0.19216,       0.05861,       0.3746
(306, 405),     0.58382,       0.19244,       0.54134,       0.61346,       0.32608,       -0.0096,       0.37459
(52, 267),     0.46342,       0.74834,       0.48967,       0.1626,       -0.04336,       0.42622,       0.37448
(13, 311),     0.65392,       0.49946,       0.58287,       -0.12078,       0.58958,       0.04162,       0.37444
(46, 82),     0.51962,       0.87055,       0.26399,       0.49914,       -0.15868,       0.25177,       0.3744
(78, 385),     0.58953,       0.82287,       0.24968,       0.75908,       -0.10644,       -0.06838,       0.37439
(265, 314),     0.18395,       0.89603,       0.32535,       0.28646,       0.09347,       0.46096,       0.37437
(193, 295),     0.37893,       0.59306,       0.45109,       0.25694,       0.45583,       0.10848,       0.37406
(78, 375),     0.4998,       0.85176,       0.18926,       0.23529,       0.21191,       0.25526,       0.37388
(380, 415),     0.52415,       0.58637,       0.27437,       0.7386,       0.14235,       -0.02375,       0.37368
(296, 417),     0.66415,       0.45872,       0.49539,       0.25427,       0.4954,       -0.12586,       0.37368
(33, 105),     0.61488,       0.58282,       0.11346,       0.45913,       0.15429,       0.31699,       0.3736
(57, 312),     0.77587,       0.3552,       0.2122,       0.31086,       0.44819,       0.13922,       0.37359
(80, 283),     0.55947,       0.70673,       0.24973,       0.58135,       0.10691,       0.03709,       0.37355
(159, 295),     0.24656,       0.73423,       0.23335,       0.53582,       0.1909,       0.29929,       0.37336
(52, 157),     0.80596,       0.84913,       -0.16535,       0.82808,       -0.02483,       -0.05292,       0.37334
(65, 155),     0.52295,       0.86811,       0.23087,       0.5944,       -0.15272,       0.17627,       0.37331
(80, 324),     0.35226,       0.80044,       0.44511,       -0.11609,       0.58151,       0.17592,       0.37319
(107, 382),     0.5616,       0.65768,       0.33281,       0.50734,       0.1199,       0.05955,       0.37315
(37, 161),     0.34034,       0.90039,       0.35465,       0.29647,       0.03815,       0.30776,       0.37296
(98, 287),     0.62155,       0.78646,       0.20468,       0.60518,       0.03367,       -0.0154,       0.37269
(105, 133),     0.36131,       0.8208,       0.37451,       0.32291,       0.0412,       0.31525,       0.37266
(178, 308),     0.70999,       0.77069,       0.16872,       0.63285,       0.10857,       -0.15508,       0.37262
(95, 415),     0.62343,       0.8165,       0.19696,       0.37453,       0.14624,       0.07783,       0.37258
(55, 57),     0.53182,       0.67979,       -0.01821,       0.69104,       0.09106,       0.25979,       0.37255
(81, 193),     0.31468,       0.82305,       0.40267,       0.45055,       -0.07496,       0.31744,       0.37224
(292, 321),     0.18604,       0.55561,       0.55917,       0.46629,       0.1007,       0.36544,       0.37221
(13, 70),     0.52389,       0.84459,       0.20491,       0.47061,       -0.12099,       0.30967,       0.37211
(155, 336),     0.67635,       0.42344,       0.18142,       0.2783,       0.20105,       0.4717,       0.37204
(57, 415),     0.6584,       0.56539,       0.2743,       0.2477,       0.18661,       0.29969,       0.37201
(107, 269),     0.34582,       0.80676,       0.58731,       0.29183,       -0.13697,       0.33712,       0.37198
(87, 308),     0.74938,       0.73574,       0.18277,       0.6787,       0.10676,       -0.22168,       0.37194
(145, 312),     0.38307,       0.90027,       0.3858,       0.19882,       -0.08138,       0.44495,       0.37192
(155, 296),     0.58928,       0.46221,       0.14536,       0.32243,       0.17028,       0.54135,       0.37182
(53, 81),     0.53712,       0.78137,       0.36363,       0.60387,       -0.19898,       0.14386,       0.37181
(185, 308),     0.47333,       0.75693,       0.22135,       0.26397,       0.21234,       0.30071,       0.37144
(327, 353),     0.64063,       0.60633,       0.33771,       0.13336,       0.34925,       0.16107,       0.37139
(312, 353),     0.49972,       0.64637,       0.34626,       0.34561,       0.14354,       0.24596,       0.37124
(65, 157),     0.8228,       0.8179,       -0.17805,       0.85244,       -0.09167,       0.00356,       0.37116
(82, 155),     0.44647,       0.88216,       0.36133,       0.49441,       -0.16181,       0.20387,       0.37107
(55, 98),     0.18649,       0.85443,       0.65087,       0.42413,       -0.28763,       0.39798,       0.37105
(80, 311),     0.52222,       0.80001,       0.33139,       0.21297,       0.13959,       0.21757,       0.37062
(17, 318),     0.73055,       0.06951,       0.43994,       0.26227,       0.57786,       0.14354,       0.37061
(81, 145),     0.48327,       0.83109,       0.3638,       0.61772,       -0.18009,       0.10761,       0.37057
(334, 373),     0.21844,       0.70241,       0.62345,       0.47465,       -0.08069,       0.28504,       0.37055
(65, 185),     0.58871,       0.67656,       0.26883,       0.70206,       -0.14979,       0.13604,       0.3704
(78, 133),     0.68809,       0.7544,       0.02716,       0.85377,       -0.05074,       -0.05046,       0.37037
(37, 81),     0.1921,       0.74426,       0.18873,       0.28964,       0.52551,       0.28142,       0.37028
(61, 317),     0.31333,       0.76562,       0.42616,       -0.04478,       0.30112,       0.45933,       0.37013
(287, 388),     0.53959,       0.86072,       0.20027,       0.61771,       -0.01099,       0.01268,       0.37
(55, 381),     0.58107,       0.59859,       0.24198,       0.64197,       0.08923,       0.06523,       0.36968
(62, 173),     0.66674,       0.72431,       -0.01197,       0.83356,       -0.0138,       0.01834,       0.36953
(263, 334),     0.62076,       0.71246,       0.2158,       0.68717,       -0.02183,       0.00219,       0.36942
(76, 312),     0.70841,       0.55699,       0.10675,       0.36009,       0.46465,       0.01941,       0.36938
(80, 381),     0.44346,       0.65618,       0.3415,       0.60097,       0.143,       0.02897,       0.36901
(308, 384),     0.51947,       0.72203,       0.22492,       0.70646,       0.04137,       -0.00019,       0.36901
(287, 314),     0.69878,       0.23584,       0.51977,       0.71078,       0.25905,       -0.21081,       0.3689
(282, 415),     0.48227,       0.6428,       0.27166,       0.72147,       0.03716,       0.05691,       0.36871
(76, 181),     0.21834,       0.83169,       0.48191,       0.26498,       -0.09077,       0.50397,       0.36835
(84, 181),     0.74061,       0.67882,       0.01767,       0.39809,       0.25414,       0.12069,       0.36834
(57, 318),     0.36369,       0.61387,       0.33023,       0.04427,       0.37285,       0.48397,       0.36815
(66, 154),     0.46281,       0.87307,       0.28071,       0.53652,       -0.16457,       0.2192,       0.36796
(82, 390),     0.3627,       0.71458,       0.27878,       0.48724,       0.15401,       0.21022,       0.36792
(292, 384),     0.51604,       0.71788,       0.24393,       0.69184,       0.03366,       0.00419,       0.36792
(55, 384),     0.70956,       0.66466,       -0.02394,       0.52333,       0.3672,       -0.03358,       0.36787
(39, 55),     0.44878,       0.78988,       0.47302,       0.62289,       -0.18517,       0.05777,       0.36786
(61, 402),     0.37853,       0.79196,       0.36389,       0.00347,       0.26985,       0.39931,       0.36783
(282, 374),     0.24945,       0.79789,       0.55255,       0.46011,       -0.16382,       0.31019,       0.36773
(292, 314),     0.70396,       0.06216,       0.53832,       0.4953,       0.46704,       -0.06089,       0.36765
(17, 35),     0.12525,       0.91021,       0.55298,       0.0725,       -0.07028,       0.61477,       0.36757
(53, 312),     0.46024,       0.87066,       0.37227,       0.25906,       -0.18934,       0.43062,       0.36725
(39, 153),     0.53858,       0.81604,       0.3314,       0.5094,       -0.08748,       0.09539,       0.36722
(35, 84),     0.10904,       0.92141,       0.57932,       0.07026,       -0.10644,       0.62924,       0.36714
(173, 324),     0.45086,       0.78899,       0.26138,       0.2228,       0.08881,       0.39001,       0.36714
(53, 324),     0.42136,       0.85452,       0.3815,       0.12102,       -0.07386,       0.49786,       0.36707
(133, 336),     0.642,       0.34155,       0.16891,       0.29042,       0.26536,       0.49373,       0.367
(91, 405),     0.81774,       0.66999,       0.07226,       0.38018,       0.1888,       0.07268,       0.36694
(81, 153),     0.47847,       0.81099,       0.37592,       0.63659,       -0.18469,       0.08401,       0.36688
(37, 267),     0.66141,       0.52724,       0.50535,       -0.02665,       0.59661,       -0.06276,       0.36687
(61, 306),     0.60149,       0.80073,       0.13449,       0.32852,       0.13128,       0.20234,       0.36648
(159, 415),     0.18443,       0.92286,       0.51883,       0.15493,       -0.17129,       0.58902,       0.36646
(0, 362),     0.37936,       0.81982,       0.30009,       0.26896,       0.2923,       0.13619,       0.36612
(409, 417),     0.18442,       0.76017,       0.31633,       0.41423,       0.25482,       0.26675,       0.36612
(191, 402),     0.22251,       0.81131,       0.47276,       -0.12611,       0.44457,       0.37014,       0.36586
(46, 81),     0.53896,       0.79591,       0.24601,       0.62771,       -0.15107,       0.13504,       0.36543
(249, 293),     0.44264,       0.65144,       0.4442,       0.44363,       0.08519,       0.1251,       0.36537
(7, 53),     0.54081,       0.65957,       0.39835,       0.23373,       -0.05406,       0.41348,       0.36531
(37, 154),     0.42121,       0.85252,       0.30687,       0.31988,       0.0542,       0.23684,       0.36525
(153, 324),     0.46037,       0.77509,       0.37013,       0.09971,       0.06068,       0.42362,       0.36493
(81, 466),     0.37057,       0.66455,       0.26946,       0.62823,       0.18121,       0.07541,       0.36491
(263, 300),     0.60982,       0.49292,       0.3415,       0.24646,       0.23959,       0.25901,       0.36488
(159, 310),     0.20612,       0.92019,       0.50613,       0.18062,       -0.19001,       0.56536,       0.36473
(146, 382),     0.59152,       0.68249,       0.23009,       0.80749,       -0.11308,       -0.0113,       0.36453
(381, 466),     -0.12508,       0.36327,       0.26229,       0.58898,       0.53253,       0.56491,       0.36448
(249, 276),     0.46583,       0.49193,       0.46631,       0.33724,       0.14867,       0.27617,       0.36436
(388, 409),     0.55113,       0.65705,       0.26462,       0.72359,       0.07502,       -0.08721,       0.36403
(13, 144),     0.39285,       0.91107,       0.35214,       0.23301,       -0.11636,       0.41095,       0.36394
(37, 269),     0.40492,       0.6344,       0.48243,       -0.00641,       0.48921,       0.17855,       0.36385
(161, 246),     -0.11383,       0.17442,       0.40907,       0.60788,       0.63946,       0.46612,       0.36385
(310, 336),     0.16951,       0.71654,       0.61141,       0.56293,       -0.15587,       0.27745,       0.36366
(161, 324),     0.20855,       0.9131,       0.47301,       0.09625,       -0.05693,       0.54775,       0.36362
(65, 191),     0.60227,       0.6696,       0.20115,       0.75291,       -0.1519,       0.10703,       0.36351
(65, 246),     0.75786,       0.51865,       0.01302,       0.54266,       0.09521,       0.25365,       0.36351
(310, 381),     0.39487,       0.69291,       0.37131,       0.6629,       0.00601,       0.05266,       0.36344
(293, 390),     0.25232,       0.7032,       0.57218,       0.36124,       0.05913,       0.22919,       0.36288
(292, 295),     0.52345,       0.7153,       0.18502,       0.69094,       0.00542,       0.05473,       0.36248
(269, 362),     0.4439,       0.75597,       0.37324,       0.39081,       0.25408,       -0.04318,       0.36247
(144, 375),     0.58145,       0.80059,       0.22826,       0.19577,       -0.00265,       0.3696,       0.36217
(80, 374),     0.41137,       0.63842,       0.31741,       0.59639,       0.13976,       0.06935,       0.36212
(88, 291),     0.70374,       0.77472,       0.11602,       0.5434,       0.12538,       -0.09072,       0.36209
(158, 306),     0.19454,       0.88992,       0.46719,       0.17561,       -0.11239,       0.5569,       0.36196
(57, 62),     0.34012,       0.88795,       0.20096,       0.35869,       0.12311,       0.2607,       0.36192
(295, 308),     0.52757,       0.71661,       0.16912,       0.70449,       0.00842,       0.04446,       0.36178
(185, 267),     0.85968,       0.14882,       0.28844,       0.29065,       0.39257,       0.19038,       0.36176
(105, 311),     0.44577,       0.85136,       0.39995,       0.23266,       -0.20109,       0.44056,       0.36153
(336, 388),     0.79421,       0.86327,       -0.02872,       0.87331,       -0.16227,       -0.17125,       0.36142
(160, 292),     0.18128,       0.92596,       0.48766,       0.11278,       -0.12629,       0.58585,       0.36121
(193, 336),     0.6101,       0.53593,       0.49677,       0.33375,       0.26467,       -0.07531,       0.36099
(263, 276),     0.72423,       0.47909,       0.06466,       0.55267,       0.23055,       0.11284,       0.36067
(37, 417),     0.5647,       0.76118,       0.06745,       0.56588,       0.00913,       0.19446,       0.36047
(37, 388),     0.579,       0.74343,       0.0931,       0.55319,       0.1774,       0.01659,       0.36045
(310, 466),     0.35403,       0.65665,       0.25541,       0.74804,       0.03808,       0.11026,       0.36041
(0, 153),     0.31979,       0.8317,       0.41872,       0.11152,       0.05656,       0.42409,       0.3604
(87, 402),     0.56204,       0.76226,       0.32136,       0.13542,       0.33199,       0.04913,       0.36037
(415, 417),     0.16608,       0.73662,       0.22537,       0.45634,       0.37784,       0.19988,       0.36035
(57, 185),     -0.10962,       0.55282,       0.37611,       0.25682,       0.40422,       0.68114,       0.36025
(292, 317),     0.69871,       0.62593,       0.25818,       0.72712,       0.08332,       -0.23188,       0.36023
(276, 362),     0.52608,       0.71372,       0.2426,       0.18983,       -0.01634,       0.50526,       0.36019
(158, 327),     0.24891,       0.92807,       0.48518,       0.14623,       -0.23222,       0.5849,       0.36018
(13, 353),     0.54463,       0.62741,       0.30445,       0.32175,       0.15567,       0.20659,       0.36008
(39, 282),     0.58768,       0.7896,       0.10072,       0.55585,       0.02732,       0.09926,       0.36007
(158, 291),     0.19024,       0.88754,       0.46461,       0.17399,       -0.11513,       0.55854,       0.35997
(310, 390),     0.31777,       0.67597,       0.26305,       0.6374,       0.0685,       0.19571,       0.35973
(80, 161),     0.43289,       0.81354,       0.30036,       0.69594,       -0.15571,       0.07105,       0.35968
(185, 292),     0.4892,       0.74377,       0.1991,       0.25054,       0.19598,       0.27928,       0.35964
(154, 296),     0.58196,       0.4999,       0.16297,       0.26166,       0.12652,       0.5242,       0.35953
(384, 386),     0.17021,       0.4348,       0.03329,       0.8731,       0.27672,       0.3668,       0.35915
(178, 265),     0.35348,       0.75562,       0.16156,       0.43165,       -0.00779,       0.45953,       0.35901
(160, 308),     0.16799,       0.92896,       0.49641,       0.10287,       -0.12904,       0.58587,       0.35884
(145, 191),     0.6232,       0.78432,       0.12348,       0.77007,       -0.07724,       -0.07253,       0.35855
(82, 161),     0.29971,       0.92223,       0.4086,       0.35138,       -0.17848,       0.34626,       0.35828
(80, 382),     0.43955,       0.6987,       0.32421,       0.59389,       0.08622,       0.00666,       0.35821
(66, 269),     0.41342,       0.7764,       0.50734,       0.20298,       -0.12362,       0.37247,       0.35817
(80, 82),     0.69146,       0.42027,       0.17425,       0.30907,       0.56483,       -0.01133,       0.35809
(40, 145),     0.59976,       0.78866,       0.26264,       0.63504,       -0.13325,       -0.00466,       0.35803
(107, 362),     0.55811,       0.62547,       0.33642,       0.40393,       0.17817,       0.04539,       0.35791
(155, 295),     0.59087,       0.60426,       0.0394,       0.39892,       0.10042,       0.41332,       0.35787
(146, 398),     0.65331,       0.69511,       0.12184,       0.82442,       -0.08746,       -0.0617,       0.35759
(0, 382),     0.37304,       0.81246,       0.2919,       0.24716,       0.28182,       0.13912,       0.35758
(146, 362),     0.61504,       0.69307,       0.193,       0.81192,       -0.12548,       -0.04212,       0.35757
(66, 144),     0.27657,       0.85963,       0.46007,       0.36947,       -0.2615,       0.43983,       0.35735
(291, 381),     0.65036,       0.63246,       0.15761,       0.63055,       0.18547,       -0.11289,       0.35726
(306, 382),     0.64169,       0.66916,       0.14087,       0.65445,       0.15514,       -0.11798,       0.35722
(46, 155),     0.17146,       0.78458,       0.50531,       0.15216,       0.00638,       0.52345,       0.35722
(159, 390),     0.29606,       0.4125,       0.27082,       0.69824,       0.22754,       0.23766,       0.35714
(13, 46),     0.48062,       0.88112,       0.25018,       0.35392,       -0.16104,       0.33789,       0.35712
(52, 155),     0.47022,       0.84688,       0.2691,       0.42877,       -0.12199,       0.2489,       0.35698
(133, 296),     0.52654,       0.38907,       0.13847,       0.33371,       0.19741,       0.55514,       0.35672
