Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(155, 267),     0.34545,       0.34545
(133, 173),     0.34595,       0.34595
(283, 308),     0.34636,       0.34636
(384, 390),     0.34659,       0.34659
(39, 82),     0.34665,       0.34665
(70, 246),     0.34668,       0.34668
(65, 267),     0.34684,       0.34684
(269, 387),     0.34709,       0.34709
(312, 314),     0.34719,       0.34719
(373, 388),     0.34736,       0.34736
(283, 296),     0.34746,       0.34746
(7, 296),     0.34762,       0.34762
(39, 163),     0.34778,       0.34778
(155, 246),     0.34827,       0.34827
(265, 310),     0.34841,       0.34841
(246, 249),     0.34846,       0.34846
(13, 314),     0.34855,       0.34855
(35, 263),     0.34858,       0.34858
(55, 269),     0.34862,       0.34862
(295, 409),     0.34864,       0.34864
(105, 310),     0.34909,       0.34909
(53, 191),     0.34918,       0.34918
(265, 267),     0.34929,       0.34929
(144, 334),     0.3493,       0.3493
(37, 63),     0.34941,       0.34941
(53, 144),     0.34944,       0.34944
(13, 17),     0.34945,       0.34945
(163, 296),     0.34956,       0.34956
(80, 144),     0.34964,       0.34964
(78, 384),     0.34969,       0.34969
(285, 415),     0.34973,       0.34973
(270, 384),     0.35003,       0.35003
(81, 386),     0.35021,       0.35021
(249, 287),     0.3505,       0.3505
(55, 193),     0.35061,       0.35061
(283, 388),     0.35081,       0.35081
(310, 383),     0.35131,       0.35131
(82, 87),     0.35135,       0.35135
(57, 133),     0.35171,       0.35171
(52, 336),     0.35172,       0.35172
(107, 398),     0.35188,       0.35188
(62, 265),     0.35214,       0.35214
(105, 160),     0.35217,       0.35217
(374, 387),     0.35218,       0.35218
(37, 144),     0.35233,       0.35233
(282, 386),     0.35264,       0.35264
(7, 13),     0.35314,       0.35314
(61, 388),     0.35323,       0.35323
(144, 293),     0.35329,       0.35329
(265, 295),     0.35377,       0.35377
(66, 161),     0.354,       0.354
(163, 390),     0.35433,       0.35433
(154, 158),     0.35451,       0.35451
(81, 157),     0.35456,       0.35456
(312, 386),     0.35468,       0.35468
(157, 159),     0.35516,       0.35516
(312, 317),     0.35521,       0.35521
(53, 185),     0.35548,       0.35548
(163, 282),     0.35549,       0.35549
(154, 398),     0.3558,       0.3558
(287, 300),     0.35594,       0.35594
(65, 155),     0.35594,       0.35594
(353, 415),     0.35595,       0.35595
(144, 311),     0.35608,       0.35608
(155, 185),     0.35695,       0.35695
(82, 267),     0.35707,       0.35707
(385, 417),     0.3572,       0.3572
(40, 193),     0.35725,       0.35725
(57, 65),     0.35726,       0.35726
(98, 381),     0.35753,       0.35753
(263, 374),     0.35754,       0.35754
(193, 283),     0.35773,       0.35773
(265, 417),     0.3581,       0.3581
(163, 312),     0.35838,       0.35838
(158, 382),     0.35858,       0.35858
(80, 387),     0.3586,       0.3586
(53, 70),     0.35866,       0.35866
(55, 249),     0.3588,       0.3588
(63, 311),     0.35932,       0.35932
(155, 157),     0.35944,       0.35944
(0, 13),     0.35949,       0.35949
(39, 270),     0.35956,       0.35956
(144, 296),     0.35959,       0.35959
(163, 249),     0.35969,       0.35969
(282, 388),     0.3597,       0.3597
(269, 312),     0.35985,       0.35985
(46, 334),     0.35989,       0.35989
(13, 14),     0.36013,       0.36013
(7, 82),     0.36057,       0.36057
(161, 362),     0.36059,       0.36059
(33, 155),     0.36063,       0.36063
(158, 362),     0.36066,       0.36066
(37, 82),     0.36084,       0.36084
(334, 466),     0.36102,       0.36102
(124, 249),     0.36103,       0.36103
(37, 267),     0.36143,       0.36143
(39, 387),     0.36151,       0.36151
(270, 417),     0.36153,       0.36153
(107, 185),     0.36171,       0.36171
(13, 70),     0.36185,       0.36185
(263, 409),     0.36201,       0.36201
(46, 63),     0.36213,       0.36213
(154, 382),     0.36222,       0.36222
(107, 267),     0.36224,       0.36224
(52, 310),     0.36263,       0.36263
(53, 296),     0.36267,       0.36267
(153, 158),     0.36268,       0.36268
(336, 382),     0.36296,       0.36296
(0, 145),     0.36304,       0.36304
(246, 263),     0.36328,       0.36328
(276, 293),     0.36348,       0.36348
(380, 386),     0.36359,       0.36359
(382, 384),     0.36364,       0.36364
(269, 383),     0.36395,       0.36395
(98, 283),     0.3645,       0.3645
(193, 384),     0.3646,       0.3646
(65, 382),     0.36461,       0.36461
(267, 386),     0.36509,       0.36509
(70, 81),     0.36517,       0.36517
(353, 383),     0.3652,       0.3652
(380, 385),     0.36528,       0.36528
(157, 312),     0.36586,       0.36586
(160, 381),     0.36608,       0.36608
(57, 265),     0.36615,       0.36615
(66, 381),     0.36616,       0.36616
(295, 380),     0.36628,       0.36628
(57, 383),     0.36648,       0.36648
(144, 285),     0.36679,       0.36679
(7, 466),     0.3668,       0.3668
(246, 387),     0.36756,       0.36756
(263, 296),     0.3679,       0.3679
(263, 265),     0.36814,       0.36814
(269, 311),     0.36841,       0.36841
(269, 336),     0.36846,       0.36846
(336, 381),     0.36859,       0.36859
(7, 55),     0.36887,       0.36887
(293, 466),     0.36887,       0.36887
(133, 267),     0.36937,       0.36937
(300, 409),     0.36954,       0.36954
(145, 276),     0.36954,       0.36954
(193, 269),     0.37011,       0.37011
(306, 308),     0.37039,       0.37039
(362, 466),     0.37047,       0.37047
(78, 383),     0.37053,       0.37053
(7, 295),     0.37056,       0.37056
(267, 385),     0.37074,       0.37074
(63, 163),     0.37136,       0.37136
(269, 285),     0.37145,       0.37145
(154, 293),     0.37166,       0.37166
(153, 310),     0.37182,       0.37182
(37, 145),     0.37204,       0.37204
(65, 160),     0.37218,       0.37218
(265, 269),     0.37224,       0.37224
(81, 385),     0.37253,       0.37253
(52, 153),     0.3726,       0.3726
(57, 191),     0.37283,       0.37283
(66, 380),     0.37294,       0.37294
(384, 387),     0.37324,       0.37324
(159, 398),     0.37346,       0.37346
(270, 296),     0.37364,       0.37364
(37, 386),     0.37367,       0.37367
(65, 159),     0.37368,       0.37368
(263, 415),     0.3738,       0.3738
(173, 191),     0.37403,       0.37403
(382, 385),     0.37418,       0.37418
(98, 276),     0.37425,       0.37425
(40, 46),     0.37442,       0.37442
(82, 386),     0.37472,       0.37472
(107, 155),     0.37475,       0.37475
(55, 267),     0.37501,       0.37501
(46, 161),     0.3753,       0.3753
(380, 384),     0.37548,       0.37548
(283, 373),     0.37554,       0.37554
(70, 82),     0.37559,       0.37559
(193, 390),     0.37568,       0.37568
(37, 385),     0.37569,       0.37569
(46, 80),     0.3759,       0.3759
(334, 409),     0.37595,       0.37595
(374, 384),     0.37613,       0.37613
(46, 312),     0.37629,       0.37629
(154, 285),     0.37629,       0.37629
(158, 381),     0.37631,       0.37631
(374, 385),     0.37652,       0.37652
(312, 385),     0.37669,       0.37669
(193, 381),     0.37675,       0.37675
(146, 466),     0.37687,       0.37687
(40, 388),     0.37726,       0.37726
(40, 384),     0.37738,       0.37738
(145, 334),     0.37743,       0.37743
(63, 161),     0.3775,       0.3775
(78, 265),     0.37767,       0.37767
(7, 336),     0.37767,       0.37767
(37, 53),     0.37798,       0.37798
(66, 310),     0.37799,       0.37799
(98, 362),     0.37801,       0.37801
(87, 181),     0.37815,       0.37815
(53, 311),     0.3785,       0.3785
(66, 154),     0.37853,       0.37853
(265, 276),     0.37869,       0.37869
(13, 386),     0.37879,       0.37879
(300, 383),     0.37882,       0.37882
(267, 312),     0.37894,       0.37894
(124, 387),     0.37908,       0.37908
(105, 185),     0.37962,       0.37962
(0, 105),     0.37969,       0.37969
(382, 386),     0.37972,       0.37972
(336, 380),     0.37975,       0.37975
(249, 388),     0.37977,       0.37977
(157, 386),     0.37982,       0.37982
(310, 384),     0.38008,       0.38008
(145, 296),     0.38022,       0.38022
(387, 388),     0.38067,       0.38067
(107, 191),     0.38082,       0.38082
(292, 306),     0.38108,       0.38108
(381, 384),     0.38115,       0.38115
(81, 163),     0.38125,       0.38125
(154, 336),     0.38126,       0.38126
(105, 191),     0.38143,       0.38143
(310, 466),     0.38149,       0.38149
(66, 185),     0.38172,       0.38172
(173, 310),     0.38178,       0.38178
(249, 285),     0.38184,       0.38184
(159, 381),     0.3819,       0.3819
(291, 308),     0.38192,       0.38192
(312, 387),     0.38292,       0.38292
(144, 283),     0.38302,       0.38302
(0, 153),     0.3831,       0.3831
(82, 157),     0.38316,       0.38316
(7, 388),     0.38333,       0.38333
(66, 390),     0.38338,       0.38338
(107, 310),     0.38344,       0.38344
(13, 37),     0.38354,       0.38354
(362, 385),     0.38363,       0.38363
(159, 382),     0.38372,       0.38372
(107, 249),     0.38392,       0.38392
(37, 153),     0.38397,       0.38397
(282, 385),     0.38408,       0.38408
(107, 193),     0.38427,       0.38427
(163, 336),     0.38437,       0.38437
(283, 417),     0.38463,       0.38463
(267, 336),     0.38465,       0.38465
(362, 384),     0.38472,       0.38472
(270, 466),     0.38492,       0.38492
(161, 385),     0.38495,       0.38495
(154, 381),     0.38518,       0.38518
(296, 415),     0.38523,       0.38523
(154, 384),     0.38565,       0.38565
(144, 282),     0.38596,       0.38596
(0, 386),     0.38607,       0.38607
(98, 374),     0.38612,       0.38612
(270, 295),     0.38633,       0.38633
(53, 160),     0.38638,       0.38638
(39, 46),     0.3864,       0.3864
(265, 383),     0.38642,       0.38642
(154, 282),     0.38647,       0.38647
(362, 381),     0.38668,       0.38668
(300, 415),     0.38699,       0.38699
(13, 157),     0.38706,       0.38706
(80, 145),     0.3872,       0.3872
(295, 384),     0.38727,       0.38727
(66, 374),     0.3873,       0.3873
(267, 285),     0.38758,       0.38758
(362, 386),     0.38795,       0.38795
(65, 310),     0.38808,       0.38808
(0, 52),     0.38811,       0.38811
(287, 293),     0.38837,       0.38837
(163, 295),     0.38845,       0.38845
(285, 382),     0.38856,       0.38856
(66, 191),     0.38864,       0.38864
(311, 388),     0.38866,       0.38866
(160, 382),     0.38873,       0.38873
(46, 282),     0.38886,       0.38886
(39, 144),     0.38897,       0.38897
(55, 173),     0.38945,       0.38945
(381, 385),     0.38982,       0.38982
(249, 265),     0.38987,       0.38987
(146, 373),     0.39002,       0.39002
(91, 178),     0.39007,       0.39007
(153, 334),     0.39015,       0.39015
(55, 185),     0.39019,       0.39019
(282, 409),     0.39077,       0.39077
(153, 296),     0.3908,       0.3908
(282, 384),     0.39082,       0.39082
(81, 387),     0.39126,       0.39126
(0, 385),     0.39218,       0.39218
(35, 46),     0.39276,       0.39276
(55, 310),     0.39278,       0.39278
(154, 385),     0.3932,       0.3932
(144, 336),     0.39358,       0.39358
(66, 373),     0.39415,       0.39415
(65, 158),     0.39427,       0.39427
(144, 362),     0.39429,       0.39429
(13, 267),     0.39442,       0.39442
(293, 390),     0.39457,       0.39457
(65, 157),     0.39458,       0.39458
(173, 263),     0.39482,       0.39482
(193, 373),     0.39503,       0.39503
(249, 409),     0.39546,       0.39546
(270, 353),     0.39579,       0.39579
(82, 385),     0.39586,       0.39586
(13, 163),     0.39589,       0.39589
(160, 380),     0.39627,       0.39627
(296, 373),     0.39629,       0.39629
(382, 466),     0.39638,       0.39638
(185, 353),     0.39648,       0.39648
(191, 265),     0.39694,       0.39694
(154, 157),     0.39722,       0.39722
(160, 398),     0.39728,       0.39728
(373, 386),     0.39741,       0.39741
(155, 173),     0.39763,       0.39763
(293, 409),     0.39784,       0.39784
(105, 144),     0.3979,       0.3979
(386, 388),     0.3979,       0.3979
(39, 145),     0.39819,       0.39819
(249, 276),     0.39824,       0.39824
(133, 249),     0.39843,       0.39843
(145, 293),     0.3985,       0.3985
(159, 362),     0.39871,       0.39871
(283, 287),     0.39911,       0.39911
(191, 383),     0.39921,       0.39921
(66, 246),     0.39932,       0.39932
(13, 385),     0.39959,       0.39959
(163, 263),     0.39986,       0.39986
(334, 390),     0.39995,       0.39995
(145, 285),     0.39997,       0.39997
(0, 66),     0.40006,       0.40006
(249, 385),     0.40035,       0.40035
(146, 263),     0.4004,       0.4004
(154, 310),     0.40042,       0.40042
(55, 133),     0.40099,       0.40099
(263, 276),     0.40104,       0.40104
(398, 409),     0.40106,       0.40106
(191, 384),     0.40111,       0.40111
(52, 185),     0.40114,       0.40114
(155, 374),     0.4013,       0.4013
(52, 191),     0.40148,       0.40148
(269, 296),     0.4016,       0.4016
(40, 154),     0.40167,       0.40167
(276, 287),     0.40174,       0.40174
(145, 311),     0.40193,       0.40193
(265, 390),     0.40207,       0.40207
(65, 161),     0.40226,       0.40226
(39, 269),     0.40238,       0.40238
(37, 105),     0.40253,       0.40253
(82, 163),     0.40275,       0.40275
(105, 161),     0.40275,       0.40275
(263, 417),     0.40278,       0.40278
(295, 415),     0.40292,       0.40292
(98, 382),     0.40351,       0.40351
(37, 107),     0.40363,       0.40363
(0, 107),     0.40402,       0.40402
(124, 263),     0.40445,       0.40445
(63, 312),     0.40446,       0.40446
(65, 381),     0.40456,       0.40456
(133, 387),     0.40463,       0.40463
(146, 249),     0.40476,       0.40476
(133, 373),     0.40479,       0.40479
(381, 386),     0.40487,       0.40487
(0, 65),     0.40498,       0.40498
(265, 373),     0.40513,       0.40513
(133, 185),     0.40522,       0.40522
(52, 158),     0.40531,       0.40531
(153, 276),     0.40581,       0.40581
(311, 383),     0.4059,       0.4059
(362, 382),     0.40606,       0.40606
(105, 311),     0.40624,       0.40624
(159, 384),     0.40634,       0.40634
(144, 312),     0.4067,       0.4067
(263, 295),     0.40673,       0.40673
(269, 388),     0.40687,       0.40687
(265, 311),     0.40687,       0.40687
(98, 388),     0.40701,       0.40701
(154, 283),     0.4071,       0.4071
(276, 409),     0.40718,       0.40718
(65, 390),     0.40735,       0.40735
(282, 466),     0.4077,       0.4077
(269, 384),     0.40785,       0.40785
(384, 398),     0.40827,       0.40827
(191, 417),     0.40844,       0.40844
(310, 336),     0.40866,       0.40866
(76, 388),     0.40867,       0.40867
(158, 385),     0.4089,       0.4089
(33, 70),     0.40892,       0.40892
(193, 310),     0.409,       0.409
(13, 387),     0.40902,       0.40902
(154, 295),     0.40925,       0.40925
(283, 466),     0.4093,       0.4093
(82, 387),     0.40941,       0.40941
(0, 154),     0.40958,       0.40958
(382, 409),     0.40964,       0.40964
(39, 153),     0.40969,       0.40969
(37, 66),     0.40998,       0.40998
(285, 381),     0.41017,       0.41017
(373, 466),     0.41036,       0.41036
(387, 390),     0.41036,       0.41036
(37, 154),     0.41062,       0.41062
(269, 295),     0.41067,       0.41067
(145, 336),     0.41101,       0.41101
(144, 295),     0.41114,       0.41114
(267, 387),     0.41115,       0.41115
(193, 374),     0.41151,       0.41151
(55, 191),     0.41153,       0.41153
(37, 52),     0.41167,       0.41167
(55, 417),     0.41194,       0.41194
(173, 374),     0.41197,       0.41197
(173, 249),     0.41222,       0.41222
(13, 46),     0.41235,       0.41235
(270, 334),     0.41246,       0.41246
(267, 296),     0.41259,       0.41259
(144, 381),     0.41292,       0.41292
(35, 124),     0.41341,       0.41341
(310, 353),     0.4135,       0.4135
(362, 409),     0.41354,       0.41354
(52, 159),     0.41355,       0.41355
(155, 310),     0.41374,       0.41374
(193, 267),     0.4139,       0.4139
(40, 107),     0.41435,       0.41435
(0, 173),     0.41436,       0.41436
(270, 300),     0.41501,       0.41501
(373, 384),     0.41522,       0.41522
(285, 310),     0.41528,       0.41528
(283, 409),     0.41541,       0.41541
(65, 185),     0.41564,       0.41564
(334, 415),     0.41567,       0.41567
(145, 157),     0.41577,       0.41577
(160, 362),     0.41587,       0.41587
(52, 311),     0.41632,       0.41632
(55, 362),     0.41632,       0.41632
(0, 55),     0.4164,       0.4164
(381, 409),     0.41664,       0.41664
(37, 55),     0.41699,       0.41699
(37, 65),     0.41736,       0.41736
(107, 311),     0.41738,       0.41738
(193, 380),     0.41772,       0.41772
(65, 191),     0.41781,       0.41781
(385, 398),     0.41798,       0.41798
(336, 374),     0.41801,       0.41801
(146, 390),     0.41808,       0.41808
(145, 173),     0.41827,       0.41827
(7, 107),     0.41832,       0.41832
(39, 63),     0.41857,       0.41857
(40, 63),     0.41859,       0.41859
(386, 387),     0.41863,       0.41863
(46, 81),     0.41886,       0.41886
(66, 311),     0.41914,       0.41914
(157, 263),     0.41966,       0.41966
(267, 295),     0.41976,       0.41976
(153, 293),     0.41989,       0.41989
(63, 80),     0.42004,       0.42004
(161, 373),     0.42022,       0.42022
(263, 390),     0.42032,       0.42032
(374, 388),     0.42037,       0.42037
(53, 312),     0.4204,       0.4204
(144, 380),     0.42043,       0.42043
(144, 398),     0.42075,       0.42075
(153, 285),     0.42075,       0.42075
(249, 415),     0.42076,       0.42076
(80, 153),     0.42096,       0.42096
(133, 310),     0.42096,       0.42096
(145, 282),     0.42098,       0.42098
(133, 263),     0.42214,       0.42214
(270, 282),     0.42222,       0.42222
(249, 336),     0.42223,       0.42223
(155, 191),     0.42229,       0.42229
(40, 173),     0.42275,       0.42275
(282, 373),     0.42288,       0.42288
(153, 336),     0.42352,       0.42352
(157, 380),     0.42359,       0.42359
(293, 415),     0.42384,       0.42384
(0, 336),     0.42387,       0.42387
(380, 387),     0.42389,       0.42389
(46, 82),     0.42402,       0.42402
(37, 173),     0.42429,       0.42429
(362, 387),     0.42441,       0.42441
(390, 409),     0.42444,       0.42444
(159, 380),     0.42484,       0.42484
(39, 107),     0.42486,       0.42486
(0, 155),     0.42527,       0.42527
(52, 160),     0.42538,       0.42538
(382, 387),     0.42545,       0.42545
(144, 385),     0.42546,       0.42546
(65, 311),     0.42558,       0.42558
(55, 311),     0.42592,       0.42592
(249, 417),     0.4261,       0.4261
(173, 311),     0.42632,       0.42632
(65, 380),     0.42645,       0.42645
(39, 193),     0.42696,       0.42696
(61, 353),     0.42697,       0.42697
(0, 285),     0.4271,       0.4271
(81, 144),     0.42711,       0.42711
(133, 390),     0.42721,       0.42721
(269, 417),     0.4277,       0.4277
(153, 311),     0.42775,       0.42775
(263, 373),     0.42842,       0.42842
(37, 336),     0.42848,       0.42848
(144, 382),     0.42884,       0.42884
(380, 409),     0.42918,       0.42918
(40, 353),     0.42959,       0.42959
(76, 78),     0.43014,       0.43014
(263, 270),     0.43018,       0.43018
(381, 382),     0.43072,       0.43072
(311, 384),     0.43085,       0.43085
(37, 285),     0.43108,       0.43108
(65, 373),     0.43112,       0.43112
(276, 415),     0.43164,       0.43164
(40, 55),     0.4319,       0.4319
(381, 417),     0.43196,       0.43196
(37, 155),     0.43236,       0.43236
(285, 380),     0.43241,       0.43241
(282, 415),     0.43295,       0.43295
(163, 387),     0.43297,       0.43297
(191, 388),     0.43307,       0.43307
(270, 293),     0.43354,       0.43354
(296, 310),     0.43358,       0.43358
(269, 353),     0.43365,       0.43365
(300, 310),     0.43427,       0.43427
(267, 353),     0.43468,       0.43468
(13, 63),     0.43511,       0.43511
(37, 387),     0.43513,       0.43513
(0, 387),     0.43523,       0.43523
(263, 310),     0.43529,       0.43529
(144, 384),     0.43562,       0.43562
(312, 388),     0.43568,       0.43568
(55, 390),     0.43603,       0.43603
(158, 263),     0.43613,       0.43613
(53, 80),     0.43625,       0.43625
(153, 282),     0.43627,       0.43627
(153, 362),     0.4364,       0.4364
(246, 466),     0.43706,       0.43706
(13, 144),     0.43774,       0.43774
(145, 283),     0.43789,       0.43789
(39, 384),     0.4381,       0.4381
(37, 353),     0.43831,       0.43831
(193, 466),     0.43838,       0.43838
(145, 295),     0.43864,       0.43864
(107, 417),     0.43864,       0.43864
(311, 336),     0.43874,       0.43874
(269, 334),     0.43882,       0.43882
(65, 374),     0.43882,       0.43882
(80, 107),     0.43888,       0.43888
(37, 193),     0.43905,       0.43905
(107, 154),     0.4392,       0.4392
(39, 55),     0.43934,       0.43934
(107, 163),     0.43948,       0.43948
(158, 380),     0.43967,       0.43967
(160, 384),     0.43976,       0.43976
(40, 66),     0.43994,       0.43994
(105, 312),     0.43997,       0.43997
(144, 374),     0.43998,       0.43998
(311, 466),     0.44012,       0.44012
(40, 53),     0.44039,       0.44039
(80, 193),     0.44049,       0.44049
(55, 163),     0.44056,       0.44056
(39, 53),     0.44081,       0.44081
(312, 383),     0.44093,       0.44093
(107, 312),     0.44112,       0.44112
(160, 374),     0.4413,       0.4413
(173, 387),     0.44162,       0.44162
(46, 246),     0.44165,       0.44165
(145, 312),     0.44186,       0.44186
(0, 133),     0.44239,       0.44239
(63, 246),     0.44241,       0.44241
(0, 269),     0.44253,       0.44253
(40, 417),     0.44258,       0.44258
(265, 312),     0.44275,       0.44275
(374, 409),     0.44288,       0.44288
(61, 336),     0.44297,       0.44297
(386, 398),     0.44301,       0.44301
(82, 144),     0.44321,       0.44321
(154, 380),     0.44341,       0.44341
(295, 310),     0.44375,       0.44375
(39, 66),     0.44419,       0.44419
(52, 145),     0.4443,       0.4443
(161, 386),     0.44487,       0.44487
(37, 269),     0.44494,       0.44494
(285, 311),     0.4452,       0.4452
(269, 282),     0.44535,       0.44535
(153, 157),     0.44541,       0.44541
(373, 409),     0.44555,       0.44555
(66, 312),     0.44558,       0.44558
(295, 374),     0.44575,       0.44575
(39, 154),     0.44594,       0.44594
(283, 415),     0.44605,       0.44605
(63, 81),     0.44609,       0.44609
(63, 82),     0.44609,       0.44609
(185, 466),     0.44615,       0.44615
(0, 296),     0.44622,       0.44622
(66, 153),     0.44629,       0.44629
(185, 300),     0.44653,       0.44653
(388, 398),     0.44667,       0.44667
(65, 246),     0.44669,       0.44669
(107, 144),     0.44713,       0.44713
(384, 386),     0.44734,       0.44734
(62, 388),     0.44747,       0.44747
(80, 265),     0.44763,       0.44763
(80, 388),     0.44784,       0.44784
(52, 312),     0.44785,       0.44785
(270, 276),     0.44809,       0.44809
(13, 53),     0.44834,       0.44834
(269, 300),     0.4484,       0.4484
(57, 398),     0.44875,       0.44875
(267, 384),     0.44889,       0.44889
(107, 390),     0.44892,       0.44892
(270, 283),     0.44899,       0.44899
(0, 353),     0.44941,       0.44941
(55, 312),     0.44946,       0.44946
(80, 383),     0.44953,       0.44953
(154, 311),     0.44954,       0.44954
(76, 353),     0.44979,       0.44979
(267, 334),     0.45008,       0.45008
(53, 161),     0.45062,       0.45062
(65, 312),     0.45064,       0.45064
(105, 246),     0.45099,       0.45099
(80, 173),     0.4517,       0.4517
(37, 296),     0.45171,       0.45171
(66, 80),     0.45171,       0.45171
(55, 155),     0.45209,       0.45209
(0, 295),     0.4521,       0.4521
(80, 384),     0.45239,       0.45239
(362, 388),     0.45239,       0.45239
(37, 133),     0.45241,       0.45241
(40, 105),     0.45251,       0.45251
(153, 295),     0.45316,       0.45316
(39, 105),     0.45339,       0.45339
(39, 173),     0.45356,       0.45356
(310, 334),     0.45423,       0.45423
(61, 285),     0.45428,       0.45428
(267, 282),     0.45439,       0.45439
(107, 362),     0.45454,       0.45454
(81, 107),     0.45456,       0.45456
(55, 80),     0.45462,       0.45462
(193, 311),     0.45472,       0.45472
(39, 65),     0.45505,       0.45505
(80, 105),     0.4558,       0.4558
(40, 65),     0.45613,       0.45613
(81, 145),     0.45644,       0.45644
(13, 383),     0.45648,       0.45648
(173, 312),     0.45654,       0.45654
(373, 385),     0.45657,       0.45657
(39, 388),     0.45673,       0.45673
(267, 300),     0.45683,       0.45683
(13, 265),     0.45698,       0.45698
(269, 466),     0.45704,       0.45704
(53, 82),     0.45706,       0.45706
(13, 107),     0.45721,       0.45721
(40, 155),     0.45729,       0.45729
(66, 145),     0.45733,       0.45733
(53, 81),     0.45737,       0.45737
(161, 263),     0.45754,       0.45754
(133, 191),     0.4576,       0.4576
(82, 107),     0.4576,       0.4576
(310, 417),     0.45805,       0.45805
(249, 270),     0.45817,       0.45817
(267, 417),     0.45842,       0.45842
(154, 386),     0.45936,       0.45936
(37, 295),     0.45953,       0.45953
(296, 311),     0.45955,       0.45955
(155, 311),     0.45969,       0.45969
(311, 353),     0.45972,       0.45972
(0, 193),     0.46001,       0.46001
(390, 415),     0.46021,       0.46021
(124, 466),     0.46061,       0.46061
(293, 310),     0.46066,       0.46066
(76, 336),     0.46097,       0.46097
(312, 336),     0.46129,       0.46129
(153, 312),     0.4613,       0.4613
(153, 283),     0.46135,       0.46135
(52, 161),     0.46146,       0.46146
(65, 80),     0.46159,       0.46159
(269, 293),     0.46162,       0.46162
(39, 353),     0.46172,       0.46172
(107, 145),     0.46202,       0.46202
(336, 373),     0.46212,       0.46212
(37, 384),     0.46235,       0.46235
(57, 380),     0.46267,       0.46267
(13, 105),     0.46304,       0.46304
(246, 388),     0.46314,       0.46314
(39, 52),     0.46325,       0.46325
(35, 63),     0.46331,       0.46331
(381, 466),     0.46348,       0.46348
(13, 66),     0.46358,       0.46358
(285, 374),     0.46363,       0.46363
(13, 388),     0.4637,       0.4637
(133, 311),     0.464,       0.464
(144, 373),     0.46459,       0.46459
(39, 336),     0.4646,       0.4646
(81, 388),     0.46472,       0.46472
(173, 373),     0.46527,       0.46527
(265, 293),     0.46547,       0.46547
(282, 310),     0.46548,       0.46548
(312, 384),     0.46551,       0.46551
(40, 52),     0.46556,       0.46556
(144, 386),     0.46557,       0.46557
(13, 55),     0.4656,       0.4656
(55, 81),     0.46566,       0.46566
(65, 154),     0.46596,       0.46596
(66, 81),     0.46598,       0.46598
(52, 80),     0.46601,       0.46601
(61, 300),     0.46646,       0.46646
(66, 82),     0.46648,       0.46648
(270, 398),     0.4665,       0.4665
(13, 145),     0.46671,       0.46671
(249, 293),     0.46678,       0.46678
(55, 82),     0.46699,       0.46699
(78, 388),     0.46701,       0.46701
(124, 388),     0.46707,       0.46707
(295, 311),     0.46723,       0.46723
(285, 390),     0.46751,       0.46751
(161, 249),     0.46752,       0.46752
(285, 312),     0.46762,       0.46762
(173, 390),     0.46796,       0.46796
(381, 387),     0.46797,       0.46797
(13, 65),     0.46803,       0.46803
(382, 388),     0.4689,       0.4689
(13, 52),     0.46947,       0.46947
(107, 373),     0.46965,       0.46965
(374, 466),     0.46974,       0.46974
(144, 249),     0.46975,       0.46975
(398, 415),     0.46984,       0.46984
(82, 105),     0.4699,       0.4699
(283, 390),     0.47012,       0.47012
(82, 145),     0.47024,       0.47024
(249, 334),     0.47024,       0.47024
(39, 285),     0.47066,       0.47066
(276, 310),     0.47087,       0.47087
(76, 285),     0.47087,       0.47087
(155, 373),     0.47089,       0.47089
(55, 373),     0.4711,       0.4711
(65, 82),     0.47118,       0.47118
(81, 105),     0.47143,       0.47143
(65, 81),     0.47165,       0.47165
(82, 388),     0.47168,       0.47168
(296, 390),     0.4719,       0.4719
(80, 154),     0.47191,       0.47191
(82, 383),     0.47198,       0.47198
(384, 385),     0.47228,       0.47228
(81, 265),     0.47235,       0.47235
(62, 336),     0.47242,       0.47242
(40, 300),     0.47257,       0.47257
(145, 362),     0.4726,       0.4726
(267, 388),     0.47261,       0.47261
(81, 383),     0.47263,       0.47263
(82, 265),     0.47278,       0.47278
(159, 374),     0.47315,       0.47315
(40, 466),     0.4732,       0.4732
(161, 390),     0.47332,       0.47332
(300, 311),     0.47333,       0.47333
(62, 353),     0.47355,       0.47355
(267, 293),     0.47367,       0.47367
(0, 384),     0.4737,       0.4737
(387, 398),     0.4738,       0.4738
(63, 124),     0.47384,       0.47384
(249, 310),     0.47423,       0.47423
(263, 334),     0.4746,       0.4746
(107, 374),     0.47484,       0.47484
(107, 153),     0.47508,       0.47508
(52, 82),     0.47546,       0.47546
(155, 387),     0.47576,       0.47576
(70, 124),     0.47591,       0.47591
(81, 153),     0.47606,       0.47606
(55, 144),     0.47609,       0.47609
(133, 154),     0.47624,       0.47624
(13, 173),     0.47646,       0.47646
(269, 283),     0.47653,       0.47653
(336, 390),     0.47665,       0.47665
(40, 336),     0.47676,       0.47676
(66, 144),     0.47709,       0.47709
(39, 155),     0.47729,       0.47729
(107, 380),     0.47738,       0.47738
(52, 81),     0.47751,       0.47751
(81, 173),     0.47766,       0.47766
(283, 310),     0.47801,       0.47801
