Comparing the following files: 
hadleigh_front_s2_v2/,  hadleigh_low_s2_v2/,  hadleigh_right_threequarter_s2_v2/,  hadleigh_left_threequarter_s2_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s2_v2_vs_hadleigh_low_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_front_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_right_threequarter_s2_v2,  hadleigh_low_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  hadleigh_right_threequarter_s2_v2_vs_hadleigh_left_threequarter_s2_v2,  average
(292, 295),     0.45536,       0.80963,       0.50944,       0.57798,       0.40359,       0.37513,       0.52186
(62, 383),     0.52655,       0.48238,       0.81019,       0.31596,       0.43563,       0.56,       0.52179
(145, 390),     0.34023,       0.32813,       0.56129,       0.79729,       0.51745,       0.58297,       0.52123
(39, 249),     0.27688,       0.81602,       0.83516,       0.16949,       0.19682,       0.83281,       0.5212
(33, 402),     0.43347,       0.77569,       0.48611,       0.3512,       0.39319,       0.68639,       0.52101
(53, 91),     0.45269,       0.61469,       0.48747,       0.74004,       0.42111,       0.40979,       0.52097
(17, 383),     0.55625,       0.76269,       0.45853,       0.61835,       0.39366,       0.33595,       0.52091
(144, 324),     0.53588,       0.62779,       0.68346,       0.1577,       0.55183,       0.56568,       0.52039
(144, 181),     0.65097,       0.6256,       0.39843,       0.55171,       0.35874,       0.53603,       0.52025
(0, 33),     0.32807,       0.87314,       0.55948,       0.43378,       0.22818,       0.69879,       0.52024
(157, 405),     0.47304,       0.77421,       0.45801,       0.39899,       0.39841,       0.61844,       0.52018
(159, 324),     0.52665,       0.70174,       0.63058,       0.21773,       0.5307,       0.51331,       0.52012
(153, 314),     0.50645,       0.72465,       0.43298,       0.46223,       0.37449,       0.61922,       0.52
(53, 353),     0.57047,       0.50172,       0.624,       0.35111,       0.47755,       0.59499,       0.51997
(63, 310),     0.46545,       0.86699,       0.42665,       0.41765,       0.48039,       0.46134,       0.51975
(46, 293),     0.7257,       0.76191,       0.35575,       0.649,       0.44797,       0.17812,       0.51974
(88, 173),     0.6223,       0.56763,       0.48604,       0.77989,       0.39786,       0.26426,       0.51966
(160, 405),     0.48157,       0.78644,       0.42106,       0.4343,       0.37923,       0.611,       0.51893
(91, 381),     0.61474,       0.43528,       0.56006,       0.81356,       0.44653,       0.24333,       0.51892
(52, 267),     0.40787,       0.83199,       0.59894,       0.29823,       0.26518,       0.70605,       0.51804
(61, 173),     0.75501,       0.30867,       0.74896,       0.61021,       0.52279,       0.16001,       0.51761
(144, 373),     0.46539,       0.48157,       0.46164,       0.85808,       0.37084,       0.46803,       0.51759
(88, 154),     0.59285,       0.5572,       0.46717,       0.79772,       0.39644,       0.29383,       0.51753
(285, 375),     0.4592,       0.7305,       0.32888,       0.66776,       0.52465,       0.39388,       0.51748
(57, 249),     0.68803,       0.36203,       0.82543,       0.2801,       0.57892,       0.37037,       0.51748
(267, 311),     0.6957,       0.83617,       0.27215,       0.76863,       0.21553,       0.31654,       0.51745
(61, 154),     0.72761,       0.33764,       0.71969,       0.63486,       0.48609,       0.19882,       0.51745
(84, 161),     0.55263,       0.70279,       0.39528,       0.54058,       0.38217,       0.53102,       0.51741
(91, 246),     0.66818,       0.57527,       0.51239,       0.56885,       0.34373,       0.43531,       0.51729
(91, 133),     0.73941,       0.42066,       0.58363,       0.60869,       0.47702,       0.27357,       0.51716
(105, 267),     0.35707,       0.8539,       0.61551,       0.30418,       0.25636,       0.7144,       0.5169
(91, 173),     0.72777,       0.43047,       0.57155,       0.60651,       0.48087,       0.28345,       0.51677
(0, 353),     0.27377,       0.91021,       0.80135,       0.15364,       0.16051,       0.79906,       0.51642
(14, 383),     0.54325,       0.78377,       0.39503,       0.65229,       0.33721,       0.38443,       0.516
(91, 155),     0.73658,       0.41746,       0.58073,       0.60268,       0.47194,       0.28554,       0.51582
(87, 191),     0.27865,       0.96024,       0.45449,       0.29566,       0.65873,       0.44629,       0.51568
(78, 383),     0.5247,       0.47284,       0.81056,       0.30578,       0.4317,       0.54831,       0.51565
(63, 334),     0.80085,       0.7665,       0.33505,       0.68074,       0.37781,       0.13103,       0.51533
(153, 381),     0.34572,       0.46942,       0.31571,       0.7277,       0.59095,       0.64151,       0.51517
(87, 287),     0.88909,       0.22124,       0.86736,       0.00497,       0.80082,       0.3074,       0.51515
(57, 276),     0.62872,       0.49152,       0.79844,       0.2919,       0.42582,       0.4539,       0.51505
(91, 317),     0.44553,       0.87289,       0.61155,       0.31214,       0.30145,       0.5465,       0.51501
(53, 57),     0.44275,       0.70121,       0.73453,       0.37063,       0.4154,       0.42453,       0.51484
(293, 327),     0.31293,       0.8092,       0.77908,       0.38908,       0.18234,       0.61328,       0.51432
(91, 387),     0.55008,       0.46445,       0.58957,       0.80618,       0.42106,       0.25422,       0.51426
(293, 318),     0.42465,       0.55001,       0.7087,       0.78675,       0.32975,       0.28249,       0.51372
(7, 95),     0.55652,       0.65867,       0.456,       0.70125,       0.29206,       0.41622,       0.51345
(287, 384),     0.69441,       0.80139,       0.41341,       0.60533,       0.3709,       0.19386,       0.51322
(52, 334),     0.81496,       0.73845,       0.40091,       0.54372,       0.43082,       0.15043,       0.51322
(324, 384),     0.53382,       0.50735,       0.6059,       0.62552,       0.4645,       0.34208,       0.51319
(153, 387),     0.48897,       0.57682,       0.48306,       0.8081,       0.3229,       0.39821,       0.51301
(17, 145),     0.51557,       0.70994,       0.42405,       0.4754,       0.36601,       0.58489,       0.51264
(37, 466),     0.23964,       0.86266,       0.79974,       0.18979,       0.17858,       0.80523,       0.51261
(88, 155),     0.61353,       0.54856,       0.49395,       0.77985,       0.38188,       0.25762,       0.51257
(191, 293),     0.62861,       0.39174,       0.85336,       0.33044,       0.47272,       0.39624,       0.51219
(66, 283),     0.79317,       0.48655,       0.54306,       0.50454,       0.51724,       0.2285,       0.51218
(193, 270),     0.63581,       0.7546,       0.38575,       0.57917,       0.57198,       0.14473,       0.51201
(91, 154),     0.70687,       0.42277,       0.54611,       0.63457,       0.45185,       0.30882,       0.51183
(46, 95),     0.30549,       0.73156,       0.54851,       0.61722,       0.36802,       0.49995,       0.51179
(98, 133),     0.29923,       0.70931,       0.67081,       0.59921,       0.27937,       0.51238,       0.51172
(282, 318),     0.45188,       0.55665,       0.59405,       0.83289,       0.34425,       0.29019,       0.51165
(57, 145),     0.79897,       0.43151,       0.67654,       0.35859,       0.50544,       0.29685,       0.51132
(87, 405),     0.6897,       0.63461,       0.55098,       0.5664,       0.53095,       0.09473,       0.51123
(282, 321),     0.42693,       0.55763,       0.60277,       0.77466,       0.36327,       0.34181,       0.51118
(65, 283),     0.81974,       0.55591,       0.513,       0.49043,       0.49451,       0.19322,       0.51114
(88, 133),     0.61814,       0.55307,       0.49396,       0.78304,       0.37538,       0.243,       0.5111
(154, 380),     0.33957,       0.48173,       0.29072,       0.75816,       0.60712,       0.58813,       0.5109
(57, 146),     0.65165,       0.62742,       0.18889,       0.62782,       0.43131,       0.53585,       0.51049
(13, 156),     0.24219,       0.85586,       0.5448,       0.4382,       0.26963,       0.71198,       0.51044
(375, 381),     0.65043,       0.56376,       0.48367,       0.56465,       0.38945,       0.41031,       0.51038
(14, 265),     0.5323,       0.76664,       0.40429,       0.61338,       0.31913,       0.42657,       0.51038
(95, 246),     0.48398,       0.6642,       0.48549,       0.70137,       0.30293,       0.4236,       0.51026
(61, 153),     0.69727,       0.38426,       0.66727,       0.63693,       0.4325,       0.24271,       0.51016
(87, 383),     0.5289,       0.78141,       0.37464,       0.66743,       0.31725,       0.39026,       0.50998
(40, 383),     0.30111,       0.81958,       0.76797,       0.1179,       0.27186,       0.78034,       0.50979
(296, 308),     0.41559,       0.77884,       0.53068,       0.58704,       0.40074,       0.34568,       0.50976
(33, 91),     0.70895,       0.61616,       0.5022,       0.50227,       0.27319,       0.45456,       0.50955
(63, 386),     0.69237,       0.60199,       0.36545,       0.67602,       0.37586,       0.34527,       0.50949
(160, 324),     0.54045,       0.66298,       0.62775,       0.18462,       0.51555,       0.52528,       0.50944
(178, 276),     0.51556,       0.67101,       0.45435,       0.84073,       0.29076,       0.2833,       0.50929
(181, 246),     0.61462,       0.64907,       0.41169,       0.54107,       0.33144,       0.50726,       0.50919
(57, 153),     0.81841,       0.36675,       0.70569,       0.35738,       0.54761,       0.25831,       0.50902
(39, 276),     0.29119,       0.83745,       0.81396,       0.15046,       0.19033,       0.76886,       0.50871
(91, 178),     0.71729,       0.43223,       0.46848,       0.5034,       0.66075,       0.26957,       0.50862
(91, 153),     0.68942,       0.45136,       0.49199,       0.63731,       0.42234,       0.35894,       0.50856
(63, 385),     0.66617,       0.60791,       0.34381,       0.63833,       0.40107,       0.39355,       0.50847
(14, 78),     0.24968,       0.97282,       0.46396,       0.25496,       0.63094,       0.47806,       0.5084
(146, 161),     0.59527,       0.52014,       0.57551,       0.6512,       0.33731,       0.37074,       0.50836
(144, 380),     0.57034,       0.57361,       0.28988,       0.85312,       0.27066,       0.48975,       0.50789
(145, 387),     0.57264,       0.61626,       0.39959,       0.82058,       0.27416,       0.36412,       0.50789
(14, 321),     0.92221,       0.20073,       0.88699,       0.18622,       0.8507,       -0.00141,       0.50757
(17, 133),     0.56339,       0.67471,       0.45559,       0.45062,       0.41778,       0.48091,       0.50717
(63, 91),     0.39913,       0.61356,       0.50525,       0.69472,       0.39864,       0.4283,       0.5066
(70, 300),     0.64604,       0.65486,       0.43283,       0.65726,       0.38316,       0.26512,       0.50655
(154, 314),     0.51092,       0.7039,       0.44083,       0.42626,       0.37103,       0.58488,       0.5063
(327, 373),     0.18311,       0.77329,       0.84811,       0.41517,       0.11336,       0.70375,       0.50613
(185, 283),     0.60849,       0.38862,       0.85814,       0.3496,       0.45898,       0.36894,       0.50546
(65, 293),     0.75109,       0.62182,       0.51503,       0.39691,       0.51569,       0.22954,       0.50501
(145, 269),     0.43665,       0.83908,       0.53782,       0.29604,       0.33371,       0.58659,       0.50498
(105, 282),     0.82945,       0.65324,       0.41475,       0.61461,       0.38473,       0.13296,       0.50496
(158, 324),     0.4785,       0.71956,       0.61473,       0.21354,       0.52119,       0.4821,       0.50494
(292, 296),     0.40282,       0.78436,       0.51774,       0.5776,       0.40162,       0.34539,       0.50492
(53, 375),     0.62678,       0.62971,       0.53743,       0.29482,       0.70946,       0.2305,       0.50478
(70, 265),     0.46061,       0.56817,       0.5796,       0.45368,       0.39466,       0.57108,       0.50463
(17, 161),     0.48342,       0.73859,       0.38854,       0.49209,       0.3738,       0.55105,       0.50458
(185, 373),     0.68295,       0.30608,       0.87349,       0.33353,       0.57036,       0.26097,       0.50456
(178, 300),     0.48534,       0.70998,       0.44983,       0.78181,       0.27185,       0.32807,       0.50448
(283, 318),     0.43056,       0.54747,       0.67905,       0.80447,       0.3075,       0.25754,       0.50443
(185, 374),     0.73263,       0.26106,       0.87891,       0.36968,       0.62119,       0.16284,       0.50438
(91, 353),     0.41789,       0.58346,       0.64353,       0.63719,       0.30838,       0.43403,       0.50408
(158, 321),     0.4282,       0.79731,       0.46009,       0.33734,       0.42104,       0.58006,       0.50401
(98, 145),     0.49072,       0.82109,       0.57619,       0.54209,       0.20947,       0.38414,       0.50395
(17, 155),     0.55839,       0.66879,       0.45557,       0.44333,       0.40521,       0.4909,       0.5037
(14, 191),     0.30601,       0.96562,       0.40237,       0.2949,       0.66724,       0.38475,       0.50348
(70, 181),     0.51901,       0.69879,       0.39003,       0.55724,       0.35577,       0.49966,       0.50342
(154, 387),     0.43081,       0.56597,       0.47858,       0.7982,       0.33258,       0.41313,       0.50321
(178, 466),     0.51997,       0.65166,       0.4701,       0.85836,       0.26974,       0.24939,       0.5032
(37, 156),     0.34644,       0.83394,       0.4156,       0.58182,       0.28315,       0.55816,       0.50318
(76, 383),     0.48536,       0.47079,       0.81167,       0.29851,       0.39952,       0.55295,       0.50313
(145, 388),     0.47052,       0.53427,       0.5016,       0.80762,       0.32396,       0.38082,       0.50313
(37, 293),     0.2609,       0.86867,       0.80237,       0.238,       0.10977,       0.73802,       0.50296
(153, 405),     0.46535,       0.74296,       0.45377,       0.35863,       0.34486,       0.64948,       0.50251
(146, 163),     0.69436,       0.49865,       0.53286,       0.60323,       0.31924,       0.36655,       0.50248
(153, 386),     0.56605,       0.63177,       0.38768,       0.80798,       0.26278,       0.35856,       0.50247
(173, 314),     0.50426,       0.71868,       0.44712,       0.39487,       0.38848,       0.56133,       0.50246
(91, 380),     0.56844,       0.40098,       0.5731,       0.81829,       0.43721,       0.21655,       0.50243
(324, 381),     0.60327,       0.40224,       0.61143,       0.60269,       0.47173,       0.32278,       0.50236
(178, 390),     0.52063,       0.64148,       0.46454,       0.86894,       0.28118,       0.23655,       0.50222
(145, 314),     0.46942,       0.73799,       0.4224,       0.42012,       0.32971,       0.63329,       0.50216
(91, 282),     0.4952,       0.45659,       0.52119,       0.81998,       0.41432,       0.30475,       0.502
(63, 387),     0.66221,       0.52827,       0.41653,       0.68457,       0.37628,       0.34341,       0.50188
(265, 353),     0.57976,       0.81912,       0.4692,       0.51302,       0.1051,       0.52427,       0.50174
(159, 321),     0.45384,       0.78946,       0.4494,       0.33451,       0.41579,       0.5662,       0.50153
(91, 300),     0.41371,       0.56631,       0.61644,       0.66293,       0.33935,       0.40994,       0.50145
(91, 193),     0.60722,       0.5376,       0.33873,       0.85677,       0.41421,       0.25411,       0.50144
(91, 145),     0.69129,       0.47277,       0.46198,       0.59502,       0.39507,       0.3923,       0.5014
(65, 276),     0.72984,       0.4318,       0.55443,       0.40749,       0.53658,       0.34391,       0.50067
(7, 91),     0.71412,       0.5597,       0.49104,       0.49513,       0.30089,       0.44252,       0.50057
(91, 388),     0.52425,       0.44476,       0.61935,       0.78126,       0.39417,       0.23878,       0.50043
(295, 306),     0.41826,       0.81978,       0.46735,       0.55321,       0.38956,       0.35373,       0.50031
(65, 334),     0.80044,       0.73043,       0.397,       0.49527,       0.44082,       0.13179,       0.49929
(160, 267),     0.34937,       0.8147,       0.516,       0.33139,       0.27476,       0.70887,       0.49918
(321, 334),     0.39757,       0.53202,       0.62451,       0.78112,       0.34678,       0.31294,       0.49916
(63, 282),     0.82399,       0.72873,       0.30528,       0.7155,       0.33544,       0.08536,       0.49905
(318, 334),     0.42059,       0.53231,       0.61566,       0.8394,       0.32314,       0.26078,       0.49865
(191, 249),     0.66524,       0.29131,       0.85689,       0.31648,       0.54976,       0.31121,       0.49848
(173, 318),     0.47183,       0.70582,       0.53843,       0.32414,       0.44093,       0.50728,       0.49807
(327, 398),     0.27388,       0.72115,       0.76091,       0.50136,       0.18057,       0.54994,       0.49797
(65, 95),     0.48371,       0.54789,       0.35748,       0.86745,       0.40136,       0.32876,       0.49778
(95, 161),     0.46101,       0.60074,       0.49102,       0.71733,       0.32137,       0.39492,       0.49773
(14, 62),     0.22648,       0.97325,       0.46224,       0.2268,       0.62372,       0.47291,       0.49757
(124, 312),     0.27339,       0.87298,       0.51906,       0.35895,       0.27311,       0.68729,       0.49746
(105, 300),     0.59549,       0.48244,       0.57867,       0.3552,       0.4813,       0.48997,       0.49718
(105, 269),     0.34844,       0.87835,       0.54297,       0.28216,       0.34898,       0.58082,       0.49695
(155, 374),     0.29632,       0.42091,       0.238,       0.78222,       0.6457,       0.59555,       0.49645
(46, 321),     0.49763,       0.73603,       0.36682,       0.36382,       0.5878,       0.42644,       0.49642
(153, 388),     0.36964,       0.46011,       0.56609,       0.79511,       0.37077,       0.41641,       0.49635
(91, 144),     0.69905,       0.49977,       0.45684,       0.54456,       0.35736,       0.41989,       0.49625
(70, 310),     0.45621,       0.84152,       0.35413,       0.44563,       0.44769,       0.43199,       0.49619
(191, 380),     0.79114,       0.16557,       0.87014,       0.4028,       0.68618,       0.06108,       0.49615
(33, 311),     0.36261,       0.8758,       0.47676,       0.38246,       0.28103,       0.59685,       0.49592
(95, 163),     0.55119,       0.57845,       0.44311,       0.70082,       0.31092,       0.38761,       0.49535
(53, 282),     0.83036,       0.71252,       0.32748,       0.64963,       0.36153,       0.08876,       0.49505
(91, 163),     0.71328,       0.51972,       0.4799,       0.49827,       0.33074,       0.4281,       0.495
(35, 88),     0.62403,       0.86866,       0.31322,       0.63921,       0.11356,       0.41007,       0.49479
(66, 276),     0.67581,       0.36134,       0.54967,       0.43496,       0.56067,       0.38486,       0.49455
(61, 317),     0.27993,       0.9677,       0.46345,       0.18921,       0.64483,       0.42174,       0.49448
(91, 334),     0.4589,       0.43615,       0.55001,       0.83023,       0.39466,       0.29658,       0.49442
(95, 107),     0.579,       0.55923,       0.3309,       0.86714,       0.38888,       0.24106,       0.49437
(124, 276),     0.76427,       0.79701,       0.25984,       0.75156,       0.32522,       0.06814,       0.49434
(7, 318),     0.43333,       0.71419,       0.53271,       0.22062,       0.39271,       0.67237,       0.49432
(145, 386),     0.63812,       0.65351,       0.30157,       0.82196,       0.22128,       0.32938,       0.4943
(95, 181),     0.19708,       0.90465,       0.71942,       0.40128,       0.04836,       0.69419,       0.49416
(161, 314),     0.4478,       0.76166,       0.38071,       0.44237,       0.34427,       0.58816,       0.49416
(62, 95),     0.13864,       0.96083,       0.57498,       0.10865,       0.6219,       0.55987,       0.49415
(88, 384),     0.56751,       0.54771,       0.47922,       0.8776,       0.31113,       0.18006,       0.49387
(35, 37),     0.34214,       0.82704,       0.37287,       0.62892,       0.29417,       0.49625,       0.49356
(57, 385),     0.87831,       0.20305,       0.75452,       0.32948,       0.65862,       0.13364,       0.49294
(144, 381),     0.54403,       0.53585,       0.24673,       0.79604,       0.29107,       0.54043,       0.49236
(40, 265),     0.26449,       0.79151,       0.77574,       0.06583,       0.26003,       0.79634,       0.49232
(154, 373),     0.20308,       0.29266,       0.31949,       0.84025,       0.63946,       0.65537,       0.49172
(163, 181),     0.63932,       0.61927,       0.39568,       0.47224,       0.29192,       0.52764,       0.49101
(98, 155),     0.29,       0.70657,       0.65533,       0.56493,       0.24603,       0.48278,       0.49094
(98, 161),     0.39099,       0.81305,       0.58363,       0.48118,       0.14459,       0.53184,       0.49088
(98, 144),     0.45369,       0.85165,       0.53423,       0.54341,       0.15143,       0.40963,       0.49067
(287, 380),     0.73384,       0.65565,       0.43841,       0.62478,       0.32162,       0.16913,       0.49057
(37, 390),     0.18292,       0.85761,       0.82932,       0.1352,       0.10912,       0.82888,       0.49051
(87, 265),     0.51508,       0.75892,       0.377,       0.61921,       0.26499,       0.40769,       0.49048
(153, 385),     0.57053,       0.63063,       0.33109,       0.81021,       0.25155,       0.34841,       0.4904
(336, 375),     0.4022,       0.72029,       0.31038,       0.65072,       0.49653,       0.36163,       0.49029
(98, 153),     0.42831,       0.76589,       0.62131,       0.52289,       0.2206,       0.3825,       0.49025
(91, 417),     0.59247,       0.50401,       0.33567,       0.8526,       0.40949,       0.24705,       0.49021
(145, 405),     0.4344,       0.75705,       0.45244,       0.3251,       0.31125,       0.65769,       0.48966
(144, 267),     0.33266,       0.83778,       0.55237,       0.30008,       0.21089,       0.70276,       0.48942
(46, 310),     0.47304,       0.83877,       0.36905,       0.39121,       0.46884,       0.39557,       0.48941
(66, 334),     0.8317,       0.6369,       0.439,       0.47887,       0.43548,       0.11109,       0.48884
(91, 466),     0.49269,       0.4423,       0.64033,       0.75153,       0.35943,       0.24663,       0.48882
(91, 374),     0.52939,       0.39564,       0.5931,       0.81731,       0.40674,       0.19031,       0.48875
(153, 324),     0.48848,       0.61562,       0.63553,       0.16261,       0.55762,       0.47253,       0.48873
(145, 173),     0.54244,       0.43156,       0.53443,       0.498,       0.51462,       0.41048,       0.48859
(52, 269),     0.39253,       0.85437,       0.52317,       0.26348,       0.35196,       0.54599,       0.48858
(124, 300),     0.67465,       0.75026,       0.33819,       0.63909,       0.39618,       0.13111,       0.48825
(324, 398),     0.55322,       0.49243,       0.56712,       0.57931,       0.41008,       0.32625,       0.48807
(161, 324),     0.53337,       0.62016,       0.61021,       0.15239,       0.49336,       0.51719,       0.48778
(375, 398),     0.5818,       0.6579,       0.42799,       0.54554,       0.33288,       0.38037,       0.48775
(158, 270),     0.51703,       0.85062,       0.37624,       0.39762,       0.40318,       0.3817,       0.48773
(327, 466),     0.18632,       0.80716,       0.7971,       0.28628,       0.14328,       0.70556,       0.48762
(291, 402),     0.88525,       -0.01682,       0.91643,       0.32668,       0.83908,       -0.02516,       0.48758
(95, 160),     0.47013,       0.53383,       0.49025,       0.73449,       0.34092,       0.35559,       0.48753
(66, 293),     0.75846,       0.50538,       0.5308,       0.39417,       0.51142,       0.22447,       0.48745
(84, 144),     0.54585,       0.67391,       0.39303,       0.44601,       0.2953,       0.57024,       0.48739
(39, 263),     0.22108,       0.81973,       0.81762,       0.09317,       0.15213,       0.82004,       0.4873
(46, 384),     0.57194,       0.59029,       0.24264,       0.77519,       0.3727,       0.37051,       0.48721
(145, 384),     0.5684,       0.55323,       0.26271,       0.79318,       0.29586,       0.44886,       0.48704
(52, 300),     0.6333,       0.48784,       0.58982,       0.29498,       0.49122,       0.42481,       0.487
(46, 387),     0.674,       0.6133,       0.34737,       0.81001,       0.28078,       0.19587,       0.48689
(178, 249),     0.49519,       0.64139,       0.46747,       0.84979,       0.23647,       0.23007,       0.48673
(61, 383),     0.43829,       0.46819,       0.81377,       0.28744,       0.36027,       0.55062,       0.48643
(324, 382),     0.60682,       0.44341,       0.58057,       0.54995,       0.41658,       0.32121,       0.48642
(88, 385),     0.5537,       0.52928,       0.4926,       0.87659,       0.30347,       0.16244,       0.48635
(296, 306),     0.36864,       0.79631,       0.48032,       0.55421,       0.38835,       0.32964,       0.48624
(185, 334),     0.59328,       0.3046,       0.85227,       0.44531,       0.43783,       0.2837,       0.48617
(161, 310),     0.50965,       0.84865,       0.36197,       0.44566,       0.33918,       0.40927,       0.48573
(145, 466),     0.37096,       0.43378,       0.57144,       0.76336,       0.36367,       0.40712,       0.48506
(163, 310),     0.50257,       0.85391,       0.37557,       0.42465,       0.36173,       0.39165,       0.48501
(155, 387),     0.43194,       0.56083,       0.41991,       0.77827,       0.31466,       0.40324,       0.48481
(66, 327),     0.47407,       0.84734,       0.39196,       0.45134,       0.43934,       0.30449,       0.48476
(145, 385),     0.64743,       0.64815,       0.24501,       0.82742,       0.2173,       0.3221,       0.48457
(145, 249),     0.2946,       0.29142,       0.57823,       0.74799,       0.46274,       0.53242,       0.48457
(375, 382),     0.63719,       0.61531,       0.43311,       0.5339,       0.30688,       0.38084,       0.48454
(334, 375),     0.30919,       0.57922,       0.69042,       0.65768,       0.31676,       0.3523,       0.48426
(154, 386),     0.51532,       0.62706,       0.37631,       0.78873,       0.24456,       0.35232,       0.48405
(98, 154),     0.34629,       0.70484,       0.66059,       0.52571,       0.24327,       0.4236,       0.48405
(154, 388),     0.2959,       0.42995,       0.54267,       0.79631,       0.39412,       0.44467,       0.48394
(88, 282),     0.50814,       0.51854,       0.48938,       0.86204,       0.31236,       0.2121,       0.48376
(144, 390),     0.37628,       0.39296,       0.4957,       0.81715,       0.38169,       0.43775,       0.48359
(154, 173),     0.36357,       0.39428,       0.44257,       0.61777,       0.67435,       0.40705,       0.48327
(191, 283),     0.66259,       0.30868,       0.86202,       0.29017,       0.50069,       0.27419,       0.48306
(178, 353),     0.47297,       0.71573,       0.44384,       0.76057,       0.1929,       0.31025,       0.48271
(55, 95),     0.57026,       0.52398,       0.30689,       0.8726,       0.37298,       0.24825,       0.48249
(105, 353),     0.49738,       0.41949,       0.55387,       0.33917,       0.4645,       0.61747,       0.48198
(153, 390),     0.22888,       0.20632,       0.46918,       0.79548,       0.57053,       0.61858,       0.4815
(57, 293),     0.59971,       0.39824,       0.78487,       0.36539,       0.3788,       0.36116,       0.48136
(105, 295),     0.81925,       0.70577,       0.30763,       0.66472,       0.31319,       0.07699,       0.48126
(52, 95),     0.36689,       0.5595,       0.42791,       0.82164,       0.36675,       0.33874,       0.48024
(88, 398),     0.57471,       0.55635,       0.46248,       0.87254,       0.26964,       0.14412,       0.47997
(146, 160),     0.57857,       0.4265,       0.56768,       0.63976,       0.35271,       0.31334,       0.47976
(66, 95),     0.45534,       0.51924,       0.3841,       0.87174,       0.37968,       0.2678,       0.47965
(163, 324),     0.50336,       0.59334,       0.63453,       0.10622,       0.47681,       0.56301,       0.47955
(91, 263),     0.45814,       0.46191,       0.6548,       0.69861,       0.31908,       0.28334,       0.47931
(62, 265),     0.54806,       0.3427,       0.80895,       0.24609,       0.46814,       0.46145,       0.47923
(91, 283),     0.44795,       0.44447,       0.57677,       0.78722,       0.35642,       0.26174,       0.47909
(133, 314),     0.49189,       0.70019,       0.44562,       0.34567,       0.33917,       0.55185,       0.47907
(276, 327),     0.23188,       0.83569,       0.79116,       0.25114,       0.11763,       0.64239,       0.47831
(46, 386),     0.69154,       0.66895,       0.25417,       0.81697,       0.26422,       0.17362,       0.47825
(66, 270),     0.4646,       0.89071,       0.33513,       0.44219,       0.44254,       0.29321,       0.47806
(91, 373),     0.49682,       0.39347,       0.61552,       0.79908,       0.37487,       0.18719,       0.47782
(153, 384),     0.45314,       0.52983,       0.31955,       0.76379,       0.34038,       0.46005,       0.47779
(46, 388),     0.59747,       0.47494,       0.44534,       0.77699,       0.33764,       0.23386,       0.47771
(0, 310),     0.84908,       0.14802,       0.89115,       0.13974,       0.84642,       -0.00947,       0.47749
(153, 270),     0.55262,       0.8055,       0.40423,       0.35274,       0.44022,       0.3095,       0.47747
(46, 385),     0.65377,       0.66389,       0.22444,       0.80457,       0.31032,       0.20593,       0.47715
(178, 383),     0.46817,       0.75646,       0.41288,       0.62724,       0.20855,       0.38713,       0.47674
(91, 293),     0.40796,       0.44211,       0.59131,       0.76609,       0.34698,       0.3059,       0.47673
(91, 276),     0.42169,       0.47217,       0.61084,       0.73289,       0.32448,       0.29828,       0.47673
(155, 314),     0.48974,       0.69433,       0.4434,       0.34176,       0.32823,       0.56098,       0.47641
(70, 383),     0.51344,       0.53715,       0.51601,       0.49026,       0.37113,       0.42775,       0.47596
(0, 265),     0.2161,       0.88761,       0.77143,       0.04963,       0.15542,       0.77506,       0.47587
(191, 334),     0.66485,       0.25983,       0.85185,       0.37323,       0.48933,       0.21588,       0.47583
(70, 283),     0.79793,       0.76415,       0.22373,       0.77993,       0.2575,       0.0309,       0.47569
(95, 159),     0.48641,       0.48099,       0.50362,       0.75163,       0.33945,       0.28967,       0.47529
(295, 324),     0.39947,       0.55908,       0.49173,       0.74818,       0.34974,       0.30324,       0.47524
(124, 318),     0.42566,       0.71108,       0.37282,       0.31373,       0.49562,       0.53223,       0.47519
(291, 295),     0.38495,       0.82267,       0.42147,       0.52382,       0.37783,       0.31981,       0.47509
(282, 375),     0.30752,       0.58545,       0.66218,       0.64245,       0.29833,       0.35367,       0.47493
(91, 249),     0.46995,       0.42067,       0.6482,       0.74063,       0.33414,       0.23595,       0.47492
(53, 386),     0.69712,       0.50251,       0.37252,       0.63164,       0.35669,       0.28757,       0.47467
(317, 375),     0.91916,       -0.01021,       0.91798,       0.23511,       0.85379,       -0.06925,       0.47443
(0, 383),     0.23903,       0.89487,       0.76175,       0.06841,       0.13295,       0.74941,       0.4744
(91, 390),     0.47634,       0.4044,       0.63696,       0.76974,       0.34751,       0.21054,       0.47425
(154, 405),     0.45584,       0.71572,       0.44567,       0.29613,       0.31366,       0.61825,       0.47421
(53, 95),     0.27971,       0.6067,       0.49909,       0.72265,       0.34422,       0.3925,       0.47415
(78, 265),     0.5479,       0.32836,       0.80841,       0.24251,       0.46958,       0.44543,       0.4737
(144, 157),     0.57843,       0.46397,       0.45571,       0.55122,       0.42917,       0.36049,       0.47317
(178, 263),     0.46351,       0.64876,       0.46973,       0.81974,       0.19414,       0.2399,       0.47263
